I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-29,-58,-29,43,0,-43,97,175,234,0,-146,-78
-29,-58,-29,43,0,-43,97,175,234,0,-146,-78
-29,-58,-29,43,0,-43,97,175,234,0,-146,-78
-29,-58,-29,43,0,-43,97,175,234,0,-146,-78
-29,-53,-24,41,-2,-39,97,175,234,-4,-151,-82
-29,-48,-19,39,-4,-34,97,175,234,-9,-156,-87
-29,-43,-14,36,-7,-29,97,175,234,-14,-161,-92
-29,-39,-9,34,-9,-24,97,175,234,-19,-165,-97
-39,-39,0,39,-19,-19,107,175,224,-34,-180,-102
-39,-39,0,39,-19,-19,107,175,224,-39,-185,-107
-39,-39,0,39,-19,-19,107,175,224,-43,-190,-112
-39,-39,0,39,-19,-19,107,175,224,-48,-195,-117
-48,-48,0,48,-24,-24,117,175,214,-53,-200,-126
-48,-48,0,48,-24,-24,117,175,214,-58,-204,-126
-48,-48,0,48,-24,-24,117,175,214,-63,-209,-126
-48,-48,0,48,-24,-24,117,175,214,-68,-214,-126
-58,-48,9,53,-34,-19,117,175,200,-87,-219,-131
-58,-48,9,53,-34,-19,117,175,195,-97,-224,-136
-58,-48,9,53,-34,-19,117,175,190,-107,-229,-141
-58,-48,9,53,-34,-19,117,175,185,-117,-234,-146
-58,-48,9,53,-34,-19,117,165,170,-131,-253,-151
-58,-48,9,53,-34,-19,117,165,156,-146,-263,-156
-58,-48,9,53,-34,-19,117,165,141,-161,-273,-161
-58,-48,9,53,-34,-19,117,165,126,-175,-283,-165
-68,-53,14,61,-41,-19,117,156,107,-195,-297,-170
-68,-58,9,63,-39,-24,117,156,97,-204,-302,-175
-68,-63,4,65,-36,-29,117,156,87,-214,-307,-180
-68,-68,0,68,-34,-34,117,156,78,-224,-312,-185
-78,-68,9,73,-43,-29,117,141,58,-244,-322,-195
-78,-68,9,73,-43,-29,117,136,39,-263,-331,-195
-78,-68,9,73,-43,-29,117,131,19,-283,-341,-195
-78,-68,9,73,-43,-29,117,126,0,-302,-351,-195
-68,-78,-9,73,-29,-43,112,112,-24,-326,-361,-204
-68,-78,-9,73,-29,-43,107,107,-48,-341,-370,-204
-68,-78,-9,73,-29,-43,102,102,-73,-356,-380,-204
-68,-78,-9,73,-29,-43,97,97,-97,-370,-390,-204
-78,-87,-9,82,-34,-48,87,82,-122,-395,-409,-209
-78,-87,-9,82,-34,-48,87,78,-146,-419,-419,-214
-78,-87,-9,82,-34,-48,87,73,-170,-444,-429,-219
-78,-87,-9,82,-34,-48,87,68,-195,-468,-439,-224
-78,-97,-19,87,-29,-58,78,53,-219,-492,-448,-234
-78,-97,-19,87,-29,-58,78,48,-244,-507,-458,-234
-78,-97,-19,87,-29,-58,78,43,-268,-522,-468,-234
-78,-97,-19,87,-29,-58,78,39,-292,-536,-478,-234
-78,-107,-29,92,-24,-68,68,24,-322,-556,-488,-229
-78,-107,-29,92,-24,-68,68,19,-341,-566,-488,-224
-78,-107,-29,92,-24,-68,68,14,-361,-575,-488,-219
-78,-107,-29,92,-24,-68,68,9,-380,-585,-488,-214
-68,-117,-48,92,-9,-82,63,0,-395,-595,-488,-204
-68,-117,-48,92,-9,-82,58,-9,-409,-605,-488,-204
-68,-117,-48,92,-9,-82,53,-19,-424,-614,-488,-204
-68,-117,-48,92,-9,-82,48,-29,-439,-624,-488,-204
-68,-117,-48,92,-9,-82,43,-34,-453,-629,-478,-190
-68,-117,-48,92,-9,-82,39,-39,-468,-634,-478,-185
-68,-117,-48,92,-9,-82,34,-43,-483,-639,-478,-180
-68,-117,-48,92,-9,-82,29,-48,-497,-644,-478,-175
-58,-107,-48,82,-4,-78,19,-53,-512,-644,-473,-170
-58,-107,-48,82,-4,-78,19,-58,-517,-644,-468,-165
-58,-107,-48,82,-4,-78,19,-63,-522,-644,-463,-161
-58,-107,-48,82,-4,-78,19,-68,-527,-644,-458,-156
-48,-107,-58,78,4,-82,9,-68,-527,-629,-444,-141
-48,-107,-58,78,4,-82,9,-68,-527,-624,-439,-136
-48,-107,-58,78,4,-82,9,-68,-527,-619,-434,-131
-48,-107,-58,78,4,-82,9,-68,-527,-614,-429,-126
-39,-97,-58,68,9,-78,0,-73,-522,-600,-419,-112
-39,-97,-58,68,9,-78,0,-78,-517,-595,-409,-107
-39,-97,-58,68,9,-78,0,-82,-512,-590,-400,-102
-39,-97,-58,68,9,-78,0,-87,-507,-585,-390,-97
-39,-87,-48,63,4,-68,0,-87,-492,-570,-370,-92
-39,-87,-48,63,4,-68,0,-87,-488,-556,-361,-87
-39,-87,-48,63,4,-68,0,-87,-483,-541,-351,-82
-39,-87,-48,63,4,-68,0,-87,-478,-527,-341,-78
-39,-87,-48,63,4,-68,0,-87,-463,-512,-322,-63
-39,-87,-48,63,4,-68,0,-87,-448,-497,-312,-58
-39,-87,-48,63,4,-68,0,-87,-434,-483,-302,-53
-39,-87,-48,63,4,-68,0,-87,-419,-468,-292,-48
-39,-73,-34,56,-2,-53,0,-87,-405,-453,-283,-34
-39,-68,-29,53,-4,-48,0,-87,-400,-439,-273,-29
-39,-63,-24,51,-7,-43,0,-87,-395,-424,-263,-24
-39,-58,-19,48,-9,-39,0,-87,-390,-409,-253,-19
-29,-58,-29,43,0,-43,0,-87,-370,-390,-239,-14
-29,-58,-29,43,0,-43,0,-87,-361,-380,-234,-9
-29,-58,-29,43,0,-43,0,-87,-351,-370,-229,-4
-29,-58,-29,43,0,-43,0,-87,-341,-361,-224,0
-29,-48,-19,39,-4,-34,0,-87,-331,-341,-209,4
-29,-48,-19,39,-4,-34,0,-87,-322,-331,-204,9
-29,-48,-19,39,-4,-34,0,-87,-312,-322,-200,14
-29,-48,-19,39,-4,-34,0,-87,-302,-312,-195,19
-29,-48,-19,39,-4,-34,0,-87,-283,-292,-185,29
-29,-48,-19,39,-4,-34,0,-87,-273,-283,-175,29
-29,-48,-19,39,-4,-34,0,-87,-263,-273,-165,29
-29,-48,-19,39,-4,-34,0,-87,-253,-263,-156,29
-19,-39,-19,29,0,-29,0,-78,-234,-244,-146,39
-19,-39,-19,29,0,-29,0,-78,-224,-234,-136,39
-19,-39,-19,29,0,-29,0,-78,-214,-224,-126,39
-19,-39,-19,29,0,-29,0,-78,-204,-214,-117,39
-19,-29,-9,24,-4,-19,0,-78,-190,-195,-112,48
-19,-29,-9,24,-4,-19,0,-78,-185,-185,-107,48
-19,-29,-9,24,-4,-19,0,-78,-180,-175,-102,48
-19,-29,-9,24,-4,-19,0,-78,-175,-165,-97,48
-19,-19,0,19,-9,-9,0,-78,-165,-156,-82,63
-19,-19,0,19,-9,-9,0,-78,-156,-146,-78,68
-19,-19,0,19,-9,-9,0,-78,-146,-136,-73,73
-19,-19,0,19,-9,-9,0,-78,-136,-126,-68,78
-9,-9,0,9,-4,-4,0,-68,-122,-122,-58,87
-9,-9,0,9,-4,-4,0,-68,-117,-117,-58,87
-9,-9,0,9,-4,-4,0,-68,-112,-112,-58,87
-9,-9,0,9,-4,-4,0,-68,-107,-107,-58,87
