I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-58,-9,48,34,-53,19,-19,-58,-58,-48,-58,-58
-58,-9,48,34,-53,19,-19,-58,-58,-48,-58,-58
-58,-9,48,34,-53,19,-19,-58,-58,-48,-58,-58
-58,-9,48,34,-53,19,-19,-58,-58,-48,-58,-58
-53,-9,43,31,-48,17,-19,-58,-48,-58,-58,-58
-48,-9,39,29,-43,14,-19,-58,-48,-58,-58,-58
-43,-9,34,26,-39,12,-19,-58,-48,-58,-58,-58
-39,-9,29,24,-34,9,-19,-58,-48,-58,-58,-58
-43,-14,29,29,-36,7,-14,-48,-39,-53,-48,-48
-48,-19,29,34,-39,4,-9,-48,-39,-48,-48,-48
-53,-24,29,39,-41,2,-4,-48,-39,-43,-48,-48
-58,-29,29,43,-43,0,0,-48,-39,-39,-48,-48
-68,-29,39,48,-53,4,-4,-58,-43,-43,-58,-58
-68,-29,39,48,-53,4,-9,-58,-48,-48,-58,-58
-68,-29,39,48,-53,4,-14,-58,-53,-53,-58,-58
-68,-29,39,48,-53,4,-19,-58,-58,-58,-58,-58
-63,-24,39,43,-51,7,-19,-58,-48,-68,-58,-68
-58,-19,39,39,-48,9,-19,-58,-48,-68,-58,-68
-53,-14,39,34,-46,12,-19,-58,-48,-68,-58,-68
-48,-9,39,29,-43,14,-19,-58,-48,-68,-58,-68
-39,0,39,19,-39,19,-19,-68,-53,-68,-68,-68
-39,0,39,19,-39,19,-19,-68,-58,-68,-68,-68
-39,0,39,19,-39,19,-19,-68,-63,-68,-68,-68
-39,0,39,19,-39,19,-19,-68,-68,-68,-68,-68
-43,-9,34,26,-39,12,-4,-58,-63,-58,-63,-58
-48,-9,39,29,-43,14,0,-58,-58,-58,-58,-58
-53,-9,43,31,-48,17,4,-58,-53,-58,-53,-58
-58,-9,48,34,-53,19,9,-58,-48,-58,-48,-58
-58,-4,53,31,-56,24,19,-48,-39,-43,-39,-53
-58,0,58,29,-58,29,19,-39,-29,-39,-39,-48
-58,4,63,26,-61,34,19,-29,-19,-34,-39,-43
-58,9,68,24,-63,39,19,-19,-9,-29,-39,-39
-63,9,73,26,-68,41,9,-14,-9,-29,-29,-39
-68,9,78,29,-73,43,9,-9,-9,-29,-29,-39
-73,9,82,31,-78,46,9,-4,-9,-29,-29,-39
-78,9,87,34,-82,48,9,0,-9,-29,-29,-39
-73,9,82,31,-78,46,9,-4,-19,-39,-39,-48
-68,9,78,29,-73,43,9,-9,-19,-39,-39,-48
-63,9,73,26,-68,41,9,-14,-19,-39,-39,-48
-58,9,68,24,-63,39,9,-19,-19,-39,-39,-48
-43,19,63,12,-53,41,4,-24,-9,-34,-29,-39
-39,19,58,9,-48,39,0,-29,-9,-29,-29,-39
-34,19,53,7,-43,36,-4,-34,-9,-24,-29,-39
-29,19,48,4,-39,34,-9,-39,-9,-19,-29,-39
-29,19,48,4,-39,34,-19,-48,-14,-24,-39,-48
-29,19,48,4,-39,34,-19,-48,-19,-29,-39,-48
-29,19,48,4,-39,34,-19,-48,-24,-34,-39,-48
-29,19,48,4,-39,34,-19,-48,-29,-39,-39,-48
-34,34,68,0,-51,51,-19,-48,-29,-39,-39,-48
-39,39,78,0,-58,58,-19,-48,-29,-39,-39,-48
-43,43,87,0,-65,65,-19,-48,-29,-39,-39,-48
-48,48,97,0,-73,73,-19,-48,-29,-39,-39,-48
-48,43,92,2,-70,68,-9,-39,-19,-39,-29,-39
-48,39,87,4,-68,63,-9,-39,-19,-39,-29,-39
-48,34,82,7,-65,58,-9,-39,-19,-39,-29,-39
-48,29,78,9,-63,53,-9,-39,-19,-39,-29,-39
-34,39,73,-2,-53,56,-9,-34,-9,-29,-29,-39
-24,34,58,-4,-41,46,-9,-34,-19,-39,-29,-43
-9,34,43,-12,-26,39,-9,-34,-29,-43,-39,-43
-14,19,34,-2,-24,26,-14,-34,-34,-48,-39,-43
-14,9,24,2,-19,17,-24,-29,-29,-43,-43,-48
-24,9,34,7,-29,21,-24,-29,-29,-43,-48,-48
-24,9,34,7,-29,21,-24,-34,-34,-53,-48,-48
-24,4,29,9,-26,17,-29,-39,-43,-58,-48,-53
-29,-9,19,19,-24,4,-34,-53,-58,-73,-68,-68
-29,-14,14,21,-21,0,-34,-63,-73,-82,-73,-73
-34,-19,14,26,-24,-2,-34,-78,-78,-92,-73,-73
-34,-24,9,29,-21,-7,-39,-92,-87,-102,-78,-78
-48,-24,24,36,-36,0,-29,-87,-92,-92,-82,-82
-53,-19,34,36,-43,7,-29,-87,-92,-97,-82,-82
-58,-24,34,41,-46,4,-29,-82,-87,-97,-78,-82
-63,-29,34,46,-48,2,-19,-82,-87,-87,-78,-78
-48,-14,34,31,-41,9,-34,-97,-97,-97,-87,-68
-48,-9,39,29,-43,14,-39,-97,-102,-97,-87,-68
-58,-4,53,31,-56,24,-43,-97,-102,-97,-82,-68
-48,-4,43,26,-46,19,-48,-92,-97,-92,-82,-68
-48,-24,24,36,-36,0,-48,-87,-87,-92,-73,-73
-48,-39,9,43,-29,-14,-43,-87,-82,-92,-73,-68
-48,-43,4,46,-26,-19,-43,-87,-82,-92,-68,-68
-48,-39,9,43,-29,-14,-43,-87,-82,-92,-68,-68
-24,-39,-14,31,-4,-26,-39,-78,-68,-87,-58,-63
-24,-39,-14,31,-4,-26,-34,-78,-68,-78,-58,-58
-24,-43,-19,34,-2,-31,-19,-73,-63,-68,-53,-53
-34,-39,-4,36,-14,-21,-14,-68,-48,-63,-53,-39
-19,-24,-4,21,-7,-14,-24,-58,-53,-73,-63,-48
0,-14,-14,7,7,-14,-29,-58,-58,-73,-63,-53
4,-4,-9,0,7,-7,-34,-63,-63,-73,-63,-53
0,9,9,-4,-4,9,-34,-63,-68,-73,-63,-53
-14,0,14,7,-14,7,-34,-53,-63,-63,-53,-53
-24,0,24,12,-24,12,-34,-53,-58,-63,-53,-53
-34,-4,29,19,-31,12,-34,-58,-53,-63,-53,-58
-34,-9,24,21,-29,7,-24,-63,-53,-68,-63,-63
-34,-14,19,24,-26,2,-14,-68,-58,-78,-68,-68
-43,-14,29,29,-36,7,-24,-73,-68,-78,-73,-78
-48,-19,29,34,-39,4,-24,-78,-73,-78,-78,-82
-48,-24,24,36,-36,0,-24,-78,-78,-82,-82,-87
-58,-14,43,36,-51,14,-14,-78,-68,-73,-78,-87
-68,-14,53,41,-61,19,-14,-78,-68,-73,-78,-82
-82,-14,68,48,-75,26,-14,-78,-68,-73,-78,-73
-92,-9,82,51,-87,36,-14,-78,-68,-73,-78,-68
-87,-19,68,53,-78,24,-14,-63,-63,-63,-68,-53
-87,-24,63,56,-75,19,-9,-53,-53,-58,-63,-53
-82,-34,48,58,-65,7,-9,-48,-48,-58,-58,-53
-82,-34,48,58,-65,7,-9,-43,-43,-58,-58,-53
-73,-24,48,48,-61,12,-19,-48,-48,-63,-68,-58
-73,-14,58,43,-65,21,-19,-48,-53,-68,-73,-68
-58,-14,43,36,-51,14,-19,-53,-63,-73,-78,-73
-58,-14,43,36,-51,14,-24,-68,-68,-82,-78,-82
-48,-14,34,31,-41,9,-34,-78,-78,-92,-82,-82
-53,-14,39,34,-46,12,-24,-78,-73,-92,-82,-78
-53,-14,39,34,-46,12,-24,-78,-73,-87,-87,-78
-53,-14,39,34,-46,12,-24,-78,-73,-87,-92,-78
-68,-19,48,43,-58,14,-14,-73,-63,-78,-87,-73
-68,-29,39,48,-53,4,-14,-68,-63,-78,-87,-73
-63,-43,19,53,-41,-12,-14,-58,-63,-78,-82,-73
-63,-39,24,51,-43,-7,-14,-53,-63,-78,-78,-73
-78,-34,43,56,-61,4,-14,-43,-53,-68,-68,-63
-92,-34,58,63,-75,12,-14,-43,-53,-68,-63,-63
-97,-43,53,70,-75,4,-14,-43,-53,-68,-63,-58
-102,-43,58,73,-80,7,-14,-43,-53,-68,-63,-58
-92,-39,53,65,-73,7,-14,-53,-53,-78,-68,-68
-92,-34,58,63,-75,12,-14,-53,-53,-73,-68,-68
-92,-29,63,61,-78,17,-14,-53,-53,-73,-68,-63
-92,-19,73,56,-82,26,-14,-53,-53,-73,-68,-63
-73,-29,43,51,-58,7,-14,-43,-53,-78,-78,-73
-78,-29,48,53,-63,9,-19,-43,-58,-78,-78,-73
-78,-29,48,53,-63,9,-19,-43,-58,-82,-82,-73
-73,-29,43,51,-58,7,-19,-43,-58,-82,-87,-78
-73,-19,53,46,-63,17,-19,-53,-53,-73,-78,-78
-73,-19,53,46,-63,17,-9,-53,-53,-73,-78,-73
-82,-24,58,53,-70,17,-4,-53,-53,-73,-78,-63
-82,-24,58,53,-70,17,-4,-48,-53,-73,-78,-58
-73,-34,39,53,-56,2,-9,-53,-53,-78,-73,-68
-68,-34,34,51,-51,0,-14,-63,-58,-78,-73,-68
-58,-29,29,43,-43,0,-19,-68,-63,-78,-73,-73
-53,-29,24,41,-39,-2,-19,-73,-78,-82,-73,-73
-63,-24,39,43,-51,7,-14,-58,-73,-87,-82,-73
-73,-29,43,51,-58,7,-9,-53,-63,-87,-82,-73
-82,-29,53,56,-68,12,-9,-39,-58,-82,-82,-82
-87,-24,63,56,-75,19,-9,-34,-43,-82,-87,-82
-87,-24,63,56,-75,19,-4,-24,-43,-82,-78,-82
-102,-34,68,68,-85,17,9,-19,-34,-73,-63,-73
-112,-29,82,70,-97,26,19,-14,-19,-58,-53,-63
-102,-24,78,63,-90,26,19,-4,-4,-34,-48,-53
-82,-9,73,46,-78,31,9,-19,0,-14,-34,-48
-53,-4,48,29,-51,21,-4,-34,19,14,0,-19
-43,4,48,19,-46,26,-19,-24,53,63,39,9
-39,29,68,4,-53,48,-19,-9,92,107,87,43
24,73,48,-48,-12,61,-48,0,122,156,141,82
87,122,34,-104,26,78,-92,-14,161,219,200,131
136,136,0,-136,68,68,-136,-34,195,278,263,185
200,146,-53,-173,126,46,-209,-63,200,326,317,234
283,195,-87,-239,185,53,-278,-97,200,370,361,283
351,239,-112,-295,231,63,-326,-136,204,409,419,326
400,253,-146,-326,273,53,-366,-151,219,444,453,361
453,263,-190,-358,322,36,-395,-161,229,473,488,385
512,278,-234,-395,373,21,-444,-180,239,497,531,409
585,302,-283,-444,434,9,-512,-214,248,507,561,434
673,326,-346,-500,509,-9,-561,-253,219,488,575,444
712,346,-366,-529,539,-9,-614,-297,161,439,556,463
688,361,-326,-524,507,17,-649,-375,58,375,531,473
605,366,-239,-485,422,63,-663,-483,-68,307,497,483
522,336,-185,-429,353,75,-663,-595,-219,185,429,463
453,283,-170,-368,312,56,-649,-653,-370,39,322,409
409,195,-214,-302,312,-9,-590,-649,-458,-122,165,292
385,58,-326,-222,356,-134,-502,-575,-483,-278,0,141
370,-14,-385,-178,378,-200,-448,-492,-473,-341,-97,58
322,0,-322,-161,322,-161,-395,-414,-419,-326,-117,43
287,9,-278,-148,283,-134,-351,-336,-356,-283,-97,34
258,0,-258,-129,258,-129,-287,-273,-297,-229,-87,43
195,0,-195,-97,195,-97,-229,-219,-248,-180,-58,68
156,14,-141,-85,148,-63,-180,-175,-200,-131,-24,78
141,29,-112,-85,126,-41,-151,-161,-170,-112,-29,68
126,39,-87,-82,107,-24,-131,-156,-146,-107,-29,53
112,29,-82,-70,97,-26,-122,-136,-112,-87,-29,34
73,24,-48,-48,61,-12,-102,-117,-92,-78,-19,29
29,39,9,-34,9,24,-78,-102,-73,-63,-19,24
14,39,24,-26,-4,31,-68,-82,-68,-58,-24,4
0,0,0,0,0,0,-43,-58,-58,-48,-43,0
-34,-29,4,31,-19,-12,-19,-29,-34,-29,-34,0
-39,-24,14,31,-26,-4,-29,-34,-43,-43,-39,0
-48,-9,39,29,-43,14,-29,-43,-43,-53,-43,-4
-63,0,63,31,-63,31,-24,-43,-43,-53,-43,-9
-78,4,82,36,-80,43,-24,-43,-43,-53,-43,-9
-63,9,73,26,-68,41,-34,-43,-48,-63,-53,-19
-58,4,63,26,-61,34,-29,-43,-53,-63,-53,-19
-53,0,53,26,-53,26,-24,-34,-48,-63,-58,-24
-58,-9,48,34,-53,19,-19,-29,-53,-63,-58,-24
-63,-9,53,36,-58,21,-14,-19,-39,-58,-48,-19
-63,-4,58,34,-61,26,-4,-24,-39,-58,-53,-19
-68,0,68,34,-68,34,0,-29,-43,-58,-53,-19
-68,0,68,34,-68,34,0,-29,-43,-58,-53,-19
-68,0,68,34,-68,34,-9,-34,-39,-53,-53,-24
-63,-4,58,34,-61,26,-4,-34,-39,-53,-53,-24
-63,-19,43,41,-53,12,-4,-34,-39,-53,-53,-24
-73,-34,39,53,-56,2,4,-29,-39,-48,-58,-24
-73,-34,39,53,-56,2,14,-19,-34,-48,-58,-24
-73,-34,39,53,-56,2,14,-24,-34,-53,-58,-29
-73,-34,39,53,-56,2,14,-24,-34,-53,-58,-29
-73,-39,34,56,-53,-2,14,-24,-34,-53,-58,-24
-87,-48,39,68,-63,-4,19,-29,-43,-63,-58,-34
-87,-48,39,68,-63,-4,19,-29,-39,-63,-53,-34
-82,-43,39,63,-61,-2,19,-29,-39,-58,-53,-34
-82,-43,39,63,-61,-2,19,-24,-34,-58,-53,-39
-87,-39,48,63,-68,4,14,-29,-34,-63,-58,-43
-87,-34,53,61,-70,9,9,-24,-39,-63,-63,-43
-82,-29,53,56,-68,12,4,-24,-43,-68,-68,-48
-82,-14,68,48,-75,26,0,-34,-58,-73,-73,-53
-68,-14,53,41,-61,19,0,-34,-58,-73,-73,-48
-68,-14,53,41,-61,19,0,-34,-58,-73,-73,-48
-63,-9,53,36,-58,21,0,-39,-58,-73,-73,-48
-53,-9,43,31,-48,17,0,-39,-58,-68,-73,-48
-43,0,43,21,-43,21,24,-29,-39,-58,-58,-34
-39,4,43,17,-41,24,29,-24,-34,-53,-48,-29
-34,4,39,14,-36,21,34,-14,-29,-48,-43,-24
-34,0,34,17,-34,17,34,-9,-24,-43,-39,-19
-34,9,43,12,-39,26,29,-19,-34,-53,-48,-29
-34,14,48,9,-41,31,24,-19,-34,-53,-48,-29
-29,24,53,2,-41,39,19,-24,-34,-53,-48,-29
-29,29,58,0,-43,43,14,-29,-29,-53,-48,-29
-39,24,63,7,-51,43,14,-39,-34,-53,-48,-29
-39,14,53,12,-46,34,14,-34,-34,-53,-48,-29
-39,9,48,14,-43,29,14,-34,-39,-53,-48,-29
-34,9,43,12,-39,26,14,-34,-39,-53,-48,-29
-39,0,39,19,-39,19,19,-29,-39,-48,-48,-19
-39,4,43,17,-41,24,24,-29,-39,-48,-48,-19
-43,4,48,19,-46,26,24,-34,-34,-48,-48,-19
-53,4,58,24,-56,31,29,-34,-34,-48,-48,-19
-43,9,53,17,-48,31,29,-24,-34,-39,-48,-9
-43,14,58,14,-51,36,29,-19,-34,-39,-43,-9
-43,24,68,9,-56,46,29,-14,-29,-34,-39,-9
-43,29,73,7,-58,51,34,-4,-24,-29,-39,-9
-58,39,97,9,-78,68,24,9,-9,-19,-34,-9
-58,43,102,7,-80,73,24,14,-4,-19,-24,-4
-58,43,102,7,-80,73,24,19,0,-19,-19,0
-58,43,102,7,-80,73,24,24,4,-19,-14,0
-63,39,102,12,-82,70,24,19,0,-24,-29,-4
-58,34,92,12,-75,63,24,19,0,-24,-29,-4
-58,29,87,14,-73,58,24,14,0,-24,-29,-4
-58,24,82,17,-70,53,19,14,0,-24,-29,-4
-48,24,73,12,-61,48,19,14,-4,-24,-39,-14
-39,24,63,7,-51,43,19,14,-9,-29,-29,-14
-39,34,73,2,-56,53,19,14,-9,-29,-29,-14
-48,34,82,7,-65,58,19,19,-14,-34,-29,-9
-43,39,82,2,-63,61,9,34,0,-24,-14,0
-39,39,78,0,-58,58,14,34,4,-14,-14,4
-34,39,73,-2,-53,56,14,34,9,-9,-14,9
-24,39,63,-7,-43,51,14,34,14,-4,-14,9
-24,24,48,0,-36,36,24,24,4,-4,-14,0
-24,19,43,2,-34,31,24,29,4,0,-9,9
-24,19,43,2,-34,31,24,29,9,0,0,14
-14,29,43,-7,-29,36,29,34,9,0,0,14
-9,34,43,-12,-26,39,19,34,4,0,-4,4
-14,34,48,-9,-31,41,19,34,4,-4,-9,4
-19,29,48,-4,-34,39,19,34,9,-9,-14,4
-14,29,43,-7,-29,36,19,29,4,-9,-14,9
-14,48,63,-17,-39,56,19,29,-4,-14,-14,9
-14,48,63,-17,-39,56,19,29,0,-9,-4,9
-4,48,53,-21,-29,51,29,34,9,0,-4,19
9,39,29,-24,-9,34,29,39,14,0,0,19
4,34,29,-19,-12,31,39,43,19,14,9,34
0,43,43,-21,-21,43,43,53,24,19,9,34
-9,39,48,-14,-29,43,48,58,29,24,14,34
-14,34,48,-9,-31,41,53,63,34,34,14,34
-14,48,63,-17,-39,56,43,53,29,39,24,29
-9,48,58,-19,-34,53,43,58,39,39,24,29
-9,48,58,-19,-34,53,48,58,39,43,34,29
-14,43,58,-14,-36,51,48,58,39,43,34,29
0,34,34,-17,-17,34,39,58,48,43,34,34
19,39,19,-29,0,29,39,68,53,48,34,34
29,48,19,-39,4,34,39,68,53,48,29,34
34,48,14,-41,9,31,39,68,53,48,29,39
34,53,19,-43,7,36,34,68,58,53,39,48
43,58,14,-51,14,36,34,78,58,53,39,48
43,53,9,-48,17,31,39,78,63,63,48,58
43,48,4,-46,19,26,39,82,73,68,53,58
39,58,19,-48,9,39,48,87,78,82,63,68
43,58,14,-51,14,36,48,92,82,82,68,73
43,58,14,-51,14,36,48,97,87,82,68,82
48,53,4,-51,21,29,53,102,92,92,78,87
