I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-19,-63,-43,41,12,-53,4,-9,-48,-29,-68,-58
-24,-63,-39,43,7,-51,4,-9,-48,-29,-68,-58
-24,-73,-48,48,12,-61,4,-4,-48,-29,-73,-58
-24,-73,-48,48,12,-61,9,-4,-48,-29,-73,-58
-19,-63,-43,41,12,-53,9,-4,-53,-39,-82,-58
-14,-63,-48,39,17,-56,14,0,-53,-39,-82,-58
-14,-63,-48,39,17,-56,14,0,-53,-39,-82,-63
-14,-63,-48,39,17,-56,14,0,-53,-43,-87,-63
-14,-63,-48,39,17,-56,14,-4,-63,-48,-82,-73
-14,-73,-58,43,21,-65,14,-4,-63,-53,-87,-78
-14,-73,-58,43,21,-65,14,-4,-73,-58,-92,-82
-19,-78,-58,48,19,-68,9,-4,-73,-58,-97,-87
-14,-87,-73,51,29,-80,9,-14,-82,-68,-107,-97
-4,-82,-78,43,36,-80,14,-14,-82,-68,-107,-97
0,-82,-82,41,41,-82,14,-14,-82,-73,-107,-97
4,-82,-87,39,46,-85,9,-14,-82,-73,-107,-97
-14,-82,-68,48,26,-75,9,-4,-92,-73,-102,-92
-14,-82,-68,48,26,-75,14,-4,-87,-73,-102,-92
-9,-82,-73,46,31,-78,14,-4,-87,-73,-102,-92
-9,-87,-78,48,34,-82,14,-9,-92,-73,-107,-102
-9,-78,-68,43,29,-73,24,-9,-82,-73,-107,-102
-9,-78,-68,43,29,-73,24,-4,-82,-73,-107,-97
-14,-82,-68,48,26,-75,24,-4,-82,-78,-107,-97
-14,-82,-68,48,26,-75,24,-4,-82,-78,-107,-97
-4,-92,-87,48,41,-90,29,4,-82,-78,-117,-97
-4,-82,-78,43,36,-80,29,4,-82,-78,-122,-102
-4,-82,-78,43,36,-80,29,4,-82,-78,-122,-102
-4,-87,-82,46,39,-85,29,4,-78,-73,-117,-97
-19,-87,-68,53,24,-78,29,-4,-78,-73,-107,-87
-24,-87,-63,56,19,-75,29,-4,-78,-73,-107,-87
-24,-87,-63,56,19,-75,34,-4,-78,-73,-102,-87
-29,-87,-58,58,14,-73,34,0,-78,-68,-102,-87
-14,-82,-68,48,26,-75,34,0,-78,-78,-112,-87
-19,-73,-53,46,17,-63,34,0,-78,-78,-112,-87
-14,-68,-53,41,19,-61,34,4,-78,-78,-112,-87
-4,-63,-58,34,26,-61,29,4,-78,-78,-112,-87
-4,-63,-58,34,26,-61,39,14,-78,-68,-102,-78
