I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-78,19,97,29,-87,58,126,126,712,165,126,78
-78,19,97,29,-87,58,126,126,712,165,126,78
-78,19,97,29,-87,58,126,126,712,165,126,78
-78,19,97,29,-87,58,126,126,712,165,126,78
-68,39,107,14,-87,73,136,131,727,170,136,82
-58,48,107,4,-82,78,136,136,732,175,136,87
-48,58,107,-4,-78,82,136,141,736,180,136,92
-39,68,107,-14,-73,87,136,146,741,185,136,97
-43,68,112,-12,-78,90,136,146,741,190,141,107
-48,68,117,-9,-82,92,136,146,741,195,146,107
-53,68,122,-7,-87,95,136,146,741,200,151,107
-58,68,126,-4,-92,97,136,146,741,204,156,107
-68,58,126,4,-97,92,126,156,751,204,165,107
-68,58,126,4,-97,92,126,156,751,204,165,107
-68,58,126,4,-97,92,126,156,751,204,165,107
-68,58,126,4,-97,92,126,156,751,204,165,107
-63,68,131,-2,-97,100,136,146,756,219,170,112
-58,68,126,-4,-92,97,136,146,761,224,175,117
-53,68,122,-7,-87,95,136,146,766,229,180,122
-48,68,117,-9,-82,92,136,146,771,234,185,126
-58,78,136,-9,-97,107,136,151,775,239,190,131
-58,78,136,-9,-97,107,136,156,780,244,195,136
-58,78,136,-9,-97,107,136,161,785,248,200,141
-58,78,136,-9,-97,107,136,165,790,253,204,146
-58,78,136,-9,-97,107,141,180,805,268,219,156
-58,78,136,-9,-97,107,146,185,810,273,224,156
-58,78,136,-9,-97,107,151,190,814,278,229,156
-58,78,136,-9,-97,107,156,195,819,283,234,156
-68,87,156,-9,-112,122,156,195,824,297,239,161
-68,87,156,-9,-112,122,156,195,829,302,244,165
-68,87,156,-9,-112,122,156,195,834,307,248,170
-68,87,156,-9,-112,122,156,195,839,312,253,175
-63,97,161,-17,-112,129,165,204,849,322,268,180
-58,97,156,-19,-107,126,165,204,858,331,273,185
-53,97,151,-21,-102,124,165,204,868,341,278,190
-48,97,146,-24,-97,122,165,204,878,351,283,195
-39,112,151,-36,-95,131,175,209,888,361,302,209
-39,117,156,-39,-97,136,175,214,897,370,312,214
-39,122,161,-41,-100,141,175,219,907,380,322,219
-39,126,165,-43,-102,146,175,224,917,390,331,224
-43,117,161,-36,-102,139,185,239,932,409,346,234
-48,117,165,-34,-107,141,185,244,946,419,351,244
-53,117,170,-31,-112,143,185,248,961,429,356,253
-58,117,175,-29,-117,146,185,253,976,439,361,263
-58,126,185,-34,-122,156,190,268,995,458,380,268
-58,126,185,-34,-122,156,195,273,1005,468,390,273
-58,126,185,-34,-122,156,200,278,1015,478,400,278
-58,126,185,-34,-122,156,204,283,1024,488,409,283
-73,117,190,-21,-131,153,214,287,1039,502,424,297
-78,117,195,-19,-136,156,214,292,1054,517,429,302
-82,117,200,-17,-141,158,214,297,1068,531,434,307
-87,117,204,-14,-146,161,214,302,1083,546,439,312
-78,131,209,-26,-143,170,224,317,1098,561,453,322
-68,146,214,-39,-141,180,224,322,1112,575,468,331
-58,161,219,-51,-139,190,224,326,1127,590,483,341
-48,175,224,-63,-136,200,224,331,1141,605,497,351
-48,175,224,-63,-136,200,234,336,1161,614,507,366
-48,175,224,-63,-136,200,234,341,1171,624,517,370
-48,175,224,-63,-136,200,234,346,1180,634,527,375
-48,175,224,-63,-136,200,234,351,1190,644,536,380
-63,165,229,-51,-146,197,244,361,1210,663,546,385
-68,165,234,-48,-151,200,244,370,1220,673,556,390
-73,165,239,-46,-156,202,244,380,1229,683,566,395
-78,165,244,-43,-161,204,244,390,1239,692,575,400
-78,175,253,-48,-165,214,248,400,1259,712,590,409
-78,175,253,-48,-165,214,253,400,1268,722,605,419
-78,175,253,-48,-165,214,258,400,1278,732,619,429
-78,175,253,-48,-165,214,263,400,1288,741,634,439
-78,185,263,-53,-170,224,273,405,1293,756,639,444
-78,185,263,-53,-170,224,273,409,1298,761,644,448
-78,185,263,-53,-170,224,273,414,1302,766,649,453
-78,185,263,-53,-170,224,273,419,1307,771,653,458
-73,195,268,-61,-170,231,263,429,1307,771,653,458
-68,195,263,-63,-165,229,263,429,1307,771,653,458
-63,195,258,-65,-161,226,263,429,1307,771,653,458
-58,195,253,-68,-156,224,263,429,1307,771,653,458
-73,180,253,-53,-163,217,253,419,1298,756,644,458
-78,175,253,-48,-165,214,253,419,1288,751,644,458
-82,170,253,-43,-168,212,253,419,1278,746,644,458
-87,165,253,-39,-170,209,253,419,1268,741,644,458
-63,165,229,-51,-146,197,253,409,1249,732,629,448
-48,165,214,-58,-131,190,253,409,1239,722,624,448
-34,165,200,-65,-117,183,253,409,1229,712,619,448
-19,165,185,-73,-102,175,253,409,1220,702,614,448
-29,161,190,-65,-109,175,248,395,1200,688,605,444
-29,156,185,-63,-107,170,244,390,1180,673,595,439
-29,151,180,-61,-104,165,239,385,1161,658,585,434
-29,146,175,-58,-102,161,234,380,1141,644,575,429
-24,146,170,-61,-97,158,219,370,1112,624,561,419
-19,146,165,-63,-92,156,214,361,1093,605,546,409
-14,146,161,-65,-87,153,209,351,1073,585,531,400
-9,146,156,-68,-82,151,204,341,1054,566,517,390
4,156,151,-80,-73,153,190,322,1024,541,488,370
19,156,136,-87,-58,146,185,312,995,517,468,361
34,156,122,-95,-43,139,180,302,966,492,448,351
48,156,107,-102,-29,131,175,292,936,468,429,341
48,141,92,-95,-21,117,165,268,907,429,405,312
48,136,87,-92,-19,112,156,253,878,400,380,292
48,131,82,-90,-17,107,146,239,849,370,356,273
48,126,78,-87,-14,102,136,224,819,341,331,253
34,112,78,-73,-21,95,122,209,795,312,307,239
29,107,78,-68,-24,92,117,195,771,292,283,224
24,102,78,-63,-26,90,112,180,746,273,258,209
19,97,78,-58,-29,87,107,165,722,253,234,195
9,82,73,-46,-31,78,97,156,697,224,209,180
9,78,68,-43,-29,73,87,146,673,204,195,165
9,73,63,-41,-26,68,78,136,649,185,180,151
9,68,58,-39,-24,63,68,126,624,165,165,136
19,78,58,-48,-19,68,68,112,610,151,151,126
19,78,58,-48,-19,68,68,107,595,136,136,117
19,78,58,-48,-19,68,68,102,580,122,122,107
19,78,58,-48,-19,68,68,97,566,107,107,97
14,73,58,-43,-21,65,63,82,546,87,97,87
9,68,58,-39,-24,63,58,78,536,78,87,78
4,63,58,-34,-26,61,53,73,527,68,78,68
0,58,58,-29,-29,58,48,68,517,58,68,58
9,58,48,-34,-19,53,48,53,507,43,58,43
9,58,48,-34,-19,53,48,48,497,39,48,39
9,58,48,-34,-19,53,48,43,488,34,39,34
9,58,48,-34,-19,53,48,39,478,29,29,29
19,68,48,-43,-14,58,48,48,468,19,19,29
19,68,48,-43,-14,58,48,48,468,19,19,29
19,68,48,-43,-14,58,48,48,468,19,19,29
19,68,48,-43,-14,58,48,48,468,19,19,29
9,58,48,-34,-19,53,39,43,458,9,9,24
9,58,48,-34,-19,53,39,39,458,9,9,19
9,58,48,-34,-19,53,39,34,458,9,9,14
9,58,48,-34,-19,53,39,29,458,9,9,9
0,68,68,-34,-34,68,39,29,448,9,0,9
0,68,68,-34,-34,68,39,29,448,9,0,9
0,68,68,-34,-34,68,39,29,448,9,0,9
0,68,68,-34,-34,68,39,29,448,9,0,9
0,78,78,-39,-39,78,39,29,448,0,0,9
0,78,78,-39,-39,78,39,29,448,0,0,9
0,78,78,-39,-39,78,39,29,448,0,0,9
0,78,78,-39,-39,78,39,29,448,0,0,9
4,78,73,-41,-34,75,39,39,439,0,-9,0
9,78,68,-43,-29,73,39,39,439,0,-9,0
14,78,63,-46,-24,70,39,39,439,0,-9,0
19,78,58,-48,-19,68,39,39,439,0,-9,0
14,63,48,-39,-17,56,39,29,439,0,0,0
9,58,48,-34,-19,53,39,29,439,0,0,0
4,53,48,-29,-21,51,39,29,439,0,0,0
0,48,48,-24,-24,48,39,29,439,0,0,0
-9,39,48,-14,-29,43,39,29,434,-9,-4,-9
-9,39,48,-14,-29,43,39,29,429,-9,-9,-9
-9,39,48,-14,-29,43,39,29,424,-9,-14,-9
-9,39,48,-14,-29,43,39,29,419,-9,-19,-9
-4,53,58,-24,-31,56,29,29,424,0,-9,-9
0,58,58,-29,-29,58,29,29,429,0,-9,-9
4,63,58,-34,-26,61,29,29,434,0,-9,-9
9,68,58,-39,-24,63,29,29,439,0,-9,-9
0,68,68,-34,-34,68,43,39,439,9,0,-4
0,68,68,-34,-34,68,48,39,439,9,0,0
0,68,68,-34,-34,68,53,39,439,9,0,4
0,68,68,-34,-34,68,58,39,439,9,0,9
