I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-126,-9,117,68,-122,53,214,78,9,-97,-165,-78
-126,-9,117,68,-122,53,214,78,9,-97,-165,-78
-126,-9,117,68,-122,53,214,78,9,-97,-165,-78
-126,-9,117,68,-122,53,214,78,9,-97,-165,-78
-107,-9,97,58,-102,43,180,68,14,-78,-141,-58
-87,-9,78,48,-82,34,156,68,19,-68,-126,-48
-68,-9,58,39,-63,24,131,68,24,-58,-112,-39
-48,-9,39,29,-43,14,107,68,29,-48,-97,-29
-34,-9,24,21,-29,7,87,82,43,-34,-87,-24
-29,-9,19,19,-24,4,78,87,48,-29,-78,-19
-24,-9,14,17,-19,2,68,92,53,-24,-68,-14
-19,-9,9,14,-14,0,58,97,58,-19,-58,-9
-4,-4,0,4,-2,-2,48,82,48,-19,-58,-9
0,0,0,0,0,0,39,78,48,-19,-58,-9
4,4,0,-4,2,2,29,73,48,-19,-58,-9
9,9,0,-9,4,4,19,68,48,-19,-58,-9
19,9,-9,-14,14,0,14,58,48,-19,-58,0
19,9,-9,-14,14,0,9,58,48,-19,-58,0
19,9,-9,-14,14,0,4,58,48,-19,-58,0
19,9,-9,-14,14,0,0,58,48,-19,-58,0
19,0,-19,-9,19,-9,0,58,43,-19,-68,-9
19,0,-19,-9,19,-9,0,58,39,-19,-68,-9
19,0,-19,-9,19,-9,0,58,34,-19,-68,-9
19,0,-19,-9,19,-9,0,58,29,-19,-68,-9
19,-9,-29,-4,24,-19,0,58,29,-19,-68,-9
19,-9,-29,-4,24,-19,0,58,29,-19,-68,-9
19,-9,-29,-4,24,-19,0,58,29,-19,-68,-9
19,-9,-29,-4,24,-19,0,58,29,-19,-68,-9
29,-4,-34,-12,31,-19,-9,53,29,-24,-73,-9
29,0,-29,-14,29,-14,-9,48,29,-29,-78,-9
29,4,-24,-17,26,-9,-9,43,29,-34,-82,-9
29,9,-19,-19,24,-4,-9,39,29,-39,-87,-9
39,24,-14,-31,26,4,-14,29,14,-43,-102,-19
39,29,-9,-34,24,9,-19,29,9,-48,-107,-19
39,34,-4,-36,21,14,-24,29,4,-53,-112,-19
39,39,0,-39,19,19,-29,29,0,-58,-117,-19
39,39,0,-39,19,19,-29,19,9,-48,-126,-14
39,39,0,-39,19,19,-29,19,9,-48,-126,-9
39,39,0,-39,19,19,-29,19,9,-48,-126,-4
39,39,0,-39,19,19,-29,19,9,-48,-126,0
39,34,-4,-36,21,14,-29,29,14,-43,-136,9
39,29,-9,-34,24,9,-29,29,19,-39,-136,9
39,24,-14,-31,26,4,-29,29,24,-34,-136,9
39,19,-19,-29,29,0,-29,29,29,-29,-136,9
48,19,-29,-34,39,-4,-39,29,39,-19,-136,14
48,19,-29,-34,39,-4,-39,29,39,-19,-136,19
48,19,-29,-34,39,-4,-39,29,39,-19,-136,24
48,19,-29,-34,39,-4,-39,29,39,-19,-136,29
58,19,-39,-39,48,-9,-39,39,48,-14,-122,39
58,19,-39,-39,48,-9,-39,39,48,-9,-117,39
58,19,-39,-39,48,-9,-39,39,48,-4,-112,39
58,19,-39,-39,48,-9,-39,39,48,0,-107,39
68,34,-34,-51,51,0,-43,29,58,9,-87,43
68,39,-29,-53,48,4,-48,29,58,9,-78,48
68,43,-24,-56,46,9,-53,29,58,9,-68,53
68,48,-19,-58,43,14,-58,29,58,9,-58,58
73,39,-34,-56,53,2,-68,19,63,14,-39,63
78,39,-39,-58,58,0,-68,19,68,19,-29,68
82,39,-43,-61,63,-2,-68,19,73,24,-19,73
87,39,-48,-63,68,-4,-68,19,78,29,-9,78
97,43,-53,-70,75,-4,-78,19,87,34,0,82
97,48,-48,-73,73,0,-78,19,87,39,9,87
97,53,-43,-75,70,4,-78,19,87,43,19,92
97,58,-39,-78,68,9,-78,19,87,48,29,97
102,58,-43,-80,73,7,-82,29,97,53,39,102
107,58,-48,-82,78,4,-87,29,97,58,39,107
