I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-9,-9,0,9,-4,-4,-48,-68,-58,-87,-156,-117
-9,-9,0,9,-4,-4,-48,-68,-58,-87,-156,-117
-9,-9,0,9,-4,-4,-48,-68,-58,-87,-156,-117
-9,-9,0,9,-4,-4,-48,-68,-58,-87,-156,-117
-9,0,9,4,-9,4,-58,-68,-58,-87,-146,-117
-9,0,9,4,-9,4,-58,-68,-58,-87,-146,-117
-9,0,9,4,-9,4,-58,-68,-58,-87,-146,-117
-9,0,9,4,-9,4,-58,-68,-58,-87,-146,-117
-9,-9,0,9,-4,-4,-63,-68,-48,-78,-146,-107
-9,-9,0,9,-4,-4,-68,-68,-48,-78,-146,-107
-9,-9,0,9,-4,-4,-73,-68,-48,-78,-146,-107
-9,-9,0,9,-4,-4,-78,-68,-48,-78,-146,-107
0,0,0,0,0,0,-87,-68,-58,-87,-146,-117
0,0,0,0,0,0,-87,-68,-58,-87,-146,-117
0,0,0,0,0,0,-87,-68,-58,-87,-146,-117
0,0,0,0,0,0,-87,-68,-58,-87,-146,-117
9,-9,-19,0,14,-14,-92,-78,-58,-97,-156,-122
9,-9,-19,0,14,-14,-97,-78,-58,-97,-156,-126
9,-9,-19,0,14,-14,-102,-78,-58,-97,-156,-131
9,-9,-19,0,14,-14,-107,-78,-58,-97,-156,-136
9,0,-9,-4,9,-4,-102,-68,-48,-107,-156,-136
9,0,-9,-4,9,-4,-97,-68,-48,-107,-156,-136
9,0,-9,-4,9,-4,-92,-68,-48,-107,-156,-136
9,0,-9,-4,9,-4,-87,-68,-48,-107,-156,-136
0,-9,-9,4,4,-9,-87,-58,-48,-107,-156,-136
0,-9,-9,4,4,-9,-87,-58,-48,-107,-156,-136
0,-9,-9,4,4,-9,-87,-58,-48,-107,-156,-136
0,-9,-9,4,4,-9,-87,-58,-48,-107,-156,-136
9,-14,-24,2,17,-19,-87,-68,-58,-117,-165,-136
9,-19,-29,4,19,-24,-87,-68,-58,-117,-165,-136
9,-24,-34,7,21,-29,-87,-68,-58,-117,-165,-136
9,-29,-39,9,24,-34,-87,-68,-58,-117,-165,-136
0,-39,-39,19,19,-39,-97,-68,-58,-126,-175,-146
0,-39,-39,19,19,-39,-97,-68,-58,-126,-175,-146
0,-39,-39,19,19,-39,-97,-68,-58,-126,-175,-146
0,-39,-39,19,19,-39,-97,-68,-58,-126,-175,-146
9,-48,-58,19,34,-53,-87,-58,-58,-117,-175,-136
9,-48,-58,19,34,-53,-87,-58,-58,-117,-175,-136
9,-48,-58,19,34,-53,-87,-58,-58,-117,-175,-136
9,-48,-58,19,34,-53,-87,-58,-58,-117,-175,-136
24,-48,-73,12,48,-61,-87,-68,-58,-126,-175,-146
29,-48,-78,9,53,-63,-87,-68,-58,-126,-175,-146
34,-48,-82,7,58,-65,-87,-68,-58,-126,-175,-146
39,-48,-87,4,63,-68,-87,-68,-58,-126,-175,-146
24,-43,-68,9,46,-56,-87,-68,-63,-131,-180,-156
19,-39,-58,9,39,-48,-87,-68,-68,-136,-185,-156
14,-34,-48,9,31,-41,-87,-68,-73,-141,-190,-156
9,-29,-39,9,24,-34,-87,-68,-78,-146,-195,-156
4,-29,-34,12,19,-31,-73,-63,-68,-136,-195,-156
0,-29,-29,14,14,-29,-68,-58,-68,-136,-195,-156
-4,-29,-24,17,9,-26,-63,-53,-68,-136,-195,-156
-9,-29,-19,19,4,-24,-58,-48,-68,-136,-195,-156
0,-24,-24,12,12,-24,-48,-48,-68,-126,-195,-156
0,-19,-19,9,9,-19,-48,-48,-68,-126,-195,-156
0,-14,-14,7,7,-14,-48,-48,-68,-126,-195,-156
0,-9,-9,4,4,-9,-48,-48,-68,-126,-195,-156
0,0,0,0,0,0,-43,-39,-58,-126,-190,-146
0,0,0,0,0,0,-39,-39,-58,-126,-185,-146
0,0,0,0,0,0,-34,-39,-58,-126,-180,-146
0,0,0,0,0,0,-29,-39,-58,-126,-175,-146
0,0,0,0,0,0,-19,-34,-53,-122,-165,-146
0,0,0,0,0,0,-9,-29,-48,-117,-165,-146
0,0,0,0,0,0,0,-24,-43,-112,-165,-146
0,0,0,0,0,0,9,-19,-39,-107,-165,-146
-4,4,9,0,-7,7,9,-19,-48,-107,-165,-146
-9,9,19,0,-14,14,9,-19,-48,-107,-165,-146
-14,14,29,0,-21,21,9,-19,-48,-107,-165,-146
-19,19,39,0,-29,29,9,-19,-48,-107,-165,-146
-29,9,39,9,-34,24,0,-24,-53,-107,-175,-156
-29,9,39,9,-34,24,0,-29,-58,-107,-175,-156
-29,9,39,9,-34,24,0,-34,-63,-107,-175,-156
-29,9,39,9,-34,24,0,-39,-68,-107,-175,-156
-29,9,39,9,-34,24,0,-48,-78,-117,-175,-156
-29,9,39,9,-34,24,0,-48,-78,-117,-175,-156
-29,9,39,9,-34,24,0,-48,-78,-117,-175,-156
-29,9,39,9,-34,24,0,-48,-78,-117,-175,-156
-19,4,24,7,-21,14,-9,-48,-78,-117,-165,-146
-19,0,19,9,-19,9,-9,-48,-78,-117,-165,-146
-19,-4,14,12,-17,4,-9,-48,-78,-117,-165,-146
-19,-9,9,14,-14,0,-9,-48,-78,-117,-165,-146
-14,0,14,7,-14,7,-14,-58,-78,-117,-165,-146
-9,0,9,4,-9,4,-19,-58,-78,-117,-165,-146
-4,0,4,2,-4,2,-24,-58,-78,-117,-165,-146
0,0,0,0,0,0,-29,-58,-78,-117,-165,-146
9,0,-9,-4,9,-4,-39,-68,-87,-117,-156,-146
9,0,-9,-4,9,-4,-48,-68,-87,-117,-156,-146
9,0,-9,-4,9,-4,-58,-68,-87,-117,-156,-146
9,0,-9,-4,9,-4,-68,-68,-87,-117,-156,-146
9,-4,-14,-2,12,-9,-82,-78,-87,-117,-156,-146
9,-9,-19,0,14,-14,-87,-78,-87,-117,-156,-146
9,-14,-24,2,17,-19,-92,-78,-87,-117,-156,-146
9,-19,-29,4,19,-24,-97,-78,-87,-117,-156,-146
9,-9,-19,0,14,-14,-102,-87,-97,-126,-165,-156
9,-9,-19,0,14,-14,-107,-87,-97,-126,-165,-156
9,-9,-19,0,14,-14,-112,-87,-97,-126,-165,-156
9,-9,-19,0,14,-14,-117,-87,-97,-126,-165,-156
0,-14,-14,7,7,-14,-117,-87,-97,-126,-165,-156
0,-19,-19,9,9,-19,-117,-87,-97,-126,-165,-156
0,-24,-24,12,12,-24,-117,-87,-97,-126,-165,-156
0,-29,-29,14,14,-29,-117,-87,-97,-126,-165,-156
0,-19,-19,9,9,-19,-117,-87,-102,-136,-175,-161
0,-19,-19,9,9,-19,-117,-87,-107,-136,-175,-165
0,-19,-19,9,9,-19,-117,-87,-112,-136,-175,-170
0,-19,-19,9,9,-19,-117,-87,-117,-136,-175,-175
-9,-29,-19,19,4,-24,-126,-97,-117,-126,-175,-175
-9,-39,-29,24,9,-34,-126,-97,-117,-126,-175,-175
-9,-48,-39,29,14,-43,-126,-97,-117,-126,-175,-175
-9,-58,-48,34,19,-53,-126,-97,-117,-126,-175,-175
-9,-48,-39,29,14,-43,-126,-97,-126,-131,-185,-175
-9,-48,-39,29,14,-43,-126,-97,-126,-136,-185,-175
-9,-48,-39,29,14,-43,-126,-97,-126,-141,-185,-175
-9,-48,-39,29,14,-43,-126,-97,-126,-146,-185,-175
-4,-48,-43,26,19,-46,-136,-107,-136,-146,-195,-185
0,-48,-48,24,24,-48,-136,-107,-136,-146,-195,-185
4,-48,-53,21,29,-51,-136,-107,-136,-146,-195,-185
9,-48,-58,19,34,-53,-136,-107,-136,-146,-195,-185
14,-39,-53,12,34,-46,-131,-97,-126,-136,-185,-175
19,-39,-58,9,39,-48,-126,-97,-126,-136,-185,-175
24,-39,-63,7,43,-51,-122,-97,-126,-136,-185,-175
29,-39,-68,4,48,-53,-117,-97,-126,-136,-185,-175
39,-39,-78,0,58,-58,-117,-87,-117,-131,-175,-165
39,-39,-78,0,58,-58,-117,-87,-117,-126,-175,-165
39,-39,-78,0,58,-58,-117,-87,-117,-122,-175,-165
34,-39,-73,2,53,-56,-117,-82,-117,-117,-175,-165
29,-39,-68,4,48,-53,-122,-82,-107,-117,-165,-156
29,-29,-58,0,43,-43,-122,-82,-112,-117,-165,-156
34,-29,-63,-2,48,-46,-122,-87,-112,-117,-165,-156
34,-39,-73,2,53,-56,-122,-87,-107,-117,-165,-161
24,-39,-63,7,43,-51,-117,-87,-117,-126,-165,-161
14,-39,-53,12,34,-46,-117,-87,-117,-126,-165,-161
14,-34,-48,9,31,-41,-112,-87,-117,-126,-170,-161
4,-34,-39,14,21,-36,-107,-92,-117,-126,-170,-161
-9,-39,-29,24,9,-34,-102,-102,-126,-126,-175,-161
-14,-39,-24,26,4,-31,-102,-102,-126,-126,-175,-165
-19,-39,-19,29,0,-29,-102,-102,-126,-126,-175,-170
-24,-29,-4,26,-9,-17,-112,-102,-126,-122,-175,-175
-24,-24,0,24,-12,-12,-107,-112,-126,-122,-175,-175
-29,-39,-9,34,-9,-24,-102,-112,-126,-122,-175,-175
-29,-43,-14,36,-7,-29,-97,-112,-126,-122,-175,-175
-34,-39,-4,36,-14,-21,-92,-112,-126,-122,-175,-175
-43,-34,9,39,-26,-12,-82,-112,-136,-122,-185,-185
-43,-34,9,39,-26,-12,-82,-112,-131,-122,-180,-185
-43,-48,-4,46,-19,-26,-82,-112,-131,-122,-180,-180
-43,-48,-4,46,-19,-26,-82,-112,-131,-122,-180,-180
-29,-34,-4,31,-12,-19,-73,-112,-131,-131,-180,-180
-24,-19,4,21,-14,-7,-73,-112,-131,-131,-180,-180
-14,-29,-14,21,0,-21,-68,-107,-131,-131,-180,-180
-9,-34,-24,21,7,-29,-68,-107,-131,-131,-180,-180
-9,-34,-24,21,7,-29,-58,-92,-122,-122,-170,-180
-14,-19,-4,17,-4,-12,-58,-92,-122,-122,-170,-180
-19,-29,-9,24,-4,-19,-58,-92,-117,-122,-170,-175
-24,-29,-4,26,-9,-17,-58,-92,-107,-117,-165,-175
-24,-29,-4,26,-9,-17,-58,-92,-107,-107,-165,-180
-24,-34,-9,29,-7,-21,-63,-92,-107,-107,-165,-180
-24,-43,-19,34,-2,-31,-63,-87,-107,-107,-161,-180
-29,-63,-34,46,2,-48,-53,-82,-102,-97,-161,-175
-29,-48,-19,39,-4,-34,-58,-82,-112,-107,-161,-185
-29,-39,-9,34,-9,-24,-68,-82,-117,-117,-165,-185
-24,-34,-9,29,-7,-21,-73,-87,-117,-117,-165,-185
-24,-24,0,24,-12,-12,-82,-87,-117,-117,-165,-185
-24,-14,9,19,-17,-2,-78,-78,-107,-112,-156,-175
-24,-24,0,24,-12,-12,-68,-78,-107,-107,-156,-175
-14,-29,-14,21,0,-21,-63,-73,-107,-102,-151,-175
-14,-29,-14,21,0,-21,-58,-73,-107,-97,-151,-175
-19,-29,-9,24,-4,-19,-58,-73,-107,-97,-151,-175
-24,-29,-4,26,-9,-17,-58,-73,-107,-92,-151,-175
-24,-43,-19,34,-2,-31,-58,-68,-107,-92,-146,-175
-29,-43,-14,36,-7,-29,-58,-68,-107,-92,-146,-175
-39,-53,-14,46,-12,-34,-53,-73,-107,-97,-156,-180
-58,-53,4,56,-31,-24,-48,-78,-107,-97,-156,-180
-63,-48,14,56,-39,-17,-48,-82,-112,-102,-161,-180
-63,-43,19,53,-41,-12,-53,-87,-112,-102,-161,-190
-53,-48,4,51,-29,-21,-68,-92,-117,-107,-165,-195
-43,-63,-19,53,-12,-41,-68,-97,-122,-112,-170,-195
-34,-68,-34,51,0,-51,-73,-92,-126,-117,-175,-200
-24,-63,-39,43,7,-51,-78,-97,-131,-122,-180,-204
-24,-63,-39,43,7,-51,-87,-107,-131,-112,-185,-204
-29,-73,-43,51,7,-58,-82,-107,-131,-112,-185,-204
-34,-82,-48,58,7,-65,-82,-102,-131,-112,-175,-204
-43,-82,-39,63,-2,-61,-78,-102,-131,-107,-175,-200
-53,-78,-24,65,-14,-51,-78,-102,-131,-117,-185,-209
-53,-73,-19,63,-17,-46,-82,-102,-136,-117,-185,-209
-48,-73,-24,61,-12,-48,-82,-102,-141,-117,-185,-209
-43,-78,-34,61,-4,-56,-82,-102,-146,-117,-185,-209
-34,-87,-53,61,9,-70,-82,-112,-146,-126,-195,-219
-34,-87,-53,61,9,-70,-78,-112,-146,-126,-195,-219
-34,-92,-58,63,12,-75,-78,-112,-146,-126,-195,-219
-29,-92,-63,61,17,-78,-78,-112,-146,-126,-200,-219
-19,-82,-63,51,21,-73,-87,-107,-141,-117,-190,-214
-24,-82,-58,53,17,-70,-87,-102,-141,-117,-190,-214
-24,-82,-58,53,17,-70,-87,-97,-141,-117,-185,-214
-19,-92,-73,56,26,-82,-87,-92,-141,-117,-185,-214
-9,-78,-68,43,29,-73,-78,-82,-131,-107,-180,-214
