I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-9,9,19,0,-14,14,-9,-19,29,29,29,9
-9,9,19,0,-14,14,-9,-19,29,29,29,9
-9,9,19,0,-14,14,-9,-19,29,29,29,9
-9,9,19,0,-14,14,-9,-19,29,29,29,9
-9,19,29,-4,-19,24,0,-19,29,29,29,9
-9,19,29,-4,-19,24,0,-19,29,29,29,9
-9,19,29,-4,-19,24,0,-19,29,29,29,9
-9,19,29,-4,-19,24,0,-19,29,29,29,9
-4,19,24,-7,-14,21,-9,-19,29,39,19,9
0,19,19,-9,-9,19,-9,-19,29,39,19,9
4,19,14,-12,-4,17,-9,-19,29,39,19,9
9,19,9,-14,0,14,-9,-19,29,39,19,9
9,9,0,-9,4,4,-9,-19,29,48,19,9
9,9,0,-9,4,4,-9,-19,29,48,19,9
9,9,0,-9,4,4,-9,-19,29,48,19,9
9,9,0,-9,4,4,-9,-19,29,48,19,9
0,9,9,-4,-4,9,-9,-19,29,48,9,9
0,9,9,-4,-4,9,-9,-19,29,48,9,9
0,9,9,-4,-4,9,-9,-19,29,48,9,9
0,9,9,-4,-4,9,-9,-19,29,48,9,9
0,9,9,-4,-4,9,-19,-29,29,48,0,9
0,9,9,-4,-4,9,-19,-29,29,48,0,9
0,9,9,-4,-4,9,-19,-29,29,48,0,9
0,9,9,-4,-4,9,-19,-29,29,48,0,9
9,19,9,-14,0,14,-19,-29,29,48,0,9
9,19,9,-14,0,14,-19,-29,29,48,0,9
9,19,9,-14,0,14,-19,-29,29,48,0,9
9,19,9,-14,0,14,-19,-29,29,48,0,9
9,9,0,-9,4,4,-19,-29,29,48,0,9
9,9,0,-9,4,4,-19,-29,29,48,0,9
9,9,0,-9,4,4,-19,-29,29,48,0,9
9,9,0,-9,4,4,-19,-29,29,48,4,14
9,19,9,-14,0,14,-29,-29,24,48,4,14
9,19,9,-14,0,14,-29,-29,24,53,4,14
9,19,9,-14,0,14,-29,-29,24,58,9,14
9,19,9,-14,0,14,-29,-29,29,58,14,19
9,29,19,-19,-4,24,-29,-39,34,68,24,19
9,34,24,-21,-7,29,-29,-39,34,68,24,19
14,39,24,-26,-4,31,-29,-39,34,68,24,24
14,53,39,-34,-12,46,-29,-39,39,68,24,24
9,53,43,-31,-17,48,-29,-39,39,63,34,29
9,58,48,-34,-19,53,-24,-39,43,68,34,29
9,63,53,-36,-21,58,-24,-39,43,68,39,34
9,68,58,-39,-24,63,-24,-39,48,68,43,34
9,68,58,-39,-24,63,-24,-39,48,68,43,39
9,68,58,-39,-24,63,-24,-43,53,73,43,39
9,73,63,-41,-26,68,-24,-43,53,73,48,43
