I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-58,-48,9,53,-34,-19,-39,-58,-48,-58,-29,48
-58,-48,9,53,-34,-19,-39,-58,-48,-58,-29,48
-58,-48,9,53,-34,-19,-39,-58,-48,-58,-29,48
-58,-48,9,53,-34,-19,-39,-58,-48,-58,-29,48
-48,-39,9,43,-29,-14,-39,-58,-48,-58,-39,39
-48,-39,9,43,-29,-14,-39,-58,-48,-58,-39,39
-48,-39,9,43,-29,-14,-39,-58,-48,-58,-39,39
-48,-39,9,43,-29,-14,-39,-58,-48,-58,-39,39
-48,-48,0,48,-24,-24,-29,-48,-48,-58,-39,39
-48,-48,0,48,-24,-24,-29,-48,-48,-58,-39,39
-48,-48,0,48,-24,-24,-29,-48,-48,-58,-39,39
-48,-48,0,48,-24,-24,-29,-48,-48,-58,-39,39
-39,-43,-4,41,-17,-24,-29,-48,-39,-48,-29,48
-39,-39,0,39,-19,-19,-29,-48,-39,-48,-29,48
-39,-34,4,36,-21,-14,-29,-48,-39,-48,-29,48
-39,-29,9,34,-24,-9,-29,-48,-39,-48,-29,48
-48,-34,14,41,-31,-9,-29,-48,-39,-48,-39,39
-48,-39,9,43,-29,-14,-29,-48,-39,-48,-39,39
-48,-43,4,46,-26,-19,-29,-48,-39,-48,-39,39
-48,-48,0,48,-24,-24,-29,-48,-39,-48,-39,39
-48,-48,0,48,-24,-24,-29,-48,-48,-48,-29,29
-48,-48,0,48,-24,-24,-29,-48,-48,-48,-29,29
-48,-48,0,48,-24,-24,-29,-48,-48,-48,-29,29
-48,-48,0,48,-24,-24,-29,-48,-48,-48,-29,29
-48,-48,0,48,-24,-24,-39,-58,-48,-58,-34,29
-48,-48,0,48,-24,-24,-39,-58,-48,-58,-39,29
-48,-48,0,48,-24,-24,-39,-58,-48,-58,-43,29
-48,-48,0,48,-24,-24,-39,-58,-48,-58,-48,29
-48,-48,0,48,-24,-24,-34,-48,-48,-58,-39,29
-48,-48,0,48,-24,-24,-29,-48,-48,-58,-39,29
-48,-48,0,48,-24,-24,-24,-48,-48,-58,-39,29
-48,-48,0,48,-24,-24,-19,-48,-48,-58,-39,29
-48,-48,0,48,-24,-24,-29,-48,-48,-58,-39,29
-48,-48,0,48,-24,-24,-29,-48,-48,-58,-39,29
-48,-48,0,48,-24,-24,-29,-48,-48,-58,-39,29
-48,-48,0,48,-24,-24,-29,-48,-48,-58,-39,29
-48,-39,9,43,-29,-14,-29,-48,-48,-58,-39,29
-48,-39,9,43,-29,-14,-29,-48,-48,-58,-39,29
-48,-39,9,43,-29,-14,-29,-48,-48,-58,-39,29
-48,-39,9,43,-29,-14,-29,-48,-48,-58,-39,29
-58,-48,9,53,-34,-19,-29,-48,-48,-58,-39,29
-58,-48,9,53,-34,-19,-29,-48,-48,-58,-39,29
-58,-48,9,53,-34,-19,-29,-48,-48,-58,-39,29
-58,-48,9,53,-34,-19,-29,-48,-48,-58,-39,29
-53,-34,19,43,-36,-7,-24,-39,-43,-53,-34,39
-48,-29,19,39,-34,-4,-19,-39,-39,-48,-29,39
-43,-24,19,34,-31,-2,-14,-39,-34,-43,-24,39
-39,-19,19,29,-29,0,-9,-39,-29,-39,-19,39
-39,-19,19,29,-29,0,-9,-29,-29,-39,-29,29
-39,-19,19,29,-29,0,-9,-29,-29,-39,-29,29
-39,-19,19,29,-29,0,-9,-29,-29,-39,-29,29
-39,-19,19,29,-29,0,-9,-29,-29,-39,-29,29
-29,-29,0,29,-14,-14,-9,-24,-29,-39,-19,39
-29,-29,0,29,-14,-14,-9,-24,-29,-39,-19,39
-29,-24,4,26,-17,-9,-9,-14,-24,-39,-19,39
-19,-9,9,14,-14,0,4,-9,-14,-29,-14,43
-24,0,24,12,-24,12,19,9,0,-14,4,58
-19,4,24,7,-21,14,24,14,0,-9,9,63
-14,4,19,4,-17,12,24,14,4,-9,9,63
-14,-4,9,9,-12,2,19,14,4,-9,9,63
-4,-4,0,4,-2,-2,9,4,-4,-19,9,53
0,4,4,-2,-2,4,9,9,-4,-9,14,63
9,4,-4,-7,7,0,4,14,0,-4,14,63
9,4,-4,-7,7,0,4,19,0,-4,19,63
9,14,4,-12,2,9,14,19,4,-4,9,68
29,19,-9,-24,19,4,9,19,9,-4,19,73
43,34,-9,-39,26,12,4,14,9,0,19,73
43,34,-9,-39,26,12,4,14,9,0,19,73
68,43,-24,-56,46,9,-9,24,4,14,29,87
78,53,-24,-65,51,14,-14,19,4,14,29,87
68,39,-29,-53,48,4,-19,9,0,9,29,87
53,39,-14,-46,34,12,-39,-4,-14,-4,24,82
48,29,-19,-39,34,4,-39,-24,-14,-14,9,73
34,24,-9,-29,21,7,-43,-34,-19,-19,9,73
29,24,-4,-26,17,9,-43,-34,-19,-19,9,73
24,9,-14,-17,19,-2,-43,-34,-24,-29,0,68
19,-9,-29,-4,24,-19,-63,-48,-48,-48,-19,48
14,-29,-43,7,29,-36,-68,-63,-63,-58,-24,39
14,-29,-43,7,29,-36,-68,-68,-63,-58,-24,39
19,-29,-48,4,34,-39,-73,-73,-63,-58,-29,43
34,-19,-53,-7,43,-36,-73,-73,-63,-48,-19,43
39,-19,-58,-9,48,-39,-78,-73,-63,-48,-19,43
43,-29,-73,-7,58,-51,-78,-73,-68,-53,-19,39
43,-34,-78,-4,61,-56,-73,-68,-68,-58,-29,39
19,-39,-58,9,39,-48,-73,-73,-78,-58,-29,39
14,-43,-58,14,36,-51,-68,-78,-78,-63,-24,39
0,-39,-39,19,19,-39,-63,-78,-73,-63,-24,34
-29,-53,-24,41,-2,-39,-48,-78,-73,-58,-29,34
-34,-53,-19,43,-7,-36,-43,-63,-63,-68,-39,29
-48,-63,-14,56,-17,-39,-43,-63,-63,-68,-39,19
-58,-63,-4,61,-26,-34,-39,-63,-63,-63,-48,19
-63,-63,0,63,-31,-31,-39,-63,-63,-63,-48,14
-68,-68,0,68,-34,-34,-24,-68,-63,-58,-53,19
-82,-73,9,78,-46,-31,-24,-68,-68,-68,-53,19
-82,-82,0,82,-41,-41,-24,-68,-68,-68,-53,19
-73,-73,0,73,-36,-36,-24,-68,-63,-63,-48,19
-73,-53,19,63,-46,-17,-29,-68,-63,-63,-48,14
-63,-53,9,58,-36,-21,-29,-68,-63,-63,-48,14
-73,-58,14,65,-43,-21,-29,-68,-63,-63,-48,14
-82,-73,9,78,-46,-31,-29,-68,-63,-63,-48,14
-78,-48,29,63,-53,-9,-29,-68,-63,-58,-39,14
-73,-48,24,61,-48,-12,-24,-68,-63,-58,-39,14
-73,-48,24,61,-48,-12,-24,-68,-63,-53,-39,14
-68,-48,19,58,-43,-14,-24,-68,-63,-53,-39,14
-73,-58,14,65,-43,-21,-29,-58,-53,-63,-39,14
-73,-58,14,65,-43,-21,-29,-53,-53,-63,-39,14
-73,-58,14,65,-43,-21,-29,-53,-53,-63,-39,19
-73,-58,14,65,-43,-21,-29,-53,-53,-63,-39,19
-73,-63,9,68,-41,-26,-39,-58,-63,-73,-43,14
-78,-68,9,73,-43,-29,-34,-58,-63,-73,-48,4
-82,-78,4,80,-43,-36,-34,-63,-63,-73,-53,0
-82,-87,-4,85,-39,-46,-34,-73,-63,-73,-58,-4
-73,-82,-9,78,-31,-46,-29,-68,-63,-63,-48,0
-68,-73,-4,70,-31,-39,-24,-63,-63,-63,-48,4
-68,-68,0,68,-34,-34,-14,-58,-58,-63,-48,9
-58,-53,4,56,-31,-24,-9,-53,-58,-63,-48,14
-68,-63,4,65,-36,-29,-24,-63,-63,-73,-58,0
-78,-73,4,75,-41,-34,-24,-63,-63,-78,-58,0
-78,-73,4,75,-41,-34,-24,-63,-63,-78,-58,4
-78,-68,9,73,-43,-29,-24,-58,-63,-73,-58,4
-82,-78,4,80,-43,-36,-24,-58,-63,-73,-48,4
-87,-73,14,80,-51,-29,-24,-58,-63,-73,-48,4
-87,-73,14,80,-51,-29,-24,-58,-63,-73,-48,4
-92,-73,19,82,-56,-26,-24,-58,-63,-73,-43,4
-87,-63,24,75,-56,-19,-24,-58,-63,-63,-43,-4
-82,-63,19,73,-51,-21,-24,-58,-63,-63,-43,-4
-78,-63,14,70,-46,-24,-19,-58,-63,-63,-43,0
-68,-63,4,65,-36,-29,-19,-58,-63,-63,-43,0
-68,-63,4,65,-36,-29,-19,-48,-53,-53,-43,9
-73,-63,9,68,-41,-26,-19,-48,-53,-53,-43,9
-73,-63,9,68,-41,-26,-19,-48,-53,-53,-43,9
-73,-63,9,68,-41,-26,-19,-48,-43,-48,-39,9
-73,-43,29,58,-51,-7,-19,-53,-43,-43,-29,9
-82,-58,24,70,-53,-17,-9,-48,-39,-43,-29,9
-82,-73,9,78,-46,-31,0,-39,-39,-48,-34,9
-73,-73,0,73,-36,-36,0,-24,-43,-48,-43,4
-78,-73,4,75,-41,-34,4,-9,-34,-39,-43,-4
-87,-58,29,73,-58,-14,24,9,-9,-29,-39,4
-92,-53,39,73,-65,-7,39,19,19,-4,-29,4
-92,-43,48,68,-70,2,39,24,63,19,-4,19
-82,-43,39,63,-61,-2,34,48,107,68,29,29
-24,-29,-4,26,-9,-17,19,97,170,141,78,48
87,34,-53,-61,70,-9,-9,146,229,209,136,102
190,82,-107,-136,148,-12,-78,146,273,283,200,161
273,107,-165,-190,219,-29,-204,92,268,331,258,224
414,151,-263,-283,339,-56,-356,9,263,385,331,273
575,219,-356,-397,466,-68,-507,-39,273,448,400,331
692,258,-434,-475,563,-87,-624,-53,287,507,463,380
814,292,-522,-553,668,-114,-722,-78,287,561,522,444
941,351,-590,-646,766,-119,-814,-151,292,605,585,497
1005,414,-590,-710,797,-87,-907,-234,278,624,634,561
1034,453,-580,-744,807,-63,-976,-268,244,614,644,585
1034,473,-561,-753,797,-43,-1019,-297,204,595,639,600
976,502,-473,-739,724,14,-1044,-370,175,566,649,619
868,502,-366,-685,617,68,-1044,-492,117,502,624,619
722,439,-283,-580,502,78,-1024,-619,-4,366,517,556
551,375,-175,-463,363,100,-976,-771,-165,151,346,458
380,297,-82,-339,231,107,-956,-932,-370,-82,170,351
239,200,-39,-219,139,80,-912,-1019,-536,-283,19,248
151,126,-24,-139,87,51,-795,-932,-551,-336,-53,170
82,73,-9,-78,46,31,-663,-761,-473,-307,-73,131
19,19,0,-19,9,9,-561,-644,-429,-287,-87,97
-14,-19,-4,17,-4,-12,-458,-541,-380,-268,-87,63
-14,-19,-4,17,-4,-12,-361,-419,-292,-219,-82,48
-4,9,14,-2,-9,12,-263,-322,-224,-180,-73,43
-14,9,24,2,-19,17,-190,-263,-180,-146,-73,48
-53,9,63,21,-58,36,-151,-219,-141,-117,-48,48
-58,48,107,4,-82,78,-112,-185,-112,-97,-48,48
-48,53,102,-2,-75,78,-87,-151,-102,-87,-43,34
-58,14,73,21,-65,43,-82,-122,-92,-78,-43,29
-58,-9,48,34,-53,19,-58,-97,-78,-63,-29,19
-43,0,43,21,-43,21,-29,-63,-53,-48,-24,19
-34,0,34,17,-34,17,-4,-48,-39,-48,-24,9
-63,-39,24,51,-43,-7,9,-34,-43,-53,-43,-9
-97,-68,29,82,-63,-19,29,-24,-48,-63,-53,-9
-82,-48,34,65,-58,-7,24,-19,-39,-53,-48,-4
-87,-43,43,65,-65,0,24,-14,-29,-48,-39,-4
-78,-39,39,58,-58,0,19,-9,-29,-43,-34,0
-63,-29,34,46,-48,2,19,-9,-29,-43,-29,0
-63,-34,29,48,-46,-2,9,-14,-29,-43,-19,-4
-63,-39,24,51,-43,-7,19,-9,-24,-43,-19,-9
-63,-43,19,53,-41,-12,29,-4,-19,-39,-19,-9
-63,-53,9,58,-36,-21,34,0,-19,-39,-14,-9
-58,-43,14,51,-36,-14,39,14,-29,-39,-24,-9
-68,-34,34,51,-51,0,39,14,-24,-39,-24,-9
-63,-24,39,43,-51,7,39,14,-24,-39,-24,-9
-53,-4,48,29,-51,21,39,19,-19,-34,-24,-9
-58,-19,39,39,-48,9,39,19,-9,-24,-14,-9
-58,-29,29,43,-43,0,39,24,-9,-24,-14,-9
-53,-43,9,48,-31,-17,43,24,-9,-24,-19,-14
-34,-39,-4,36,-14,-21,43,24,-9,-24,-19,-14
-58,-43,14,51,-36,-14,58,24,-19,-29,-29,-19
-68,-43,24,56,-46,-9,58,29,-19,-29,-29,-14
-78,-53,24,65,-51,-14,53,29,-14,-34,-29,-14
-87,-53,34,70,-61,-9,53,29,-14,-39,-29,-14
-78,-39,39,58,-58,0,58,39,-9,-34,-19,-4
-63,-34,29,48,-46,-2,58,39,-4,-29,-19,-4
-53,-29,24,41,-39,-2,58,39,-4,-24,-19,-4
-43,-29,14,36,-29,-7,58,43,0,-19,-19,-4
-58,-34,24,46,-41,-4,63,39,-9,-29,-29,-14
-58,-34,24,46,-41,-4,68,39,-9,-24,-29,-9
-48,-9,39,29,-43,14,68,43,-4,-24,-24,-4
-48,-9,39,29,-43,14,63,43,0,-24,-24,0
-43,-24,19,34,-31,-2,48,34,0,-24,-19,0
-48,-29,19,39,-34,-4,48,29,0,-19,-19,4
-53,-34,19,43,-36,-7,53,29,0,-19,-14,4
-58,-34,24,46,-41,-4,58,34,0,-19,-14,4
-58,-34,24,46,-41,-4,68,43,0,-9,-19,9
-48,-29,19,39,-34,-4,68,43,0,-9,-9,9
-58,-29,29,43,-43,0,68,39,0,-14,-19,9
-63,-29,34,46,-48,2,68,39,0,-14,-19,9
-58,-29,29,43,-43,0,82,48,0,-14,-9,9
-58,-34,24,46,-41,-4,82,48,0,-14,-4,9
-58,-34,24,46,-41,-4,78,48,0,-14,-4,14
-58,-29,29,43,-43,0,78,48,0,-14,-9,14
-63,-29,34,46,-48,2,68,48,-4,-24,-19,4
-58,-34,24,46,-41,-4,68,48,-4,-24,-14,4
-58,-34,24,46,-41,-4,73,58,4,-24,-9,4
-58,-24,34,41,-46,4,78,58,4,-19,-9,4
-48,-24,24,36,-36,0,78,58,0,-9,0,14
