I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-97,-68,29,82,-63,-19,0,-214,-185,-165,-204,-117
-97,-68,29,82,-63,-19,0,-214,-185,-165,-204,-117
-97,-68,29,82,-63,-19,0,-214,-185,-165,-204,-117
-97,-68,29,82,-63,-19,0,-214,-185,-165,-204,-117
-107,-58,48,82,-78,-4,19,-209,-170,-146,-209,-122
-117,-58,58,87,-87,0,29,-204,-156,-136,-214,-126
-126,-58,68,92,-97,4,39,-200,-141,-126,-219,-131
-136,-58,78,97,-107,9,48,-195,-126,-117,-224,-136
-151,-73,78,112,-114,2,78,-131,-43,-73,-200,-131
-165,-78,87,122,-126,4,107,-78,29,-29,-175,-126
-180,-82,97,131,-139,7,136,-24,102,14,-151,-122
-195,-87,107,141,-151,9,165,29,175,58,-126,-117
-107,-34,73,70,-90,19,180,219,405,200,58,-24
-29,9,39,9,-34,24,195,409,634,341,244,68
48,53,4,-51,21,29,209,600,863,483,429,161
126,97,-29,-112,78,34,224,790,1093,624,614,253
253,195,-58,-224,156,68,126,702,971,707,907,429
380,292,-87,-336,234,102,39,614,858,780,1190,605
507,390,-117,-448,312,136,-48,527,746,854,1473,780
634,488,-146,-561,390,170,-136,439,634,927,1756,956
692,531,-161,-612,427,185,-273,273,326,771,1786,971
751,566,-185,-658,468,190,-400,107,29,614,1805,976
810,600,-209,-705,509,195,-527,-58,-268,458,1825,980
868,634,-234,-751,551,200,-653,-224,-566,302,1844,985
780,473,-307,-627,544,82,-585,-341,-663,141,1527,746
692,322,-370,-507,531,-24,-517,-448,-761,-19,1210,507
605,170,-434,-387,519,-131,-448,-556,-858,-180,893,268
517,19,-497,-268,507,-239,-380,-663,-956,-341,575,29
370,-68,-439,-151,405,-253,-346,-766,-1034,-473,312,-48
224,-146,-370,-39,297,-258,-322,-858,-1112,-605,58,-126
78,-224,-302,73,190,-263,-297,-951,-1190,-736,-195,-204
-68,-302,-234,185,82,-268,-273,-1044,-1268,-868,-448,-283
-82,-278,-195,180,56,-236,-263,-946,-1151,-800,-439,-273
-97,-263,-165,180,34,-214,-263,-858,-1034,-741,-439,-263
-112,-248,-136,180,12,-192,-263,-771,-917,-683,-439,-253
-126,-234,-107,180,-9,-170,-263,-683,-800,-624,-439,-244
-107,-190,-82,148,-12,-136,-200,-575,-663,-517,-380,-214
-97,-156,-58,126,-19,-107,-146,-478,-527,-419,-322,-185
-87,-122,-34,104,-26,-78,-92,-380,-390,-322,-263,-156
-78,-87,-9,82,-34,-48,-39,-283,-253,-224,-204,-126
-78,-97,-19,87,-29,-58,-24,-258,-239,-214,-200,-122
-78,-97,-19,87,-29,-58,-19,-244,-224,-214,-195,-117
-78,-97,-19,87,-29,-58,-14,-229,-209,-214,-190,-112
-78,-97,-19,87,-29,-58,-9,-214,-195,-214,-185,-107
-87,-87,0,87,-43,-43,0,-209,-180,-195,-204,-122
-87,-87,0,87,-43,-43,9,-204,-175,-185,-214,-126
-87,-87,0,87,-43,-43,19,-200,-170,-175,-224,-131
-87,-87,0,87,-43,-43,29,-195,-165,-165,-234,-136
-87,-73,14,80,-51,-29,29,-190,-156,-146,-229,-131
-87,-68,19,78,-53,-24,29,-185,-156,-136,-224,-126
-87,-63,24,75,-56,-19,29,-180,-156,-126,-219,-122
-87,-58,29,73,-58,-14,29,-175,-156,-117,-214,-117
-97,-68,29,82,-63,-19,34,-170,-146,-102,-200,-117
-97,-78,19,87,-58,-29,39,-165,-146,-97,-195,-117
-97,-87,9,92,-53,-39,43,-161,-146,-92,-190,-117
-97,-97,0,97,-48,-48,48,-156,-146,-87,-185,-117
-97,-87,9,92,-53,-39,39,-146,-136,-82,-180,-107
-97,-78,19,87,-58,-29,39,-146,-136,-78,-175,-107
