I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
97,126,29,-112,34,78,-58,302,468,370,283,156
97,126,29,-112,34,78,-58,302,468,370,283,156
97,126,29,-112,34,78,-58,302,468,370,283,156
97,126,29,-112,34,78,-58,302,468,370,283,156
107,136,29,-122,39,82,-53,292,453,351,268,156
107,136,29,-122,39,82,-48,283,439,341,263,156
107,136,29,-122,39,82,-43,273,424,331,258,156
107,136,29,-122,39,82,-39,263,409,322,253,156
102,131,29,-117,36,80,-29,244,375,302,239,151
97,126,29,-112,34,78,-29,234,351,283,224,146
92,122,29,-107,31,75,-29,224,326,263,209,141
87,117,29,-102,29,73,-29,214,302,244,195,136
82,107,24,-95,29,65,-19,195,283,224,180,126
78,97,19,-87,29,58,-19,185,263,204,165,117
73,87,14,-80,29,51,-19,175,244,185,151,107
68,78,9,-73,29,43,-19,165,224,165,136,97
58,73,14,-65,21,43,-9,151,204,151,117,92
58,68,9,-63,24,39,-9,146,185,136,107,87
58,63,4,-61,26,34,-9,141,165,122,97,82
58,58,0,-58,29,29,-9,136,146,107,87,78
48,43,-4,-46,26,19,-4,117,126,92,68,63
48,39,-9,-43,29,14,0,107,107,78,58,58
48,34,-14,-41,31,9,4,97,87,63,48,53
48,29,-19,-39,34,4,9,87,68,48,39,48
43,24,-19,-34,31,2,19,82,53,34,24,43
39,19,-19,-29,29,0,19,78,48,29,19,39
34,14,-19,-24,26,-2,19,73,43,24,14,34
29,9,-19,-19,24,-4,19,68,39,19,9,29
24,-4,-29,-9,26,-17,24,53,19,9,0,24
19,-9,-29,-4,24,-19,29,48,9,0,-9,19
14,-14,-29,0,21,-21,34,43,0,-9,-19,14
9,-19,-29,4,19,-24,39,39,-9,-19,-29,9
9,-19,-29,4,19,-24,39,29,-19,-29,-39,9
9,-19,-29,4,19,-24,39,29,-19,-29,-39,9
9,-19,-29,4,19,-24,39,29,-19,-29,-39,9
9,-19,-29,4,19,-24,39,29,-19,-29,-39,9
9,-29,-39,9,24,-34,39,19,-24,-34,-48,0
9,-29,-39,9,24,-34,39,19,-29,-39,-48,0
