I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-39,-29,9,34,-24,-9,9,-39,-39,-39,-68,-58
-39,-29,9,34,-24,-9,9,-39,-39,-39,-68,-58
-39,-29,9,34,-24,-9,9,-39,-39,-39,-68,-58
-39,-29,9,34,-24,-9,9,-39,-39,-39,-68,-58
-39,-29,9,34,-24,-9,9,-29,-39,-39,-68,-58
-39,-29,9,34,-24,-9,9,-29,-39,-39,-68,-58
-39,-29,9,34,-24,-9,9,-29,-39,-39,-68,-58
-39,-29,9,34,-24,-9,9,-29,-39,-39,-68,-58
-39,-19,19,29,-29,0,9,-29,-39,-39,-68,-58
-39,-19,19,29,-29,0,14,-24,-34,-34,-63,-58
-39,-19,19,29,-29,0,14,-24,-34,-34,-63,-58
-39,-14,24,26,-31,4,14,-24,-34,-34,-63,-53
-24,0,24,12,-24,12,14,-24,-24,-34,-63,-53
-19,4,24,7,-21,14,14,-19,-19,-29,-58,-53
-14,14,29,0,-21,21,19,-9,-9,-19,-53,-43
-14,24,39,-4,-26,31,29,-4,0,-14,-48,-39
-19,39,58,-9,-39,48,34,0,-4,-14,-39,-29
-14,48,63,-17,-39,56,39,4,0,-14,-39,-24
-9,53,63,-21,-36,58,43,9,4,-4,-34,-24
-4,63,68,-29,-36,65,43,9,9,0,-34,-14
9,73,63,-41,-26,68,39,14,24,4,-19,-24
14,73,58,-43,-21,65,34,19,24,9,-19,-24
14,73,58,-43,-21,65,34,19,24,9,-19,-24
14,73,58,-43,-21,65,39,19,24,4,-24,-24
9,58,48,-34,-19,53,39,14,19,14,-24,-14
9,48,39,-29,-14,43,34,14,19,14,-24,-14
9,43,34,-26,-12,39,19,9,14,9,-24,-14
4,39,34,-21,-14,36,9,9,14,9,-29,-14
4,24,19,-14,-7,21,4,4,4,0,-29,-29
4,19,14,-12,-4,17,0,4,4,0,-29,-29
4,14,9,-9,-2,12,0,4,0,0,-29,-29
9,14,4,-12,2,9,-4,0,0,0,-29,-29
14,4,-9,-9,12,-2,-9,-4,4,0,-29,-19
24,4,-19,-14,21,-7,-14,-4,4,0,-29,-14
24,9,-14,-17,19,-2,-19,-4,4,0,-29,-14
24,9,-14,-17,19,-2,-24,-4,0,-4,-29,-14
19,19,0,-19,9,9,-24,-14,-9,-4,-34,-24
19,19,0,-19,9,9,-24,-19,-19,-14,-34,-24
14,9,-4,-12,9,2,-24,-24,-24,-19,-43,-29
14,9,-4,-12,9,2,-24,-34,-29,-24,-48,-29
14,14,0,-14,7,7,-34,-39,-34,-29,-48,-29
19,14,-4,-17,12,4,-34,-39,-34,-29,-48,-29
19,9,-9,-14,14,0,-29,-39,-34,-29,-48,-29
19,4,-14,-12,17,-4,-24,-29,-29,-24,-43,-29
19,4,-14,-12,17,-4,-14,-24,-19,-24,-43,-29
19,4,-14,-12,17,-4,-14,-24,-19,-24,-43,-29
19,4,-14,-12,17,-4,-14,-24,-19,-24,-39,-29
24,4,-19,-14,21,-7,-14,-24,-19,-24,-39,-29
34,-4,-39,-14,36,-21,-24,-29,-24,-29,-43,-29
34,-9,-43,-12,39,-26,-24,-39,-29,-29,-53,-29
29,-9,-39,-9,34,-24,-24,-39,-29,-29,-53,-34
29,-9,-39,-9,34,-24,-24,-39,-29,-29,-53,-34
29,-9,-39,-9,34,-24,-14,-48,-39,-34,-43,-34
29,-19,-48,-4,39,-34,-14,-48,-39,-34,-43,-34
24,-19,-43,-2,34,-31,-14,-43,-34,-34,-43,-34
24,-19,-43,-2,34,-31,-9,-43,-34,-29,-48,-34
19,-14,-34,-2,26,-24,-14,-39,-24,-29,-48,-34
14,-19,-34,2,24,-26,-4,-39,-24,-29,-48,-39
4,-24,-29,9,17,-26,0,-39,-24,-34,-48,-43
-14,-29,-14,21,0,-21,0,-43,-34,-39,-58,-48
-29,-43,-14,36,-7,-29,14,-39,-48,-39,-63,-53
-43,-43,0,43,-21,-21,14,-43,-48,-39,-68,-58
-48,-48,0,48,-24,-24,14,-48,-48,-43,-68,-63
-53,-53,0,53,-26,-26,14,-48,-58,-48,-73,-68
-58,-43,14,51,-36,-14,9,-58,-58,-58,-78,-63
-58,-43,14,51,-36,-14,9,-63,-58,-58,-78,-68
-63,-43,19,53,-41,-12,9,-63,-58,-58,-78,-68
-68,-53,14,61,-41,-19,9,-63,-58,-58,-78,-68
-68,-53,14,61,-41,-19,9,-63,-58,-58,-78,-78
-68,-53,14,61,-41,-19,9,-63,-58,-63,-78,-78
-68,-53,14,61,-41,-19,9,-63,-63,-63,-82,-82
-68,-53,14,61,-41,-19,9,-63,-63,-63,-82,-82
-68,-53,14,61,-41,-19,14,-63,-63,-63,-92,-82
-73,-53,19,63,-46,-17,14,-63,-63,-58,-92,-82
-73,-58,14,65,-43,-21,14,-63,-63,-58,-92,-78
-68,-58,9,63,-39,-24,14,-63,-63,-58,-87,-78
-68,-53,14,61,-41,-19,14,-63,-58,-58,-87,-78
-68,-53,14,61,-41,-19,14,-63,-53,-53,-87,-78
-68,-53,14,61,-41,-19,14,-58,-53,-53,-82,-73
-68,-48,19,58,-43,-14,14,-58,-53,-53,-82,-73
-68,-48,19,58,-43,-14,9,-58,-53,-43,-73,-73
-68,-48,19,58,-43,-14,9,-58,-53,-43,-73,-73
-68,-48,19,58,-43,-14,9,-58,-53,-43,-73,-73
-68,-48,19,58,-43,-14,9,-58,-53,-43,-73,-73
-68,-48,19,58,-43,-14,9,-53,-53,-43,-82,-73
-68,-48,19,58,-43,-14,9,-53,-53,-43,-82,-73
-68,-48,19,58,-43,-14,14,-48,-48,-43,-82,-73
-68,-48,19,58,-43,-14,14,-48,-48,-43,-82,-73
-73,-48,24,61,-48,-12,24,-48,-39,-43,-73,-73
-82,-39,43,61,-63,2,39,-19,-29,-34,-73,-68
-87,-39,48,63,-68,4,87,29,0,-24,-73,-73
