I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
78,-19,-97,-29,87,-58,-117,9,-39,14,4,14
78,-19,-97,-29,87,-58,-117,9,-34,14,4,19
78,-14,-92,-31,85,-53,-117,9,-34,14,4,19
78,-14,-92,-31,85,-53,-117,14,-34,14,4,19
68,-19,-87,-24,78,-53,-107,19,-29,19,19,29
58,-24,-82,-17,70,-53,-97,24,-19,24,19,29
34,-29,-63,-2,48,-46,-82,24,-19,29,24,29
9,-39,-48,14,29,-43,-73,24,-19,29,24,29
-19,-48,-29,34,4,-39,-63,39,-9,19,9,14
-34,-68,-34,51,0,-51,-48,43,-9,19,9,9
-43,-82,-39,63,-2,-61,-39,43,0,19,9,9
-58,-97,-39,78,-9,-68,-34,39,-9,19,0,0
-48,-102,-53,75,2,-78,-43,24,-19,4,-4,-14
-48,-102,-53,75,2,-78,-43,19,-24,-4,-9,-14
-48,-107,-58,78,4,-82,-43,19,-24,-4,-9,-19
-43,-107,-63,75,9,-85,-43,19,-24,-4,-9,-19
-48,-102,-53,75,2,-78,-34,24,-24,-4,-19,-19
-53,-97,-43,75,-4,-70,-39,24,-29,-4,-24,-19
-63,-97,-34,80,-14,-65,-39,19,-29,-4,-24,-19
-73,-92,-19,82,-26,-56,-39,19,-29,0,-24,-24
-63,-92,-29,78,-17,-61,-43,9,-29,-9,-24,-34
-58,-97,-39,78,-9,-68,-43,14,-29,-9,-29,-34
-58,-102,-43,80,-7,-73,-43,14,-24,-9,-29,-29
-58,-102,-43,80,-7,-73,-43,14,-24,-14,-29,-29
-58,-102,-43,80,-7,-73,-34,14,-29,-14,-29,-43
-58,-107,-48,82,-4,-78,-34,14,-29,-14,-29,-43
-68,-107,-39,87,-14,-73,-34,14,-29,-14,-29,-43
-68,-102,-34,85,-17,-68,-39,9,-29,-19,-34,-43
-73,-122,-48,97,-12,-85,-29,14,-19,-9,-14,-24
-73,-122,-48,97,-12,-85,-29,14,-9,-9,-19,-24
-78,-112,-34,95,-21,-73,-29,14,-14,0,-9,-24
-82,-92,-9,87,-36,-51,-39,-14,-19,-14,-14,-29
-78,-58,19,68,-48,-19,-48,-24,-24,-9,-19,-39
-92,-43,48,68,-70,2,-48,-24,-9,14,4,-19
-92,-48,43,70,-68,-2,-43,-14,29,48,39,24
-73,-14,58,43,-65,21,-48,4,43,82,68,53
-34,34,68,0,-51,51,-58,43,53,112,97,87
29,63,34,-46,-2,48,-48,141,97,175,170,156
117,73,-43,-95,80,14,-4,312,165,263,258,239
219,73,-146,-146,183,-36,34,488,224,331,331,297
322,92,-229,-207,275,-68,68,688,258,380,385,361
458,112,-346,-285,402,-117,97,912,268,409,424,419
585,126,-458,-356,522,-165,87,1054,209,380,414,429
707,126,-580,-417,644,-226,-14,990,68,292,351,400
829,156,-673,-492,751,-258,-151,819,-92,165,273,375
961,175,-785,-568,873,-305,-258,683,-253,29,190,351
1088,156,-932,-622,1010,-387,-346,595,-424,-102,87,302
1200,136,-1063,-668,1132,-463,-361,497,-551,-229,-14,229
1244,107,-1137,-675,1190,-514,-351,375,-644,-351,-141,146
