I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0,73,73,-36,-36,73,107,58,117,126,112,-63
0,73,73,-36,-36,73,107,58,112,126,112,-63
-4,73,78,-34,-41,75,107,53,107,117,112,-63
-4,73,78,-34,-41,75,107,43,102,107,107,-63
9,73,63,-41,-26,68,92,43,87,92,97,-73
14,63,48,-39,-17,56,92,43,82,92,97,-82
19,58,39,-39,-9,48,87,43,78,92,97,-87
24,53,29,-39,-2,41,87,34,78,82,92,-92
29,43,14,-36,7,29,78,34,78,97,102,-97
29,34,4,-31,12,19,78,39,82,97,102,-92
34,24,-9,-29,21,7,78,53,82,102,107,-82
39,24,-14,-31,26,4,78,58,87,107,112,-73
43,24,-19,-34,31,2,68,39,73,97,112,-82
43,24,-19,-34,31,2,68,39,73,97,112,-82
43,9,-34,-26,39,-12,73,39,73,92,112,-82
39,9,-29,-24,34,-9,78,34,68,92,107,-87
24,14,-9,-19,17,2,78,34,58,82,97,-102
4,-9,-14,2,9,-12,78,29,58,78,87,-107
-14,-9,4,12,-9,-2,82,24,58,78,78,-112
-24,-9,14,17,-19,2,87,24,58,73,68,-112
-24,-4,19,14,-21,7,82,14,53,73,73,-117
-34,0,34,17,-34,17,82,14,53,73,73,-122
-39,0,39,19,-39,19,82,14,53,73,73,-122
-43,-4,39,24,-41,17,87,14,53,73,73,-122
-48,-29,19,39,-34,-4,97,24,63,68,73,-117
-53,-34,19,43,-36,-7,97,24,63,63,63,-122
-53,-43,9,48,-31,-17,97,24,63,63,63,-126
-53,-48,4,51,-29,-21,97,19,63,58,63,-126
-58,-63,-4,61,-26,-34,102,19,53,58,58,-126
-58,-63,-4,61,-26,-34,102,19,48,58,58,-126
-58,-63,-4,61,-26,-34,102,19,48,58,58,-131
-58,-63,-4,61,-26,-34,102,24,53,58,58,-131
-43,-63,-19,53,-12,-41,102,24,63,73,73,-117
-43,-58,-14,51,-14,-36,102,29,63,78,73,-112
-43,-58,-14,51,-14,-36,102,34,63,78,73,-112
-43,-53,-9,48,-17,-31,102,34,63,78,73,-112
-43,-63,-19,53,-12,-41,112,34,73,78,82,-112
-48,-43,4,46,-26,-19,97,29,63,68,73,-112
-43,-29,14,36,-29,-7,97,29,63,58,68,-112
-53,-48,4,51,-29,-21,97,29,63,68,68,-112
-63,-53,9,58,-36,-21,102,34,68,73,78,-112
-87,-39,48,63,-68,4,117,34,78,87,92,-107
-126,0,126,63,-126,63,141,43,102,112,102,-97
-165,48,214,58,-190,131,185,63,146,146,107,-87
-204,73,278,65,-241,175,229,102,204,190,136,-73
-263,82,346,90,-305,214,292,151,278,263,190,-43
-302,126,429,87,-366,278,331,185,341,322,239,0
-326,170,497,78,-412,334,380,253,414,395,302,39
-317,190,507,63,-412,348,439,366,517,497,395,112
-287,234,522,26,-405,378,473,488,619,610,512,200
-224,307,531,-41,-378,419,463,595,697,702,614,292
-117,351,468,-117,-292,409,429,658,736,766,717,375
34,390,356,-212,-161,373,331,614,712,800,805,453
239,453,214,-346,12,334,190,556,649,819,902,541
488,492,4,-490,241,248,34,473,566,824,1000,634
736,468,-268,-602,502,100,-151,307,424,761,1039,688
966,424,-541,-695,753,-58,-361,68,204,614,995,697
1180,380,-800,-780,990,-209,-600,-190,-73,370,834,639
1371,361,-1010,-866,1190,-324,-819,-414,-351,97,610,507
1527,287,-1239,-907,1383,-475,-966,-595,-585,-161,366,366
1629,117,-1512,-873,1571,-697,-1049,-736,-780,-390,117,195
1693,-19,-1712,-836,1703,-866,-1137,-936,-995,-634,-136,9
1712,-73,-1786,-819,1749,-929,-1234,-1190,-1210,-844,-336,-146
1688,-170,-1859,-758,1773,-1015,-1259,-1390,-1371,-1000,-483,-253
1605,-283,-1888,-661,1747,-1085,-1254,-1576,-1503,-1132,-605,-356
1473,-322,-1795,-575,1634,-1058,-1263,-1790,-1649,-1298,-756,-473
1302,-385,-1688,-458,1495,-1037,-1244,-1966,-1800,-1488,-946,-634
1122,-531,-1654,-295,1388,-1093,-1171,-2005,-1854,-1586,-1083,-751
1000,-624,-1625,-187,1312,-1124,-1102,-1903,-1771,-1551,-1093,-790
932,-634,-1566,-148,1249,-1100,-1044,-1771,-1659,-1459,-1049,-771
907,-634,-1542,-136,1224,-1088,-1015,-1634,-1556,-1376,-1000,-766
863,-624,-1488,-119,1176,-1056,-976,-1527,-1454,-1288,-966,-761
800,-610,-1410,-95,1105,-1010,-907,-1390,-1337,-1195,-917,-741
766,-570,-1337,-97,1051,-954,-839,-1254,-1205,-1098,-849,-712
761,-497,-1259,-131,1010,-878,-790,-1137,-1098,-1005,-785,-673
736,-458,-1195,-139,966,-827,-722,-1019,-1000,-917,-712,-639
688,-458,-1146,-114,917,-802,-644,-902,-902,-814,-644,-590
634,-414,-1049,-109,841,-732,-575,-800,-810,-741,-590,-556
575,-385,-961,-95,768,-673,-478,-688,-707,-653,-536,-512
507,-375,-883,-65,695,-629,-395,-590,-595,-551,-458,-458
439,-307,-746,-65,592,-527,-322,-492,-492,-448,-366,-395
380,-214,-595,-82,488,-405,-253,-395,-380,-341,-278,-322
292,-170,-463,-61,378,-317,-180,-292,-278,-239,-190,-258
180,-131,-312,-24,246,-222,-102,-204,-180,-151,-112,-209
68,-87,-156,9,112,-122,-29,-107,-92,-68,-39,-165
-9,-53,-43,31,17,-48,24,-53,-48,-24,-14,-151
-34,-34,0,34,-17,-17,34,-48,-34,-24,-14,-156
-34,-53,-19,43,-7,-36,48,-39,-19,-14,-4,-146
-24,-82,-58,53,17,-70,68,-9,0,0,14,-136
-34,-53,-19,43,-7,-36,73,-4,24,9,14,-146
-43,-24,19,34,-31,-2,73,4,24,14,19,-151
-53,-48,4,51,-29,-21,78,14,34,39,29,-136
-53,-53,0,53,-26,-26,82,29,43,48,39,-126
-58,-24,34,41,-46,4,92,34,43,58,48,-126
