I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
9,9,0,-9,4,4,-29,9,0,19,39,9
9,9,0,-9,4,4,-29,9,0,19,39,9
9,9,0,-9,4,4,-29,9,0,19,39,9
9,9,0,-9,4,4,-29,9,0,19,39,9
14,19,4,-17,4,12,-19,19,9,19,29,0
19,19,0,-19,9,9,-19,19,9,19,29,0
24,19,-4,-21,14,7,-19,19,9,19,29,0
29,19,-9,-24,19,4,-19,19,9,19,29,0
19,9,-9,-14,14,0,-29,9,0,9,29,0
19,9,-9,-14,14,0,-29,9,0,9,29,0
19,9,-9,-14,14,0,-29,9,0,9,29,0
19,9,-9,-14,14,0,-29,9,0,9,29,0
19,9,-9,-14,14,0,-19,0,-9,0,19,9
19,9,-9,-14,14,0,-19,0,-9,0,19,9
19,9,-9,-14,14,0,-19,0,-9,0,19,9
19,9,-9,-14,14,0,-19,0,-9,0,19,9
19,9,-9,-14,14,0,-19,0,-9,9,29,9
19,9,-9,-14,14,0,-19,0,-9,9,29,9
19,9,-9,-14,14,0,-19,0,-9,9,29,9
19,9,-9,-14,14,0,-19,0,-9,9,29,9
14,4,-9,-9,12,-2,-19,-9,-9,9,19,9
9,0,-9,-4,9,-4,-19,-9,-9,9,19,9
4,-4,-9,0,7,-7,-19,-9,-9,9,19,9
0,-9,-9,4,4,-9,-19,-9,-9,9,19,9
-4,-4,0,4,-2,-2,-9,-9,-9,4,29,9
-4,-14,-9,9,2,-12,-14,-14,-9,4,29,9
-9,-14,-4,12,-2,-9,-14,-14,-9,4,24,9
-9,-14,-4,12,-2,-9,-9,-9,-9,9,24,9
0,-4,-4,2,2,-4,0,-14,0,14,39,14
4,0,-4,-2,4,-2,0,-9,0,19,39,14
4,0,-4,-2,4,-2,0,-4,0,19,39,14
4,0,-4,-2,4,-2,0,-4,0,19,34,14
-9,-4,4,7,-7,0,-4,-14,-9,19,43,4
-14,-9,4,12,-9,-2,0,-19,-4,19,39,4
-14,-19,-4,17,-4,-12,0,-19,-4,19,39,4
-9,-24,-14,17,2,-19,0,-14,-4,14,39,4
0,-9,-9,4,4,-9,4,-4,4,29,43,19
4,-9,-14,2,9,-12,4,-4,4,34,48,24
4,-9,-14,2,9,-12,4,0,4,39,53,24
4,-9,-14,2,9,-12,4,0,4,43,58,29
9,4,-4,-7,7,0,-9,-9,14,43,63,39
14,14,0,-14,7,7,-14,-9,14,53,68,43
19,19,0,-19,9,9,-19,-9,14,53,78,48
24,24,0,-24,12,12,-29,-9,14,48,82,53
9,24,14,-17,-2,19,-24,-14,9,58,82,53
9,24,14,-17,-2,19,-24,-14,9,58,82,58
19,29,9,-24,4,19,-24,-14,14,58,82,63
34,34,0,-34,17,17,-24,-14,14,58,87,63
34,34,0,-34,17,17,-34,-19,9,53,97,63
29,29,0,-29,14,14,-43,-24,9,53,102,63
29,29,0,-29,14,14,-48,-34,14,53,102,58
29,29,0,-29,14,14,-58,-39,14,53,92,58
29,39,9,-34,9,24,-68,-48,9,53,92,68
29,29,0,-29,14,14,-73,-48,4,48,92,63
29,24,-4,-26,17,9,-78,-53,0,48,92,63
34,24,-9,-29,21,7,-82,-53,-4,48,92,63
48,34,-14,-41,31,9,-73,-43,-4,48,92,63
48,34,-14,-41,31,9,-73,-43,-4,48,92,63
48,39,-9,-43,29,14,-73,-43,-4,48,92,63
53,43,-9,-48,31,17,-73,-43,-4,48,92,68
48,39,-9,-43,29,14,-82,-43,-4,48,97,58
43,34,-9,-39,26,12,-82,-43,-4,48,97,58
39,29,-9,-34,24,9,-82,-43,-4,48,92,58
34,19,-14,-26,24,2,-82,-43,-4,48,92,58
43,24,-19,-34,31,2,-73,-43,4,48,82,58
43,29,-14,-36,29,7,-73,-43,4,48,82,58
43,34,-9,-39,26,12,-73,-43,4,48,82,58
43,39,-4,-41,24,17,-73,-43,4,48,78,53
43,39,-4,-41,24,17,-73,-43,-4,39,87,53
43,34,-9,-39,26,12,-73,-43,-4,39,87,53
43,29,-14,-36,29,7,-73,-43,-4,39,87,53
43,24,-19,-34,31,2,-73,-43,-4,39,87,53
24,4,-19,-14,21,-7,-78,-53,-14,29,73,43
19,-4,-24,-7,21,-14,-82,-53,-14,29,68,43
14,-9,-24,-2,19,-17,-87,-53,-14,24,68,39
9,-14,-24,2,17,-19,-92,-53,-14,24,73,39
19,4,-14,-12,17,-4,-82,-53,-14,24,63,39
