I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-29,-58,-29,43,0,-43,39,0,-39,-48,-126,-87
-29,-58,-29,43,0,-43,39,0,-39,-48,-126,-87
-29,-58,-29,43,0,-43,39,0,-39,-48,-126,-87
-29,-58,-29,43,0,-43,39,0,-39,-48,-126,-87
-24,-48,-24,36,0,-36,39,0,-48,-53,-141,-102
-19,-48,-29,34,4,-39,39,0,-48,-58,-146,-107
-14,-48,-34,31,9,-41,39,0,-48,-63,-151,-112
-9,-48,-39,29,14,-43,39,0,-48,-68,-156,-117
-9,-58,-48,34,19,-53,43,14,-43,-63,-141,-102
-9,-68,-58,39,24,-63,48,19,-39,-58,-136,-97
-9,-78,-68,43,29,-73,53,24,-34,-53,-131,-92
-9,-87,-78,48,34,-82,58,29,-29,-48,-126,-87
-14,-78,-63,46,24,-70,53,24,-29,-48,-136,-97
-19,-68,-48,43,14,-58,48,19,-29,-48,-136,-97
-24,-58,-34,41,4,-46,43,14,-29,-48,-136,-97
-29,-48,-19,39,-4,-34,39,9,-29,-48,-136,-97
-29,-53,-24,41,-2,-39,48,14,-19,-39,-122,-92
-29,-58,-29,43,0,-43,48,19,-19,-39,-117,-87
-29,-63,-34,46,2,-48,48,24,-19,-39,-112,-82
-29,-68,-39,48,4,-53,48,29,-19,-39,-107,-78
-24,-63,-39,43,7,-51,39,19,-29,-43,-122,-87
-19,-58,-39,39,9,-48,39,19,-29,-48,-126,-87
-14,-53,-39,34,12,-46,39,19,-29,-53,-131,-87
-9,-48,-39,29,14,-43,39,19,-29,-58,-136,-87
-14,-63,-48,39,17,-56,43,29,-19,-48,-126,-78
-19,-68,-48,43,14,-58,48,29,-19,-48,-126,-78
-24,-73,-48,48,12,-61,53,29,-19,-48,-126,-78
-29,-78,-48,53,9,-63,58,29,-19,-48,-126,-78
-24,-58,-34,41,4,-46,53,29,-19,-48,-126,-87
-19,-48,-29,34,4,-39,48,29,-19,-48,-126,-87
-14,-39,-24,26,4,-31,43,29,-19,-48,-126,-87
-9,-29,-19,19,4,-24,39,29,-19,-48,-126,-87
0,-39,-39,19,19,-39,43,39,-9,-43,-122,-82
0,-48,-48,24,24,-48,48,39,-9,-39,-117,-78
0,-58,-58,29,29,-58,53,39,-9,-34,-112,-73
0,-68,-68,34,34,-68,58,39,-9,-29,-107,-68
4,-53,-58,24,31,-56,53,29,-14,-34,-112,-73
9,-48,-58,19,34,-53,48,29,-19,-39,-117,-78
14,-43,-58,14,36,-51,43,29,-24,-43,-122,-82
19,-39,-58,9,39,-48,39,29,-29,-48,-126,-87
19,-48,-68,14,43,-58,48,34,-24,-43,-122,-82
19,-48,-68,14,43,-58,48,39,-19,-39,-117,-78
19,-48,-68,14,43,-58,48,43,-14,-34,-112,-73
19,-48,-68,14,43,-58,48,48,-9,-29,-107,-68
19,-43,-63,12,41,-53,48,48,-9,-29,-97,-58
19,-39,-58,9,39,-48,48,48,-9,-29,-97,-58
19,-34,-53,7,36,-43,48,48,-9,-29,-97,-58
19,-29,-48,4,34,-39,48,48,-9,-29,-97,-58
24,-39,-63,7,43,-51,48,53,0,-19,-97,-48
29,-39,-68,4,48,-53,48,58,0,-19,-97,-48
34,-39,-73,2,53,-56,48,63,0,-19,-97,-48
39,-39,-78,0,58,-58,48,68,0,-19,-97,-48
48,-29,-78,-9,63,-53,48,82,0,-19,-87,-48
48,-29,-78,-9,63,-53,48,87,0,-19,-87,-48
48,-29,-78,-9,63,-53,48,92,0,-19,-87,-48
48,-29,-78,-9,63,-53,48,97,0,-19,-87,-48
53,-39,-92,-7,73,-65,58,97,9,-14,-78,-39
58,-39,-97,-9,78,-68,58,97,9,-9,-78,-39
63,-39,-102,-12,82,-70,58,97,9,-4,-78,-39
68,-39,-107,-14,87,-73,58,97,9,0,-78,-39
73,-24,-97,-24,85,-61,48,107,19,9,-68,-29
78,-19,-97,-29,87,-58,48,107,19,9,-68,-29
82,-14,-97,-34,90,-56,48,107,19,9,-68,-29
87,-9,-97,-39,92,-53,48,107,19,9,-68,-29
102,-9,-112,-46,107,-61,39,117,29,19,-63,-24
107,-9,-117,-48,112,-63,39,117,29,19,-58,-19
112,-9,-122,-51,117,-65,39,117,29,19,-53,-14
117,-9,-126,-53,122,-68,39,117,29,19,-48,-9
117,0,-117,-58,117,-58,39,126,29,19,-48,0
117,0,-117,-58,117,-58,39,126,29,19,-48,0
117,0,-117,-58,117,-58,39,126,29,19,-48,0
117,0,-117,-58,117,-58,39,126,29,19,-48,0
126,-9,-136,-58,131,-73,39,117,39,29,-39,0
