I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-68,-78,-9,73,-29,-43,0,29,-58,-185,-87,-146
-68,-78,-9,73,-29,-43,0,29,-58,-185,-87,-146
-68,-78,-9,73,-29,-43,0,29,-58,-185,-87,-146
-68,-78,-9,73,-29,-43,0,29,-58,-185,-87,-146
-48,-78,-29,63,-9,-53,0,29,-48,-175,-97,-136
-39,-78,-39,58,0,-58,0,29,-48,-175,-97,-136
-29,-78,-48,53,9,-63,0,29,-48,-175,-97,-136
-19,-78,-58,48,19,-68,0,29,-48,-175,-97,-136
-34,-87,-53,61,9,-70,9,34,-39,-175,-97,-136
-39,-87,-48,63,4,-68,9,39,-39,-175,-97,-136
-43,-87,-43,65,0,-65,9,43,-39,-175,-97,-136
-48,-87,-39,68,-4,-63,9,48,-39,-175,-97,-136
-48,-78,-29,63,-9,-53,9,48,-39,-175,-107,-141
-48,-78,-29,63,-9,-53,9,48,-39,-175,-107,-146
-48,-78,-29,63,-9,-53,9,48,-39,-175,-107,-151
-48,-78,-29,63,-9,-53,9,48,-39,-175,-107,-156
-48,-78,-29,63,-9,-53,9,58,-34,-170,-97,-151
-48,-78,-29,63,-9,-53,9,58,-29,-165,-97,-146
-48,-78,-29,63,-9,-53,9,58,-24,-161,-97,-141
-48,-78,-29,63,-9,-53,9,58,-19,-156,-97,-136
-39,-68,-29,53,-4,-48,0,68,-4,-146,-87,-136
-39,-68,-29,53,-4,-48,0,68,0,-146,-87,-136
-39,-68,-29,53,-4,-48,0,68,4,-146,-87,-136
-39,-68,-29,53,-4,-48,0,68,9,-146,-87,-136
-29,-68,-39,48,4,-53,0,82,14,-146,-97,-146
-29,-68,-39,48,4,-53,0,87,19,-146,-97,-146
-29,-68,-39,48,4,-53,0,92,24,-146,-97,-146
-29,-68,-39,48,4,-53,0,97,29,-146,-97,-146
-29,-68,-39,48,4,-53,9,107,39,-146,-107,-151
-29,-68,-39,48,4,-53,9,107,39,-146,-107,-156
-29,-68,-39,48,4,-53,9,107,39,-146,-107,-161
-29,-68,-39,48,4,-53,9,107,39,-146,-107,-165
-39,-68,-29,53,-4,-48,14,122,43,-141,-102,-161
-39,-68,-29,53,-4,-48,19,126,48,-136,-97,-156
-39,-68,-29,53,-4,-48,24,131,53,-131,-92,-151
-39,-68,-29,53,-4,-48,29,136,58,-126,-87,-146
-24,-68,-43,46,9,-56,29,146,68,-122,-78,-146
-19,-68,-48,43,14,-58,29,156,68,-117,-78,-146
-14,-68,-53,41,19,-61,29,165,68,-112,-78,-146
-9,-68,-58,39,24,-63,29,175,68,-107,-78,-146
0,-58,-58,29,29,-58,34,180,78,-97,-68,-136
0,-58,-58,29,29,-58,39,185,87,-97,-68,-136
0,-58,-58,29,29,-58,43,190,97,-97,-68,-136
0,-58,-58,29,29,-58,48,195,107,-97,-68,-136
-4,-48,-43,26,19,-46,53,214,122,-87,-58,-136
-9,-48,-39,29,14,-43,58,224,126,-87,-58,-136
-14,-48,-34,31,9,-41,63,234,131,-87,-58,-136
-19,-48,-29,34,4,-39,68,244,136,-87,-58,-136
-9,-43,-34,26,12,-39,78,258,141,-82,-58,-136
-9,-39,-29,24,9,-34,78,263,146,-78,-58,-136
-9,-34,-24,21,7,-29,78,268,151,-73,-58,-136
-9,-29,-19,19,4,-24,78,273,156,-68,-58,-136
-9,-24,-14,17,2,-19,78,292,170,-58,-48,-136
-9,-19,-9,14,0,-14,78,302,175,-58,-48,-136
-9,-14,-4,12,-2,-9,78,312,180,-58,-48,-136
-9,-9,0,9,-4,-4,78,322,185,-58,-48,-136
4,-4,-9,0,7,-7,87,331,204,-43,-34,-131
9,0,-9,-4,9,-4,87,341,214,-29,-29,-126
14,4,-9,-9,12,-2,87,351,224,-14,-24,-122
19,9,-9,-14,14,0,87,361,234,0,-19,-117
14,19,4,-17,4,12,92,370,244,4,-14,-107
9,19,9,-14,0,14,97,380,253,9,-9,-107
4,19,14,-12,-4,17,102,390,263,14,-4,-107
0,19,19,-9,-9,19,107,400,273,19,0,-107
9,34,24,-21,-7,29,122,409,283,34,0,-107
9,39,29,-24,-9,34,126,419,292,39,0,-107
9,43,34,-26,-12,39,131,429,302,43,0,-107
9,48,39,-29,-14,43,136,439,312,48,0,-107
9,63,53,-36,-21,58,136,444,322,58,9,-97
9,68,58,-39,-24,63,136,448,331,58,9,-97
9,73,63,-41,-26,68,136,453,341,58,9,-97
9,78,68,-43,-29,73,136,458,351,58,9,-97
19,87,68,-53,-24,78,146,463,370,73,14,-82
19,87,68,-53,-24,78,146,468,380,78,19,-78
19,87,68,-53,-24,78,146,473,390,82,24,-73
19,87,68,-53,-24,78,146,478,400,87,29,-68
19,92,73,-56,-26,82,146,463,409,97,43,-53
19,97,78,-58,-29,87,146,458,409,107,48,-48
19,102,82,-61,-31,92,146,453,409,117,53,-43
19,107,87,-63,-34,97,146,448,409,126,58,-39
19,117,97,-68,-39,107,131,429,405,117,53,-48
19,117,97,-68,-39,107,126,419,400,117,48,-48
19,117,97,-68,-39,107,122,409,395,117,43,-48
19,117,97,-68,-39,107,117,400,390,117,39,-48
24,117,92,-70,-34,104,112,375,380,112,39,-39
29,117,87,-73,-29,102,107,361,370,107,39,-39
34,117,82,-75,-24,100,102,346,361,102,39,-39
39,117,78,-78,-19,97,97,331,351,97,39,-39
48,107,58,-78,-4,82,92,307,331,82,34,-48
48,107,58,-78,-4,82,87,283,312,78,29,-48
48,107,58,-78,-4,82,82,258,292,73,24,-48
48,107,58,-78,-4,82,78,234,273,68,19,-48
48,97,48,-73,0,73,73,204,244,48,0,-58
48,87,39,-68,4,63,68,185,224,29,-9,-58
48,78,29,-63,9,53,63,165,204,9,-19,-58
48,68,19,-58,14,43,58,146,185,-9,-29,-58
34,53,19,-43,7,36,48,122,170,-19,-43,-63
29,48,19,-39,4,34,48,107,156,-29,-48,-68
24,43,19,-34,2,31,48,92,141,-39,-53,-73
19,39,19,-29,0,29,48,78,126,-48,-58,-78
9,24,14,-17,-2,19,48,63,112,-68,-78,-92
9,19,9,-14,0,14,48,48,97,-78,-87,-97
9,14,4,-12,2,9,48,34,82,-87,-97,-102
9,9,0,-9,4,4,48,19,68,-97,-107,-107
9,-4,-14,-2,12,-9,39,9,58,-112,-112,-122
9,-9,-19,0,14,-14,39,0,48,-117,-117,-126
9,-14,-24,2,17,-19,39,-9,39,-122,-122,-131
9,-19,-29,4,19,-24,39,-19,29,-126,-126,-136
0,-29,-29,14,14,-29,39,-29,14,-131,-131,-146
0,-29,-29,14,14,-29,39,-29,9,-136,-136,-146
0,-29,-29,14,14,-29,39,-29,4,-141,-141,-146
0,-29,-29,14,14,-29,39,-29,0,-146,-146,-146
-4,-34,-29,19,12,-31,48,-39,-4,-156,-156,-146
