I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
161,29,-131,-95,146,-51,0,14,68,-1395,-614,-439
161,29,-131,-95,146,-51,0,19,68,-1395,-614,-439
161,24,-136,-92,148,-56,0,19,68,-1400,-619,-439
161,24,-136,-92,148,-56,0,19,68,-1400,-624,-439
151,14,-136,-82,143,-61,0,9,58,-1415,-629,-444
146,9,-136,-78,141,-63,0,9,58,-1415,-634,-453
146,4,-141,-75,143,-68,0,9,53,-1415,-639,-458
151,0,-151,-75,151,-75,4,9,53,-1410,-644,-463
136,9,-126,-73,131,-58,-4,0,48,-1415,-649,-468
131,9,-122,-70,126,-56,-4,4,48,-1420,-649,-468
126,9,-117,-68,122,-53,0,9,48,-1420,-649,-468
117,9,-107,-63,112,-48,0,9,43,-1424,-649,-473
131,0,-131,-65,131,-65,4,14,34,-1420,-639,-463
136,0,-136,-68,136,-68,9,19,34,-1420,-644,-468
141,0,-141,-70,141,-70,14,24,34,-1420,-644,-468
141,0,-141,-70,141,-70,19,29,34,-1420,-644,-468
156,19,-136,-87,146,-58,14,29,43,-1390,-624,-458
161,24,-136,-92,148,-56,14,29,53,-1361,-624,-448
165,29,-136,-97,151,-53,14,34,63,-1322,-619,-439
170,29,-141,-100,156,-56,14,34,73,-1293,-619,-434
151,78,-73,-114,112,2,14,34,63,-1317,-653,-444
131,58,-73,-95,102,-7,24,43,53,-1366,-697,-473
141,39,-102,-90,122,-31,43,68,39,-1385,-727,-492
156,4,-151,-80,153,-73,73,97,34,-1381,-736,-502
161,-34,-195,-63,178,-114,102,146,43,-1371,-746,-527
161,-78,-239,-41,200,-158,122,175,63,-1342,-736,-541
151,-107,-258,-21,204,-183,131,200,92,-1298,-717,-531
146,-97,-244,-24,195,-170,131,209,146,-1234,-653,-488
175,-58,-234,-58,204,-146,141,239,219,-1151,-566,-419
244,-19,-263,-112,253,-141,141,268,292,-1049,-468,-322
322,43,-278,-183,300,-117,131,317,419,-907,-341,-185
