I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
48,19,-29,-34,39,-4,48,175,195,165,126,78
48,19,-29,-34,39,-4,48,175,195,165,126,78
48,19,-29,-34,39,-4,48,175,195,165,126,78
48,19,-29,-34,39,-4,48,175,195,165,126,78
58,29,-29,-43,43,0,48,185,214,185,136,87
58,39,-19,-48,39,9,48,185,224,195,146,97
58,48,-9,-53,34,19,48,185,234,204,156,107
58,58,0,-58,29,29,48,185,244,214,165,117
68,73,4,-70,31,39,63,214,273,239,195,141
78,87,9,-82,34,48,68,234,292,263,214,156
87,102,14,-95,36,58,73,253,312,287,234,170
97,117,19,-107,39,68,78,273,331,312,253,185
112,126,14,-119,48,70,68,278,356,331,273,209
117,136,19,-126,48,78,68,283,370,351,292,224
122,146,24,-134,48,85,68,287,385,370,312,239
126,156,29,-141,48,92,68,292,400,390,331,253
141,175,34,-158,53,104,58,307,414,419,356,283
146,185,39,-165,53,112,58,312,429,439,380,302
151,195,43,-173,53,119,58,317,444,458,405,322
156,204,48,-180,53,126,58,322,458,478,429,341
161,214,53,-187,53,134,48,336,478,507,458,361
165,224,58,-195,53,141,48,341,497,527,478,380
170,234,63,-202,53,148,48,346,517,546,497,400
175,244,68,-209,53,156,48,351,536,566,517,419
195,263,68,-229,63,165,48,356,556,585,536,439
204,273,68,-239,68,170,48,361,566,605,556,458
214,283,68,-248,73,175,48,366,575,624,575,478
224,292,68,-258,78,180,48,370,585,644,595,497
229,302,73,-265,78,187,39,380,595,658,619,522
234,312,78,-273,78,195,39,380,605,673,634,536
239,322,82,-280,78,202,39,380,614,688,649,551
244,331,87,-287,78,209,39,380,624,702,663,566
244,341,97,-292,73,219,29,375,624,707,668,580
244,341,97,-292,73,219,29,370,624,712,673,585
244,341,97,-292,73,219,29,366,624,717,678,590
244,341,97,-292,73,219,29,361,624,722,683,595
253,351,97,-302,78,224,19,361,624,732,697,600
263,351,87,-307,87,219,19,361,624,732,702,605
273,351,78,-312,97,214,19,361,624,732,707,610
283,351,68,-317,107,209,19,361,624,732,712,614
273,336,63,-305,104,200,14,351,610,717,697,605
273,331,58,-302,107,195,9,341,595,702,683,595
273,326,53,-300,109,190,4,331,580,688,668,585
273,322,48,-297,112,185,0,322,566,673,653,575
248,292,43,-270,102,168,-4,302,531,639,629,556
234,273,39,-253,97,156,-9,283,507,614,605,536
219,253,34,-236,92,143,-14,263,483,590,580,517
204,234,29,-219,87,131,-19,244,458,566,556,497
214,224,9,-219,102,117,-9,234,429,531,522,473
214,224,9,-219,102,117,-9,224,409,507,497,448
214,224,9,-219,102,117,-9,214,390,483,473,424
214,224,9,-219,102,117,-9,204,370,458,448,400
185,200,14,-192,85,107,-19,185,331,414,414,370
165,175,9,-170,78,92,-19,165,302,380,380,341
146,151,4,-148,70,78,-19,146,273,346,346,312
126,126,0,-126,63,63,-19,126,244,312,312,283
102,102,0,-102,51,51,-19,107,224,287,287,258
87,87,0,-87,43,43,-19,97,204,263,263,234
73,73,0,-73,36,36,-19,87,185,239,239,209
58,58,0,-58,29,29,-19,78,165,214,214,185
43,39,-4,-41,24,17,-19,68,136,190,190,165
39,29,-9,-34,24,9,-19,58,117,165,165,146
34,19,-14,-26,24,2,-19,48,97,141,141,126
29,9,-19,-19,24,-4,-19,39,78,117,117,107
39,4,-34,-21,36,-14,-19,24,68,97,107,97
39,0,-39,-19,39,-19,-19,19,58,87,97,87
39,-4,-43,-17,41,-24,-19,14,48,78,87,78
39,-9,-48,-14,43,-29,-19,9,39,68,78,68
29,-19,-48,-4,39,-34,-19,0,24,53,53,53
19,-29,-48,4,34,-39,-19,-9,9,39,39,39
9,-39,-48,14,29,-43,-19,-19,-4,24,24,24
0,-48,-48,24,24,-48,-19,-29,-19,9,9,9
-9,-58,-48,34,19,-53,-19,-39,-24,-4,4,4
-19,-68,-48,43,14,-58,-19,-39,-29,-9,0,0
-29,-78,-48,53,9,-63,-19,-39,-34,-14,-4,-4
-39,-87,-48,63,4,-68,-19,-39,-39,-19,-9,-9
-29,-78,-48,53,9,-63,-19,-39,-43,-34,-24,-14
-29,-78,-48,53,9,-63,-19,-39,-48,-39,-29,-19
-29,-78,-48,53,9,-63,-19,-39,-53,-43,-34,-24
-29,-78,-48,53,9,-63,-19,-39,-58,-48,-39,-29
-34,-78,-43,56,4,-61,-9,-43,-58,-39,-39,-39
-39,-78,-39,58,0,-58,-9,-48,-58,-39,-39,-39
-43,-78,-34,61,-4,-56,-9,-53,-58,-39,-39,-39
-48,-78,-29,63,-9,-53,-9,-58,-58,-39,-39,-39
-43,-78,-34,61,-4,-56,-19,-48,-68,-43,-48,-39
-39,-78,-39,58,0,-58,-19,-48,-68,-48,-48,-39
-34,-78,-43,56,4,-61,-19,-48,-68,-53,-48,-39
-29,-78,-48,53,9,-63,-19,-48,-68,-58,-48,-39
-39,-82,-43,61,2,-63,-19,-48,-68,-58,-48,-48
-39,-87,-48,63,4,-68,-19,-48,-68,-58,-48,-48
-39,-92,-53,65,7,-73,-19,-48,-68,-58,-48,-48
-39,-97,-58,68,9,-78,-19,-48,-68,-58,-48,-48
-29,-87,-58,58,14,-73,-19,-58,-78,-58,-58,-48
-29,-87,-58,58,14,-73,-19,-58,-78,-58,-58,-48
-29,-87,-58,58,14,-73,-19,-58,-78,-58,-58,-48
-29,-87,-58,58,14,-73,-19,-58,-78,-58,-58,-48
-43,-102,-58,73,7,-80,-19,-58,-78,-68,-58,-58
-48,-107,-58,78,4,-82,-19,-58,-78,-68,-58,-58
-53,-112,-58,82,2,-85,-19,-58,-78,-68,-58,-58
