I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
29,39,9,-34,9,24,107,322,263,87,39,9
29,39,9,-34,9,24,107,322,263,87,39,9
29,39,9,-34,9,24,107,322,263,87,39,9
29,39,9,-34,9,24,107,322,263,87,39,9
43,53,9,-48,17,31,107,341,273,97,53,14
48,58,9,-53,19,34,107,351,283,107,58,19
53,63,9,-58,21,36,107,361,292,117,63,24
58,68,9,-63,24,39,107,370,302,126,68,29
58,78,19,-68,19,48,107,380,322,141,73,34
58,78,19,-68,19,48,107,390,331,146,78,39
58,78,19,-68,19,48,107,400,341,151,82,43
58,78,19,-68,19,48,107,409,351,156,87,48
68,82,14,-75,26,48,107,414,366,170,102,53
68,87,19,-78,24,53,107,419,370,175,107,58
68,92,24,-80,21,58,107,424,375,180,112,63
68,97,29,-82,19,63,107,429,380,185,117,68
78,102,24,-90,26,63,117,439,385,200,122,73
78,107,29,-92,24,68,117,439,390,204,126,78
78,112,34,-95,21,73,117,439,395,209,131,82
78,117,39,-97,19,78,117,439,400,214,136,87
87,131,43,-109,21,87,107,448,405,219,141,92
87,136,48,-112,19,92,107,448,409,224,146,97
87,141,53,-114,17,97,107,448,414,229,151,102
87,146,58,-117,14,102,107,448,419,234,156,107
87,156,68,-122,9,112,97,439,429,248,170,112
87,156,68,-122,9,112,97,439,429,253,175,117
87,156,68,-122,9,112,97,439,429,258,180,122
87,156,68,-122,9,112,97,439,429,263,185,126
92,156,63,-124,14,109,92,424,419,263,185,136
97,156,58,-126,19,107,87,419,409,263,185,136
102,156,53,-129,24,104,82,414,400,263,185,136
107,156,48,-131,29,102,78,409,390,263,185,136
97,146,48,-122,24,97,63,385,375,248,175,126
97,146,48,-122,24,97,58,370,361,244,175,126
97,146,48,-122,24,97,53,356,346,239,175,126
97,146,48,-122,24,97,48,341,331,234,175,126
92,141,48,-117,21,95,63,312,302,219,156,117
87,136,48,-112,19,92,68,292,283,204,146,107
82,131,48,-107,17,90,73,273,263,190,136,97
78,126,48,-102,14,87,78,253,244,175,126,87
73,112,39,-92,17,75,87,239,229,165,122,82
68,107,39,-87,14,73,87,224,214,156,117,78
63,102,39,-82,12,70,87,209,200,146,112,73
58,97,39,-78,9,68,87,195,185,136,107,68
58,87,29,-73,14,58,102,170,161,117,97,53
58,87,29,-73,14,58,107,156,146,107,87,48
58,87,29,-73,14,58,112,141,131,97,78,43
58,87,29,-73,14,58,117,126,117,87,68,39
48,82,34,-65,7,58,97,107,102,78,63,34
48,78,29,-63,9,53,87,97,87,68,58,29
48,73,24,-61,12,48,78,87,73,58,53,24
48,68,19,-58,14,43,68,78,58,48,48,19
43,58,14,-51,14,36,63,58,48,43,43,9
39,58,19,-48,9,39,58,48,39,39,39,9
34,58,24,-46,4,41,53,39,29,34,34,9
29,58,29,-43,0,43,48,29,19,29,29,9
19,48,29,-34,-4,39,48,19,14,19,19,0
19,48,29,-34,-4,39,48,19,9,19,19,0
19,48,29,-34,-4,39,48,19,4,19,19,0
19,48,29,-34,-4,39,48,19,0,19,19,0
19,39,19,-29,0,29,34,9,-9,14,14,-9
19,39,19,-29,0,29,29,9,-9,9,9,-9
19,39,19,-29,0,29,24,9,-9,4,4,-9
19,39,19,-29,0,29,19,9,-9,0,0,-9
19,39,19,-29,0,29,29,-4,-14,-9,0,-9
19,39,19,-29,0,29,29,-9,-19,-9,0,-9
19,39,19,-29,0,29,29,-14,-24,-9,0,-9
19,39,19,-29,0,29,29,-19,-29,-9,0,-9
9,29,19,-19,-4,24,19,-19,-39,-19,0,-9
9,29,19,-19,-4,24,19,-19,-39,-19,0,-9
9,29,19,-19,-4,24,19,-19,-39,-19,0,-9
9,29,19,-19,-4,24,19,-19,-39,-19,0,-9
19,29,9,-24,4,19,9,-29,-39,-29,-9,-19
19,29,9,-24,4,19,9,-29,-39,-29,-9,-19
19,29,9,-24,4,19,9,-29,-39,-29,-9,-19
19,29,9,-24,4,19,9,-29,-39,-29,-9,-19
9,39,29,-24,-9,34,9,-39,-48,-29,-9,-29
9,39,29,-24,-9,34,9,-39,-48,-29,-9,-29
9,39,29,-24,-9,34,9,-39,-48,-29,-9,-29
9,39,29,-24,-9,34,9,-39,-48,-29,-9,-29
9,39,29,-24,-9,34,9,-29,-48,-19,-9,-19
9,39,29,-24,-9,34,9,-29,-48,-19,-9,-19
9,39,29,-24,-9,34,9,-29,-48,-19,-9,-19
9,39,29,-24,-9,34,9,-29,-48,-19,-9,-19
9,39,29,-24,-9,34,0,-39,-58,-19,-9,-19
9,39,29,-24,-9,34,0,-39,-58,-19,-9,-19
9,39,29,-24,-9,34,0,-39,-58,-19,-9,-19
9,39,29,-24,-9,34,0,-39,-58,-19,-9,-19
19,29,9,-24,4,19,9,-39,-68,-29,-9,-19
19,29,9,-24,4,19,9,-39,-68,-29,-9,-19
19,29,9,-24,4,19,9,-39,-68,-29,-9,-19
19,29,9,-24,4,19,9,-39,-68,-29,-9,-19
9,19,9,-14,0,14,9,-48,-58,-29,-9,-29
9,19,9,-14,0,14,9,-48,-58,-29,-9,-29
9,19,9,-14,0,14,9,-48,-58,-29,-9,-29
9,19,9,-14,0,14,9,-48,-58,-29,-9,-29
9,29,19,-19,-4,24,0,-48,-68,-29,-9,-19
9,29,19,-19,-4,24,-9,-48,-68,-29,-9,-19
9,29,19,-19,-4,24,-19,-48,-68,-29,-9,-19
9,29,19,-19,-4,24,-29,-48,-68,-29,-9,-19
19,19,0,-19,9,9,-9,-48,-58,-39,-19,-29
19,19,0,-19,9,9,0,-48,-58,-39,-19,-29
19,19,0,-19,9,9,9,-48,-58,-39,-19,-29
19,19,0,-19,9,9,19,-48,-58,-39,-19,-29
14,19,4,-17,4,12,29,-43,-58,-29,-9,-29
9,19,9,-14,0,14,29,-39,-58,-29,-9,-29
4,19,14,-12,-4,17,29,-34,-58,-29,-9,-29
0,19,19,-9,-9,19,29,-29,-58,-29,-9,-29
4,19,14,-12,-4,17,14,-48,-68,-34,-19,-29
9,19,9,-14,0,14,9,-58,-68,-39,-19,-29
14,19,4,-17,4,12,4,-68,-68,-43,-19,-29
19,19,0,-19,9,9,0,-78,-68,-48,-19,-29
19,19,0,-19,9,9,0,-53,-63,-39,-19,-29
19,19,0,-19,9,9,0,-39,-58,-39,-19,-29
19,19,0,-19,9,9,0,-24,-53,-39,-19,-29
19,19,0,-19,9,9,0,-9,-48,-39,-19,-29
9,29,19,-19,-4,24,9,-4,-43,-34,-9,-19
9,29,19,-19,-4,24,9,0,-39,-29,-9,-19
9,29,19,-19,-4,24,9,4,-34,-24,-9,-19
9,29,19,-19,-4,24,9,9,-29,-19,-9,-19
9,19,9,-14,0,14,0,4,-39,-29,-9,-29
9,19,9,-14,0,14,0,0,-39,-29,-9,-29
9,19,9,-14,0,14,0,-4,-39,-29,-9,-29
9,19,9,-14,0,14,0,-9,-39,-29,-9,-29
0,9,9,-4,-4,9,9,4,-29,-19,0,-19
0,9,9,-4,-4,9,9,9,-29,-19,0,-19
0,9,9,-4,-4,9,9,14,-29,-19,0,-19
0,9,9,-4,-4,9,9,19,-29,-19,0,-19
4,19,14,-12,-4,17,9,9,-19,-29,-9,-29
9,19,9,-14,0,14,9,9,-19,-29,-9,-29
14,19,4,-17,4,12,9,9,-19,-29,-9,-29
19,19,0,-19,9,9,9,9,-19,-29,-9,-29
9,19,9,-14,0,14,9,9,-19,-19,0,-19
9,19,9,-14,0,14,9,9,-19,-19,0,-19
9,19,9,-14,0,14,9,9,-19,-19,0,-19
9,19,9,-14,0,14,9,9,-19,-19,0,-19
19,19,0,-19,9,9,19,9,-19,-19,-9,-19
19,19,0,-19,9,9,19,9,-19,-19,-9,-19
19,19,0,-19,9,9,19,9,-19,-19,-9,-19
19,19,0,-19,9,9,19,9,-19,-19,-9,-19
19,19,0,-19,9,9,19,9,-9,-19,-9,-29
19,19,0,-19,9,9,19,9,-9,-19,-9,-29
19,19,0,-19,9,9,19,9,-9,-19,-9,-29
19,19,0,-19,9,9,19,9,-9,-19,-9,-29
19,19,0,-19,9,9,4,19,-9,-9,0,-24
19,19,0,-19,9,9,0,19,-9,-9,0,-19
19,19,0,-19,9,9,-4,19,-9,-9,0,-14
19,19,0,-19,9,9,-9,19,-9,-9,0,-9
19,19,0,-19,9,9,-4,29,-9,-9,9,-9
19,19,0,-19,9,9,0,29,-9,-9,9,-9
19,19,0,-19,9,9,4,29,-9,-9,9,-9
19,19,0,-19,9,9,9,29,-9,-9,9,-9
29,19,-9,-24,19,4,0,19,-9,-19,0,-19
29,19,-9,-24,19,4,0,19,-9,-19,0,-19
29,19,-9,-24,19,4,0,19,-9,-19,0,-19
29,19,-9,-24,19,4,0,19,-9,-19,0,-19
29,29,0,-29,14,14,-9,9,-19,-29,0,-19
29,29,0,-29,14,14,-9,9,-19,-29,0,-19
29,29,0,-29,14,14,-9,9,-19,-29,0,-19
