I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-101,-68,32,85,-67,-18,25,-115,-68,-94,-114,-60
-112,-47,65,79,-88,8,37,-103,-47,-71,-105,-48
-102,-9,94,55,-97,42,67,-64,-4,-28,-74,-27
-74,-6,68,39,-71,31,79,-21,41,8,-46,-9
-40,-12,28,26,-34,8,56,4,56,43,-43,14
-10,-23,-13,17,2,-17,11,-33,28,15,-48,9
-60,-91,-31,76,-14,-61,-4,-98,-33,-40,-56,-8
-76,-98,-22,87,-27,-60,-13,-136,-75,-85,-87,-26
-93,-109,-15,101,-39,-62,-25,-167,-105,-132,-136,-60
-130,-137,-7,134,-61,-72,-15,-178,-120,-144,-144,-67
-99,-105,-6,103,-46,-56,-9,-172,-115,-137,-129,-64
-100,-95,5,98,-53,-45,0,-177,-127,-155,-138,-65
-132,-127,5,129,-68,-61,8,-173,-121,-149,-144,-65
-139,-120,18,129,-78,-51,13,-187,-131,-149,-146,-65
-118,-75,43,96,-80,-16,29,-169,-103,-109,-134,-68
-153,-50,103,101,-128,27,68,-107,-56,-36,-93,-74
-248,-5,243,126,-245,119,258,85,163,130,-57,-81
-146,57,203,44,-174,130,395,474,610,595,300,50
389,245,-144,-317,266,50,22,209,465,900,1025,611
1284,221,-1063,-752,1173,-421,-576,-469,-28,820,1472,1201
1772,-138,-1910,-816,1841,-1024,-757,-586,-238,302,1161,1185
1142,-233,-1375,-455,1259,-804,-533,-680,-467,-271,494,774
256,-149,-406,-53,331,-277,-183,-540,-378,-257,98,294
-28,-118,-90,74,31,-103,13,-190,-129,-162,-88,-16
-99,-101,-2,100,-48,-51,18,-167,-125,-168,-155,-71
-143,-129,14,136,-78,-57,49,-147,-106,-153,-179,-97
-156,-119,37,137,-96,-41,58,-152,-98,-166,-202,-111
-184,-102,82,143,-133,-10,49,-146,-92,-155,-189,-112
-182,-99,83,140,-132,-8,53,-128,-82,-163,-192,-116
-176,-90,87,133,-131,-1,44,-128,-79,-154,-184,-107
-172,-85,87,128,-130,1,46,-104,-56,-147,-182,-105
-168,-77,91,122,-129,7,59,-99,-45,-140,-179,-97
-159,-69,90,114,-124,11,68,-79,-22,-122,-172,-92
-147,-63,84,105,-115,10,60,-64,-4,-108,-167,-88
-146,-55,91,100,-118,17,60,-37,25,-85,-161,-77
-154,-44,110,99,-132,33,55,-17,54,-55,-153,-68
