I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-145,-70,75,107,-110,2,-75,-125,80,-150,45,165
-145,-70,75,107,-110,2,-76,-125,80,-150,45,165
-146,-70,76,108,-111,3,-81,-125,80,-150,49,165
-150,-70,80,110,-115,5,-85,-127,76,-150,50,165
-150,-70,80,110,-115,5,-85,-130,75,-150,56,165
-151,-70,81,111,-116,5,-86,-130,75,-149,58,164
-152,-74,78,113,-114,1,-90,-130,70,-145,54,172
-149,-75,74,112,-111,-1,-90,-130,70,-141,55,170
-146,-75,71,110,-108,-1,-90,-130,70,-139,55,162
-141,-75,66,108,-103,-5,-90,-134,70,-134,55,155
-140,-74,66,107,-103,-4,-90,-135,70,-131,55,147
-148,-77,71,113,-109,-3,-90,-135,72,-128,50,141
-150,-80,69,115,-109,-6,-90,-135,76,-122,50,135
-152,-80,73,116,-113,-3,-90,-135,74,-117,49,134
-155,-80,75,117,-115,-2,-85,-134,79,-114,45,130
-155,-80,75,117,-115,-2,-78,-128,79,-109,45,128
-152,-74,78,113,-115,2,-73,-122,81,-104,47,124
-148,-61,87,104,-117,13,-67,-117,83,-96,55,129
-147,-49,98,97,-122,24,-62,-103,92,-82,58,141
-113,-27,86,70,-100,30,-60,-72,111,-74,70,148
-88,-13,75,50,-81,31,-59,-64,110,-76,81,154
-81,-16,65,48,-72,24,-55,-63,111,-74,76,151
-68,-12,56,40,-62,22,-53,-58,110,-77,68,141
-84,-43,41,64,-63,-1,-71,-79,104,-73,65,137
-106,-78,27,92,-66,-25,-86,-105,87,-86,48,128
-128,-73,55,100,-91,-9,-78,-105,75,-86,32,126
-143,-80,63,112,-103,-8,-73,-104,71,-90,22,132
-149,-99,50,123,-99,-24,-69,-107,61,-101,16,126
-158,-101,58,129,-108,-21,-60,-100,70,-79,28,135
-143,-103,41,123,-92,-31,-64,-101,47,-101,9,123
-136,-84,52,109,-93,-16,-67,-80,69,-64,34,138
-141,-91,49,116,-95,-21,-67,-90,42,-100,2,131
-137,-71,66,104,-101,-3,-49,-60,79,-56,30,154
-178,-70,108,123,-142,19,-6,-63,105,-52,15,150
-115,28,143,43,-129,85,55,214,484,382,340,402
247,169,-78,-208,163,45,99,828,1100,1131,950,911
539,-48,-587,-246,563,-317,-157,464,477,415,510,702
319,-130,-449,-94,384,-289,-496,-728,-499,-543,-113,280
-33,-129,-95,82,31,-112,-594,-1242,-822,-769,-302,147
-129,-218,-88,174,-20,-153,-558,-958,-714,-718,-344,65
-126,-118,8,122,-67,-55,-349,-523,-292,-345,-126,163
-119,-75,43,97,-81,-16,-160,-230,-66,-165,-29,225
-120,-65,55,92,-87,-5,-97,-115,22,-84,11,236
-107,-62,44,84,-75,-9,-64,-80,60,-57,18,233
-118,-69,50,93,-83,-9,-61,-46,78,-48,25,221
-146,-61,84,103,-115,11,-52,-33,90,-28,38,220
-137,-68,69,103,-102,0,-46,-25,96,-27,43,208
-129,-61,68,95,-98,3,-39,-19,110,-12,46,207
-110,-52,58,81,-84,3,-33,-11,98,-9,54,208
-90,-35,55,62,-72,9,-29,4,100,2,82,210
-76,-25,51,51,-63,13,-23,16,118,8,79,210
-63,-16,47,39,-54,15,-20,35,139,26,80,209
-52,-8,44,29,-48,18,-15,65,151,42,92,216
-37,2,39,18,-38,21,-10,85,163,62,111,219
-12,23,35,-5,-24,28,-5,110,178,79,124,220
18,39,21,-29,-2,30,10,154,208,106,144,237
33,45,12,-40,11,28,18,208,246,145,172,254
55,54,-1,-55,28,26,35,277,293,190,207,287
95,80,-15,-87,55,32,49,348,343,239,251,331
141,109,-32,-125,86,38,58,425,396,294,293,387
170,123,-47,-146,108,38,91,504,460,355,340,449
187,139,-48,-163,117,46,106,569,505,400,372,485
218,150,-68,-184,143,41,111,610,538,430,398,507
224,151,-72,-187,148,39,113,605,550,443,413,518
200,143,-57,-171,128,43,102,554,520,423,391,496
140,105,-35,-123,87,35,95,447,455,354,331,439
68,69,1,-69,33,35,88,318,376,273,255,364
17,40,23,-29,-3,31,74,200,297,200,179,293
-44,5,49,19,-46,27,52,109,225,131,118,241
-75,-17,57,45,-66,20,34,49,175,91,83,207
-86,-32,53,59,-69,10,17,8,130,57,54,178
-108,-52,56,79,-82,2,6,-23,99,28,35,152
-115,-61,54,88,-85,-3,4,-44,88,18,25,144
-115,-60,55,87,-85,-2,1,-46,84,14,15,143
-119,-60,58,89,-88,-1,-2,-53,80,10,9,139
-120,-60,60,90,-90,0,-5,-56,75,4,6,137
-116,-60,55,87,-85,-2,-4,-54,71,2,3,134
-109,-56,53,82,-80,-1,1,-62,66,-8,-2,132
-105,-56,48,80,-76,-3,5,-65,65,-25,-5,129
-106,-62,45,84,-75,-8,1,-65,65,-26,-5,130
-108,-59,50,83,-79,-4,0,-65,60,-25,-5,129
-114,-56,58,85,-86,1,0,-65,60,-25,-5,130
-114,-53,61,83,-87,3,-4,-65,59,-25,-5,129
-110,-51,59,80,-85,4,-6,-62,54,-25,-6,121
-110,-49,61,79,-85,6,-4,-60,55,-22,-4,112
-104,-45,59,74,-81,6,4,-61,55,-19,1,106
-107,-45,62,76,-84,8,11,-60,55,-16,7,102
-99,-43,57,71,-78,7,18,-61,55,-13,10,99
-100,-40,61,69,-81,10,17,-59,51,-11,15,96
-129,-40,89,84,-109,24,14,-55,50,-8,20,91
-133,-44,90,88,-111,23,11,-55,50,-5,17,91
-129,-45,84,86,-106,19,8,-55,45,-4,14,95
-128,-45,83,87,-105,18,5,-55,45,-1,11,95
-126,-49,76,87,-101,13,5,-54,44,1,9,95
-126,-51,75,88,-101,12,17,-60,40,-5,4,95
-123,-48,75,85,-99,13,20,-66,40,-8,7,95
-120,-45,75,82,-97,15,14,-65,40,-5,12,91
-121,-45,75,82,-97,15,12,-65,40,-5,10,90
-117,-43,74,79,-95,16,7,-65,40,-5,10,90
-115,-39,76,77,-96,18,5,-66,40,-5,10,85
-115,-41,74,77,-94,16,12,-64,40,-6,10,85
-110,-33,77,71,-93,22,23,-53,41,3,9,85
-92,-12,80,52,-86,34,32,-40,58,21,21,96
-77,0,77,38,-77,38,47,-31,77,39,33,100
-82,8,90,37,-86,48,47,-24,89,51,24,99
-68,18,87,25,-78,52,37,-18,91,54,20,115
-58,13,71,22,-65,42,31,-10,80,50,15,113
-71,-6,65,38,-68,29,21,-8,66,40,6,100
-94,-34,60,64,-77,13,24,-31,60,40,7,96
-98,-44,54,71,-76,5,25,-50,49,20,-7,82
-96,-44,52,70,-74,4,24,-41,51,17,-5,78
-114,-68,46,91,-79,-11,20,-49,40,1,-20,68
-101,-59,42,80,-72,-8,20,-42,40,4,-20,70
-100,-58,41,79,-71,-9,19,-47,36,3,-25,65
-100,-65,35,82,-68,-15,12,-45,35,-1,-29,59
-92,-52,41,71,-67,-5,19,-35,50,19,-18,67
-100,-73,26,86,-63,-23,20,-50,23,-19,-49,45
-100,-37,63,68,-81,13,65,-4,78,40,-8,60
-143,-44,99,93,-121,27,110,21,137,84,-6,64
23,112,89,-67,-33,100,165,476,722,827,564,503
444,165,-279,-304,361,-57,100,881,1012,1214,931,840
530,-64,-595,-233,563,-329,-213,84,83,156,258,448
172,-54,-226,-59,199,-140,-383,-944,-649,-536,-205,111
-72,-111,-39,92,-16,-75,-421,-1113,-847,-707,-421,-107
-96,-140,-45,118,-25,-92,-382,-756,-629,-539,-382,-119
-126,-72,54,99,-90,-9,-162,-350,-225,-173,-168,22
-118,-75,43,96,-80,-16,-23,-111,-54,-58,-114,64
-86,-34,53,60,-69,9,12,-46,19,11,-57,108
-73,-31,42,52,-57,5,32,-20,25,31,-52,113
-64,-22,43,43,-53,10,38,4,54,64,-41,116
-61,-21,39,41,-50,9,36,14,49,62,-42,115
-63,-19,43,41,-53,12,34,25,61,65,-39,114
-67,-14,53,40,-60,19,36,35,75,81,-34,117
-61,-16,45,38,-53,14,35,44,66,89,-35,113
-51,-4,46,27,-48,21,35,59,81,96,-24,118
-40,1,40,19,-40,20,38,68,81,98,-20,133
-27,13,41,7,-34,26,47,83,96,109,-12,145
-6,30,35,-12,-20,32,52,111,110,124,-6,163
2,29,27,-16,-12,28,55,136,119,143,6,181
27,46,19,-36,3,32,62,171,146,166,30,201
48,58,11,-53,18,35,77,220,178,194,51,219
63,68,4,-66,29,36,99,288,224,237,82,250
99,94,-5,-96,52,45,106,355,268,286,126,290
132,117,-14,-124,73,51,118,436,320,345,168,334
183,143,-40,-163,111,52,142,522,386,413,229,396
217,155,-62,-186,139,47,156,596,444,459,273,439
252,182,-70,-217,161,56,168,660,493,507,301,465
282,195,-87,-238,184,54,176,671,512,539,329,486
254,170,-84,-212,169,43,171,652,510,529,311,475
211,140,-71,-175,141,34,164,581,469,490,276,439
166,107,-59,-136,112,24,157,456,388,407,209,381
91,77,-14,-84,52,31,151,325,298,312,108,298
32,45,13,-39,9,29,130,214,213,229,38,227
1,10,9,-5,-4,9,102,141,147,163,-19,175
-31,-21,10,26,-20,-5,82,77,94,119,-61,136
-38,-32,6,35,-21,-13,69,33,59,84,-82,119
-41,-37,4,39,-23,-16,65,14,43,68,-101,111
-44,-37,7,40,-25,-15,60,8,32,56,-105,99
-45,-35,11,40,-28,-12,56,5,23,43,-106,91
-44,-34,10,39,-27,-12,52,-3,14,32,-122,87
-48,-39,10,44,-29,-14,47,-7,6,24,-128,84
-56,-46,10,51,-33,-17,45,-14,-8,18,-129,80
-55,-45,10,50,-32,-17,45,-31,-21,10,-133,76
-55,-44,12,49,-33,-16,45,-37,-18,2,-135,73
-55,-40,15,47,-35,-12,45,-40,-12,-4,-132,70
-67,-40,27,54,-47,-6,45,-45,-10,0,-130,70
-67,-38,29,52,-48,-5,40,-45,-3,-1,-130,67
-55,-33,22,44,-38,-6,40,-45,-1,6,-125,64
-49,-30,19,40,-34,-5,39,-45,-14,16,-125,65
-40,-27,13,33,-26,-7,34,-46,-15,15,-124,62
-33,-22,11,28,-21,-5,36,-42,-16,15,-120,59
-34,-20,14,26,-24,-3,32,-40,-13,15,-120,56
-45,-25,19,35,-32,-2,29,-40,-18,15,-120,53
-42,-24,18,33,-29,-3,30,-37,-32,16,-120,51
-44,-29,15,36,-29,-7,26,-34,-26,24,-120,48
-52,-37,15,44,-33,-11,25,-36,-23,24,-124,45
-46,-34,12,40,-28,-11,25,-44,-20,19,-125,45
-45,-35,9,40,-27,-12,25,-46,-15,17,-125,43
-45,-35,10,40,-27,-12,25,-45,-16,12,-130,39
-52,-35,16,43,-33,-9,25,-45,-24,10,-130,41
