I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-105,-10,95,57,-100,42,35,-32,-16,-61,-70,-45
-105,-10,95,57,-100,42,35,-46,-22,-67,-70,-45
-105,-10,95,57,-100,42,35,-51,-30,-71,-70,-45
-108,-10,98,59,-103,44,35,-50,-39,-70,-70,-45
-110,-10,100,60,-105,45,35,-50,-40,-70,-70,-45
-110,-10,99,60,-104,44,35,-50,-41,-70,-70,-46
-105,-9,95,57,-100,43,30,-54,-38,-71,-75,-49
-106,-11,95,58,-100,41,25,-56,-47,-74,-75,-52
-103,-8,95,55,-99,43,20,-54,-61,-75,-76,-55
-115,-20,95,67,-105,37,16,-60,-60,-74,-80,-58
-126,-32,95,79,-110,31,11,-67,-60,-76,-80,-60
-121,-24,97,73,-109,36,12,-63,-60,-81,-78,-58
-122,-21,101,71,-111,40,19,-59,-61,-78,-73,-53
-115,-16,99,66,-107,41,23,-56,-57,-72,-70,-50
-117,-12,105,64,-110,46,30,-51,-48,-69,-67,-47
-108,-4,104,56,-107,50,35,-50,-40,-64,-63,-43
-90,18,108,36,-99,62,41,-39,-32,-61,-59,-40
-76,48,124,14,-101,86,50,-30,-29,-65,-57,-36
-75,51,125,11,-100,88,40,-18,-31,-65,-53,-30
-77,48,125,14,-101,86,28,-8,-29,-68,-51,-25
-48,72,120,-12,-85,96,1,-54,-34,-70,-47,-22
-45,75,120,-15,-83,97,-38,-93,-61,-71,-45,-15
-53,66,119,-7,-86,93,-49,-104,-71,-78,-43,-18
-40,67,107,-14,-74,87,-40,-107,-75,-78,-32,-20
-54,43,96,5,-75,69,-31,-118,-102,-91,-52,-20
-72,11,84,30,-78,47,-25,-122,-113,-113,-86,-43
-84,-2,82,43,-83,40,-20,-109,-121,-134,-103,-58
-87,-19,68,52,-77,25,-29,-109,-119,-136,-99,-52
-84,-13,71,48,-77,29,-21,-88,-100,-118,-90,-52
-71,-19,52,45,-61,16,-36,-100,-87,-87,-62,-42
-38,-5,33,21,-35,13,-25,-39,-5,-21,-15,-7
54,27,-27,-40,40,0,-44,15,59,73,66,51
117,38,-78,-77,97,-20,-23,166,206,190,143,98
103,12,-91,-57,97,-39,152,509,465,290,98,63
443,18,-426,-230,434,-204,34,840,778,648,362,218
1065,257,-808,-661,936,-275,-386,752,977,1277,1140,803
1281,432,-849,-856,1064,-208,-639,-54,637,1475,1658,1272
938,331,-607,-634,772,-138,-422,-607,22,806,1312,1132
398,64,-334,-231,366,-135,-106,-630,-454,-57,533,597
31,-132,-163,51,97,-148,-36,-457,-455,-265,26,110
-102,-104,-2,103,-50,-53,10,-209,-229,-204,-129,-82
-132,-72,60,101,-96,-6,21,-138,-165,-188,-137,-97
-149,-54,95,101,-121,20,26,-94,-118,-145,-133,-100
-153,-40,113,96,-133,37,25,-84,-115,-153,-140,-105
-147,-40,108,94,-127,34,14,-79,-109,-144,-139,-102
-141,-31,111,86,-126,40,17,-68,-103,-143,-140,-97
-131,-27,103,78,-117,38,6,-67,-101,-141,-133,-94
-127,-21,106,73,-116,42,7,-54,-94,-137,-125,-91
-121,-16,105,68,-112,44,10,-40,-89,-129,-117,-86
-115,-10,105,62,-110,47,17,-22,-66,-115,-109,-84
-109,-4,105,56,-107,50,22,-2,-52,-103,-103,-78
-103,1,105,50,-104,53,28,16,-34,-85,-96,-70
-99,6,105,46,-103,55,30,34,-6,-69,-91,-65
-83,22,105,30,-94,64,30,65,19,-59,-85,-57
-63,30,93,16,-78,62,34,105,44,-30,-68,-53
-36,37,73,-1,-55,55,35,158,85,17,-39,-38
-7,52,59,-23,-33,55,35,203,130,53,-6,-9
25,74,49,-50,-12,61,40,250,184,92,22,12
76,96,20,-86,27,58,40,298,229,119,41,27
107,92,-15,-100,61,39,40,337,254,148,65,48
123,84,-39,-103,81,22,40,346,266,163,83,66
129,78,-51,-103,90,13,39,338,259,159,83,64
114,70,-44,-92,79,12,43,322,252,158,72,53
100,63,-37,-81,69,12,45,264,211,118,64,46
66,56,-10,-61,38,23,45,196,142,71,35,33
16,38,23,-27,-4,30,45,117,78,30,0,9
-24,18,42,3,-33,30,40,44,24,-10,-28,-12
-49,7,57,21,-53,32,40,-4,-18,-39,-64,-28
-62,-1,61,31,-61,30,39,-33,-46,-63,-75,-43
-69,-10,59,40,-64,25,35,-48,-58,-70,-74,-52
-75,-20,55,47,-65,18,35,-53,-64,-70,-75,-55
-79,-25,54,51,-66,14,38,-51,-62,-75,-74,-55
-74,-25,49,50,-61,11,40,-48,-59,-75,-75,-55
-78,-25,53,51,-65,13,40,-45,-60,-78,-74,-55
-93,-25,69,59,-81,22,43,-43,-55,-81,-79,-55
-96,-25,70,61,-82,22,46,-39,-55,-84,-80,-52
-92,-22,70,57,-81,23,44,-42,-54,-87,-80,-50
-90,-20,70,55,-80,25,41,-54,-50,-90,-80,-50
-90,-20,70,55,-80,25,40,-56,-51,-89,-80,-50
-89,-20,69,54,-79,24,40,-55,-48,-85,-80,-50
-84,-20,64,52,-74,22,40,-56,-44,-83,-80,-50
-86,-21,66,53,-76,22,40,-55,-46,-80,-80,-55
-87,-25,62,56,-74,19,38,-57,-40,-77,-80,-55
-85,-25,59,55,-72,17,33,-60,-44,-74,-84,-56
-85,-25,60,55,-72,17,30,-63,-61,-79,-85,-61
-85,-25,60,55,-72,17,27,-67,-65,-80,-85,-59
-85,-25,60,55,-72,17,22,-70,-68,-80,-90,-63
-87,-28,60,57,-73,16,20,-75,-73,-85,-90,-65
-91,-31,60,61,-76,15,20,-85,-75,-85,-91,-65
-89,-30,59,59,-74,15,20,-90,-75,-86,-95,-65
-92,-30,62,61,-77,15,20,-90,-80,-91,-97,-65
-94,-29,65,61,-80,17,20,-90,-88,-95,-100,-69
-91,-25,65,58,-78,20,20,-90,-90,-99,-103,-70
-94,-25,70,60,-82,22,22,-90,-90,-100,-105,-70
-95,-25,70,60,-82,22,26,-94,-90,-100,-102,-70
-99,-25,74,61,-86,24,24,-95,-90,-100,-97,-70
-101,-25,75,62,-87,25,29,-95,-90,-100,-95,-68
-98,-22,75,60,-86,26,30,-95,-90,-101,-90,-62
-87,-13,75,49,-81,31,30,-86,-82,-99,-87,-58
-79,-2,76,40,-77,37,37,-79,-68,-89,-84,-54
-83,7,90,38,-86,48,49,-67,-60,-75,-78,-49
-77,20,97,28,-87,58,52,-51,-60,-73,-71,-45
-64,31,94,16,-79,62,36,-57,-59,-77,-64,-41
-50,45,95,2,-72,69,25,-57,-61,-80,-57,-36
-52,52,104,-1,-78,78,-11,-76,-59,-84,-51,-34
-48,44,92,2,-70,67,-52,-108,-77,-84,-55,-29
-34,36,70,-1,-52,53,-55,-111,-96,-81,-55,-26
-38,28,66,5,-52,47,-49,-109,-96,-77,-48,-25
-42,21,63,10,-52,42,-42,-131,-122,-99,-67,-38
-54,1,55,26,-54,28,-39,-146,-134,-126,-99,-60
-88,-33,55,60,-71,11,-32,-143,-128,-137,-112,-75
-89,-42,47,65,-68,2,-39,-138,-133,-127,-109,-76
-97,-39,59,68,-78,10,-31,-125,-126,-123,-110,-79
-90,-32,58,61,-74,13,-39,-125,-108,-91,-83,-63
-35,2,37,16,-36,19,-32,-49,-30,-27,-30,-21
50,19,-31,-35,40,-5,-36,14,57,70,53,41
143,47,-97,-95,120,-25,-20,161,196,194,149,89
115,14,-101,-64,108,-43,157,495,445,296,142,32
420,10,-410,-215,415,-200,82,882,808,654,341,179
1027,249,-779,-638,903,-265,-333,783,998,1259,1061,736
1241,417,-825,-829,1033,-204,-615,-80,641,1507,1639,1194
966,291,-675,-629,820,-192,-445,-666,-44,804,1284,1072
447,4,-443,-226,445,-219,-163,-714,-576,-130,490,556
75,-144,-218,35,147,-181,-82,-495,-494,-293,32,111
-71,-100,-28,86,-22,-63,-10,-213,-222,-198,-108,-66
-128,-83,46,105,-87,-18,15,-138,-162,-175,-119,-83
-146,-74,72,109,-109,-1,16,-93,-115,-155,-133,-106
-148,-67,81,107,-114,7,18,-83,-113,-165,-144,-118
-145,-62,83,103,-114,10,12,-74,-104,-151,-137,-108
-141,-53,88,96,-114,17,18,-62,-97,-154,-139,-112
-132,-50,83,90,-107,16,13,-59,-93,-147,-133,-108
-127,-40,87,83,-107,23,16,-41,-79,-136,-136,-105
-117,-33,84,75,-100,25,18,-28,-70,-121,-128,-105
-111,-25,87,68,-99,31,21,-13,-55,-108,-120,-102
-112,-17,95,64,-103,39,20,8,-40,-97,-112,-94
-112,-11,101,62,-106,45,25,34,-15,-83,-104,-86
-100,-4,95,52,-97,45,25,72,15,-63,-96,-78
-85,0,85,42,-85,42,25,115,41,-38,-79,-71
-70,8,78,31,-74,42,36,152,73,-8,-63,-59
-30,37,67,-4,-49,52,40,202,117,29,-44,-45
-2,57,59,-28,-31,58,43,246,163,61,-23,-32
20,63,44,-42,-12,53,45,302,218,104,6,-14
55,77,22,-66,17,49,49,354,261,148,42,16
75,80,5,-78,35,42,50,391,295,184,68,40
103,75,-27,-89,65,24,47,418,313,201,78,51
111,69,-41,-90,76,14,44,419,298,193,72,56
95,64,-31,-79,63,16,41,388,286,183,63,46
83,59,-24,-71,54,17,38,324,245,151,59,33
59,43,-16,-51,37,14,36,248,168,102,41,23
31,22,-9,-27,19,6,33,163,93,57,8,2
-15,3,18,6,-16,10,31,92,30,15,-24,-23
-45,-8,36,26,-40,14,27,38,-1,-21,-45,-40
-46,-12,34,28,-40,11,25,7,-21,-46,-54,-56
-53,-18,35,35,-44,9,21,-8,-37,-58,-60,-66
-58,-24,35,40,-46,5,19,-23,-53,-65,-68,-69
-64,-29,35,46,-49,3,24,-27,-61,-69,-74,-73
-69,-34,35,51,-51,0,25,-29,-59,-74,-72,-78
-70,-35,35,52,-52,0,25,-26,-60,-73,-69,-80
-70,-35,35,52,-52,0,25,-25,-60,-69,-70,-80
-70,-35,35,52,-52,0,24,-24,-61,-71,-70,-80
-70,-35,35,52,-52,0,27,-19,-58,-66,-70,-80
-71,-36,35,53,-53,-1,30,-20,-55,-65,-71,-79
-79,-40,39,59,-59,-1,30,-22,-53,-65,-75,-76
-80,-40,40,60,-60,0,30,-26,-50,-60,-75,-75
-82,-40,42,61,-62,1,30,-28,-47,-60,-77,-75
-89,-44,45,66,-67,1,30,-31,-45,-60,-81,-75
-91,-45,46,68,-68,0,27,-34,-49,-60,-80,-75
-97,-45,53,71,-75,4,24,-36,-50,-60,-84,-75
-104,-45,59,75,-81,6,21,-39,-50,-62,-85,-75
-102,-45,57,73,-79,6,18,-40,-50,-66,-85,-75
-100,-46,54,73,-77,4,15,-40,-50,-68,-85,-75
-101,-50,51,76,-76,0,15,-40,-51,-71,-84,-75
-98,-50,48,74,-73,-1,15,-42,-58,-74,-87,-75
-95,-50,46,72,-71,-2,15,-47,-64,-76,-90,-80
-93,-50,43,71,-68,-3,15,-50,-66,-79,-90,-80
-90,-50,40,70,-65,-5,15,-55,-69,-82,-90,-81
-90,-50,40,70,-65,-5,15,-60,-72,-84,-90,-85
-90,-50,40,70,-65,-5,15,-64,-74,-88,-90,-85
-90,-50,40,70,-65,-5,15,-65,-78,-90,-87,-85
-90,-50,40,70,-65,-5,15,-65,-80,-88,-84,-85
-94,-50,43,72,-68,-3,15,-65,-76,-85,-86,-85
-95,-49,46,71,-70,-1,14,-66,-75,-82,-85,-85
-90,-41,49,65,-69,4,16,-65,-73,-79,-86,-85
-85,-34,52,59,-68,9,24,-66,-70,-76,-84,-85
-80,-22,57,51,-68,17,32,-45,-69,-75,-73,-78
-80,-9,71,44,-75,31,44,-18,-47,-59,-61,-68
-71,5,77,32,-74,41,42,-8,-31,-39,-51,-58
-59,14,73,22,-67,43,33,3,-30,-41,-47,-47
-53,24,78,14,-66,51,16,-23,-30,-38,-41,-45
-36,37,72,-1,-54,54,-25,-66,-56,-48,-38,-45
-26,29,54,-2,-40,41,-49,-87,-82,-66,-32,-45
-34,14,48,10,-41,31,-49,-89,-82,-67,-31,-45
-47,5,52,21,-49,28,-38,-94,-92,-77,-47,-45
-69,-21,48,45,-58,13,-38,-113,-117,-95,-65,-60
-99,-48,51,74,-75,2,-25,-103,-123,-121,-94,-84
-107,-57,49,82,-78,-4,-23,-106,-120,-133,-101,-88
-106,-61,45,83,-75,-7,-13,-94,-109,-129,-95,-72
-87,-50,37,68,-62,-6,-6,-95,-96,-103,-83,-68
-46,-28,18,37,-32,-5,-6,-50,-39,-43,-35,-43
3,-19,-22,8,13,-21,15,30,36,27,19,-6
109,13,-96,-61,102,-41,-33,108,127,146,113,47
100,32,-68,-66,84,-18,103,389,352,244,137,81
237,-15,-252,-111,244,-133,180,773,665,466,202,99
832,120,-711,-476,771,-295,-165,939,923,987,729,455
1302,353,-949,-828,1125,-298,-550,322,806,1423,1416,1010
1188,331,-857,-759,1022,-263,-555,-503,230,1061,1383,1100
687,77,-610,-382,648,-266,-267,-740,-446,75,662,680
203,-137,-340,-33,271,-238,-124,-622,-596,-346,94,210
-52,-141,-89,97,19,-115,-34,-309,-312,-233,-93,-41
-115,-99,16,107,-65,-41,19,-157,-180,-189,-114,-80
-147,-79,68,113,-108,-5,16,-119,-135,-148,-119,-89
-161,-63,98,112,-129,17,37,-81,-119,-142,-139,-115
-147,-62,85,104,-116,12,24,-89,-113,-139,-133,-111
-152,-54,98,102,-125,22,26,-72,-97,-132,-136,-110
-143,-50,93,96,-118,21,21,-72,-95,-131,-135,-110
-135,-43,92,89,-113,24,15,-62,-81,-123,-135,-110
-129,-39,90,84,-109,25,18,-54,-75,-120,-133,-110
-121,-31,90,76,-105,29,36,-33,-60,-106,-123,-109
-114,-23,91,68,-102,34,47,-6,-50,-98,-117,-105
-104,-15,89,59,-96,37,43,17,-33,-77,-107,-98
-99,-8,91,53,-95,42,48,38,-8,-64,-101,-94
-96,1,98,47,-97,49,50,59,17,-55,-88,-86
-81,13,95,34,-88,54,49,101,53,-25,-68,-79
-56,25,81,15,-69,53,55,148,91,14,-41,-55
-27,42,69,-7,-49,55,63,199,139,54,-11,-28
7,55,48,-31,-20,51,60,255,195,87,14,-14
42,69,28,-56,7,48,60,292,239,120,42,9
73,82,9,-78,32,45,60,336,276,157,67,38
118,95,-24,-107,71,36,60,375,302,182,92,54
151,95,-56,-122,103,19,60,374,313,193,98,57
157,83,-74,-120,115,4,56,358,306,186,88,48
140,76,-64,-107,102,6,50,319,263,154,82,39
100,66,-34,-82,67,15,45,237,200,106,58,32
52,49,-3,-50,27,23,39,158,130,57,25,12
5,27,22,-16,-9,25,34,90,64,16,-1,-12
-20,15,35,2,-28,25,29,19,17,-16,-29,-32
-46,4,50,21,-48,26,25,-22,-22,-49,-51,-53
-64,-8,56,35,-60,24,25,-43,-45,-78,-57,-61
-74,-20,54,46,-64,17,23,-58,-55,-81,-60,-66
-88,-33,55,60,-71,11,20,-54,-64,-79,-71,-70
-90,-35,55,62,-72,10,20,-62,-65,-81,-76,-70
-93,-38,55,65,-74,8,23,-71,-65,-79,-75,-70
-96,-41,55,68,-75,7,25,-69,-69,-82,-75,-70
-99,-44,55,71,-77,5,25,-70,-70,-85,-75,-70
-100,-45,55,72,-77,5,25,-70,-69,-85,-75,-70
-95,-40,55,67,-75,7,25,-70,-65,-87,-75,-66
-95,-40,55,67,-75,7,24,-66,-65,-91,-75,-65
-95,-39,56,66,-75,8,20,-65,-65,-90,-75,-63
-95,-34,60,65,-77,12,20,-65,-65,-87,-75,-59
-99,-36,63,67,-80,13,20,-61,-65,-85,-75,-62
-99,-32,67,65,-83,17,20,-59,-61,-85,-75,-74
-100,-30,70,65,-85,20,20,-62,-58,-85,-70,-76
-97,-30,67,63,-82,18,16,-65,-54,-85,-70,-71
-90,-26,64,58,-77,18,15,-66,-52,-86,-69,-70
-86,-25,61,55,-73,18,15,-69,-45,-90,-65,-65
-84,-25,58,54,-71,16,11,-70,-48,-92,-65,-65
-87,-32,55,59,-71,11,9,-74,-63,-95,-67,-80
-91,-36,56,63,-73,10,12,-75,-66,-98,-71,-86
-100,-35,65,67,-82,15,15,-84,-75,-100,-74,-88
-106,-35,71,70,-88,17,15,-91,-84,-103,-78,-91
-104,-35,69,70,-86,17,15,-90,-88,-105,-80,-94
-107,-35,73,71,-89,19,15,-96,-89,-105,-85,-95
-106,-30,75,68,-91,22,14,-94,-84,-105,-88,-90
-101,-26,75,63,-88,24,19,-90,-86,-105,-95,-85
-102,-24,78,63,-90,27,23,-82,-83,-104,-103,-80
-101,-19,82,60,-91,31,28,-77,-79,-98,-96,-76
-101,-16,85,58,-93,34,33,-69,-81,-92,-89,-72
-100,-11,89,56,-94,39,37,-63,-73,-84,-83,-68
-83,6,89,39,-86,47,46,-56,-52,-72,-76,-64
-56,29,85,13,-71,57,48,-55,-44,-60,-70,-60
-46,37,83,4,-65,60,37,-55,-45,-54,-65,-57
-46,34,80,6,-63,56,7,-54,-43,-50,-65,-52
-40,36,76,2,-58,56,-35,-95,-64,-59,-67,-50
-41,34,76,3,-59,55,-54,-119,-86,-78,-73,-55
-33,36,69,-2,-52,52,-56,-116,-98,-82,-67,-55
-34,29,63,2,-49,46,-49,-126,-114,-100,-78,-55
-55,0,55,27,-55,27,-50,-143,-139,-113,-99,-57
-81,-30,50,55,-65,9,-43,-137,-148,-121,-119,-79
-95,-52,43,74,-69,-5,-39,-143,-160,-141,-129,-96
-81,-42,39,61,-60,-1,-37,-139,-150,-132,-116,-96
-69,-32,37,50,-53,2,-26,-131,-127,-112,-105,-84
-51,-24,27,37,-39,2,-41,-92,-81,-66,-68,-54
-26,-13,13,19,-19,0,-26,-14,-3,1,-23,-15
78,-8,-86,-35,81,-47,-59,45,75,122,74,65
101,25,-76,-63,88,-26,60,304,285,229,93,44
174,-17,-191,-78,183,-104,171,663,583,393,112,27
704,83,-621,-393,662,-269,-136,900,908,920,649,425
1206,342,-865,-774,1035,-261,-528,452,885,1474,1446,1042
1159,397,-762,-778,960,-182,-591,-397,355,1305,1609,1273
687,202,-485,-444,586,-142,-280,-686,-271,374,972,926
194,-77,-271,-58,233,-174,-76,-611,-562,-248,252,361
-61,-151,-90,107,15,-120,-32,-355,-371,-243,-84,-7
-124,-105,19,114,-71,-43,8,-172,-204,-203,-137,-95
-126,-90,36,108,-81,-27,5,-131,-156,-166,-134,-93
-144,-76,68,110,-106,-4,36,-96,-123,-160,-158,-111
-147,-72,75,109,-110,1,34,-98,-126,-162,-154,-113
-147,-61,86,104,-117,12,28,-79,-113,-147,-155,-116
