I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-15,-75,-60,45,23,-67,30,26,-29,-149,-145,-140
-13,-73,-60,43,24,-66,39,43,-14,-143,-141,-137
-11,-67,-56,39,23,-62,50,62,3,-132,-134,-131
-9,-64,-55,37,23,-59,52,60,6,-122,-127,-126
-8,-59,-50,34,21,-54,59,71,16,-112,-121,-120
-4,-55,-50,29,24,-52,60,67,19,-104,-113,-115
5,-49,-54,23,30,-52,60,82,39,-95,-105,-108
12,-43,-55,16,34,-49,60,98,62,-87,-96,-100
21,-38,-58,9,40,-48,61,106,68,-78,-81,-92
28,-32,-60,2,44,-46,59,142,90,-63,-68,-84
36,-26,-62,-5,50,-44,67,160,114,-50,-58,-77
46,-19,-65,-13,55,-41,91,198,149,-34,-53,-68
64,-12,-76,-25,70,-44,96,246,193,-11,-44,-57
74,-6,-80,-34,78,-43,104,286,227,11,-22,-48
74,0,-74,-37,74,-36,126,354,289,39,4,-33
88,15,-72,-52,80,-28,149,417,350,80,39,-10
108,42,-67,-75,87,-12,167,464,393,114,67,17
123,57,-65,-89,94,-4,167,499,436,133,87,32
139,70,-69,-104,104,1,158,500,455,163,115,38
158,84,-74,-120,116,5,150,485,458,174,120,50
149,77,-73,-113,111,1,141,463,428,167,120,49
134,67,-67,-100,101,0,124,396,370,147,118,47
121,59,-62,-90,92,-2,100,308,299,105,87,30
87,29,-58,-58,72,-15,74,210,211,65,44,-9
57,2,-54,-29,55,-26,52,119,129,27,8,-34
33,-14,-48,-9,41,-31,37,53,59,-19,-22,-50
30,-30,-59,0,45,-44,31,5,0,-60,-59,-72
24,-42,-66,10,45,-53,26,-22,-42,-87,-80,-88
1,-58,-59,29,30,-58,21,-52,-67,-113,-93,-91
-3,-61,-58,32,27,-59,15,-65,-77,-130,-108,-100
-8,-59,-51,34,21,-55,11,-59,-73,-134,-105,-102
-9,-60,-51,35,21,-56,14,-54,-67,-128,-100,-95
