I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-60,-84,-25,72,-17,-55,41,5,-10,-45,-50,-20
-56,-78,-22,67,-17,-49,43,5,-10,-42,-48,-20
-51,-67,-16,59,-17,-41,39,5,-10,-36,-42,-17
-49,-60,-11,55,-19,-35,37,5,-6,-31,-39,-14
-50,-55,-5,53,-22,-30,34,5,-5,-24,-33,-11
-50,-50,0,50,-25,-25,31,5,-5,-21,-30,-10
-52,-46,6,49,-28,-20,29,-1,-10,-25,-35,-10
-54,-41,13,48,-33,-14,25,-7,-10,-25,-35,-10
-53,-37,15,44,-34,-11,25,-11,-10,-26,-35,-10
-49,-35,15,42,-32,-10,24,-18,-13,-23,-35,-10
-50,-35,15,42,-32,-10,20,-22,-21,-32,-37,-10
-50,-35,15,42,-32,-10,20,-28,-29,-45,-43,-12
-50,-35,16,42,-32,-9,20,-30,-23,-46,-46,-15
-55,-35,19,45,-37,-7,20,-30,-28,-50,-51,-18
-50,-30,20,40,-35,-5,20,-30,-42,-52,-54,-21
-50,-30,19,40,-35,-5,20,-30,-39,-55,-55,-24
-51,-29,23,40,-37,-3,20,-30,-40,-53,-55,-25
-49,-24,26,36,-37,1,21,-24,-45,-46,-55,-19
-55,-27,28,41,-41,0,24,-29,-44,-39,-55,-13
-49,-17,32,33,-40,7,26,-30,-35,-32,-52,-4
-34,0,34,16,-34,17,22,-25,-30,-26,-50,18
-8,37,46,-15,-27,41,12,-21,-21,-19,-45,32
-4,42,46,-20,-25,44,4,-16,-18,-25,-47,28
10,52,42,-31,-16,47,-5,-13,-6,-33,-19,38
37,89,52,-63,-7,70,-14,-2,6,-16,4,55
19,56,37,-38,-9,46,-34,-28,-29,-17,-19,42
11,30,19,-21,-4,24,-63,-68,-65,-56,-31,27
11,27,16,-20,-3,22,-71,-66,-75,-72,-32,19
5,18,13,-12,-4,15,-53,-53,-75,-69,-37,13
-19,12,31,3,-25,21,-13,-42,-74,-71,-38,9
-44,4,48,20,-46,26,11,-40,-75,-69,-44,0
-47,-3,44,25,-45,20,10,-36,-75,-74,-65,-12
-69,-24,46,46,-57,11,10,-35,-73,-81,-82,-28
-71,-32,40,51,-55,4,10,-30,-69,-80,-79,-35
-70,-29,40,50,-55,5,10,-31,-70,-79,-80,-35
-67,-28,39,47,-53,6,10,-43,-70,-81,-80,-37
-55,-25,30,40,-42,2,20,-45,-69,-78,-78,-40
-48,-23,25,35,-36,1,25,-46,-72,-85,-84,-44
-44,-47,-3,45,-20,-25,36,-43,-63,-83,-83,-45
-59,-48,11,54,-35,-18,33,-48,-65,-87,-88,-51
