I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-70,-60,10,65,-40,-25,-45,220,-95,-69,-44,-10
-68,-60,8,64,-38,-26,-45,220,-91,-64,-40,-7
-65,-63,2,64,-33,-30,-45,220,-84,-56,-37,-1
-66,-67,-1,66,-32,-33,-41,220,-78,-48,-34,4
-61,-68,-7,65,-27,-37,-40,220,-71,-41,-29,10
-63,-72,-10,67,-27,-41,-40,220,-64,-33,-26,16
-46,-50,-4,49,-21,-27,-40,215,-59,-22,-21,19
-48,-42,6,45,-27,-17,-40,215,-54,-12,-4,22
-73,-66,7,69,-40,-29,-40,214,-48,-2,8,25
-61,-63,-2,62,-29,-32,-40,210,-42,0,14,28
-42,-56,-13,49,-14,-34,-41,210,-42,3,22,37
-28,-49,-22,39,-3,-35,-37,210,-46,5,22,35
-22,-42,-21,32,0,-31,-35,210,-51,0,14,36
-21,-36,-15,29,-3,-25,-35,210,-58,-5,8,45
-19,-29,-11,24,-4,-20,-32,210,-67,-10,0,40
-30,-47,-17,39,-6,-32,-29,210,-76,-14,-8,35
-41,-59,-18,50,-11,-38,-31,209,-79,-18,-13,29
-52,-52,0,52,-25,-26,-34,206,-84,-22,-26,23
-70,-60,10,65,-40,-25,-35,203,-83,-20,-32,19
-86,-86,0,86,-43,-43,-35,200,-80,-20,-30,14
-70,-87,-16,79,-27,-51,-35,198,-80,-19,-26,16
-42,-75,-33,59,-4,-54,-35,194,-76,-15,-25,12
-41,-73,-31,57,-5,-52,-33,198,-74,-15,-20,10
-19,-62,-43,41,12,-52,-28,200,-76,-13,-21,10
-9,-63,-54,36,23,-58,-25,200,-81,-8,-31,6
-39,-76,-37,58,-1,-56,-21,200,-76,-2,-29,2
-34,-68,-34,51,0,-50,-17,200,-69,1,-25,-3
-46,-53,-7,50,-19,-30,-14,200,-63,7,-22,-4
-59,-48,11,53,-35,-18,-10,194,-55,10,-17,2
-69,-36,33,52,-50,-1,-1,201,-51,5,-14,8
-90,-33,57,61,-73,11,-5,202,-49,1,-11,13
-56,-25,31,40,-43,3,-32,192,-48,-6,-8,26
-45,-29,16,37,-30,-6,-40,186,-41,2,-5,37
-53,-39,14,46,-33,-13,-43,178,-57,16,-1,43
-47,-40,6,44,-27,-17,-71,168,-82,10,-5,41
-52,-82,-29,68,-11,-55,-83,151,-113,-32,-36,34
-36,-90,-54,63,9,-71,-75,150,-150,-67,-56,31
-42,-85,-43,64,0,-64,-77,151,-140,-55,-49,24
-65,-106,-41,86,-12,-74,-56,147,-128,-52,-30,19
-63,-94,-31,79,-16,-62,-17,168,-123,-54,-20,13
-59,-97,-38,78,-10,-67,-15,170,-120,-56,-53,0
-58,-122,-63,90,3,-93,-15,167,-110,-54,-63,-19
-61,-118,-57,90,-2,-87,-15,154,-110,-55,-54,-24
-70,-126,-56,98,-7,-90,-15,152,-100,-56,-57,-28
-82,-136,-53,109,-14,-94,-15,140,-96,-48,-47,-36
-83,-130,-47,106,-18,-88,-12,145,-94,-45,-54,-31
-71,-127,-56,99,-7,-92,3,162,-79,-25,-50,-28
-79,-128,-50,104,-14,-89,1,142,-91,-35,-61,-24
-121,-123,-2,122,-59,-62,26,176,-57,6,-51,-61
-171,-26,144,98,-157,59,55,168,-27,68,-88,-169
-58,-8,50,33,-55,21,85,360,227,282,176,32
281,96,-185,-188,232,-44,-293,-29,-153,397,1194,1110
723,229,-494,-476,608,-132,-880,-865,-1095,80,2267,2499
866,-122,-988,-372,927,-555,-831,-798,-1282,-392,2024,2540
461,-396,-857,-32,660,-626,-498,-578,-1291,-980,318,1101
60,-260,-320,101,190,-290,-229,-293,-916,-867,-547,114
-45,-144,-99,95,27,-121,-45,62,-308,-266,-204,26
-61,-115,-54,88,-3,-84,-14,102,-153,-76,-118,-29
-80,-115,-35,98,-22,-75,15,161,-59,8,-104,-42
-89,-116,-27,103,-31,-71,23,158,-42,27,-101,-57
-63,-95,-32,79,-15,-63,25,162,-28,38,-112,-91
-59,-87,-28,73,-16,-57,26,169,-15,46,-98,-92
-74,-95,-21,84,-26,-58,24,170,-13,41,-112,-106
-78,-87,-9,82,-34,-48,27,179,1,52,-93,-79
