I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-144,-35,110,89,-126,37,85,-34,-95,-49,15,-64
-139,-27,112,83,-125,42,85,-28,-90,-43,19,-59
-129,-13,116,71,-123,51,85,-17,-77,-34,26,-51
-114,-3,112,58,-113,54,85,-8,-64,-27,32,-43
-103,7,110,48,-107,58,85,5,-50,-15,39,-36
-91,14,104,38,-98,59,85,16,-34,-5,45,-26
-81,28,109,27,-95,68,79,35,-12,13,55,-9
-84,35,118,24,-101,76,72,60,13,48,72,13
-66,41,107,12,-87,74,66,77,41,58,88,28
-35,61,95,-13,-65,78,59,102,72,74,99,40
-14,71,85,-29,-50,78,53,130,104,101,114,61
15,87,72,-51,-29,79,44,164,137,125,133,82
53,107,54,-81,-1,81,22,184,165,153,148,103
80,110,30,-96,25,70,5,201,194,170,164,126
102,110,8,-106,47,59,-7,219,221,185,174,135
129,110,-19,-119,74,45,-18,222,243,186,172,140
164,110,-54,-137,109,28,-20,241,266,182,169,144
207,109,-99,-158,153,5,-39,245,268,180,165,149
218,93,-124,-155,171,-15,-45,230,258,180,162,147
193,78,-115,-135,154,-18,-35,225,251,180,158,131
172,67,-105,-119,138,-19,-30,205,222,162,134,119
142,54,-88,-98,115,-17,-22,158,176,126,100,93
95,28,-67,-62,81,-19,-17,114,119,82,68,60
48,1,-47,-24,47,-22,-3,79,62,41,34,34
9,-13,-22,3,15,-17,17,46,22,13,3,7
-27,-32,-5,29,-11,-18,32,16,-10,-8,-22,-11
-51,-48,3,49,-26,-22,40,-6,-40,-28,-42,-23
-63,-52,12,57,-37,-20,40,-15,-59,-36,-52,-32
-67,-49,18,58,-43,-15,40,-18,-67,-35,-55,-35
-73,-46,27,59,-50,-9,40,-25,-78,-35,-60,-35
-79,-43,36,61,-57,-3,40,-29,-80,-35,-63,-35
-86,-40,45,63,-66,3,40,-36,-80,-35,-69,-35
-90,-39,51,64,-70,6,40,-47,-93,-35,-72,-35
-84,-34,50,59,-67,8,40,-52,-95,-35,-77,-37
-100,-31,68,65,-84,18,40,-54,-98,-35,-80,-40
-104,-27,77,65,-90,25,40,-57,-110,-36,-80,-40
-98,-25,74,61,-86,24,39,-60,-110,-35,-85,-40
-94,-18,76,55,-85,29,36,-59,-109,-36,-84,-40
-105,-29,76,67,-90,23,34,-61,-111,-50,-89,-40
-139,-65,74,101,-106,5,30,-58,-108,-56,-89,-46
-134,-63,71,99,-102,4,28,-65,-115,-58,-94,-53
-127,-59,68,93,-97,5,25,-89,-131,-61,-111,-55
-122,-56,66,89,-93,4,23,-91,-138,-68,-109,-58
-114,-51,63,82,-88,6,18,-89,-140,-72,-115,-61
-111,-50,61,80,-85,5,15,-91,-140,-80,-123,-64
-97,-40,57,69,-77,8,37,-89,-140,-91,-119,-67
-114,-59,55,86,-85,-2,48,-91,-140,-90,-120,-69
-124,-72,51,98,-87,-10,42,-100,-140,-90,-120,-73
-114,-64,50,89,-81,-7,41,-109,-140,-90,-120,-75
-117,-64,53,90,-85,-5,37,-110,-140,-90,-120,-75
-114,-58,56,85,-84,-1,35,-110,-140,-90,-127,-75
-109,-55,55,81,-81,0,35,-110,-140,-90,-138,-75
-115,-60,55,87,-85,-2,35,-110,-140,-90,-140,-76
-120,-65,55,92,-87,-5,35,-110,-139,-90,-140,-79
-121,-65,56,92,-88,-4,35,-110,-135,-89,-144,-82
-128,-65,63,96,-95,-1,35,-110,-135,-91,-145,-84
-120,-65,55,92,-87,-5,34,-110,-132,-102,-145,-88
-128,-65,62,96,-95,-2,31,-110,-129,-106,-150,-90
-145,-64,82,105,-113,9,28,-110,-130,-104,-150,-90
-136,-60,76,97,-106,8,25,-113,-133,-106,-153,-90
-134,-60,74,97,-104,7,23,-116,-139,-104,-156,-90
-130,-60,70,95,-100,5,20,-119,-143,-106,-153,-90
-126,-60,66,93,-96,2,21,-122,-149,-111,-150,-91
-123,-60,63,91,-93,1,20,-125,-149,-112,-147,-90
-115,-56,59,86,-87,1,20,-124,-143,-125,-144,-84
-105,-44,61,75,-83,8,20,-119,-137,-122,-141,-79
-93,-35,58,64,-75,11,20,-116,-131,-105,-139,-72
-83,-7,76,45,-79,34,42,-105,-120,-91,-125,-68
-61,30,92,15,-77,61,56,-71,-91,-62,-101,-60
-36,47,83,-6,-60,65,47,-66,-86,-45,-90,-45
-17,62,79,-22,-49,70,35,-62,-84,-23,-72,-30
-27,47,73,-10,-50,60,27,-58,-84,-28,-70,-30
-63,9,72,27,-68,40,21,-89,-109,-73,-99,-53
-92,-27,66,59,-79,19,12,-93,-125,-95,-128,-80
-104,-39,65,71,-85,13,7,-121,-140,-111,-138,-93
-88,-30,58,59,-73,14,-5,-125,-119,-100,-123,-78
-43,3,46,20,-45,24,-44,-98,-99,-58,-84,-34
76,54,-22,-65,48,16,-142,-49,-33,13,-9,39
183,47,-137,-115,160,-45,-223,-36,16,28,30,95
325,13,-312,-169,318,-150,-263,78,134,73,82,153
591,-28,-619,-281,606,-323,-265,379,401,160,145,205
960,203,-757,-581,858,-277,-377,702,972,709,673,663
1280,506,-774,-893,1026,-134,-613,634,1283,1224,1283,1212
865,190,-676,-527,770,-243,-403,0,433,468,675,756
194,-123,-318,-35,256,-220,-45,-174,-137,-139,-5,116
-3,-53,-50,28,24,-51,13,-29,-40,-60,-24,7
-102,-46,56,74,-78,5,45,-79,-97,-111,-101,-57
-128,-45,83,87,-105,18,48,-49,-91,-87,-113,-88
-120,-41,79,81,-100,19,52,-65,-113,-108,-128,-98
-133,-42,92,87,-112,24,59,-59,-113,-108,-139,-97
-135,-38,97,87,-116,30,47,-57,-112,-97,-127,-91
-141,-39,102,90,-121,31,55,-54,-109,-104,-128,-92
-131,-33,99,82,-115,32,66,-43,-91,-90,-114,-84
-137,-36,101,87,-118,32,72,-44,-89,-95,-113,-87
-129,-29,100,79,-114,35,68,-32,-70,-84,-103,-79
-131,-30,101,81,-116,35,71,-32,-64,-76,-100,-72
-140,-29,111,84,-125,40,70,-17,-48,-62,-92,-64
-134,-20,115,77,-124,47,69,2,-35,-49,-86,-56
-128,-11,118,69,-123,53,64,17,-22,-30,-75,-49
-117,3,120,57,-119,61,58,36,-2,-15,-62,-37
-103,21,124,41,-114,72,55,64,26,14,-43,-26
-91,35,126,27,-109,80,49,78,48,39,-15,-9
-63,58,121,2,-92,89,47,95,77,56,8,13
-37,72,109,-18,-74,90,38,121,115,90,25,31
-2,83,85,-41,-44,84,24,148,154,117,55,58
