I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
16,16,0,-16,8,7,84,215,407,180,35,-10
26,28,2,-27,12,15,78,222,437,216,53,-5
32,40,8,-36,12,23,67,240,499,305,104,20
49,60,11,-55,18,36,58,258,567,400,160,49
85,101,16,-94,34,59,43,257,629,514,232,86
95,116,21,-105,37,68,25,251,676,602,288,122
105,130,25,-118,40,77,11,246,703,681,335,146
124,147,23,-136,50,85,-7,240,704,743,387,177
114,154,40,-134,37,97,-19,212,679,745,399,183
90,152,61,-121,14,106,-33,167,602,674,370,172
74,139,65,-107,4,102,-37,121,470,518,300,157
58,125,67,-91,-5,96,-17,83,329,337,204,121
37,95,58,-66,-11,76,-3,58,212,181,110,76
10,55,45,-33,-17,50,1,37,119,56,39,30
-15,18,33,-1,-24,25,6,24,50,-27,-14,-1
-24,-7,18,15,-21,5,12,18,11,-74,-47,-15
-24,-18,6,21,-15,-6,18,11,-13,-108,-62,-20
-22,-23,-2,22,-10,-12,23,4,-29,-123,-76,-28
-27,-30,-4,29,-11,-17,25,-3,-31,-125,-81,-36
-31,-39,-8,35,-12,-23,25,-3,-27,-129,-80,-43
-29,-40,-11,35,-9,-26,25,1,-25,-130,-80,-46
-25,-40,-15,33,-5,-27,25,0,-22,-135,-80,-45
-13,-40,-27,27,7,-33,25,0,-20,-133,-80,-45
-12,-40,-28,26,8,-33,25,0,-17,-129,-83,-45
-19,-40,-21,30,1,-30,25,0,-14,-131,-85,-45
-21,-37,-16,29,-2,-26,25,0,-11,-130,-85,-44
-22,-32,-10,28,-6,-21,25,0,-9,-131,-89,-40
-25,-29,-5,27,-10,-17,25,0,-5,-130,-91,-41
-25,-26,-1,25,-11,-13,23,0,-6,-126,-89,-38
-23,-21,2,22,-12,-9,19,0,-13,-125,-86,-35
-24,-20,4,21,-14,-7,17,-2,-17,-125,-83,-35
-28,-20,8,24,-18,-6,14,-8,-23,-125,-81,-38
-30,-20,11,25,-21,-5,11,-12,-29,-124,-77,-47
-28,-20,8,24,-18,-6,9,-16,-34,-128,-75,-49
-25,-20,5,22,-15,-7,6,-21,-38,-130,-72,-45
-22,-20,2,21,-12,-9,5,-26,-41,-131,-70,-42
-23,-23,-1,23,-10,-12,5,-29,-44,-135,-70,-40
-23,-27,-4,26,-9,-16,5,-30,-47,-135,-70,-37
-26,-32,-5,29,-11,-18,5,-30,-55,-140,-70,-34
-37,-35,2,36,-19,-16,3,-30,-60,-140,-70,-39
-36,-35,1,35,-18,-17,-2,-29,-63,-141,-69,-40
-34,-35,-1,35,-16,-17,-5,-32,-68,-145,-73,-40
-36,-35,1,35,-18,-17,-8,-37,-70,-145,-80,-40
-34,-35,-1,35,-16,-17,-13,-42,-73,-142,-80,-40
-36,-35,1,35,-18,-17,-15,-45,-76,-139,-80,-40
-32,-35,-3,33,-14,-19,-10,-45,-79,-140,-79,-39
-25,-35,-10,30,-7,-22,-10,-45,-80,-136,-86,-45
-25,-35,-10,30,-7,-22,-9,-45,-80,-134,-96,-51
-26,-36,-10,31,-7,-22,-5,-45,-80,-136,-94,-49
-23,-33,-10,28,-6,-21,-5,-45,-80,-139,-95,-53
-20,-30,-10,25,-5,-20,-7,-48,-80,-144,-95,-55
-19,-30,-11,25,-4,-20,-10,-50,-80,-143,-95,-55
-16,-30,-14,23,-1,-22,-10,-50,-77,-139,-93,-55
-15,-30,-15,23,0,-22,-10,-50,-75,-140,-88,-55
-15,-30,-15,23,0,-22,-10,-50,-75,-140,-85,-55
-18,-34,-15,26,-1,-24,-10,-50,-75,-140,-81,-55
-21,-35,-14,29,-3,-25,-10,-45,-75,-140,-77,-55
-18,-36,-18,27,0,-26,-10,-45,-75,-135,-74,-55
-15,-36,-20,26,3,-28,-10,-44,-79,-135,-71,-55
-15,-35,-20,25,3,-27,-10,-39,-80,-134,-70,-55
-12,-35,-24,24,6,-29,-10,-41,-80,-130,-70,-55
-9,-35,-26,22,9,-30,-10,-37,-80,-130,-70,-55
-11,-35,-24,24,7,-30,-10,-35,-79,-130,-70,-55
-12,-33,-21,22,5,-26,-10,-35,-83,-130,-72,-59
-13,-29,-16,22,1,-22,-10,-35,-85,-130,-75,-60
-17,-30,-14,24,-1,-22,-10,-35,-85,-130,-78,-60
-17,-26,-9,22,-4,-17,-10,-35,-85,-130,-81,-60
-19,-25,-6,22,-6,-15,-5,-35,-85,-130,-84,-60
-23,-25,-2,24,-10,-14,-5,-35,-85,-124,-85,-61
-22,-18,4,20,-13,-7,-4,-35,-78,-118,-79,-61
-19,-10,9,15,-14,-1,0,-34,-70,-115,-73,-59
-17,-2,15,9,-16,6,1,-35,-62,-108,-66,-56
-14,6,20,4,-17,12,-3,-32,-54,-103,-59,-52
-15,15,30,0,-23,23,-8,-29,-51,-97,-52,-50
-9,44,53,-18,-31,48,-16,-27,-57,-93,-52,-48
-3,55,58,-26,-31,56,-18,-23,-57,-87,-56,-44
-2,45,47,-22,-25,46,-36,-45,-62,-84,-54,-39
2,35,33,-19,-16,34,-56,-52,-64,-79,-56,-38
13,25,12,-19,0,18,-54,-48,-64,-73,-54,-31
38,9,-28,-23,33,-9,-42,-47,-80,-98,-56,-31
29,-20,-49,-4,40,-34,-32,-39,-90,-115,-60,-35
3,-40,-43,19,23,-41,-25,-45,-101,-122,-66,-51
-8,-64,-56,36,24,-59,-12,-31,-86,-127,-81,-72
-16,-63,-47,40,16,-55,-17,-43,-106,-146,-93,-79
-10,-72,-62,41,26,-67,2,-19,-83,-138,-88,-84
-4,-49,-46,26,21,-47,-10,-39,-107,-133,-90,-82
-5,-59,-53,32,24,-56,17,-9,-83,-133,-94,-79
10,-38,-49,14,30,-43,-1,-32,-71,-113,-80,-68
-12,-33,-21,23,5,-27,127,146,69,-194,-167,-146
124,97,-27,-110,75,34,298,620,691,197,138,67
460,819,359,-640,50,588,-350,-50,339,1445,1511,1070
516,971,455,-744,31,713,-887,-945,-575,2309,2403,1645
142,225,82,-184,30,154,-528,-796,-872,1050,1002,654
-147,-280,-133,213,-6,-206,-117,-425,-918,-550,-405,-280
-79,-325,-246,202,84,-285,44,-72,-425,-402,-282,-222
-32,-170,-138,101,53,-154,86,71,-34,-143,-166,-151
-45,-118,-74,82,15,-96,92,63,22,-155,-161,-136
-28,-101,-73,65,23,-87,89,84,98,-82,-123,-100
-35,-77,-43,56,5,-60,87,90,106,-107,-139,-102
-25,-72,-47,49,11,-59,85,102,136,-65,-111,-79
-28,-56,-29,42,1,-42,85,100,140,-66,-120,-79
-23,-57,-35,40,6,-46,90,107,153,-42,-101,-63
-24,-49,-25,36,1,-37,89,109,163,-35,-97,-61
-23,-47,-24,35,1,-35,92,114,174,-20,-84,-52
-21,-41,-20,31,0,-31,95,128,206,4,-74,-45
-22,-37,-15,30,-3,-26,95,141,234,32,-64,-40
1,-29,-30,14,16,-29,92,151,264,71,-49,-26
5,-21,-26,8,15,-23,84,165,295,87,-39,-17
4,-8,-12,3,8,-10,78,176,329,127,-17,-1
14,9,-4,-11,9,2,70,187,369,182,13,17
23,26,3,-25,10,14,62,204,425,253,56,31
38,47,9,-43,14,27,56,218,487,346,120,65
53,69,16,-62,18,43,46,219,548,450,187,97
75,98,22,-87,26,60,29,213,600,541,245,126
91,124,33,-108,29,78,7,209,629,625,300,165
111,140,29,-125,41,84,-10,205,633,703,353,195
117,155,38,-136,39,97,-26,184,625,714,371,206
109,172,64,-141,22,118,-30,148,569,673,352,206
107,169,62,-138,22,115,-23,112,456,561,311,198
88,143,55,-116,16,99,-18,74,322,384,235,161
58,109,50,-84,4,79,-12,40,196,215,147,109
26,71,45,-49,-10,58,-8,10,93,76,62,62
0,29,29,-15,-15,29,-1,-7,21,-9,0,29
-10,-3,8,6,-9,2,4,-11,-28,-71,-39,12
-13,-15,-2,14,-5,-8,9,-17,-63,-103,-51,2
-16,-26,-10,21,-3,-18,15,-22,-76,-112,-55,-7
-19,-38,-19,28,1,-28,20,-28,-77,-129,-78,-14
-21,-46,-26,34,3,-36,25,-28,-75,-131,-85,-19
-15,-48,-33,32,9,-40,25,-22,-75,-135,-87,-24
-6,-44,-39,25,17,-41,26,-17,-75,-140,-90,-30
-7,-42,-35,25,14,-38,30,-14,-75,-136,-93,-34
-10,-39,-28,25,9,-34,30,-8,-74,-135,-96,-30
-12,-36,-24,24,6,-30,30,-5,-70,-135,-91,-30
-16,-34,-18,25,1,-25,30,-10,-71,-131,-89,-29
