I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-10,-45,-35,28,13,-40,85,107,31,-39,-45,-50
-14,-49,-35,32,10,-42,89,116,36,-33,-45,-50
-19,-55,-36,37,9,-45,96,132,47,-22,-45,-47
-16,-50,-34,33,9,-41,94,160,69,-12,-45,-44
-5,-43,-38,24,17,-40,102,182,78,-3,-44,-41
14,-39,-53,12,34,-45,116,220,85,7,-45,-40
17,-31,-49,7,33,-39,113,254,117,14,-36,-33
13,-23,-36,5,25,-30,124,308,152,28,-23,-22
21,3,-18,-12,19,-7,143,352,176,39,-12,-13
31,48,17,-40,7,33,148,388,201,53,9,0
22,74,53,-48,-16,63,143,407,224,80,29,24
25,132,107,-79,-41,119,135,393,225,108,69,56
34,191,157,-113,-62,174,128,371,211,117,94,77
25,183,158,-104,-67,170,120,322,199,112,100,90
18,155,137,-87,-60,146,115,264,174,111,105,98
4,133,129,-69,-63,131,98,192,135,98,90,83
-11,111,122,-50,-66,117,80,116,86,67,72,62
-10,78,88,-34,-49,83,72,69,36,30,37,45
-16,24,40,-4,-28,32,64,24,-1,-2,1,10
-14,5,19,4,-17,12,58,-6,-32,-28,-27,-23
-12,-3,9,8,-10,3,51,-12,-57,-43,-44,-40
-21,-37,-17,30,-2,-27,44,-20,-62,-48,-44,-45
-6,-40,-35,23,14,-37,37,-27,-65,-60,-47,-45
0,-39,-39,20,19,-39,31,-35,-68,-60,-50,-45
-11,-41,-29,26,9,-35,33,-38,-71,-60,-50,-45
-11,-39,-28,25,8,-33,35,-35,-74,-60,-45,-45
-25,-43,-18,34,-3,-30,35,-35,-75,-60,-41,-42
-22,-40,-18,32,-2,-29,35,-35,-75,-59,-39,-37
-16,-40,-24,29,4,-32,35,-35,-75,-54,-34,-34
-33,-40,-7,36,-13,-23,34,-35,-75,-49,-31,-31
-20,-42,-23,31,2,-32,30,-31,-73,-45,-27,-26
-12,-46,-34,29,12,-39,30,-30,-70,-40,-25,-26
-18,-45,-26,32,4,-35,28,-30,-67,-35,-25,-31
-22,-49,-27,36,2,-37,24,-30,-64,-39,-25,-29
-26,-50,-24,39,-1,-37,25,-30,-61,-40,-25,-36
-17,-50,-33,34,8,-41,25,-32,-60,-40,-25,-41
-13,-55,-42,34,15,-48,25,-35,-65,-45,-32,-39
-9,-55,-45,33,19,-50,25,-38,-68,-45,-43,-44
-10,-55,-45,33,18,-50,25,-40,-73,-46,-45,-45
-10,-55,-45,33,18,-50,25,-40,-76,-50,-48,-45
-9,-55,-46,32,19,-50,24,-40,-79,-50,-51,-50
-15,-64,-49,40,17,-56,20,-40,-83,-52,-54,-50
-14,-66,-52,40,20,-58,20,-40,-86,-56,-55,-51
-18,-64,-46,41,14,-54,20,-40,-90,-55,-50,-55
-11,-66,-55,39,23,-60,20,-41,-90,-52,-50,-55
7,-63,-70,28,39,-66,20,-45,-91,-49,-50,-53
-10,-71,-62,41,26,-66,20,-45,-95,-46,-50,-48
-29,-87,-57,58,14,-72,20,-47,-95,-43,-50,-45
-31,-83,-52,57,11,-67,20,-51,-93,-40,-48,-42
-36,-80,-44,58,4,-62,20,-50,-89,-41,-43,-37
-13,-78,-65,46,26,-71,20,-47,-87,-45,-40,-34
13,-73,-87,30,51,-80,18,-44,-84,-45,-36,-31
8,-75,-84,34,46,-79,15,-41,-81,-45,-33,-28
17,-64,-81,24,49,-73,13,-38,-79,-45,-29,-26
4,-75,-78,36,41,-77,10,-35,-76,-45,-26,-22
-20,-95,-75,58,28,-84,7,-33,-71,-41,-23,-20
