I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
192,51,-142,-121,167,-46,-545,-928,-1128,-1028,-547,96
92,42,-50,-67,71,-4,-310,-511,-640,-617,-381,36
-27,33,60,-3,-44,46,-89,-97,-132,-141,-106,14
-39,63,102,-13,-71,82,-13,44,32,34,7,14
-52,71,122,-10,-87,96,26,112,118,127,73,8
-61,72,133,-5,-97,102,39,135,155,166,95,4
-40,94,135,-27,-88,114,51,150,180,205,125,0
-45,95,140,-25,-93,117,51,154,183,219,140,6
-45,94,140,-25,-93,117,49,153,179,217,138,12
-45,95,140,-25,-93,117,52,160,204,237,152,16
-45,94,140,-24,-93,117,49,164,211,246,162,23
-44,96,140,-26,-93,118,49,171,214,263,178,27
-33,105,138,-36,-86,121,44,181,220,278,178,33
-19,114,133,-48,-77,123,46,197,247,297,189,36
-15,116,130,-50,-73,123,45,205,268,309,200,39
-8,119,127,-56,-67,122,46,218,287,326,207,43
-1,122,123,-61,-62,122,45,230,309,339,213,45
15,134,119,-74,-52,126,39,240,325,334,208,52
25,142,116,-84,-45,128,30,233,322,326,202,60
25,139,113,-82,-44,126,22,226,311,317,197,60
36,146,110,-91,-38,128,14,218,303,311,192,70
36,143,108,-90,-36,125,10,211,294,298,180,80
37,142,104,-90,-34,123,10,203,272,262,156,74
51,158,107,-104,-29,132,10,175,228,209,121,68
39,153,114,-96,-38,133,10,140,176,151,85,61
23,143,120,-83,-48,131,10,109,130,106,54,54
16,137,120,-76,-52,128,10,94,98,74,40,47
9,128,120,-69,-56,124,15,86,82,59,35,41
4,125,120,-64,-58,122,15,74,72,57,27,36
1,120,119,-61,-59,120,15,66,59,53,19,31
-5,118,123,-57,-64,120,15,64,51,50,12,25
-12,113,125,-51,-69,119,15,65,50,46,6,20
-14,110,125,-48,-69,117,13,65,50,42,5,15
-22,106,129,-42,-76,117,9,65,50,40,5,10
-25,105,130,-40,-78,117,11,64,50,37,5,5
-25,105,130,-40,-78,117,6,60,49,34,5,1
-30,105,135,-38,-83,120,5,60,41,31,4,-4
-39,104,143,-33,-92,123,4,57,34,29,-5,-8
-36,107,143,-36,-90,125,1,54,27,21,-14,-11
-22,117,139,-47,-81,128,-2,55,19,8,-21,-14
-25,115,140,-45,-83,127,-5,51,12,-2,-33,-17
-29,110,140,-41,-84,125,-7,44,6,-13,-43,-21
-33,108,140,-37,-87,124,-11,37,2,-21,-49,-24
-36,104,139,-34,-88,121,-7,31,-1,-30,-54,-27
-37,99,136,-32,-86,117,-5,23,-4,-39,-55,-30
-35,98,133,-32,-85,115,-5,21,-9,-35,-55,-32
-41,89,130,-24,-86,110,-5,25,-9,-35,-55,-36
-30,97,127,-34,-79,112,-5,25,-5,-34,-56,-32
-5,120,125,-58,-65,122,-6,27,-5,-29,-53,-30
-3,120,123,-59,-63,121,-9,31,-6,-31,-48,-30
4,120,116,-62,-56,117,-10,29,-4,-26,-42,-30
12,122,109,-67,-49,115,-10,35,-7,-19,-37,-30
14,153,139,-84,-63,146,-10,45,11,16,-23,-13
3,173,170,-89,-83,171,-8,61,48,49,8,6
25,186,161,-106,-68,173,4,74,76,69,33,19
71,245,174,-159,-52,209,-25,68,90,97,57,43
77,249,172,-163,-48,211,-62,63,90,105,76,56
87,201,114,-144,-14,157,-55,56,92,123,94,48
83,158,75,-121,4,116,-51,51,80,106,73,36
39,107,68,-74,-15,88,-28,41,42,53,13,13
-13,81,94,-35,-54,87,-3,13,0,6,-32,-31
-36,70,106,-18,-71,88,-5,14,-16,-10,-60,-61
-43,61,105,-10,-74,83,-6,0,-39,-23,-75,-73
-48,57,105,-5,-77,81,-3,9,-24,-23,-69,-79
-52,46,98,3,-75,72,-8,-8,-33,-36,-69,-79
-62,43,104,9,-83,73,-1,-1,-20,-43,-74,-82
-60,33,93,14,-77,62,-5,0,-18,-37,-63,-69
-65,46,110,9,-88,78,5,3,-25,-52,-81,-76
-34,51,85,-8,-60,68,4,39,9,-18,-58,-57
-72,64,136,4,-104,99,-2,-10,-50,-77,-103,-72
-1,114,115,-56,-58,114,-6,176,173,97,14,-12
54,126,72,-90,-10,99,-59,-153,-190,-115,29,114
