I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
116,86,-30,-101,73,28,-265,200,334,120,-1154,105
114,87,-27,-100,70,30,-252,207,339,124,-1142,104
116,117,1,-117,57,59,-234,225,351,130,-1124,100
138,109,-29,-124,84,40,-250,222,346,132,-1107,97
85,106,21,-95,32,63,-238,232,339,143,-1072,92
76,90,14,-83,31,52,-239,250,333,151,-1053,89
183,107,-76,-144,129,15,-274,231,326,150,-1051,101
176,108,-69,-142,122,19,-267,217,319,149,-1020,109
121,86,-35,-103,78,25,-260,208,314,151,-986,115
165,92,-73,-128,119,10,-255,186,307,149,-972,114
158,58,-100,-108,128,-21,-246,163,303,147,-976,116
95,49,-46,-72,70,1,-245,159,299,134,-976,114
123,70,-53,-96,87,8,-232,161,308,137,-937,116
207,121,-86,-164,146,18,-238,158,334,196,-906,154
242,164,-78,-203,160,42,-196,162,359,213,-882,160
219,139,-80,-178,149,29,-159,157,384,220,-836,168
197,131,-66,-164,131,32,-158,170,397,263,-789,198
220,130,-90,-175,155,19,-168,131,354,232,-776,191
217,103,-114,-160,165,-5,-242,46,259,173,-815,186
209,85,-124,-146,166,-20,-287,28,226,155,-817,180
254,42,-212,-147,233,-85,-276,16,225,147,-786,171
221,-21,-241,-100,231,-131,-236,26,213,139,-791,168
155,-35,-190,-60,173,-112,-218,46,215,127,-808,128
120,-50,-170,-35,145,-110,-226,34,201,113,-808,95
102,-71,-173,-15,138,-122,-217,41,206,103,-803,89
125,-41,-165,-42,145,-103,-214,30,189,106,-792,80
101,-42,-144,-29,123,-93,-213,63,221,103,-787,70
106,-14,-121,-46,114,-67,-238,37,208,71,-782,61
126,0,-127,-63,126,-63,-200,55,223,56,-770,58
53,-87,-140,17,96,-113,-156,122,289,45,-776,23
85,-52,-136,-16,111,-93,-167,122,382,228,-686,22
271,161,-110,-216,190,26,-152,404,1044,948,-209,281
516,428,-88,-472,302,169,-325,573,1768,2069,711,777
534,574,40,-554,247,307,-463,331,1499,1973,814,958
243,429,185,-336,29,307,-394,-220,-26,-112,-411,582
-71,33,104,19,-87,69,-142,-435,-1041,-1454,-1311,107
-321,-237,84,279,-203,-76,370,248,-436,-1055,-1376,-192
-243,-226,16,234,-129,-104,609,754,78,-640,-1258,-304
-99,-171,-71,135,-14,-121,713,790,112,-447,-1095,-256
-183,-197,-15,190,-84,-106,954,820,114,-338,-989,-211
-134,-246,-112,190,-10,-179,1014,666,71,-299,-935,-186
-98,-242,-144,170,23,-193,846,366,79,-200,-842,-125
-107,-190,-83,148,-12,-136,552,102,86,-121,-739,-63
-1,-126,-125,63,62,-125,284,-58,102,-44,-649,-11
88,-76,-164,-6,126,-120,45,-93,121,18,-590,20
141,-32,-174,-54,158,-103,-144,-110,170,76,-549,74
132,-23,-154,-54,143,-88,-245,-145,186,94,-526,94
123,-36,-159,-43,141,-97,-265,-151,190,80,-508,75
155,-43,-197,-56,176,-120,-277,-172,181,82,-487,100
186,-8,-194,-88,190,-100,-309,-181,176,74,-473,107
188,4,-185,-96,186,-90,-330,-200,147,69,-461,96
187,-33,-220,-77,203,-126,-348,-226,88,85,-459,89
184,-51,-235,-66,210,-143,-369,-244,74,82,-461,83
144,-42,-186,-51,165,-114,-403,-278,58,95,-443,90
205,39,-166,-122,185,-63,-430,-296,58,139,-396,102
257,95,-162,-176,209,-33,-488,-352,62,185,-338,141
272,113,-159,-192,215,-23,-545,-408,64,236,-277,186
256,118,-137,-186,196,-9,-588,-439,69,275,-210,220
246,135,-111,-190,179,12,-631,-464,72,316,-156,248
309,190,-118,-249,213,36,-649,-427,135,366,-131,261
292,187,-105,-239,198,41,-651,-381,186,378,-130,257
322,206,-116,-264,219,45,-603,-325,236,367,-124,241
340,201,-140,-270,240,30,-545,-227,305,365,-139,223
319,158,-161,-238,240,-2,-467,-145,321,317,-193,177
246,109,-138,-177,192,-15,-366,-72,313,261,-259,131
201,79,-121,-140,161,-21,-298,-22,277,217,-289,104
207,90,-117,-148,162,-13,-235,-5,248,151,-303,83
155,34,-121,-94,138,-43,-191,3,209,94,-353,61
168,40,-127,-104,147,-43,-159,9,150,66,-368,29
152,62,-90,-107,120,-13,-142,16,130,53,-358,11
145,46,-99,-96,122,-26,-136,23,109,22,-392,2
127,53,-73,-90,100,-10,-127,25,68,-10,-401,-18
140,37,-103,-88,121,-33,-123,35,53,-23,-389,-36
169,24,-145,-96,157,-61,-118,42,74,-41,-391,-41
113,-7,-120,-53,116,-63,-115,38,73,-55,-382,-48
79,-33,-112,-23,96,-72,-108,58,65,-55,-381,-51
45,-36,-81,-4,63,-58,-99,66,64,-66,-394,-58
31,-44,-75,7,53,-59,-92,66,56,-71,-393,-60
