I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
46,5,-41,-25,43,-17,-44,-108,-43,-200,-149,-120
52,7,-45,-29,48,-19,-33,-76,-18,-190,-142,-117
60,11,-48,-35,54,-18,-19,-28,21,-143,-132,-111
69,16,-53,-43,61,-18,-15,-2,41,-125,-122,-105
75,20,-55,-47,65,-17,-10,14,57,-126,-109,-101
68,13,-55,-40,61,-21,-6,17,76,-76,-94,-89
64,5,-58,-34,60,-26,-1,30,81,-58,-83,-75
61,0,-61,-30,61,-31,3,58,96,-37,-72,-61
48,-9,-57,-19,53,-33,7,79,125,-2,-54,-47
58,-15,-74,-21,66,-44,10,109,158,15,-29,-33
82,-23,-105,-29,94,-64,13,143,196,52,-4,-13
86,-29,-115,-29,101,-71,18,189,234,80,18,8
97,-25,-122,-35,110,-73,21,251,280,122,40,21
105,-22,-127,-41,117,-75,24,319,336,180,68,32
111,-14,-125,-48,118,-69,26,397,395,215,95,52
129,7,-122,-68,126,-57,24,487,449,266,117,72
152,34,-118,-93,134,-42,26,578,506,314,153,92
174,57,-116,-115,145,-29,43,658,539,361,196,122
191,84,-107,-138,149,-11,55,714,540,404,234,150
199,109,-90,-154,145,9,55,716,528,421,263,173
186,113,-74,-149,130,19,55,706,491,436,282,189
177,113,-64,-145,120,25,55,673,439,425,282,194
141,103,-38,-121,89,32,55,578,358,412,269,188
97,90,-7,-93,51,41,55,454,272,357,251,177
95,80,-15,-87,55,32,51,331,207,281,210,151
60,44,-15,-51,37,14,50,227,148,225,153,114
23,7,-16,-15,19,-4,50,134,96,143,98,77
4,-39,-43,18,23,-41,50,68,48,82,57,33
-25,-83,-58,54,17,-70,50,34,28,44,27,6
-37,-88,-52,63,8,-70,49,28,36,23,15,5
-39,-89,-49,64,5,-69,44,32,44,13,14,5
-15,-84,-69,50,27,-76,39,28,57,3,10,5
-8,-78,-70,43,31,-74,35,42,76,-8,8,5
-17,-73,-56,45,19,-64,30,58,91,-10,4,6
-18,-67,-48,43,15,-58,25,55,91,16,8,12
-26,-63,-37,45,6,-49,21,52,84,21,10,18
-29,-57,-28,44,0,-43,19,50,77,11,11,24
-30,-53,-23,41,-4,-38,20,46,71,8,15,29
-31,-48,-17,40,-7,-33,20,45,64,-3,15,27
-30,-44,-14,37,-8,-29,21,38,49,-4,8,21
-31,-39,-8,35,-11,-23,19,23,32,-22,0,16
-51,-57,-5,54,-23,-31,15,10,18,-41,-8,12
-60,-71,-12,66,-24,-41,15,2,6,-46,-16,7
-50,-73,-23,62,-13,-48,12,-2,-6,-75,-22,3
-39,-67,-28,53,-5,-47,10,-8,-17,-83,-29,-1
-23,-45,-22,34,0,-33,9,-14,-31,-78,-35,-7
-35,-58,-22,47,-6,-40,18,-18,-34,-82,-41,-10
-69,-76,-7,73,-31,-41,27,-25,-38,-79,-47,-15
-70,-83,-12,77,-29,-47,24,-30,-49,-81,-53,-20
-59,-97,-38,79,-10,-68,21,-34,-53,-87,-59,-23
-67,-93,-26,80,-20,-59,19,-35,-55,-88,-60,-27
-91,-90,1,90,-46,-44,14,-38,-55,-101,-60,-32
-93,-88,5,91,-48,-42,17,-40,-55,-116,-60,-35
-64,-83,-19,74,-22,-51,20,-41,-55,-108,-60,-35
-69,-90,-20,80,-24,-54,20,-45,-55,-105,-60,-35
-89,-102,-13,96,-37,-58,20,-45,-55,-100,-60,-35
-80,-106,-26,94,-27,-66,20,-45,-55,-95,-60,-35
-72,-109,-37,90,-17,-73,20,-45,-55,-110,-60,-35
-74,-114,-41,94,-16,-77,16,-45,-55,-114,-60,-35
-73,-112,-40,93,-16,-76,15,-42,-54,-101,-60,-35
-70,-110,-40,90,-15,-75,15,-40,-58,-126,-60,-35
-66,-107,-40,86,-13,-73,15,-41,-60,-147,-64,-35
-64,-105,-40,85,-11,-72,15,-39,-60,-138,-61,-37
-55,-100,-45,78,-5,-72,16,-39,-62,-136,-60,-41
-55,-99,-45,78,-5,-71,20,-39,-66,-125,-58,-45
-48,-94,-46,71,0,-70,19,-26,-63,-125,-55,-41
-30,-80,-51,55,11,-65,31,-18,-51,-114,-55,-33
-28,-76,-48,52,10,-61,42,10,-22,-100,-53,-29
4,-62,-66,29,35,-64,39,49,13,-64,-50,-24
10,-83,-93,36,52,-88,40,50,23,-35,-45,-21
-6,-94,-88,50,41,-90,37,-2,-8,-106,-47,-18
-10,-84,-75,47,33,-79,33,-31,-29,-99,-37,-12
-23,-81,-58,52,18,-69,38,-25,-27,-99,-44,-11
-53,-80,-27,67,-13,-53,25,-49,-49,-97,-48,-25
-89,-146,-56,117,-16,-101,35,-25,-43,-123,-78,-65
-81,-102,-21,91,-29,-61,26,-62,-61,-112,-60,-44
-65,-123,-58,94,-3,-90,47,-9,-32,-99,-61,-53
-76,-101,-26,89,-25,-63,38,-54,-58,-132,-64,-41
-88,-129,-41,109,-24,-85,30,-9,-23,-61,-40,-36
-82,-165,-83,124,1,-124,192,295,201,-184,-167,-129
-58,-90,-32,74,-13,-61,476,1127,809,-59,-232,-211
168,249,81,-209,43,165,312,1101,1070,182,75,70
346,1316,970,-831,-312,1143,-791,-1398,-252,1812,1659,1269
-74,684,758,-305,-416,721,-774,-2398,-1793,1769,1711,1247
-560,-723,-163,641,-198,-443,253,-1784,-2275,-1238,-427,-166
-519,-605,-86,563,-216,-346,81,-1555,-1593,-1308,-689,-409
-275,-379,-104,327,-86,-241,-199,-736,-611,-411,-240,-185
-111,-152,-42,132,-34,-97,-46,-200,-125,-287,-157,-98
-70,-90,-19,80,-25,-54,5,-14,61,-39,-38,-23
-60,-120,-59,90,0,-89,27,25,59,-142,-107,-43
-39,-76,-37,58,-1,-56,29,37,111,-24,-45,-12
-44,-103,-59,74,8,-81,45,69,111,-71,-73,-28
-35,-69,-34,53,0,-52,37,55,111,-33,-40,-10
-36,-84,-48,60,6,-65,41,81,130,-26,-36,-12
-30,-65,-35,47,3,-50,40,80,136,-15,-28,-6
-9,-64,-55,37,23,-59,39,109,152,37,-10,3
6,-56,-62,25,34,-59,38,115,162,42,-8,5
8,-47,-56,20,32,-51,31,138,192,79,17,16
11,-45,-57,18,34,-51,30,160,211,101,19,19
19,-31,-50,6,35,-40,25,195,248,130,44,30
28,-22,-50,-3,39,-36,22,248,293,167,71,52
58,-7,-65,-25,62,-36,19,301,343,204,87,65
84,12,-72,-48,78,-30,21,377,402,244,110,81
110,47,-63,-78,86,-8,20,456,458,295,142,100
129,73,-56,-101,92,8,20,537,503,343,180,123
120,74,-46,-97,83,13,32,599,512,390,212,147
138,98,-40,-118,89,29,34,624,503,409,232,161
144,116,-28,-129,86,43,26,616,490,422,259,185
134,129,-5,-131,69,62,24,583,434,427,268,194
129,159,31,-145,49,95,18,519,366,405,264,185
86,148,61,-117,12,104,15,419,290,349,242,176
69,127,59,-98,5,93,27,322,216,283,198,155
45,108,63,-76,-9,85,31,224,159,212,144,114
2,73,71,-38,-35,72,30,138,114,137,83,67
-14,39,53,-12,-34,46,29,81,76,78,31,28
-39,-1,39,20,-39,19,24,40,40,31,-5,3
-63,-31,32,47,-47,0,25,29,34,-20,-30,-6
-66,-44,22,54,-43,-11,23,31,43,-56,-41,-8
