I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-23,-214,-190,119,84,-202,118,96,37,-199,-331,-245
-59,-252,-192,156,67,-222,134,105,51,-190,-326,-240
2,-238,-240,118,121,-238,133,107,56,-176,-318,-236
-29,-228,-198,129,85,-213,145,123,74,-166,-323,-232
-61,-216,-155,139,47,-185,152,138,98,-159,-309,-218
-44,-216,-172,130,64,-194,125,118,73,-153,-303,-210
4,-180,-184,89,94,-182,126,119,75,-145,-305,-191
-5,-189,-184,97,90,-186,130,116,90,-139,-306,-200
-16,-185,-169,101,77,-177,118,105,85,-137,-310,-226
56,-127,-183,36,120,-155,115,109,80,-138,-310,-211
-1,-176,-175,89,87,-175,114,108,71,-165,-308,-208
31,-142,-173,56,102,-157,96,92,69,-178,-303,-191
50,-111,-162,31,106,-136,86,76,77,-173,-300,-196
-57,-121,-65,89,4,-93,95,60,68,-176,-272,-203
1,-24,-25,12,13,-24,65,44,55,-174,-237,-156
16,-6,-23,-5,19,-14,21,18,44,-176,-250,-152
28,34,7,-31,10,20,-12,-15,11,-175,-272,-161
44,95,51,-70,-4,73,-39,-38,-18,-176,-273,-143
21,118,97,-70,-39,107,-63,-55,-46,-186,-266,-134
64,150,85,-107,-11,117,-88,-72,-66,-191,-263,-135
50,134,84,-92,-18,109,-86,-75,-59,-189,-257,-135
49,107,59,-78,-5,83,-58,-48,-31,-174,-234,-133
96,75,-21,-86,59,27,-22,-15,2,-149,-230,-160
92,59,-34,-75,63,12,22,28,40,-109,-218,-172
64,-1,-65,-31,65,-33,56,48,74,-87,-202,-169
26,-71,-97,23,62,-84,69,56,79,-77,-193,-170
19,-86,-105,33,62,-95,87,73,65,-73,-197,-170
-22,-118,-96,70,37,-107,101,79,72,-103,-235,-205
-47,-119,-73,83,13,-96,116,106,92,-106,-242,-218
16,-107,-124,46,70,-115,118,112,89,-105,-238,-213
-9,-139,-130,74,61,-134,107,102,79,-116,-241,-216
-34,-155,-121,95,44,-138,107,104,75,-113,-239,-214
-35,-160,-126,98,46,-143,96,95,63,-117,-240,-216
-2,-125,-123,63,61,-123,100,97,65,-112,-235,-207
-7,-131,-125,69,59,-128,119,104,79,-122,-235,-198
-55,-173,-118,115,31,-145,115,100,75,-111,-233,-187
-38,-132,-94,85,28,-112,107,95,66,-78,-227,-182
-48,-117,-69,83,11,-93,101,89,62,-85,-224,-189
-7,-113,-106,60,50,-109,93,84,52,-91,-219,-185
11,-99,-110,44,60,-104,90,78,53,-86,-213,-180
16,-100,-115,42,66,-107,90,76,65,-83,-203,-174
14,-109,-123,48,69,-116,97,74,63,-80,-196,-173
-11,-87,-76,49,33,-81,102,74,58,-74,-186,-164
22,-59,-82,19,52,-70,104,90,56,-82,-182,-176
-3,-107,-104,55,51,-106,98,88,51,-98,-176,-198
3,-103,-106,50,55,-104,88,85,51,-88,-169,-179
7,-108,-115,51,61,-112,84,91,56,-102,-197,-198
-6,-103,-97,55,45,-99,75,89,54,-107,-208,-209
30,-62,-92,16,61,-77,75,91,57,-95,-193,-201
22,-62,-84,20,53,-73,58,89,52,-86,-186,-196
-11,-38,-26,25,8,-32,56,91,59,-79,-175,-195
-2,-36,-34,19,16,-35,65,83,85,-73,-165,-194
69,20,-49,-44,59,-14,28,73,69,-41,-159,-139
102,39,-63,-71,82,-12,-2,75,37,-66,-161,-145
112,-11,-123,-50,118,-67,0,75,22,-95,-157,-166
80,-69,-149,-5,115,-108,12,75,9,-107,-175,-189
29,-104,-133,38,81,-118,35,75,10,-127,-201,-222
18,-70,-88,26,53,-79,78,75,26,-122,-200,-217
-40,-126,-86,83,23,-106,93,72,32,-113,-205,-246
-48,-158,-109,103,31,-133,90,66,19,-118,-226,-268
-40,-134,-94,87,27,-113,103,62,20,-101,-215,-248
-59,-146,-88,103,15,-117,113,58,10,-103,-226,-261
-28,-126,-98,77,35,-112,107,52,4,-92,-225,-271
-36,-139,-103,88,33,-121,112,51,15,-80,-221,-264
-35,-118,-83,77,24,-100,109,61,9,-93,-228,-260
-20,-102,-82,61,31,-92,108,81,43,-48,-184,-218
-63,-119,-57,91,-3,-88,126,71,13,-96,-226,-262
-143,-78,65,110,-104,-6,213,148,195,46,-172,-269
-51,-46,5,49,-28,-21,356,349,479,265,-48,-195
385,279,-106,-332,245,86,0,273,375,742,557,346
385,429,45,-407,169,237,-513,-442,-544,379,604,595
-86,155,241,-35,-164,198,-540,-987,-1475,-1031,-515,-178
-179,111,290,34,-235,200,-340,-608,-976,-903,-657,-458
-102,31,133,35,-117,82,-102,-178,-295,-304,-317,-304
-50,-77,-28,64,-11,-52,14,-48,-131,-219,-284,-293
-37,-76,-38,57,0,-57,79,49,-3,-75,-193,-244
-24,-82,-58,54,17,-70,106,49,1,-102,-214,-254
-2,-81,-78,42,38,-79,89,69,52,-66,-186,-231
-44,-112,-67,78,12,-89,92,81,49,-79,-194,-233
-38,-105,-67,72,14,-86,81,73,47,-71,-187,-228
-62,-117,-55,89,-3,-86,78,73,48,-62,-178,-219
-39,-99,-60,69,11,-79,74,64,38,-73,-186,-226
-7,-50,-42,29,18,-46,91,64,67,-68,-181,-226
-47,-55,-8,51,-19,-31,88,57,60,-60,-173,-222
14,-20,-34,3,24,-26,75,65,65,-51,-154,-213
34,19,-15,-26,24,2,71,73,88,-56,-159,-207
71,30,-41,-50,55,-5,59,44,83,-55,-165,-205
87,62,-25,-74,56,18,55,24,75,-57,-154,-203
8,57,49,-32,-21,53,41,12,69,-63,-151,-201
50,89,39,-70,5,64,27,11,60,-58,-141,-198
-11,122,132,-56,-72,127,9,6,51,-40,-138,-193
-18,153,171,-68,-94,162,-20,-21,34,-56,-151,-169
62,231,169,-147,-54,200,-42,-43,13,-59,-131,-129
48,235,187,-142,-70,211,-83,-81,-19,-75,-133,-136
54,234,179,-144,-63,206,-94,-85,-29,-95,-136,-142
75,271,196,-173,-61,233,-77,-70,-13,-77,-121,-134
85,243,157,-164,-36,200,-72,-58,0,-52,-118,-135
19,139,119,-79,-50,129,-58,-36,16,-42,-107,-128
11,82,72,-47,-31,77,-30,-8,49,-18,-106,-135
50,104,54,-78,-2,79,9,42,96,11,-103,-151
35,82,47,-59,-6,65,38,60,107,-9,-102,-182
8,37,29,-23,-10,32,52,58,104,-2,-98,-191
18,11,-7,-15,12,2,50,66,102,3,-102,-198
21,-26,-46,3,34,-36,50,68,98,-19,-127,-224
50,17,-33,-33,41,-8,66,68,101,-20,-131,-226
51,27,-24,-39,37,2,72,64,89,-20,-129,-224
-59,-49,10,54,-34,-19,66,61,80,-20,-131,-225
-36,-39,-4,38,-16,-21,65,60,63,-24,-129,-225
15,-25,-39,5,27,-32,60,55,64,-26,-129,-224
0,2,2,-1,-1,2,61,57,87,-24,-123,-216
3,31,28,-18,-13,29,71,70,81,-22,-119,-203
-27,-18,8,22,-17,-5,68,70,78,-19,-114,-204
-8,-7,1,8,-5,-3,64,66,75,-20,-110,-203
-17,4,21,6,-19,12,61,64,69,-9,-105,-183
-50,-14,36,32,-43,11,56,60,74,19,-101,-180
-43,12,56,15,-50,34,54,59,73,33,-97,-176
-24,20,44,2,-34,31,49,55,67,28,-90,-174
-5,28,33,-12,-19,31,44,53,63,26,-89,-170
-11,32,42,-11,-27,37,39,49,56,23,-79,-172
1,-5,-5,2,3,-5,35,47,51,19,-91,-183
8,-22,-29,7,18,-25,30,44,61,22,-110,-177
80,33,-47,-56,63,-7,34,50,67,26,-95,-167
69,47,-22,-58,45,13,47,63,60,24,-82,-159
-23,43,66,-10,-45,54,47,60,60,22,-75,-154
-1,31,33,-15,-17,31,39,50,54,17,-66,-155
-6,39,45,-17,-26,42,34,45,56,32,-62,-153
32,128,96,-80,-32,112,23,46,83,62,-54,-141
22,102,80,-62,-29,91,9,43,97,57,-51,-147
20,93,74,-57,-27,83,-18,41,89,46,-47,-127
85,112,27,-99,29,69,-72,38,65,40,-39,-110
64,71,8,-68,27,39,-59,43,45,19,-53,-119
90,52,-39,-71,64,6,-21,47,40,-14,-80,-129
90,49,-42,-69,66,3,-3,42,34,-7,-98,-158
19,34,15,-26,2,24,37,28,31,12,-92,-155
-61,-38,23,49,-42,-7,47,21,42,-29,-111,-178
-62,-54,8,58,-35,-23,66,57,26,-78,-164,-235
-5,-41,-36,23,16,-38,73,64,11,-59,-150,-212
-83,-54,29,68,-56,-12,65,47,28,-55,-144,-174
-112,-42,71,77,-91,15,55,36,22,-57,-147,-178
-40,-31,8,36,-24,-11,54,30,19,-31,-122,-180
-41,-49,-9,45,-15,-29,41,17,-14,-62,-149,-197
-3,19,22,-8,-13,20,60,52,37,8,-85,-157
-10,33,44,-12,-27,38,77,54,20,-50,-128,-196
-106,10,115,48,-111,62,115,80,125,29,-141,-230
-102,77,178,12,-140,127,334,332,479,287,13,-147
281,284,4,-283,138,144,53,350,460,707,512,290
484,464,-20,-474,252,221,-535,-327,-376,545,696,631
-19,242,261,-111,-140,251,-621,-1002,-1435,-824,-301,-15
-230,116,346,57,-288,231,-438,-746,-1145,-970,-651,-425
-90,137,227,-23,-159,182,-187,-248,-369,-302,-278,-266
-52,79,131,-14,-91,104,-19,-74,-152,-177,-213,-237
-17,57,75,-20,-46,66,24,18,-14,-37,-128,-200
-52,-15,37,33,-44,11,33,24,-17,-66,-138,-202
-15,35,50,-11,-32,42,46,60,30,-40,-121,-187
48,85,37,-67,5,61,53,61,46,-34,-117,-182
14,48,34,-31,-10,41,43,52,32,-38,-121,-179
-30,54,84,-12,-58,69,46,53,56,-10,-96,-172
-9,54,63,-23,-36,59,37,41,52,-31,-119,-177
-42,59,101,-9,-72,80,33,65,57,-36,-123,-166
-18,72,90,-27,-55,81,26,64,31,-36,-112,-159
0,72,72,-36,-36,72,22,51,41,-25,-98,-147
-8,105,113,-49,-61,109,15,40,61,-18,-91,-136
10,115,106,-63,-48,110,7,37,55,-8,-79,-122
-10,130,140,-60,-75,134,-1,43,53,15,-71,-107
16,180,164,-99,-74,172,-9,42,44,28,-70,-100
-3,190,193,-94,-98,192,-19,14,53,7,-70,-99
40,239,199,-140,-80,219,-67,-35,32,-20,-101,-104
43,277,234,-160,-95,255,-100,-55,-8,-44,-91,-98
-9,280,289,-136,-149,284,-108,-63,-10,-44,-65,-85
10,311,302,-161,-146,306,-133,-88,-41,-46,-76,-75
39,341,303,-190,-132,322,-156,-95,-57,-55,-68,-64
31,339,307,-185,-138,323,-157,-82,-48,-44,-63,-60
-16,272,288,-128,-152,280,-143,-78,-42,-33,-57,-58
11,243,231,-127,-110,237,-111,-59,-12,0,-52,-57
49,242,194,-146,-73,218,-72,-13,29,40,-50,-51
