I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
204,219,15,-212,95,117,136,65,75,30,55,50
215,220,5,-218,105,113,140,63,75,29,53,50
228,219,-8,-224,118,105,140,57,71,24,46,46
211,215,4,-213,103,109,141,54,69,22,45,44
207,213,6,-210,101,109,146,49,65,16,37,40
223,207,-16,-215,120,95,144,45,65,14,36,39
237,210,-27,-223,132,91,148,54,74,26,36,52
206,191,-14,-198,109,88,149,55,74,30,19,54
197,192,-5,-194,101,93,151,71,76,38,46,57
215,220,5,-217,105,113,149,73,73,30,53,62
243,225,-18,-234,130,103,152,90,100,48,66,79
253,227,-25,-240,139,101,170,121,128,62,80,86
264,276,12,-270,125,144,163,137,138,68,85,92
262,277,15,-270,123,146,160,152,139,85,112,116
240,220,-20,-230,130,100,145,106,101,67,97,105
257,214,-43,-235,150,85,137,75,82,52,81,90
215,174,-41,-194,128,66,133,48,53,20,54,75
157,154,-3,-155,80,75,139,49,62,30,55,73
146,115,-31,-130,88,42,154,29,45,-7,16,50
164,134,-30,-149,96,52,134,27,66,22,29,58
131,83,-48,-107,89,18,164,59,13,-65,-40,-10
154,-5,-159,-74,156,-82,265,360,83,-106,-108,-89
282,267,-15,-274,148,126,382,719,441,170,112,74
565,790,225,-678,170,507,58,85,624,863,805,654
707,1379,672,-1043,17,1025,-404,-715,759,1744,1705,1392
368,1149,780,-759,-206,964,-391,-969,234,1031,1203,1111
171,432,260,-301,-45,346,-232,-753,-303,-6,231,367
150,202,53,-176,48,128,-13,-231,-85,-6,92,133
123,117,-6,-120,64,56,112,-69,-28,-59,3,36
164,110,-54,-137,108,28,121,-27,-16,-47,-23,25
131,82,-49,-106,89,16,154,8,0,-64,-39,3
144,62,-82,-103,113,-10,161,13,9,-81,-45,-40
158,86,-72,-122,115,7,174,21,35,-65,-34,-57
132,64,-68,-98,100,-2,168,29,14,-78,-46,-64
132,69,-63,-100,97,3,171,58,24,-58,-35,-57
107,58,-49,-82,78,4,169,59,12,-69,-44,-59
119,55,-64,-87,92,-5,164,79,10,-54,-33,-53
161,49,-112,-105,137,-31,164,74,17,-57,-31,-56
144,42,-103,-93,123,-30,158,75,33,-51,-25,-49
129,41,-88,-85,108,-24,158,86,38,-44,-21,-44
113,28,-85,-70,99,-29,153,90,50,-41,-17,-38
125,45,-80,-85,102,-17,157,99,58,-33,-11,-32
151,73,-78,-112,114,-2,165,100,53,-30,-4,-27
149,76,-73,-112,111,1,160,115,65,-23,4,-19
150,79,-71,-114,110,4,152,141,76,-17,12,-11
145,80,-65,-112,105,7,146,157,81,-8,19,-4
200,102,-98,-151,148,2,139,178,100,5,25,5
221,124,-97,-172,158,14,133,199,119,30,40,15
222,146,-76,-184,149,35,112,218,141,71,74,42
249,180,-69,-214,158,56,96,220,163,112,122,83
236,218,-19,-227,127,99,88,205,185,163,171,124
273,263,-10,-268,141,126,67,196,197,193,204,152
294,283,-11,-289,152,136,57,182,191,207,223,169
268,290,22,-279,123,155,61,166,188,216,241,187
