I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
130,213,83,-172,24,148,-35,302,443,349,167,-167
146,244,98,-195,24,171,-35,336,492,402,196,-139
171,270,99,-221,36,185,-45,369,553,459,238,-88
177,289,112,-234,32,201,-66,356,545,453,262,-56
190,295,105,-243,42,200,-77,315,477,394,249,-60
187,257,70,-222,58,164,-89,240,363,275,201,-63
157,212,55,-184,51,133,-109,152,235,134,157,-103
135,166,30,-150,52,98,-111,86,127,18,107,-153
133,148,14,-141,59,81,-104,50,57,-63,61,-193
113,127,15,-120,49,71,-101,32,14,-113,37,-233
105,113,8,-109,48,60,-96,25,-17,-140,19,-247
106,111,5,-109,51,58,-91,17,-38,-162,10,-266
104,104,0,-104,52,52,-87,8,-49,-176,-7,-262
108,103,-5,-105,56,48,-85,5,-53,-171,-24,-261
96,95,-1,-95,48,46,-82,4,-55,-167,-26,-271
88,94,6,-91,41,50,-79,10,-48,-163,-24,-263
75,88,13,-81,31,50,-76,17,-39,-157,-26,-258
74,93,19,-84,28,56,-74,25,-32,-154,-33,-250
71,97,26,-84,22,61,-70,39,-22,-138,-26,-244
64,96,31,-80,16,63,-65,52,-4,-114,-12,-228
74,113,40,-94,17,76,-61,67,21,-92,-5,-209
71,112,41,-92,15,76,-56,71,25,-84,-6,-201
82,119,37,-101,22,78,-52,67,28,-86,-4,-193
79,116,37,-98,20,76,-47,65,31,-80,-8,-183
85,115,31,-101,26,73,-42,59,23,-80,-7,-171
95,166,71,-131,12,119,-35,71,46,-75,22,-155
106,188,82,-147,11,135,-31,81,62,-72,31,-147
116,171,55,-144,30,113,-42,82,61,-67,26,-142
90,155,65,-123,12,110,-92,48,36,-65,18,-139
88,139,51,-114,18,95,-147,-20,-27,-112,14,-156
96,123,27,-110,34,75,-127,-36,-53,-145,4,-172
120,109,-11,-115,66,49,-94,-1,-46,-137,0,-169
123,110,-12,-116,67,49,-75,15,-46,-142,-7,-169
106,103,-3,-104,54,50,-49,17,-40,-140,-22,-174
99,103,4,-101,47,53,-43,12,-35,-137,-28,-173
83,98,15,-90,34,56,-33,19,-40,-146,-52,-191
76,83,7,-80,34,44,-37,11,-43,-139,-37,-182
60,68,7,-64,26,37,-26,16,-50,-150,-67,-197
78,60,-18,-69,48,20,-28,8,-37,-128,-30,-173
67,68,1,-67,33,35,-21,9,-49,-146,-70,-189
74,47,-27,-61,51,10,-7,18,-28,-118,-33,-169
43,105,62,-74,-10,83,-5,-3,-61,-144,-79,-178
123,106,-17,-115,70,45,47,175,181,120,139,-50
461,326,-135,-393,298,95,-288,-192,270,405,1004,715
466,246,-220,-355,342,13,-708,-1137,-951,-940,284,402
165,-503,-669,169,417,-586,-525,-1144,-1521,-1795,-790,-670
-19,-422,-403,221,192,-412,-144,-389,-608,-811,-449,-600
-12,13,26,0,-19,20,14,-11,-108,-232,-176,-293
58,33,-26,-45,42,3,28,48,-18,-125,-81,-215
57,83,26,-70,16,54,41,90,25,-71,-61,-178
35,60,25,-48,5,42,47,94,32,-66,-66,-175
25,70,45,-48,-10,58,43,97,55,-33,-49,-152
41,80,39,-61,1,60,47,108,46,-40,-59,-154
31,69,38,-50,-3,53,44,116,63,-17,-41,-139
