I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-56,10,66,23,-61,37,15,-45,-95,-85,-55,-45
-65,11,76,26,-70,43,15,-45,-91,-83,-52,-43
-62,20,82,21,-72,51,15,-41,-84,-78,-45,-38
-43,31,73,6,-58,52,11,-40,-78,-74,-40,-34
-26,32,58,-3,-42,45,10,-35,-71,-69,-35,-30
-51,29,81,11,-66,55,10,-36,-70,-65,-31,-30
-92,30,122,30,-107,76,4,-57,-70,-60,-28,-30
-74,30,103,22,-89,66,-1,-61,-70,-55,-25,-30
-62,30,93,16,-78,61,-6,-59,-70,-51,-23,-30
-60,29,89,16,-75,59,-12,-61,-69,-46,-19,-30
-60,24,84,17,-72,54,-18,-59,-73,-47,-22,-32
-62,21,84,21,-73,52,-18,-60,-75,-51,-26,-35
-57,17,74,20,-66,45,-15,-51,-75,-54,-25,-35
-65,15,79,24,-72,47,-15,-58,-78,-58,-25,-35
-50,7,58,21,-54,32,-12,-71,-81,-60,-25,-35
-61,18,79,21,-70,48,-9,-70,-79,-55,-25,-35
-53,36,89,9,-72,62,-12,-70,-76,-52,-25,-40
-20,30,50,-6,-35,40,-23,-70,-75,-48,-20,-40
-41,26,67,7,-54,47,-26,-70,-75,-45,-20,-40
-68,23,91,22,-80,56,-21,-68,-75,-39,-20,-40
-62,19,81,21,-71,50,-20,-63,-75,-47,-20,-39
-59,17,76,21,-68,47,-16,-60,-76,-49,-21,-43
-57,14,71,22,-65,42,-14,-57,-74,-41,-19,-45
-43,11,54,16,-48,32,-12,-53,-77,-38,-22,-45
-72,10,81,31,-76,45,-3,-49,-85,-28,-17,-45
-47,17,64,15,-56,40,-21,-64,-82,-53,-27,-45
-13,25,38,-6,-26,31,-37,-67,-77,-69,-39,-45
-28,30,58,-1,-43,44,-19,-55,-73,-51,-27,-39
-31,42,73,-6,-53,58,-6,-44,-69,-34,-17,-30
-30,76,105,-23,-68,90,8,-30,-54,-16,2,-25
-5,96,101,-46,-53,98,23,-5,-35,-6,18,-16
-12,81,93,-35,-53,87,24,27,-26,1,27,-5
4,94,90,-49,-43,92,12,25,-21,6,38,7
24,106,82,-65,-29,94,-1,14,1,32,56,30
25,76,51,-51,-14,64,-15,6,-5,33,59,35
40,59,19,-49,10,38,-33,-6,-41,-2,42,25
15,33,18,-25,-2,25,-37,-31,-57,-21,23,14
-3,8,10,-2,-7,9,-34,-63,-75,-37,-9,-11
-16,-8,8,12,-12,0,-31,-69,-86,-50,-29,-33
-33,-31,2,32,-17,-15,-28,-74,-99,-61,-36,-39
-47,-42,5,44,-26,-18,-25,-74,-90,-74,-42,-42
-84,-40,44,62,-64,2,-27,-82,-101,-76,-46,-44
-74,-39,36,56,-55,-1,-37,-76,-97,-65,-47,-51
-66,-43,23,54,-45,-9,-35,-73,-107,-71,-46,-57
-71,-36,34,53,-53,-1,-24,-69,-93,-54,-43,-49
-40,-28,11,34,-25,-8,-26,-63,-88,-70,-48,-52
-82,30,112,25,-97,71,11,-103,-134,-73,-42,-41
-123,87,210,18,-167,148,57,-83,-69,2,11,-15
63,269,206,-166,-72,237,52,354,506,606,475,269
531,351,-180,-441,355,86,-86,1018,1767,1629,1157,709
687,12,-675,-349,681,-332,-310,298,1294,1112,921,678
236,-221,-457,-7,347,-339,-313,-972,-575,-340,33,210
-124,-265,-141,195,8,-203,-162,-887,-849,-642,-341,-145
-137,-208,-71,173,-33,-140,-77,-489,-473,-390,-260,-164
-109,-95,14,102,-61,-40,-20,-242,-268,-208,-149,-106
-85,-85,0,85,-43,-42,1,-67,-115,-107,-84,-73
-48,-67,-19,58,-14,-43,4,-41,-112,-83,-73,-46
-23,-69,-46,46,12,-58,10,12,-65,-57,-62,-53
-36,-71,-35,54,-1,-53,11,-1,-78,-63,-54,-47
-83,-69,15,76,-49,-27,34,15,-58,-52,-48,-45
-23,-71,-48,47,12,-60,41,30,-55,-51,-40,-46
-1,-69,-68,35,33,-68,22,36,-48,-47,-36,-42
-40,-69,-29,55,-5,-49,28,44,-35,-37,-25,-37
-26,-64,-37,45,6,-50,44,58,-30,-48,-37,-31
-47,-66,-19,56,-13,-42,42,70,-15,-57,-44,-26
-42,-61,-19,51,-11,-40,35,79,-10,-45,-35,-20
-12,-60,-47,36,17,-53,34,97,4,-34,-29,-15
14,-60,-74,24,44,-67,26,111,7,-25,-23,-9
27,-54,-81,13,55,-67,28,139,25,-7,-12,3
