I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-347,-113,234,230,-290,60,124,79,40,3,6,4
-326,-112,214,219,-270,51,137,72,22,-18,-7,-2
-254,-19,235,136,-245,108,144,70,47,20,9,17
-258,80,338,89,-298,209,125,63,112,99,81,61
83,250,167,-166,-42,209,-71,43,287,491,573,508
923,326,-598,-624,761,-136,-486,25,512,1006,1264,1151
494,-159,-653,-167,574,-406,-538,-390,-151,212,512,559
-225,-214,11,220,-118,-101,-214,-442,-478,-388,-214,-77
-245,-65,180,155,-212,57,2,-40,-92,-72,-50,-10
-244,-86,159,165,-201,36,62,33,-29,-60,-57,-36
-240,-89,151,164,-195,31,102,55,-16,-71,-39,-34
-288,-106,182,196,-234,37,112,66,-14,-64,-46,-43
-169,-24,145,96,-157,60,116,72,3,-70,-24,-27
-196,-105,91,150,-143,-7,131,97,-17,-76,-56,-69
-191,-97,94,144,-142,-1,118,80,-24,-83,-82,-77
-146,-72,74,109,-110,1,112,81,10,-42,-46,-45
-207,-77,131,142,-169,27,106,62,5,-45,-58,-55
-190,-69,120,129,-155,25,103,70,27,-68,-37,-39
-167,-96,71,131,-119,-12,107,85,5,-65,-37,-40
-98,-7,91,52,-95,42,94,86,23,-43,-26,-31
-153,-35,118,94,-135,41,80,74,35,-40,-24,-30
-121,-32,89,77,-105,28,94,106,50,-18,-32,-8
-91,22,113,34,-103,67,72,149,92,-13,-25,-20
-183,-43,140,113,-162,49,70,138,85,6,-9,-24
-141,4,145,68,-143,74,104,157,111,42,26,19
-120,61,181,29,-151,121,102,182,142,50,56,31
-117,67,184,24,-151,125,93,207,167,85,67,41
-71,114,185,-22,-128,149,89,235,210,106,82,62
-92,93,186,-1,-139,139,79,218,202,109,78,57
-94,105,198,-6,-146,151,76,223,209,138,88,68
-91,134,226,-22,-159,180,99,238,235,158,127,109
-119,91,210,14,-165,150,81,186,195,138,106,93
-141,69,210,36,-176,139,65,143,156,111,94,66
-137,57,195,40,-166,126,73,118,134,88,88,56
-112,27,139,43,-126,82,71,92,84,40,43,42
-149,-9,140,79,-144,65,77,90,64,19,25,39
-156,-17,139,86,-147,61,73,86,66,18,22,35
-181,-47,134,114,-158,43,84,84,63,13,18,32
-211,-76,135,143,-173,29,92,81,60,10,15,27
-203,-64,139,133,-170,37,89,79,60,5,10,24
-211,-63,148,137,-180,42,91,76,58,5,13,21
-197,-60,137,128,-167,38,89,69,54,5,15,16
-208,-51,157,129,-182,53,91,68,56,5,15,14
-222,-54,168,137,-195,57,88,59,51,5,19,10
-220,-58,162,138,-191,52,96,65,50,5,20,5
-210,-43,168,126,-189,62,104,73,50,5,21,7
-195,-33,162,114,-178,64,92,63,45,16,24,17
-160,10,170,74,-165,90,85,55,40,22,29,27
-166,-4,162,85,-164,79,75,47,35,14,28,25
-207,-65,141,136,-174,38,67,41,32,11,23,18
-168,-27,141,98,-154,56,64,34,26,6,20,14
-130,5,135,62,-132,69,59,27,23,1,16,7
-143,-20,123,82,-133,51,58,21,19,-2,13,4
-169,-52,117,110,-142,32,51,15,16,-10,7,-6
-130,-24,106,77,-118,41,52,21,12,-3,14,-15
-97,8,105,44,-101,56,40,18,9,-19,-8,-17
-107,-7,100,57,-103,46,52,26,32,-26,-19,-2
-127,-21,106,74,-116,42,67,51,44,-1,1,8
