I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-90,164,254,-37,-172,209,135,-80,-10,-20,-15,5
-111,175,286,-33,-198,231,135,-83,-7,-18,-12,9
-99,208,306,-55,-203,257,131,-81,-1,-14,-6,16
-106,226,332,-60,-219,279,129,-78,5,-9,1,23
-111,231,342,-60,-227,286,125,-73,9,5,4,29
-90,217,307,-63,-199,261,125,-72,27,31,23,41
-54,217,271,-82,-163,244,114,-64,58,67,51,54
-29,200,229,-86,-129,214,90,-35,63,71,54,52
-30,144,174,-57,-102,159,67,-28,48,54,46,43
-30,95,126,-33,-78,110,48,-30,43,47,43,39
-16,59,75,-22,-46,67,31,-35,19,25,27,24
2,33,31,-18,-15,32,18,-47,-16,-15,-1,2
-22,-6,15,14,-18,5,12,-44,-34,-43,-23,-13
6,2,-4,-4,5,-1,8,-45,-52,-58,-35,-25
-7,-16,-10,12,2,-13,3,-45,-57,-67,-44,-28
-43,-40,3,41,-22,-18,-1,-46,-54,-70,-45,-35
-14,-15,-1,14,-6,-8,-6,-46,-56,-70,-45,-46
-40,-45,-5,43,-17,-24,-9,-44,-54,-70,-45,-45
-50,-54,-4,52,-23,-28,-12,-46,-56,-70,-45,-44
-48,-47,1,47,-24,-23,-15,-43,-62,-70,-45,-40
-48,-42,6,45,-27,-17,-17,-48,-69,-70,-41,-40
-34,-23,11,29,-22,-6,-22,-49,-74,-69,-39,-40
-26,-12,14,18,-20,1,-15,-52,-75,-71,-41,-40
-37,-15,22,26,-29,3,-25,-72,-76,-69,-39,-40
-35,-23,13,29,-24,-5,-46,-76,-83,-73,-44,-40
-54,-29,25,41,-39,-2,-44,-74,-89,-88,-51,-40
-72,-32,40,52,-56,4,-49,-76,-90,-91,-51,-40
-34,-2,32,18,-33,15,-50,-74,-90,-89,-48,-40
-64,-20,44,42,-53,12,-52,-78,-91,-92,-56,-40
-88,-47,41,67,-64,-3,-58,-93,-98,-95,-70,-40
-60,-27,34,43,-47,3,-61,-100,-99,-98,-70,-40
-45,-15,31,30,-37,8,-65,-100,-105,-101,-69,-40
-33,-11,22,22,-28,5,-60,-100,-116,-104,-71,-42
-36,-16,20,26,-28,2,-60,-100,-115,-105,-69,-46
-31,-19,12,25,-21,-3,-60,-100,-114,-105,-73,-45
-38,-31,7,34,-22,-12,-60,-100,-110,-105,-75,-45
-34,-32,2,33,-18,-15,-60,-105,-110,-117,-75,-45
-18,-24,-7,21,-5,-15,-63,-105,-112,-121,-78,-45
-34,-19,15,27,-24,-2,-65,-106,-119,-119,-81,-50
-53,-15,38,33,-45,11,-65,-110,-125,-120,-79,-50
-35,-4,31,19,-33,13,-68,-110,-120,-120,-75,-51
-13,13,26,0,-20,19,-71,-108,-120,-120,-75,-55
-21,3,24,8,-22,13,-69,-104,-120,-116,-74,-55
-27,-10,16,18,-22,3,-65,-107,-115,-115,-70,-53
-35,-18,17,26,-26,0,-57,-101,-116,-115,-71,-46
-39,-12,27,26,-33,7,-50,-100,-112,-115,-68,-39
-46,-20,25,32,-35,2,-45,-100,-110,-115,-61,-33
-49,-24,25,36,-37,1,-35,-89,-110,-114,-54,-25
3,22,19,-12,-9,20,-40,-79,-107,-116,-48,-21
19,41,22,-30,-2,31,-41,-53,-104,-114,-40,-24
25,30,6,-27,9,17,-83,-86,-106,-116,-35,-25
55,22,-33,-38,44,-6,-145,-105,-125,-115,-46,-26
52,12,-41,-32,46,-14,-140,-84,-136,-114,-53,-30
59,19,-40,-39,49,-10,-129,-74,-125,-111,-57,-30
8,6,-2,-7,5,2,-123,-72,-118,-101,-59,-27
-28,-20,9,24,-18,-6,-107,-86,-115,-102,-54,-19
-7,-2,5,4,-6,2,-99,-88,-101,-87,-41,-10
17,7,-11,-11,14,-2,-87,-93,-100,-89,-30,-4
37,1,-36,-19,37,-17,-77,-35,-32,-17,5,5
81,-53,-133,-14,107,-93,-38,92,103,120,79,16
171,-202,-373,16,272,-287,52,385,407,356,193,41
254,-310,-564,28,409,-437,143,691,759,653,336,71
554,-290,-844,-132,699,-566,144,1184,1366,1247,730,234
916,-249,-1165,-334,1041,-706,-141,1411,1866,1961,1283,487
767,-354,-1121,-206,944,-737,-375,604,850,1088,907,375
291,-362,-653,36,472,-507,-220,32,-181,-141,99,62
31,-255,-286,112,159,-271,-66,86,-115,-144,-84,-69
-25,-174,-149,100,62,-161,-27,76,-88,-132,-117,-94
-39,-41,-2,40,-18,-21,-18,38,-81,-138,-116,-63
-43,-5,38,23,-41,17,-22,-18,-92,-111,-93,-53
-70,-9,60,39,-65,25,-11,-47,-107,-128,-99,-54
-88,-2,86,45,-87,42,-15,-65,-93,-98,-89,-48
-75,11,87,32,-81,49,0,-67,-107,-112,-100,-48
-41,53,93,-6,-67,73,23,-63,-94,-93,-92,-43
-32,62,95,-15,-64,78,26,-62,-104,-100,-97,-50
-62,55,117,4,-90,86,25,-59,-95,-91,-94,-56
-77,56,133,10,-106,95,25,-60,-92,-88,-91,-63
-88,48,136,20,-112,92,25,-53,-84,-86,-85,-56
-79,55,134,12,-106,94,25,-49,-77,-80,-80,-45
-68,70,139,-1,-104,105,25,-45,-71,-76,-75,-40
-104,51,155,26,-130,102,24,-40,-65,-70,-68,-35
-80,86,166,-3,-123,126,29,-36,-59,-65,-64,-29
-66,117,183,-25,-125,150,36,-47,-49,-59,-57,-24
-104,108,211,-2,-158,159,34,-52,-41,-54,-51,-19
-92,148,240,-28,-166,193,41,-49,-32,-41,-44,-11
-100,157,257,-29,-178,207,57,-51,-24,-27,-38,-2
-107,175,281,-34,-194,228,62,-49,-11,-13,-31,6
-101,200,301,-49,-202,250,68,-51,-6,-2,-25,16
-94,211,305,-58,-200,257,74,-54,9,12,-15,23
-64,249,313,-92,-189,280,66,-56,31,21,-5,26
-74,221,295,-74,-185,258,54,-47,36,39,5,23
-69,186,256,-59,-163,221,43,-2,71,81,38,34
-15,191,206,-88,-111,198,31,26,84,89,45,47
15,162,147,-89,-66,155,15,19,48,50,21,31
10,100,89,-55,-39,94,-1,13,10,10,7,15
6,68,62,-37,-29,65,-13,8,-17,-18,-4,5
-12,29,41,-9,-27,35,-19,2,-39,-37,-22,-3
-19,-11,8,15,-13,-1,-26,-3,-59,-49,-41,-12
-14,-18,-3,16,-5,-10,-34,-13,-66,-67,-46,-28
-13,-22,-9,18,-2,-15,-41,-32,-71,-77,-45,-30
-18,-25,-7,22,-5,-15,-45,-42,-76,-78,-44,-24
-34,-34,0,34,-17,-17,-45,-45,-79,-81,-52,-22
12,17,5,-15,4,11,-45,-50,-77,-75,-63,-17
7,18,11,-12,-2,14,-45,-54,-74,-76,-58,-15
-17,-1,16,8,-16,8,-45,-55,-71,-73,-56,-20
6,28,21,-17,-8,24,-45,-55,-68,-70,-53,-25
-35,-10,25,22,-30,7,-40,-55,-64,-69,-49,-29
-58,-18,40,38,-49,11,-40,-55,-68,-71,-52,-34
-48,-5,43,26,-46,19,-40,-56,-84,-79,-55,-38
-43,-8,35,25,-39,13,-40,-60,-95,-81,-56,-40
-29,3,32,13,-30,17,-40,-62,-94,-79,-59,-40
-22,3,24,9,-23,13,-42,-65,-98,-81,-61,-40
-10,10,21,0,-16,15,-45,-68,-99,-97,-58,-40
-2,17,20,-8,-11,18,-45,-70,-102,-105,-66,-41
-40,-20,20,30,-30,0,-45,-81,-113,-118,-68,-44
-29,-9,20,19,-24,5,-45,-86,-116,-127,-54,-45
-24,-4,20,14,-22,8,-45,-84,-119,-124,-55,-45
-60,-41,20,51,-40,-10,-45,-85,-122,-129,-55,-45
-47,-25,23,36,-35,-1,-45,-85,-125,-130,-71,-45
-44,-12,32,28,-38,9,-42,-85,-125,-129,-95,-43
-33,-2,31,18,-32,14,-40,-80,-125,-125,-82,-40
-54,-28,26,41,-40,-1,-40,-80,-125,-125,-75,-37
