I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-234,-329,-95,282,-70,-212,45,-75,-230,-155,-160,-150
-229,-324,-95,277,-67,-209,45,-73,-230,-155,-160,-150
-221,-317,-96,270,-62,-206,42,-68,-230,-151,-160,-150
-218,-311,-93,265,-62,-202,38,-65,-230,-149,-156,-150
-204,-302,-98,253,-53,-200,57,-48,-202,-145,-154,-150
-180,-293,-113,237,-33,-203,74,-18,-159,-145,-155,-150
-162,-278,-116,220,-22,-197,79,14,-121,-136,-145,-141
-126,-239,-114,183,-6,-176,79,41,-78,-121,-132,-128
-101,-216,-116,159,8,-166,74,89,-27,-103,-123,-117
-70,-202,-132,136,31,-167,89,153,33,-70,-99,-108
-26,-152,-126,89,51,-139,100,216,96,-33,-63,-81
7,-93,-100,43,54,-96,108,278,155,3,-32,-42
48,-37,-85,-5,67,-61,125,325,204,41,12,-13
84,13,-71,-49,78,-29,122,364,246,73,60,27
106,54,-52,-80,79,1,113,377,271,99,92,56
135,117,-18,-125,76,49,105,368,269,129,132,90
133,147,14,-140,59,80,97,363,261,158,163,119
119,138,19,-129,49,79,91,320,247,169,163,107
116,125,9,-121,53,67,84,243,203,145,135,93
87,86,-1,-87,44,42,77,184,153,97,87,62
40,43,3,-42,19,22,71,135,119,54,43,26
21,15,-6,-18,13,4,64,112,113,30,15,4
42,14,-27,-28,34,-6,59,110,116,20,7,-11
62,16,-46,-38,53,-15,71,103,114,12,-1,-15
55,14,-41,-34,48,-13,76,98,116,2,-9,-23
51,16,-34,-33,42,-9,74,92,115,-6,-15,-31
62,3,-59,-32,61,-28,75,88,112,-10,-25,-37
48,-14,-62,-17,55,-37,75,82,107,-9,-30,-44
42,-26,-68,-8,55,-47,75,77,104,-12,-30,-45
59,-24,-83,-17,71,-53,69,74,101,-15,-30,-45
78,-14,-92,-32,85,-53,62,69,96,-14,-30,-45
95,-8,-103,-43,99,-55,56,64,94,-20,-30,-45
98,0,-99,-49,99,-49,49,60,86,-28,-31,-45
105,4,-101,-55,103,-48,42,55,78,-36,-37,-44
109,-1,-111,-54,110,-56,39,50,70,-44,-48,-54
84,-14,-98,-35,91,-56,41,46,62,-51,-60,-62
75,-17,-92,-28,84,-55,39,41,56,-55,-60,-59
110,-11,-121,-49,116,-66,41,42,52,-55,-60,-60
116,-6,-122,-54,119,-64,39,45,49,-56,-65,-60
110,0,-110,-55,110,-55,42,45,46,-55,-66,-60
113,4,-109,-58,110,-52,43,45,41,-56,-64,-63
119,24,-96,-71,107,-36,50,46,41,-48,-56,-60
155,53,-102,-104,128,-24,64,44,57,-32,-48,-56
180,61,-119,-120,149,-29,81,46,67,-23,-40,-51
196,75,-120,-136,158,-22,102,50,59,-24,-31,-47
211,89,-122,-150,166,-16,78,42,52,-28,-34,-39
225,99,-126,-161,175,-13,45,37,47,-29,-35,-13
245,117,-128,-181,186,-5,30,27,37,-36,-35,-10
244,112,-132,-178,188,-10,25,15,36,-31,-35,-24
226,77,-150,-151,188,-36,24,-8,9,-50,-35,-30
180,30,-150,-105,165,-60,26,-5,-1,-67,-56,-49
156,7,-149,-82,153,-71,24,-17,-8,-83,-68,-54
148,-3,-152,-73,150,-77,26,-17,-8,-94,-79,-67
132,-14,-146,-59,139,-80,26,-20,-9,-94,-90,-76
102,-55,-157,-24,130,-106,23,-32,-24,-100,-101,-103
95,-54,-149,-20,122,-101,29,14,6,-84,-94,-100
75,-133,-208,29,141,-170,84,10,-8,-144,-164,-159
98,-165,-263,33,181,-214,350,389,290,-22,-126,-193
597,523,-74,-560,335,224,174,608,887,962,837,487
893,1475,582,-1184,156,1028,-672,-298,762,1869,1736,1237
455,1312,857,-883,-201,1084,-1278,-1550,-626,631,849,927
126,345,219,-236,-47,282,-1267,-1775,-1473,-870,-294,211
70,-58,-128,-6,100,-93,-712,-975,-860,-654,-351,-81
22,-90,-112,35,67,-101,-190,-364,-346,-319,-240,-126
-2,-162,-160,82,79,-161,-35,-175,-212,-239,-224,-157
-11,-160,-149,86,69,-154,5,-119,-184,-194,-205,-154
-22,-192,-170,107,74,-181,27,-85,-158,-208,-203,-155
-20,-187,-167,103,74,-177,48,-40,-112,-186,-197,-161
-25,-191,-166,109,70,-178,45,-41,-134,-199,-203,-165
-42,-208,-166,126,63,-187,45,-31,-135,-182,-198,-176
-36,-198,-162,118,63,-180,42,-29,-165,-188,-202,-176
-40,-202,-162,121,61,-182,38,-24,-159,-190,-197,-170
-33,-191,-158,112,63,-174,42,-19,-150,-188,-193,-165
-30,-194,-164,112,67,-179,43,-14,-145,-183,-190,-162
-11,-182,-171,97,80,-176,48,-1,-134,-177,-186,-155
7,-164,-171,79,90,-167,51,5,-116,-175,-183,-157
-32,-201,-169,117,69,-185,56,23,-74,-168,-178,-164
-28,-199,-170,113,71,-184,60,61,-37,-167,-177,-155
-6,-175,-170,91,82,-172,65,99,14,-158,-169,-139
-1,-171,-171,86,85,-171,65,144,58,-127,-145,-128
28,-140,-168,56,98,-154,67,197,101,-84,-106,-121
60,-102,-162,21,111,-132,70,250,155,-40,-65,-92
86,-52,-138,-17,112,-95,71,290,191,-5,-24,-50
100,-2,-102,-49,101,-52,67,331,224,27,19,-20
118,59,-58,-88,88,1,59,363,253,61,64,21
158,120,-38,-139,97,41,53,365,271,96,116,72
156,133,-23,-145,89,55,45,336,266,130,136,84
113,126,13,-120,50,69,38,268,223,126,120,65
98,110,12,-104,43,61,30,189,164,91,81,50
93,67,-26,-79,59,20,26,124,102,50,31,15
79,36,-43,-57,61,-4,24,82,73,9,7,-16
57,25,-31,-41,44,-3,29,65,76,-15,-7,-23
42,-6,-48,-18,45,-27,48,65,75,-15,-15,-34
33,-25,-58,-3,46,-42,51,65,75,-15,-22,-38
33,-10,-43,-11,38,-27,52,65,76,-15,-32,-36
42,-9,-51,-17,47,-30,56,66,72,-13,-34,-34
30,-20,-51,-5,41,-35,54,64,70,-9,-36,-32
6,-31,-37,13,22,-34,55,59,70,2,-33,-28
-7,-43,-37,25,15,-40,55,53,67,-16,-38,-38
10,-38,-48,14,29,-43,55,50,64,-34,-51,-58
14,-31,-45,9,29,-38,55,45,65,-17,-38,-53
14,-24,-38,5,26,-30,55,41,58,-8,-27,-43
14,-19,-33,2,24,-26,59,35,47,-12,-31,-36
-14,-41,-27,28,7,-34,60,25,37,-18,-33,-31
-24,-47,-22,36,0,-34,60,15,28,-24,-37,-36
-21,-40,-19,31,-1,-29,65,5,21,-29,-40,-39
-26,-40,-14,34,-6,-27,64,-5,14,-27,-37,-37
-22,-35,-13,28,-4,-23,67,-16,7,-25,-34,-35
-25,-32,-6,29,-10,-19,70,-17,0,-26,-32,-36
-18,-26,-7,23,-5,-16,71,-14,-4,-20,-28,-35
-11,-23,-12,17,1,-17,75,-10,0,-20,-25,-35
-38,-12,26,25,-32,7,75,-8,4,-19,-23,-34
-16,22,38,-3,-27,30,83,13,8,-3,-19,-28
1,33,32,-17,-16,32,76,37,18,22,-14,-21
-1,13,15,-6,-8,14,57,26,27,32,-11,-18
38,39,1,-39,18,20,39,15,21,27,-3,-6
46,89,43,-68,1,66,12,-2,2,22,13,9
28,85,57,-56,-14,71,-7,-7,-5,20,21,25
-10,33,43,-11,-27,37,-16,-26,-27,-5,-1,13
-55,-17,38,36,-46,10,5,-29,-33,-16,-30,-36
-83,-54,30,68,-56,-12,12,-33,-45,-34,-41,-49
