I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-2,-139,-137,70,67,-138,41,-60,38,-66,-112,-68
4,-139,-143,68,73,-141,72,-59,28,-67,-114,-70
3,-144,-147,71,75,-145,67,-62,13,-68,-121,-72
-58,-124,-66,91,4,-95,129,-7,74,-17,-94,-66
-94,-95,-1,95,-46,-48,245,178,245,164,-5,-46
295,84,-211,-189,253,-63,123,516,713,937,544,213
810,271,-539,-541,674,-133,-221,339,614,1051,880,459
430,121,-310,-275,370,-94,-464,-643,-283,-106,291,326
-74,-69,5,72,-39,-32,-443,-860,-478,-471,-106,123
-62,-87,-25,75,-19,-55,-177,-322,-167,-192,-105,21
-31,-94,-63,63,16,-78,-2,-127,-60,-154,-135,-37
-120,-116,3,118,-62,-56,42,-26,16,-106,-76,-30
-113,-126,-13,120,-50,-69,53,-7,38,-117,-96,-40
-9,-120,-111,65,51,-116,42,-41,45,-75,-116,-76
-53,-123,-70,88,9,-96,70,-14,38,-49,-99,-65
-54,-128,-75,91,11,-101,56,1,33,-60,-108,-50
-53,-136,-83,95,15,-109,37,7,42,-50,-89,-51
-62,-128,-66,95,2,-97,30,11,47,-38,-81,-43
-50,-130,-79,90,15,-105,22,23,55,-22,-78,-41
-43,-114,-71,79,14,-92,20,32,80,-13,-73,-33
11,-74,-85,32,48,-79,13,29,81,-37,-69,-28
18,-64,-82,23,50,-73,7,30,76,-48,-65,-24
-14,-77,-64,46,25,-70,3,32,78,-15,-57,-14
-13,-74,-61,44,24,-68,-21,25,69,2,-43,-16
13,31,18,-22,-2,24,-47,52,112,74,29,45
-11,72,83,-30,-47,77,-52,39,125,104,79,71
81,94,13,-88,34,53,-73,61,159,146,96,81
92,184,92,-138,0,137,-80,128,245,254,181,159
42,178,136,-111,-47,157,-63,117,245,255,182,138
101,169,68,-135,16,118,-44,116,224,257,199,140
57,166,109,-112,-26,137,-39,105,227,248,234,151
89,134,45,-112,22,90,-19,121,232,231,176,118
74,95,22,-85,26,58,55,143,212,211,152,119
37,47,10,-42,12,29,122,114,173,135,95,75
53,8,-45,-30,49,-18,147,99,155,96,38,36
26,-39,-65,7,46,-52,172,69,127,57,1,21
26,-72,-98,23,62,-85,172,43,93,13,-57,5
-33,-93,-60,64,13,-76,162,39,87,-12,-71,-1
-23,-90,-68,57,22,-78,160,32,53,-33,-73,-25
-2,-85,-82,44,40,-83,152,32,46,-35,-77,-49
-2,-119,-117,61,58,-118,150,18,69,-35,-80,-48
-4,-84,-80,44,38,-82,145,22,61,-25,-77,-16
-75,-90,-16,83,-29,-53,142,56,82,7,-71,-8
-41,-109,-68,76,14,-88,137,35,67,-13,-67,-44
6,-93,-99,44,53,-96,135,17,41,-39,-62,-52
-15,-133,-118,74,52,-125,162,23,47,-28,-58,-48
-46,-109,-63,77,9,-86,176,31,61,-27,-53,-45
-42,-101,-59,72,9,-80,178,60,89,-16,-50,-38
-16,-95,-79,56,32,-87,207,57,90,-21,-48,-33
-46,-89,-42,68,-2,-65,217,50,90,-20,-45,-27
-81,-85,-3,83,-39,-44,214,48,90,9,-41,-23
-49,-76,-27,63,-11,-52,216,42,90,9,-40,-19
7,-79,-86,37,47,-82,213,39,89,0,-36,-14
-32,-60,-28,46,-2,-44,217,34,82,-1,-30,-9
-38,-122,-84,80,23,-103,205,28,78,-12,-25,-29
23,-91,-114,34,69,-102,218,26,69,6,-20,-36
6,-46,-52,20,30,-49,226,19,93,39,-13,-30
-7,-67,-60,37,27,-63,240,17,108,37,-13,-26
-25,-54,-29,39,3,-41,247,26,100,29,-27,-22
-63,-99,-36,81,-13,-67,239,38,99,22,-18,-17
-34,-89,-55,62,11,-71,235,55,95,15,-18,-8
-8,-70,-62,39,28,-66,173,52,94,6,-44,-23
-32,-96,-64,64,16,-80,166,49,96,10,-43,-33
-25,-88,-63,57,20,-75,189,43,93,20,-36,-29
-63,-81,-18,72,-22,-49,215,43,97,16,-29,-27
-22,-82,-60,52,19,-71,239,33,93,10,-23,-25
-5,-62,-56,33,26,-59,234,30,96,16,-14,-22
-56,-34,22,45,-38,-6,233,60,120,49,-6,-20
20,-20,-41,0,31,-30,234,79,139,78,7,-19
3,-18,-22,8,13,-20,231,89,163,95,35,-12
16,5,-10,-11,13,-2,206,91,160,98,38,8
11,-8,-18,-1,15,-13,186,76,143,85,28,21
-4,-73,-69,39,33,-71,146,46,147,82,12,16
-10,-77,-67,44,29,-72,142,52,144,77,17,10
-22,-76,-54,49,17,-65,135,68,144,78,22,0
-34,-71,-37,53,2,-53,148,67,149,91,15,0
-71,-91,-20,81,-25,-55,173,16,106,47,-11,-46
4,-132,-136,64,70,-134,188,-7,75,11,-54,-77
-51,-125,-74,88,12,-99,248,10,75,24,-52,-54
-62,-123,-60,93,-1,-91,213,26,70,33,-33,-42
-20,-112,-92,66,36,-102,188,46,65,10,-46,-46
-46,-96,-51,71,3,-73,195,30,82,23,-47,-53
-73,-68,4,71,-38,-32,292,157,213,128,-1,-36
194,38,-156,-116,175,-59,268,458,566,673,358,91
781,253,-529,-517,655,-138,-38,513,700,1101,840,396
606,197,-409,-402,507,-105,-323,-304,7,249,495,387
62,-52,-114,-5,88,-83,-419,-876,-468,-425,-55,127
-40,-67,-27,54,-6,-47,-133,-409,-208,-200,-68,55
-64,-93,-30,79,-17,-61,117,-94,-47,-99,-68,-25
-29,-126,-97,78,35,-111,159,-19,36,-50,-67,-45
-60,-115,-55,88,-2,-84,138,39,79,-42,-58,-39
-89,-112,-23,100,-32,-67,67,32,62,-31,-64,-68
-36,-86,-49,61,7,-67,137,47,70,-2,-52,-57
-90,-126,-36,109,-27,-81,145,35,58,-5,-53,-55
-65,-118,-53,92,-5,-86,138,40,62,11,-42,-54
-19,-105,-86,62,33,-95,188,56,56,-13,-42,-47
-29,-92,-63,61,17,-77,177,69,38,-16,-32,-54
-50,-75,-25,62,-12,-50,172,63,53,-5,-30,-63
-94,-81,13,88,-53,-34,119,65,91,13,-22,-39
-37,-67,-30,53,-3,-48,65,66,92,34,-17,-43
-43,-99,-55,71,6,-77,59,64,84,42,-12,-27
4,-55,-59,25,32,-57,54,67,77,37,1,-34
0,-11,-11,5,6,-11,46,62,86,54,23,-27
-51,44,95,3,-73,69,6,78,129,135,96,63
72,135,64,-104,4,99,9,112,173,171,132,71
101,185,84,-143,8,134,-2,135,200,203,150,103
115,206,91,-161,12,148,-56,128,203,247,211,164
99,180,81,-139,9,130,-67,135,218,262,248,147
89,180,91,-134,-1,135,-50,167,240,299,261,149
93,138,45,-116,24,91,-58,149,213,260,217,142
79,103,23,-91,28,63,-77,142,159,203,162,102
82,62,-20,-72,51,21,-41,146,147,173,140,91
64,15,-49,-39,57,-17,-55,108,132,108,73,61
25,-24,-49,0,37,-36,-22,81,88,57,13,0
8,-55,-63,24,36,-59,48,66,70,36,2,-27
-2,-71,-69,36,34,-70,60,51,58,19,-23,-31
-22,-89,-67,56,23,-78,70,44,51,-2,-58,-36
-10,-86,-77,48,34,-81,56,31,45,-21,-69,-39
-24,-94,-70,60,23,-82,55,25,38,-33,-68,-40
35,-35,-70,0,53,-52,-12,17,31,-40,-78,-42
-3,-65,-62,34,30,-63,-27,15,24,-37,-80,-44
-39,-82,-42,61,2,-62,18,2,18,-46,-81,-47
7,-46,-53,20,30,-50,4,-9,6,-58,-86,-40
-30,-105,-75,68,23,-90,26,15,19,-48,-84,-42
