I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
34,59,25,-47,5,41,-210,72,151,117,6,103
17,42,25,-30,-4,34,-208,35,99,77,-25,78
-5,20,25,-8,-15,22,-202,-22,21,16,-68,38
-8,14,22,-3,-15,17,-199,-52,-21,-19,-105,13
-18,1,19,9,-19,10,-193,-68,-44,-42,-112,0
-32,-11,21,22,-26,4,-190,-73,-59,-51,-122,-12
-42,-9,33,25,-37,12,-195,-84,-68,-56,-131,-22
-45,2,46,21,-46,24,-195,-86,-78,-70,-138,-34
-40,9,49,16,-45,29,-196,-84,-90,-79,-143,-33
-35,19,54,8,-45,36,-200,-86,-92,-83,-147,-40
-29,31,60,-1,-45,46,-200,-84,-95,-91,-162,-48
-37,35,72,1,-55,54,-197,-87,-96,-98,-167,-50
-50,35,85,7,-68,60,-194,-90,-94,-100,-168,-73
-51,33,84,8,-68,59,-195,-90,-96,-100,-172,-76
-46,42,88,2,-68,65,-195,-90,-94,-100,-174,-75
-40,49,89,-5,-64,69,-195,-91,-97,-100,-175,-80
-35,58,93,-11,-65,76,-195,-89,-100,-100,-175,-79
-41,68,109,-14,-75,89,-203,-95,-105,-101,-175,-81
-33,79,111,-23,-72,95,-208,-104,-104,-111,-175,-79
-14,94,108,-40,-61,100,-203,-112,-107,-108,-177,-91
-20,96,116,-38,-69,105,-200,-115,-111,-102,-174,-104
-48,89,137,-21,-93,113,-196,-111,-108,-100,-169,-109
-52,88,140,-18,-96,114,-193,-109,-104,-94,-165,-107
-23,123,146,-50,-84,134,-188,-109,-100,-89,-160,-99
-12,186,198,-87,-105,191,-181,-111,-100,-86,-155,-92
-26,217,243,-96,-135,230,-161,-80,-99,-84,-158,-86
-29,216,245,-94,-138,231,-169,-91,-101,-85,-161,-78
11,258,247,-135,-118,253,-243,-143,-100,-79,-159,-77
9,277,269,-143,-130,272,-290,-183,-127,-80,-160,-80
5,260,255,-133,-125,257,-289,-207,-165,-84,-160,-87
33,237,205,-135,-86,221,-286,-186,-160,-96,-161,-87
-8,176,185,-84,-97,180,-253,-183,-174,-116,-181,-98
-41,149,190,-54,-116,169,-224,-174,-160,-112,-194,-126
-44,138,182,-48,-113,159,-219,-182,-182,-152,-225,-156
-40,141,181,-51,-111,161,-217,-164,-168,-139,-236,-168
-42,139,181,-49,-112,160,-215,-179,-181,-159,-241,-169
-42,140,182,-49,-112,160,-207,-159,-161,-141,-237,-173
-58,142,200,-43,-129,171,-218,-168,-149,-141,-228,-162
-54,129,182,-38,-118,155,-151,-107,-173,-197,-282,-218
-112,85,197,13,-155,140,42,276,26,-245,-384,-336
57,210,153,-134,-48,182,-32,218,261,133,-55,-82
546,857,312,-702,117,584,-804,-660,775,1649,1206,889
484,1022,539,-754,-28,781,-1324,-1670,-72,1288,1311,1182
107,412,305,-260,-99,358,-929,-1516,-1288,-469,27,334
-6,159,165,-77,-86,162,-482,-621,-679,-432,-318,-101
-41,159,199,-59,-120,179,-272,-272,-299,-283,-288,-188
-36,144,180,-54,-108,162,-201,-175,-276,-305,-346,-272
-47,152,199,-53,-123,175,-190,-143,-197,-244,-322,-257
-58,137,195,-40,-127,166,-170,-131,-230,-291,-366,-291
-64,143,207,-40,-135,174,-173,-115,-174,-240,-346,-281
-67,133,199,-33,-134,166,-160,-119,-199,-270,-360,-288
-64,135,199,-36,-132,167,-157,-107,-171,-241,-353,-291
-73,128,201,-27,-137,164,-149,-109,-180,-261,-354,-294
-60,139,199,-39,-129,169,-150,-100,-170,-261,-358,-301
-32,169,201,-69,-116,185,-150,-97,-166,-268,-357,-302
-26,176,201,-75,-114,188,-149,-83,-163,-277,-368,-313
-31,174,206,-72,-119,190,-151,-68,-144,-268,-377,-313
-26,179,205,-77,-116,191,-148,-48,-135,-272,-376,-308
-24,180,204,-78,-114,192,-153,-21,-108,-269,-365,-301
-27,180,207,-77,-117,193,-154,23,-68,-264,-362,-293
-23,196,219,-87,-121,207,-156,84,-6,-239,-352,-289
-5,217,222,-106,-114,219,-154,150,70,-194,-323,-266
39,257,218,-148,-89,237,-156,218,171,-135,-274,-225
90,327,237,-209,-74,282,-177,254,261,-59,-205,-183
128,379,251,-253,-62,314,-192,268,323,18,-134,-115
166,426,260,-296,-47,343,-214,262,365,94,-64,-53
171,473,302,-322,-66,387,-232,222,359,148,-10,-35
155,483,328,-319,-86,405,-230,173,323,141,-5,-27
124,471,348,-298,-112,410,-222,108,238,103,-38,-35
85,442,358,-264,-137,400,-214,23,112,41,-86,-79
54,404,350,-229,-148,377,-198,-47,10,-34,-142,-123
19,369,349,-194,-165,359,-180,-111,-73,-99,-197,-161
6,349,343,-178,-169,346,-174,-145,-123,-140,-229,-190
-8,334,342,-163,-175,338,-167,-161,-152,-163,-250,-204
-10,324,335,-157,-173,329,-161,-184,-176,-181,-261,-212
-21,324,345,-152,-183,334,-153,-185,-180,-184,-263,-214
-42,320,362,-139,-202,341,-151,-185,-188,-189,-267,-216
-42,318,359,-138,-201,338,-158,-185,-188,-200,-269,-214
-45,314,359,-135,-202,336,-155,-184,-184,-206,-273,-215
-37,317,355,-141,-196,336,-150,-186,-185,-209,-275,-217
-34,320,355,-144,-194,337,-148,-182,-185,-210,-275,-224
-36,319,355,-142,-196,337,-143,-178,-185,-210,-283,-235
-31,324,354,-147,-193,339,-140,-172,-185,-210,-288,-236
-30,325,355,-148,-193,340,-140,-169,-189,-210,-284,-235
-30,324,354,-148,-192,339,-140,-164,-190,-210,-282,-234
-35,320,355,-143,-196,337,-140,-159,-190,-211,-279,-230
-39,315,354,-138,-197,334,-140,-177,-190,-215,-276,-230
-40,310,350,-135,-195,330,-140,-187,-190,-215,-274,-232
-38,306,344,-134,-191,325,-138,-183,-188,-215,-276,-235
-39,301,341,-131,-190,321,-135,-187,-185,-215,-275,-235
-35,301,336,-133,-186,318,-132,-183,-182,-215,-270,-235
-19,311,330,-146,-175,321,-129,-186,-179,-211,-266,-236
-24,311,335,-143,-180,323,-127,-178,-175,-200,-259,-235
-28,339,367,-156,-198,353,-123,-173,-174,-189,-253,-228
-10,387,397,-189,-204,392,-126,-165,-181,-181,-249,-220
-4,394,398,-196,-201,396,-122,-132,-178,-168,-244,-214
-12,402,415,-195,-214,408,-134,-167,-183,-162,-243,-206
14,434,421,-224,-204,427,-182,-213,-175,-147,-238,-189
28,453,425,-241,-198,439,-210,-241,-193,-155,-237,-189
29,426,397,-227,-184,411,-207,-245,-220,-170,-233,-199
25,358,333,-192,-154,345,-191,-229,-219,-179,-242,-195
-3,316,319,-157,-161,317,-160,-223,-223,-195,-277,-216
