I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-27,-55,-28,41,1,-41,15,69,-41,-64,-50,-15
-17,-54,-37,36,10,-45,15,75,-35,-57,-45,-13
19,-50,-69,16,44,-59,12,104,-6,-43,-32,-7
24,-47,-71,11,48,-59,9,133,16,-22,-23,-4
34,-42,-76,5,55,-59,6,177,44,4,-12,2
40,-40,-79,0,60,-59,5,226,81,20,-2,5
53,-35,-88,-9,71,-61,-2,270,125,42,8,12
84,-38,-122,-23,103,-80,-13,322,160,68,28,23
99,-39,-138,-29,118,-88,-23,354,166,79,41,32
99,-29,-128,-35,114,-79,-28,371,162,75,40,43
107,-22,-129,-42,118,-75,-24,372,155,67,40,52
103,-14,-117,-44,111,-66,-22,334,151,61,40,63
84,-8,-92,-38,88,-49,-19,261,119,54,40,58
56,-3,-59,-26,58,-31,-16,166,67,39,39,47
36,3,-33,-19,34,-15,-14,84,24,13,23,40
37,6,-31,-21,34,-12,-10,37,-12,-12,3,30
33,12,-21,-22,27,-4,-10,-7,-48,-42,-8,23
39,15,-24,-27,31,-4,-9,-29,-69,-58,-19,18
-7,10,16,-1,-12,13,-4,-33,-69,-64,-31,15
-38,2,40,18,-39,21,-6,-45,-85,-71,-35,12
-1,-4,-3,3,1,-3,-2,-45,-89,-70,-35,7
-6,-11,-5,9,0,-8,0,-45,-80,-69,-35,5
-13,-18,-5,16,-4,-11,0,-46,-77,-66,-35,0
-13,-18,-5,16,-3,-11,0,-45,-69,-65,-35,0
-10,-15,-5,13,-2,-10,0,-44,-66,-65,-35,-2
-10,-15,-5,13,-2,-10,0,-38,-60,-57,-28,-5
-1,-17,-16,9,8,-16,7,-29,-58,-51,-24,-6
-4,-24,-20,14,8,-21,18,-26,-54,-44,-19,-2
-25,-21,4,23,-14,-8,26,-15,-51,-37,-15,4
-11,19,30,-4,-21,25,44,-15,-47,-33,-12,10
-15,47,62,-16,-39,55,70,2,-27,-18,3,28
16,95,79,-56,-32,87,73,47,-2,0,22,51
51,172,121,-112,-35,146,45,38,16,8,42,81
40,164,124,-102,-42,143,-17,-8,-18,1,48,91
46,119,73,-82,-14,95,-39,-30,-29,10,56,75
16,76,60,-46,-22,68,-11,-29,-34,-23,17,55
-25,-13,13,19,-19,0,-20,-76,-98,-82,-35,13
-36,-58,-22,47,-7,-40,-11,-78,-111,-96,-55,-16
-18,-60,-43,39,13,-51,-18,-94,-128,-108,-50,-12
-22,-73,-51,48,15,-62,-14,-80,-108,-98,-50,-25
-30,-63,-33,47,2,-48,-6,-104,-137,-113,-51,0
-21,-110,-89,65,35,-99,95,145,57,-21,-61,-66
-110,57,166,26,-138,112,366,638,427,162,12,-28
-24,389,413,-183,-219,401,30,-167,429,735,702,427
115,366,250,-241,-68,308,-473,-1086,375,1218,997,498
-67,75,141,-4,-104,108,-296,-821,-49,420,216,75
-182,-105,76,144,-129,-14,-84,-571,-495,-327,-214,-94
-150,-98,53,124,-101,-22,-1,-344,-316,-236,-151,-61
-127,-99,28,113,-77,-35,75,-142,-193,-185,-113,-39
-78,-103,-25,91,-26,-64,69,-83,-158,-152,-90,-39
-57,-90,-33,74,-12,-61,66,-26,-114,-124,-94,-36
-28,-93,-64,61,18,-78,56,-19,-110,-115,-84,-32
-18,-83,-64,51,24,-73,52,4,-87,-100,-83,-31
-17,-82,-65,50,24,-73,54,11,-89,-99,-77,-27
-5,-76,-70,41,33,-73,55,27,-73,-85,-69,-25
-4,-73,-69,38,33,-71,55,38,-65,-83,-61,-21
3,-69,-72,33,38,-71,55,47,-50,-68,-52,-19
9,-66,-74,29,42,-70,56,60,-34,-55,-46,-16
15,-61,-76,24,45,-68,52,80,-9,-41,-39,-14
15,-59,-74,23,44,-66,46,108,21,-29,-33,-10
15,-60,-76,23,46,-68,41,143,49,-2,-22,-2
26,-59,-85,17,56,-72,36,185,81,26,-13,4
48,-65,-113,9,81,-89,29,237,124,52,3,11
70,-65,-135,-3,103,-100,26,298,168,83,17,17
87,-58,-146,-14,117,-102,29,342,207,108,23,22
97,-55,-152,-21,125,-103,32,380,231,121,38,29
100,-50,-150,-25,125,-100,34,396,228,112,43,35
104,-45,-150,-30,128,-97,38,380,227,106,36,33
88,-42,-129,-23,109,-85,40,340,205,98,29,26
56,-37,-93,-9,75,-65,43,257,148,76,22,19
20,-34,-55,7,38,-44,45,155,88,46,16,12
2,-30,-32,14,17,-31,45,80,34,13,3,6
1,-27,-28,13,15,-27,45,33,-9,-15,-14,0
-2,-23,-21,13,10,-22,45,3,-42,-38,-28,-4
-7,-21,-14,14,3,-17,45,-17,-60,-49,-42,-9
-11,-18,-8,15,-1,-13,40,-34,-68,-56,-50,-11
-23,-29,-6,26,-8,-17,40,-34,-74,-60,-53,-15
-28,-41,-13,35,-8,-27,39,-29,-72,-60,-58,-20
-4,-32,-27,18,12,-29,35,-26,-69,-60,-60,-20
-1,-27,-26,14,13,-26,35,-21,-67,-60,-60,-20
-2,-19,-17,11,7,-18,35,-18,-63,-61,-60,-20
-1,-13,-11,7,5,-12,35,-16,-60,-56,-60,-20
-4,-8,-4,6,0,-6,35,-12,-59,-50,-60,-20
-5,-2,3,3,-3,0,35,-19,-51,-45,-49,-20
-12,-2,9,7,-10,3,46,2,-37,-39,-35,-13
-5,32,37,-14,-21,34,74,26,-24,-35,-22,-2
-6,57,63,-25,-35,60,92,43,-9,-27,-20,6
19,114,95,-66,-38,104,90,69,25,-18,-10,41
47,195,148,-121,-51,171,51,43,39,2,7,58
42,184,142,-113,-50,163,4,11,-7,-1,15,48
56,146,90,-101,-17,118,-8,-1,-8,-6,32,49
39,92,53,-66,-8,72,-12,-13,-26,-18,-19,34
-2,2,5,0,-3,3,-19,-46,-80,-64,-65,-11
-25,-35,-10,30,-7,-22,-10,-56,-89,-94,-84,-54
-29,-59,-29,44,0,-44,-27,-85,-105,-99,-86,-45
-45,-74,-29,59,-8,-51,-20,-52,-80,-86,-88,-56
-35,-50,-15,43,-10,-32,-41,-93,-116,-107,-99,-44
-13,-107,-94,60,41,-100,98,215,147,8,-86,-97
-98,79,178,9,-138,128,327,612,455,172,-1,-49
-21,463,484,-222,-252,473,-112,-381,288,644,639,407
72,425,353,-249,-141,388,-530,-1146,178,1018,865,447
-99,82,182,8,-141,132,-306,-790,-199,224,88,12
-161,-60,101,110,-130,20,-124,-587,-503,-392,-263,-108
-109,-5,104,57,-107,49,-37,-338,-257,-238,-176,-79
-108,-56,52,82,-80,-1,34,-156,-132,-187,-153,-85
-87,-95,-8,91,-39,-51,31,-97,-82,-143,-116,-79
-46,-67,-21,57,-12,-44,25,-33,-37,-126,-113,-76
-29,-69,-40,49,6,-55,17,-27,-24,-120,-100,-70
-32,-62,-31,48,0,-47,11,-4,-5,-104,-97,-67
-25,-67,-41,46,8,-54,6,-1,0,-101,-89,-62
-13,-64,-51,39,20,-58,9,15,13,-84,-82,-60
-9,-65,-56,38,24,-61,13,20,18,-80,-78,-60
-7,-65,-58,36,26,-61,16,41,36,-63,-68,-60
2,-60,-61,29,31,-60,21,68,45,-52,-62,-60
6,-57,-63,26,35,-60,23,80,66,-33,-52,-60
14,-53,-67,20,41,-60,28,99,89,-13,-47,-53
20,-50,-70,15,45,-60,30,138,124,10,-33,-42
40,-45,-85,3,63,-65,23,188,161,40,-12,-33
69,-43,-113,-13,91,-77,14,233,194,69,7,-23
84,-39,-123,-22,104,-81,5,290,248,108,34,-16
90,-42,-132,-24,111,-87,-3,334,271,134,52,-9
93,-50,-143,-21,118,-96,-5,355,265,133,48,-3
105,-44,-149,-30,127,-96,-8,363,255,127,45,5
103,-27,-130,-38,116,-78,-11,341,246,122,42,10
84,-9,-94,-37,90,-51,-14,281,220,109,37,5
63,-3,-66,-30,65,-34,-16,198,157,81,35,-3
35,0,-36,-17,35,-18,-19,114,88,49,23,-9
17,3,-14,-10,15,-5,-20,44,30,15,4,-16
14,8,-6,-10,10,1,-23,-3,-20,-25,-18,-22
11,10,-1,-10,6,4,-26,-27,-46,-51,-41,-28
1,5,4,-3,-2,4,-22,-51,-54,-60,-46,-34
-12,-2,10,7,-11,4,-20,-61,-59,-64,-45,-40
-21,-6,15,13,-17,4,-20,-60,-55,-65,-45,-40
-24,-14,9,19,-16,-2,-20,-58,-55,-65,-45,-40
-15,-12,4,13,-9,-4,-21,-55,-53,-65,-45,-40
-10,-12,-2,11,-4,-7,-19,-55,-49,-65,-40,-40
-26,-33,-7,30,-9,-19,-17,-51,-51,-63,-40,-40
-22,-36,-14,29,-4,-24,-12,-45,-45,-55,-39,-38
-18,-35,-16,27,-1,-25,-11,-39,-37,-49,-34,-27
-7,-32,-25,20,9,-29,-3,-35,-31,-42,-35,-17
3,9,5,-6,-1,7,35,-5,-23,-35,-32,-8
-3,54,57,-26,-30,55,52,11,-14,-31,-12,6
21,85,64,-53,-22,75,57,35,11,-5,13,17
34,152,118,-93,-42,135,45,40,44,22,33,40
62,191,130,-127,-34,160,-14,-20,26,14,27,48
78,156,78,-117,0,117,-60,-54,-18,0,23,52
