I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-21,-35,-14,28,-3,-24,20,-50,-159,45,-69,1
-5,-13,-8,9,2,-10,17,-45,-154,53,-62,6
54,26,-28,-39,40,0,11,-25,-153,83,-60,12
55,-12,-67,-21,61,-39,5,-24,-159,77,-59,19
9,-76,-85,34,47,-80,-6,-70,-164,35,-64,9
-11,-102,-91,57,40,-97,-24,-105,-189,16,-83,-9
-40,-120,-80,80,21,-100,-33,-131,-208,7,-86,-22
-50,-116,-66,83,8,-91,-29,-137,-210,-15,-108,-41
-64,-119,-55,91,-4,-86,-27,-135,-227,-44,-137,-53
-111,-152,-41,132,-35,-97,-23,-144,-238,-53,-143,-60
-103,-155,-52,130,-25,-103,-22,-148,-238,-47,-139,-62
-130,-156,-26,143,-52,-91,-19,-147,-242,-53,-142,-61
-124,-158,-35,141,-45,-96,-29,-144,-238,-46,-135,-53
-109,-161,-52,136,-29,-106,-33,-141,-242,-54,-138,-55
-129,-158,-30,144,-49,-94,-28,-138,-238,-48,-132,-46
-114,-154,-40,134,-36,-97,-28,-137,-237,-64,-141,-46
-129,-153,-24,141,-52,-89,-20,-129,-224,-66,-146,-54
-106,-152,-46,129,-30,-98,-24,-98,-213,-60,-147,-62
-70,-166,-96,118,13,-130,-20,61,-42,70,-34,-33
310,161,-149,-235,230,6,-263,218,594,747,580,320
610,579,-31,-595,320,274,-755,-265,596,935,850,594
314,543,229,-429,42,386,-972,-1232,-505,114,237,410
48,312,264,-180,-108,288,-765,-1381,-1004,-330,-190,189
-71,120,191,-25,-131,155,-407,-784,-691,-258,-209,60
-117,3,120,56,-118,61,-170,-400,-461,-204,-192,-4
-101,-45,56,72,-78,6,-38,-162,-289,-122,-159,-11
-100,-73,27,86,-63,-22,47,-24,-182,-64,-134,-18
-87,-97,-10,92,-38,-53,78,11,-149,-53,-114,-24
-79,-107,-28,93,-25,-67,88,50,-127,-38,-103,-29
-73,-104,-31,89,-20,-67,88,60,-119,-19,-94,-25
-73,-103,-30,88,-22,-66,93,72,-108,-14,-86,-22
-69,-99,-30,84,-20,-64,96,80,-102,-12,-78,-20
-70,-100,-31,85,-20,-66,99,95,-87,-9,-70,-16
-67,-96,-29,82,-19,-62,106,112,-71,-4,-66,-15
-67,-94,-27,81,-19,-61,107,124,-56,8,-61,-11
-72,-95,-23,84,-24,-59,117,152,-44,18,-59,-10
-73,-94,-21,84,-25,-57,125,177,-27,37,-54,-10
-77,-96,-18,87,-29,-57,132,198,-6,48,-51,-5
-79,-93,-15,87,-32,-54,158,242,23,50,-46,-5
-73,-88,-15,81,-29,-51,160,271,51,61,-30,-4
-74,-82,-7,78,-33,-44,168,303,75,75,-3,2
-53,-78,-25,66,-14,-51,194,358,113,107,26,7
-35,-63,-27,49,-4,-44,188,379,133,115,32,12
-38,-34,5,36,-21,-14,180,369,148,116,35,19
-27,-21,5,24,-16,-8,174,363,154,143,52,23
-23,-18,5,20,-14,-6,165,352,142,139,54,29
-16,-11,5,13,-10,-2,160,312,129,126,47,29
-15,-6,9,11,-12,1,143,257,91,119,42,21
-27,-8,19,17,-22,5,118,191,39,95,33,13
-42,-16,26,28,-34,5,93,121,-11,66,11,5
-59,-23,35,41,-47,6,76,65,-54,41,-12,-2
-62,-27,35,44,-48,4,67,18,-96,12,-40,-13
-78,-43,35,60,-56,-4,54,-8,-128,-28,-72,-24
-87,-52,35,69,-60,-9,60,-25,-129,-53,-75,-31
-101,-66,36,83,-68,-15,80,-38,-139,-62,-75,-34
-118,-83,35,100,-76,-24,80,-35,-146,-67,-75,-30
-120,-75,45,98,-82,-15,79,-31,-145,-71,-75,-27
-138,-74,65,106,-101,-4,80,-28,-157,-89,-87,-25
-136,-70,66,102,-101,-2,80,-23,-132,-80,-74,-21
-130,-67,64,98,-97,-1,79,-21,-111,-62,-58,-20
-125,-64,61,94,-93,-1,74,-15,-110,-60,-57,-15
-119,-60,59,89,-89,0,71,-6,-102,-53,-51,-5
-117,-57,60,87,-88,1,67,3,-99,-49,-47,6
-106,-54,52,79,-78,-1,63,9,-91,-41,-42,12
-115,-69,46,91,-80,-11,60,4,-93,-42,-38,10
-90,-50,40,69,-64,-5,57,0,-95,-46,-36,10
-48,-18,31,33,-39,6,54,-2,-96,-44,-31,10
-72,-26,46,49,-59,10,51,-8,-101,-49,-29,9
