I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-124,-40,84,81,-104,21,70,95,16,-44,160,131
-142,-64,79,103,-110,7,80,98,14,-42,153,129
-141,-72,69,106,-105,-2,91,106,15,-23,140,123
-104,-41,63,72,-83,11,83,94,32,-10,159,140
-154,-53,101,103,-128,24,79,95,30,-30,181,165
-149,-24,125,86,-137,50,76,139,56,-3,177,167
-159,-39,120,98,-139,40,68,142,53,11,167,161
-170,-36,134,103,-152,49,72,151,68,26,198,189
-116,31,147,42,-132,89,67,174,101,51,264,218
-110,28,138,40,-124,83,22,165,87,42,264,215
-58,69,127,-6,-93,98,-10,164,90,47,228,217
21,121,100,-71,-40,110,-54,160,83,45,219,235
80,157,77,-118,1,117,-93,156,80,44,214,250
111,174,63,-143,23,118,-99,149,86,52,212,266
68,131,62,-99,3,96,-130,135,71,39,192,273
92,146,55,-119,19,100,-138,122,86,59,149,259
98,151,52,-125,23,101,-105,110,104,66,118,248
72,135,63,-104,4,99,-62,102,93,31,85,225
80,109,28,-95,25,68,-26,96,85,24,48,186
-4,26,30,-11,-18,28,5,89,77,8,28,141
-34,-37,-3,35,-16,-20,32,81,67,-9,1,100
-25,-66,-41,45,9,-53,32,74,58,-18,-40,85
-23,-53,-30,38,4,-41,28,68,47,-37,-73,79
50,-38,-88,-6,69,-63,22,60,38,-40,-108,73
37,-62,-99,13,68,-80,14,50,28,-52,-184,64
11,-80,-91,35,52,-85,37,42,21,-61,-250,52
32,-73,-105,21,68,-88,34,32,16,-48,-247,40
15,-78,-93,32,54,-86,8,26,10,-58,-247,31
15,-101,-115,43,65,-108,6,30,5,-79,-276,29
-6,-99,-92,53,43,-95,-3,32,0,-81,-281,31
24,-40,-63,9,44,-51,-9,35,-5,-80,-281,28
63,-22,-85,-21,75,-53,-16,38,-8,-80,-304,31
30,-48,-77,9,54,-62,-20,41,-16,-79,-344,47
48,-23,-71,-12,59,-46,-1,36,-10,-74,-358,43
24,-42,-65,9,45,-53,3,35,-20,-76,-349,29
-3,-56,-54,30,26,-55,-12,35,-41,-72,-351,31
-16,-64,-47,40,16,-55,-23,35,-39,-69,-344,31
-73,-111,-38,92,-18,-74,-9,35,-41,-71,-346,26
-52,-89,-38,71,-7,-63,10,33,-36,-64,-349,12
-67,-90,-23,79,-21,-56,-8,30,-50,-83,-349,17
-69,-108,-39,89,-14,-73,3,27,-55,-99,-352,57
-47,-98,-51,72,2,-74,49,25,-33,-92,-339,56
-78,-111,-33,95,-22,-72,32,20,-59,-97,-357,46
-41,-72,-31,57,-5,-51,1,21,-86,-88,-364,42
-73,-73,0,73,-36,-36,10,14,-86,-87,-345,32
-65,-85,-20,75,-22,-52,6,9,-81,-81,-347,32
-74,-127,-53,101,-10,-90,-6,-4,-79,-75,-342,34
-65,-115,-50,90,-7,-83,21,-20,-87,-86,-360,37
48,7,-40,-27,44,-16,46,-3,-59,-68,-367,31
-35,-26,9,30,-22,-9,36,7,-53,-56,-345,42
-8,1,9,3,-8,5,22,-5,-77,-45,-355,61
30,59,28,-45,1,43,14,-24,-66,-41,-342,61
-6,35,41,-15,-24,38,-3,-32,-71,-60,-292,57
12,47,35,-30,-12,41,-17,-30,-71,-52,-268,69
8,41,32,-25,-12,36,-39,-27,-64,-56,-282,53
48,29,-20,-38,34,5,-72,-52,-93,-88,-321,33
9,-3,-12,-3,11,-7,-41,-48,-87,-94,-333,20
-39,-68,-29,54,-5,-48,-15,-52,-108,-99,-329,-7
-72,-101,-30,87,-21,-66,-10,-33,-74,-88,-329,-3
-104,-87,17,96,-60,-35,2,-40,-101,-106,-333,-15
-107,-112,-5,109,-50,-59,4,-25,-80,-101,-325,-7
-160,-126,33,143,-97,-46,49,34,-40,-90,-338,-29
-179,-112,67,145,-123,-22,183,217,107,-8,-296,-38
20,27,7,-24,7,17,180,582,660,297,-27,168
502,440,-62,-470,282,188,-270,255,739,653,511,686
640,614,-27,-627,333,293,-600,-450,250,632,655,910
68,217,149,-142,-41,183,-480,-779,-586,-59,-53,276
-208,-80,127,144,-167,23,-285,-596,-801,-425,-458,-136
-104,-65,39,84,-71,-13,-140,-154,-249,-197,-306,-33
-135,-75,59,104,-97,-7,-85,-58,-114,-126,-257,-37
-96,-74,21,85,-58,-26,-59,-43,-67,-112,-239,-24
-89,-56,32,72,-60,-12,-53,-25,-55,-105,-242,-19
-78,-61,17,69,-47,-22,-57,-26,-61,-103,-264,-13
-85,-78,6,81,-45,-36,-53,-6,-29,-92,-274,-1
