I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
71,239,167,-156,-48,203,-61,-5,225,276,70,27
81,270,189,-176,-54,229,-73,-9,246,318,102,55
97,305,208,-201,-56,256,-100,-25,271,403,170,102
120,355,235,-238,-57,295,-130,-45,260,459,221,146
133,395,262,-264,-65,328,-150,-60,252,530,279,188
135,381,246,-258,-56,313,-165,-86,243,563,324,228
141,371,229,-256,-44,300,-160,-100,230,543,346,254
143,357,214,-251,-36,286,-152,-98,178,495,317,238
111,291,181,-201,-35,236,-147,-90,111,384,254,192
92,232,140,-163,-24,186,-127,-82,53,253,173,134
78,169,91,-123,-6,129,-100,-74,4,145,90,71
51,110,60,-81,-4,85,-73,-67,-35,67,21,20
46,96,50,-71,-3,72,-58,-64,-63,17,-23,-16
36,78,42,-57,-3,60,-54,-60,-68,-24,-50,-43
32,64,32,-48,-1,48,-49,-57,-87,-57,-75,-49
32,56,24,-44,4,40,-43,-52,-97,-66,-81,-59
28,44,16,-37,6,30,-38,-50,-94,-64,-80,-67
27,35,8,-32,10,21,-32,-55,-96,-68,-80,-60
28,29,0,-29,14,14,-30,-55,-95,-70,-80,-59
34,26,-8,-30,21,9,-30,-56,-95,-70,-81,-56
36,22,-14,-29,24,4,-26,-60,-90,-70,-84,-53
41,19,-22,-29,31,-2,-25,-60,-87,-70,-88,-64
38,14,-24,-26,30,-5,-25,-58,-83,-70,-93,-76
35,19,-16,-27,26,1,-20,-54,-80,-71,-95,-75
28,20,-8,-23,18,6,-16,-55,-75,-69,-95,-75
20,20,0,-20,10,10,-13,-51,-77,-72,-95,-75
14,20,6,-17,4,13,-10,-50,-85,-79,-95,-75
-12,18,31,-3,-22,25,-5,-50,-80,-71,-95,-72
4,44,40,-24,-19,42,-7,-45,-75,-60,-89,-69
28,58,29,-43,-1,43,-12,-45,-70,-50,-83,-67
29,54,25,-41,1,39,-15,-45,-63,-42,-79,-63
38,55,17,-47,10,36,-18,-45,-61,-36,-72,-61
44,55,11,-50,16,33,-23,-44,-65,-29,-68,-58
41,54,13,-48,13,33,-25,-48,-65,-23,-62,-55
42,59,17,-51,13,38,-20,-50,-65,-16,-60,-55
51,70,20,-60,15,45,-20,-50,-66,-18,-60,-55
41,65,24,-54,8,44,-20,-53,-64,-20,-56,-55
35,60,25,-48,5,42,-20,-56,-69,-20,-55,-55
18,57,39,-38,-11,48,-21,-54,-75,-32,-55,-59
5,51,46,-28,-20,48,-17,-50,-76,-42,-60,-60
10,48,38,-29,-14,43,-15,-50,-73,-43,-59,-60
