I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-34,-229,-194,132,80,-211,-105,-445,-678,-474,-241,-194
-53,-162,-110,108,29,-136,-16,-219,-396,-272,-137,-143
-95,-88,7,92,-51,-40,56,40,-62,-15,-1,-73
-63,11,74,26,-68,42,25,26,-15,28,28,-25
-29,76,105,-24,-67,91,1,38,-24,31,41,-54
-56,26,82,14,-69,54,35,79,-4,67,72,-51
-56,33,88,11,-72,60,18,71,31,65,54,-25
-66,25,91,20,-78,57,7,40,38,66,43,-28
-69,19,88,25,-79,53,4,27,23,63,36,-19
-67,19,87,24,-77,53,2,51,40,79,51,-18
-62,55,117,3,-90,86,5,60,51,98,64,-10
-54,55,109,0,-82,82,-5,62,50,101,57,-16
-74,-18,56,46,-65,19,-5,57,52,102,63,-38
-76,0,77,38,-77,39,-12,77,47,122,57,-38
-58,24,82,16,-70,53,-23,98,65,143,71,-27
-42,58,99,-8,-71,78,-26,94,91,138,85,-18
-93,43,136,25,-115,89,-21,108,94,149,85,-8
-64,48,112,8,-89,80,-19,123,104,150,85,4
6,111,105,-59,-50,108,-16,131,123,175,89,12
-57,99,156,-21,-107,127,-13,177,160,216,134,44
-39,122,161,-42,-100,141,-30,197,193,248,153,76
43,199,155,-121,-56,177,-37,217,237,279,185,105
-6,200,206,-97,-107,203,-49,230,250,294,221,134
58,242,184,-151,-63,213,-68,223,254,329,224,140
114,307,192,-211,-39,249,-64,238,271,352,252,159
28,261,233,-145,-102,246,-60,198,274,364,257,174
70,268,198,-169,-65,233,-67,180,250,332,251,146
48,216,168,-132,-60,192,-67,172,168,284,224,110
-8,120,128,-56,-68,124,-32,123,125,253,171,79
19,129,110,-75,-45,119,-16,87,81,197,123,40
-9,85,94,-38,-52,89,-13,66,43,167,97,36
1,51,49,-26,-24,50,-7,57,36,156,84,38
36,77,42,-57,-3,59,-1,45,24,140,69,2
-80,11,91,34,-86,51,3,35,11,132,66,-25
-52,15,67,18,-60,41,18,24,-5,117,58,-22
13,45,31,-29,-9,38,62,44,-2,110,56,-16
-74,17,91,28,-83,54,73,58,-23,125,54,-11
-31,53,84,-11,-58,69,97,53,-19,139,57,-5
-57,14,71,21,-64,43,124,56,-15,137,53,0
-53,23,76,15,-65,49,124,55,-16,128,57,-1
2,54,52,-28,-25,53,131,55,20,128,56,9
2,83,81,-43,-40,82,146,57,45,159,59,35
8,102,94,-55,-43,98,154,64,63,195,102,40
-6,121,127,-58,-67,124,124,40,50,189,114,76
26,158,132,-92,-54,145,96,39,49,173,124,100
76,138,62,-107,7,100,82,56,68,167,132,90
79,121,42,-100,18,81,94,33,49,155,125,74
-40,53,94,-6,-68,73,94,33,35,154,88,49
-35,46,82,-5,-59,63,105,60,20,130,58,53
-1,-8,-6,4,3,-7,134,61,-4,91,63,40
-34,-2,32,18,-33,14,123,56,-15,87,45,32
-43,-8,35,25,-39,14,105,59,-39,80,37,-9
-114,-91,23,102,-68,-34,94,42,-53,68,42,-6
-67,-52,15,59,-41,-18,114,67,-47,79,50,33
-68,-50,18,59,-43,-16,113,80,-62,69,29,-31
-89,-30,59,59,-74,14,106,54,-61,64,46,-33
-23,-21,2,22,-12,-9,114,50,-42,64,53,-9
-32,-32,0,32,-16,-16,105,45,-43,66,33,-30
-18,-64,-46,42,14,-55,115,51,-61,71,41,-29
-64,-68,-5,66,-29,-36,106,48,-74,68,28,-26
-27,-11,16,19,-21,2,142,59,-60,74,37,-25
15,-23,-38,4,26,-30,150,59,-40,73,36,-28
-50,-40,10,45,-30,-15,129,71,-56,85,41,-43
-35,-29,6,32,-21,-11,208,38,-88,50,32,-57
-107,41,148,33,-127,94,240,20,12,90,52,3
-10,72,82,-31,-47,77,221,214,343,363,222,81
462,323,-140,-392,301,91,-39,675,1212,1109,743,397
728,338,-390,-533,559,-27,-268,805,1211,1101,801,482
409,-231,-640,-89,524,-435,-137,-114,-455,-282,-98,-68
37,-353,-390,158,214,-371,53,-615,-1050,-743,-442,-263
-77,-230,-153,153,38,-191,235,-158,-426,-279,-177,-136
-44,-123,-79,83,18,-101,269,46,-165,-63,-71,-92
-28,7,35,11,-32,21,234,71,-90,23,-26,-39
-138,-95,43,116,-90,-26,219,65,-82,-16,-31,-52
-85,-55,30,70,-57,-13,210,55,-65,18,-10,-33
-21,-2,19,11,-20,8,239,61,-70,33,-9,-32
-57,-42,15,49,-36,-14,233,44,-73,23,-3,-47
-11,-23,-12,17,1,-17,234,70,-66,24,9,-36
-22,-43,-21,32,0,-32,230,67,-75,15,-14,-35
-39,-60,-21,49,-9,-40,229,73,-46,14,-16,-25
-63,-65,-2,64,-31,-33,229,67,-39,10,-4,-20
-84,-35,48,59,-66,6,219,72,-54,35,10,-13
-25,13,39,6,-32,26,216,69,-44,48,12,-3
-52,-21,31,37,-41,5,209,43,-50,33,-32,-39
-55,-51,4,53,-29,-23,204,69,-23,36,-19,-30
-4,15,18,-5,-11,16,199,79,14,41,30,-8
-61,13,73,24,-67,43,192,98,23,47,33,2
-87,12,99,37,-93,55,188,122,76,105,65,36
-33,112,145,-40,-89,128,182,128,98,119,81,33
-53,95,149,-21,-101,121,176,169,130,149,116,75
-31,83,114,-26,-73,99,170,202,187,214,173,132
22,156,134,-89,-57,145,153,218,214,239,198,149
4,177,173,-91,-84,175,138,201,210,269,227,146
36,186,150,-111,-58,168,140,185,194,249,218,132
57,177,120,-118,-32,149,145,176,184,226,197,128
49,125,76,-87,-14,100,145,133,144,204,175,109
45,92,47,-68,-1,69,154,82,70,130,119,67
-62,-17,46,39,-54,14,136,28,-6,64,48,36
-114,-99,15,106,-65,-41,154,34,-28,29,28,27
-84,-57,27,71,-55,-15,195,42,-51,7,15,8
-140,-84,55,112,-97,-14,185,7,-87,-22,-30,-15
-144,-125,20,134,-82,-52,180,5,-98,-30,-38,-34
-57,-123,-65,90,4,-94,168,2,-98,-32,-38,-49
-36,-100,-65,68,15,-82,174,0,-91,-45,-37,-49
-92,-102,-9,97,-41,-55,189,6,-113,-47,-23,-43
-63,-75,-12,70,-26,-43,173,18,-116,-41,-38,-41
-41,-48,-7,44,-17,-27,164,12,-114,-55,-63,-36
-93,-83,10,88,-51,-36,183,23,-109,-56,-57,-32
-131,-69,62,100,-96,-3,195,48,-104,-30,-57,-39
-135,-70,65,102,-100,-2,178,42,-92,-30,-46,-19
-98,-46,51,72,-74,3,177,39,-59,-15,-15,9
-61,15,76,23,-69,45,152,36,-71,18,-18,17
-17,61,78,-22,-47,69,127,33,-75,13,-5,36
-26,75,102,-25,-64,88,141,16,-71,22,38,34
-19,42,61,-12,-40,51,140,39,-62,39,53,37
5,-36,-41,16,23,-38,140,14,-78,22,38,43
-60,-94,-35,77,-12,-64,141,-29,-103,10,25,23
-52,-53,-1,53,-25,-27,134,12,-85,-27,12,8
-19,-46,-28,33,5,-37,160,23,-90,-46,2,-12
-74,-94,-20,84,-26,-57,184,35,-96,-44,-10,-22
-60,-105,-45,83,-7,-75,170,29,-76,-34,-23,-30
-22,-52,-30,37,4,-41,187,31,-70,-6,-8,-34
-74,-46,29,60,-51,-9,207,44,-87,-41,-9,-25
-70,-101,-32,86,-19,-66,198,5,-82,-55,-37,-22
-2,-79,-76,41,37,-77,202,4,-74,-29,-46,-15
10,-5,-15,-2,13,-10,204,35,-73,-34,-37,-10
-22,-39,-16,31,-3,-27,209,36,-56,-26,-18,-6
-70,-66,5,68,-38,-30,207,20,-66,-37,-28,-32
-24,-29,-4,27,-10,-17,218,42,-91,-57,-43,-49
-28,-51,-23,39,-2,-37,208,48,-68,-36,-25,-27
-10,11,22,0,-16,17,212,40,-69,-38,-15,-28
113,74,-39,-94,76,18,223,82,-52,4,26,3
23,1,-22,-12,22,-10,224,90,-61,-32,-19,-18
-62,25,87,19,-75,55,262,66,-24,-20,3,-19
-39,52,91,-7,-65,72,278,115,150,133,94,35
210,190,-20,-200,115,85,126,395,782,692,462,256
647,460,-187,-553,417,137,-164,758,1482,1318,983,601
617,117,-501,-367,559,-192,-179,284,387,369,374,266
191,-286,-477,48,334,-381,-16,-536,-966,-727,-384,-187
-112,-265,-153,189,21,-209,143,-398,-673,-514,-296,-156
-129,-196,-66,163,-31,-131,264,-8,-220,-198,-134,-95
-33,-53,-20,43,-6,-37,233,60,-76,-62,-32,-26
0,35,35,-18,-17,34,217,65,-41,-41,-32,-23
-83,-35,48,58,-65,7,215,50,-22,-31,-22,-17
-75,-52,23,63,-49,-14,210,52,22,-14,-5,26
17,79,62,-49,-22,70,210,42,-6,-9,-11,24
-60,-22,38,41,-49,9,203,37,-12,-4,4,-2
-30,4,34,13,-32,19,205,46,-16,-30,-3,-11
-12,64,76,-26,-44,70,197,64,-2,-15,17,10
-14,5,18,4,-16,11,195,51,15,-12,16,12
8,55,47,-32,-20,51,190,76,44,-5,19,25
-64,-14,49,39,-56,17,185,92,45,8,41,25
-7,45,52,-19,-29,48,188,50,47,27,39,19
-32,77,110,-23,-71,93,190,89,71,38,42,36
-10,84,94,-37,-53,89,189,109,82,49,37,37
13,99,85,-56,-36,92,190,119,95,59,49,49
-16,86,102,-36,-59,94,189,161,127,80,77,76
40,169,130,-105,-45,149,183,183,170,128,108,97
33,208,175,-121,-72,191,176,229,228,181,169,130
79,287,208,-183,-65,247,168,239,296,245,200,164
103,332,229,-218,-63,280,164,249,336,286,241,198
115,346,231,-230,-58,288,140,243,353,316,290,242
132,387,255,-260,-61,320,103,208,348,336,312,257
132,374,242,-253,-55,307,98,189,340,315,308,234
97,297,200,-197,-52,248,91,155,278,276,262,209
91,275,184,-183,-47,229,83,115,190,234,213,180
78,202,124,-141,-23,163,110,69,154,177,158,139
51,151,100,-102,-25,125,125,27,103,94,99,89
-4,92,96,-45,-50,94,148,-20,39,36,46,41
-155,-69,86,112,-121,8,174,-50,7,12,20,20
-119,-12,107,65,-113,47,170,-51,-4,-3,8,6
-97,6,103,45,-100,54,176,-43,-5,-5,-2,-4
-134,-34,100,84,-116,33,178,-46,-30,-21,-14,-13
-120,-23,97,71,-109,37,179,-33,-17,-19,-15,-12
-77,6,83,35,-80,44,207,-29,3,-25,9,-5
-82,-3,79,42,-80,38,216,-64,-34,-50,-5,-29
-144,-62,81,103,-112,9,209,-76,-47,-48,-37,-37
-103,-25,78,64,-90,27,207,-86,-60,-42,-47,-29
-115,-33,82,74,-99,24,202,-87,-60,-40,-43,-28
-112,-37,75,74,-94,19,199,-79,-50,-37,-35,-24
-91,-21,70,55,-80,25,195,-72,-41,-28,-21,-17
-88,-25,62,56,-74,18,195,-82,-44,-40,-37,-28
-84,-31,54,57,-69,11,192,-107,-55,-55,-56,-41
-74,20,94,27,-84,57,190,-91,-43,-42,-45,-28
-69,24,93,22,-81,58,182,-57,2,-2,-5,6
-87,7,95,40,-91,50,183,-89,-40,-55,-46,-24
-36,29,64,3,-50,46,173,-76,-23,-47,-29,-18
-62,-27,36,44,-49,4,177,-52,11,-45,5,15
-181,-61,120,120,-150,29,200,-123,-86,-187,-99,-55
-154,-13,141,83,-147,64,198,-109,22,-75,-8,-6
197,285,87,-241,54,186,65,232,792,590,433,268
620,663,42,-642,289,352,-266,652,1578,1292,987,656
555,463,-92,-509,324,185,-363,18,371,433,563,481
127,-64,-191,-32,159,-127,-129,-757,-937,-650,-216,-27
-96,-153,-57,125,-19,-105,98,-379,-437,-373,-157,-76
-79,-53,26,66,-53,-14,181,-82,-90,-153,-80,-49
-84,-42,42,63,-63,0,163,-117,-59,-140,-93,-54
-111,-7,104,59,-108,49,154,-96,-17,-111,-69,-38
-126,-25,101,75,-114,38,146,-111,-42,-124,-81,-48
-145,-46,99,96,-122,26,164,-94,-19,-97,-61,-31
-103,-12,91,57,-97,39,168,-104,-38,-106,-68,-40
-79,-14,64,46,-71,25,155,-95,-24,-90,-55,-32
-122,-74,48,98,-85,-13,153,-84,-30,-95,-55,-30
-106,-56,50,80,-78,-3,143,-74,-12,-90,-49,-55
-70,-32,38,51,-53,3,139,-61,-9,-85,-45,-54
-88,-51,36,69,-62,-7,134,-58,-10,-87,-45,-43
-64,23,88,20,-76,55,135,-44,5,-90,-51,-60
-71,3,74,34,-72,38,132,-42,5,-79,-48,-51
-97,-26,71,61,-84,23,130,-29,38,-40,-33,-25
-75,10,85,32,-80,47,130,-20,55,-39,-27,-32
-88,1,88,43,-88,44,144,8,79,-32,-13,-38
-80,55,135,12,-108,95,143,78,131,43,-7,-15
-69,51,120,8,-95,86,126,105,152,62,18,17
-33,83,117,-25,-75,100,121,117,182,68,72,38
49,142,94,-96,-23,118,98,120,190,104,74,56
38,157,119,-98,-41,138,108,133,212,126,93,82
34,215,181,-125,-74,197,113,130,224,146,131,98
39,206,167,-123,-64,186,86,76,191,130,115,92
-13,164,176,-76,-95,170,80,59,187,125,115,92
2,144,141,-73,-70,142,78,20,149,103,100,83
-12,99,111,-44,-61,104,78,-25,95,55,46,45
-99,31,129,34,-114,80,83,-50,66,34,26,24
-72,44,116,14,-94,80,83,-65,36,11,17,21
-57,40,97,8,-77,68,88,-64,9,-11,-17,8
-83,-15,68,49,-76,26,81,-90,-18,-32,-42,-17
-51,6,56,22,-54,31,89,-58,-9,-11,-17,4
-114,-25,89,69,-101,32,99,-68,11,-17,-42,-29
-123,-52,72,88,-97,10,61,-120,-30,-49,-79,-76
-28,18,46,5,-37,32,70,-88,-48,-19,-37,-31
-44,23,67,10,-56,44,81,-92,-37,-6,-32,-28
-104,-15,89,59,-96,37,65,-96,-35,-23,-34,-28
-67,12,80,28,-74,46,66,-87,-27,-31,-25,-21
-53,31,84,11,-69,57,53,-91,-22,-19,-28,-23
-100,-13,87,56,-93,37,52,-81,-20,0,-22,-18
-103,-31,72,67,-88,20,41,-86,-37,-12,-28,-29
-67,-11,56,39,-62,22,37,-73,-26,-17,-21,-21
-60,-26,34,43,-46,4,27,-84,-37,-10,-31,-27
-27,15,43,6,-35,29,28,-69,-67,-17,-60,-50
-40,29,69,6,-55,48,64,-63,-65,-19,-60,-50
-70,6,76,32,-73,41,52,-108,-64,-32,-60,-50
-21,-12,9,16,-15,-2,29,-82,-66,-11,-59,-50
-72,-30,42,51,-57,6,28,-79,-64,-6,-62,-50
-74,18,92,27,-83,55,15,-97,-60,-22,-52,-45
-115,-24,91,69,-103,33,16,-85,-65,-11,-36,-22
-120,1,121,59,-120,61,46,-84,-31,13,-35,-4
-9,97,106,-44,-58,102,69,-79,-11,50,-15,11
-7,89,96,-42,-51,92,28,-81,-19,46,3,22
7,79,72,-44,-33,76,-19,-80,-21,60,8,34
10,109,99,-59,-45,104,-31,-80,-22,74,22,48
6,97,91,-52,-43,94,-56,-80,-32,62,26,37
-14,14,28,0,-21,20,-46,-76,-60,52,-1,25
13,-2,-15,-5,14,-8,-11,-74,-62,39,-17,15
-21,-7,15,14,-18,4,8,-70,-75,36,-43,-17
-44,-12,32,28,-38,10,4,-68,-83,32,-64,-32
6,0,-6,-3,6,-3,6,-65,-75,31,-53,-27
-1,31,31,-15,-16,31,32,-62,-75,25,-51,-24
-7,30,37,-12,-22,33,29,-53,-70,27,-42,-22
-8,-2,6,4,-7,2,30,-41,-69,25,-41,-15
22,55,33,-39,-6,44,36,-37,-63,40,-46,-18
-46,-16,30,31,-38,7,37,-23,-44,51,-43,-26
-49,-20,29,34,-39,5,30,-37,-47,38,-37,-12
-31,-1,30,16,-31,15,20,-53,-81,28,-50,-29
-45,-63,-17,54,-14,-39,18,-66,-90,24,-78,-52
-42,-23,19,32,-30,-2,1,-65,-74,55,-67,-43
-123,-80,42,101,-82,-19,10,-55,-85,42,-71,-54
-54,-41,13,47,-33,-14,-20,-52,-69,52,-42,-33
-21,-2,19,12,-20,9,17,-32,-76,34,-58,-51
-112,17,129,47,-120,73,94,-52,-36,49,-39,-34
-89,12,101,38,-96,57,98,38,144,183,67,19
237,172,-65,-204,150,53,-83,381,800,735,434,225
724,451,-273,-587,498,89,-397,751,1351,1209,843,508
562,-48,-610,-257,586,-329,-381,168,133,167,168,106
42,-451,-493,205,268,-472,-218,-703,-1072,-785,-517,-296
-91,-237,-146,164,28,-191,-32,-460,-684,-484,-336,-203
-84,-143,-59,114,-12,-101,83,-101,-269,-199,-188,-149
-66,-83,-17,75,-24,-50,40,-60,-137,-85,-115,-91
-35,0,35,17,-35,18,43,-24,-97,-56,-90,-68
-98,-43,55,70,-76,6,30,-29,-117,-47,-75,-59
-86,-54,32,70,-59,-11,25,-12,-89,-36,-68,-53
-93,-48,45,70,-69,-1,23,-8,-88,-36,-68,-45
-124,-75,49,99,-87,-12,12,2,-82,-23,-62,-41
-73,-19,53,46,-63,17,12,-1,-87,-24,-61,-27
-50,-27,23,38,-36,-2,21,19,-84,-15,-28,-4
-13,-24,-11,19,-1,-18,18,13,-83,-53,-61,-49
-72,-47,25,59,-48,-11,18,21,-73,-54,-56,-40
-39,2,40,18,-40,21,22,33,-62,-37,-44,-26
-6,43,49,-19,-28,45,10,39,-51,-33,-60,-39
-23,-30,-7,26,-7,-18,9,55,-37,-18,-41,-21
22,21,-1,-22,12,10,0,53,-26,-11,-33,-22
-55,5,60,25,-57,32,-4,88,4,0,-13,-26
-42,27,69,8,-55,48,1,119,24,6,-10,-9
3,109,106,-56,-52,107,-15,128,34,13,-5,9
58,155,96,-107,-19,125,-19,150,88,71,54,45
41,167,126,-104,-43,147,-17,145,126,115,89,72
-44,140,184,-48,-114,161,-53,141,125,126,104,70
13,211,198,-112,-93,204,-77,183,155,169,152,112
