I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-6,55,61,-24,-34,57,-49,75,113,138,34,-32
-19,47,66,-14,-43,57,-39,72,92,109,12,-61
-36,32,68,2,-52,50,-33,64,62,57,-36,-109
-46,16,62,15,-54,39,-37,62,42,17,-70,-127
-75,-17,58,46,-66,20,-41,36,25,-9,-81,-132
-101,-48,53,74,-77,2,-37,14,8,-29,-90,-147
-86,-36,49,61,-67,6,-35,14,0,-48,-89,-148
-61,-18,43,39,-52,12,-33,-3,-2,-50,-86,-139
-80,-30,49,55,-64,9,-31,1,-6,-44,-83,-137
-110,-46,64,78,-87,9,-29,12,-10,-42,-80,-114
-82,-38,44,59,-63,3,-27,39,-8,-38,-79,-93
-85,-30,54,57,-69,12,-17,63,8,-34,-75,-96
-116,-25,91,70,-104,33,18,58,14,-29,-75,-99
-102,-17,86,59,-94,34,27,65,32,-20,-73,-103
-112,-17,95,64,-103,39,18,63,54,-15,-69,-105
-112,-24,88,68,-100,32,19,76,46,-4,-71,-113
-50,7,57,22,-54,32,4,127,71,22,-65,-114
-6,57,63,-25,-35,60,-36,128,87,23,-60,-116
6,61,55,-33,-25,58,-103,57,57,14,-53,-113
26,44,17,-35,4,30,-120,22,40,6,-49,-118
59,36,-23,-48,41,6,-110,-11,3,-8,-59,-136
51,30,-21,-40,36,4,-98,-30,-27,-42,-80,-154
10,12,2,-11,4,7,-59,-17,-37,-66,-90,-165
-1,2,3,-1,-2,3,-37,9,-36,-51,-86,-157
-73,-37,36,55,-55,0,-26,5,-41,-72,-96,-157
-150,-69,82,109,-116,6,-22,2,-33,-44,-75,-143
-207,-75,132,141,-169,28,3,49,6,-66,-84,-148
-231,-79,152,154,-191,37,23,9,12,-29,-67,-138
-280,-121,158,200,-219,18,183,449,283,-94,-204,-277
-94,54,148,20,-121,101,190,758,616,241,-16,-153
305,456,151,-381,76,304,-241,-396,-123,782,680,455
122,271,149,-197,-13,210,-476,-1611,-1489,-217,357,387
-110,-69,41,89,-75,-14,-362,-1279,-1378,-836,-249,-62
-31,-25,5,28,-18,-10,-204,-430,-434,-277,-170,-130
-41,-33,8,37,-24,-12,-116,-121,-141,-160,-153,-156
24,-9,-32,-7,28,-21,-82,-35,-32,-87,-136,-152
32,-6,-39,-13,35,-22,-63,-3,-5,-65,-126,-141
-8,-38,-30,23,11,-33,-57,31,4,-67,-117,-132
-15,-34,-20,25,3,-27,-15,55,28,-47,-98,-117
-48,-31,17,39,-33,-7,22,48,37,-50,-97,-113
-94,-32,62,63,-78,15,37,49,80,-5,-79,-97
-126,-20,107,73,-116,43,60,65,103,27,-71,-93
-144,34,178,55,-161,106,95,103,146,62,-34,-81
-116,73,189,21,-152,131,116,125,175,72,4,-74
-38,128,166,-45,-102,147,115,181,221,135,43,-50
