I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-29,-44,-15,37,-7,-29,26,0,-20,-20,-45,-38
-38,-50,-11,44,-13,-31,36,3,-16,-17,-41,-34
-53,-57,-4,55,-24,-30,42,9,-9,-11,-34,-52
-42,-40,2,41,-22,-19,39,14,-3,-6,-28,-52
-44,-34,10,38,-26,-12,38,20,4,0,-20,-38
-36,-22,14,29,-25,-4,33,24,10,5,-15,-35
-31,-20,11,25,-21,-5,42,20,15,11,-20,-35
-27,-17,10,22,-18,-3,50,20,23,16,-25,-35
-21,-14,7,17,-13,-4,53,19,23,23,-28,-35
-37,-33,5,34,-21,-14,62,15,14,23,-35,-35
-50,-47,3,48,-26,-22,56,15,6,14,-33,-36
-38,-39,-1,39,-19,-20,51,13,-2,8,-30,-40
-27,-30,-3,29,-12,-16,48,6,-10,0,-30,-40
-40,-46,-6,44,-17,-26,42,-1,-18,-5,-30,-42
-48,-58,-9,53,-19,-33,39,-8,-26,-7,-30,-46
-44,-54,-10,49,-16,-31,35,-14,-30,-14,-30,-45
-50,-56,-5,53,-22,-30,36,-20,-30,-21,-38,-49
-61,-67,-5,64,-28,-36,32,-26,-38,-27,-43,-50
-67,-71,-4,70,-32,-37,30,-25,-41,-34,-37,-50
-70,-69,0,70,-35,-35,30,-21,-39,-35,-32,-50
-70,-70,0,70,-35,-35,27,-19,-41,-35,-29,-50
-68,-70,-3,69,-33,-36,24,-16,-39,-35,-23,-49
-64,-69,-5,67,-29,-37,26,-14,-41,-35,-20,-45
-61,-66,-5,64,-27,-36,24,-11,-44,-35,-26,-45
-58,-63,-4,61,-27,-34,26,-10,-45,-33,-23,-45
-55,-61,-6,58,-25,-33,24,-11,-45,-29,-17,-45
-53,-57,-4,56,-24,-30,19,-9,-45,-30,-14,-45
-56,-55,1,55,-28,-27,32,-11,-46,-31,-9,-41
-67,-49,18,58,-42,-15,45,-5,-41,-11,-5,-34
-62,-9,53,36,-57,21,64,10,-23,18,1,-28
-53,10,63,22,-59,36,88,36,4,38,9,-8
-38,19,57,9,-48,38,92,50,15,46,16,9
-14,49,63,-18,-39,56,47,39,0,46,18,10
-8,44,52,-18,-30,48,-1,6,-16,39,11,15
1,18,17,-10,-8,17,-10,-32,-31,14,6,14
-17,-14,3,15,-10,-5,-17,-35,-49,-20,1,0
-47,-28,19,38,-33,-4,2,-52,-78,-55,-19,-13
-62,-49,13,56,-38,-18,19,-54,-88,-67,-36,-25
-67,-75,-8,71,-30,-41,21,-45,-86,-63,-45,-37
-63,-85,-22,74,-21,-53,28,-47,-97,-68,-57,-49
-63,-97,-35,80,-14,-66,25,-34,-90,-62,-63,-53
