I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-196,-134,62,165,-129,-36,-33,-462,-406,-298,-188,-79
-134,-117,17,125,-75,-50,-14,-290,-275,-217,-161,-69
-53,-103,-49,78,-2,-76,25,-90,-124,-144,-124,-59
-57,-105,-48,81,-4,-76,45,-58,-122,-146,-119,-61
-73,-106,-33,90,-20,-69,35,-36,-109,-144,-117,-58
-74,-103,-29,89,-22,-66,63,-18,-93,-134,-114,-55
-101,-98,3,99,-52,-47,70,2,-73,-120,-111,-55
-82,-92,-10,87,-36,-50,59,14,-62,-106,-109,-53
-25,-71,-45,48,10,-57,58,26,-53,-91,-103,-47
-26,-81,-54,54,14,-67,48,48,-42,-79,-95,-43
-13,-59,-46,36,17,-52,46,61,-29,-62,-86,-38
-9,-43,-35,26,13,-39,44,90,12,-42,-71,-34
3,-67,-70,32,37,-68,45,119,28,-28,-59,-30
13,-50,-62,19,38,-56,45,162,65,-5,-43,-19
41,-34,-75,-3,58,-54,45,213,104,23,-18,3
61,-1,-62,-30,62,-31,46,279,155,75,31,39
106,52,-54,-79,80,-1,42,328,206,108,70,57
149,74,-75,-111,112,-1,39,362,225,129,76,54
103,63,-40,-83,71,11,41,381,242,143,86,58
127,55,-72,-91,99,-9,50,372,240,129,84,53
94,45,-49,-69,71,-2,52,348,212,114,62,42
72,46,-27,-59,49,9,61,288,169,80,44,35
88,50,-37,-69,62,6,83,237,131,59,28,24
56,9,-47,-33,52,-19,82,176,82,45,14,22
62,-13,-76,-24,69,-45,74,109,38,18,6,26
17,-47,-64,16,41,-55,67,77,24,-2,-4,15
1,-59,-60,29,31,-60,61,50,13,-14,-7,4
17,-46,-63,14,40,-54,54,22,-9,-30,-22,-9
-11,-65,-53,38,21,-59,51,2,-27,-45,-45,-27
-14,-37,-22,26,4,-29,73,13,-18,-39,-41,-20
-39,-29,10,33,-24,-9,82,39,-7,-29,-29,5
-71,-32,38,51,-54,3,79,51,2,-21,-21,16
-62,-21,41,41,-51,10,81,57,12,-15,-10,8
-42,-21,21,31,-31,0,80,53,15,-15,-6,-1
-15,-14,1,15,-7,-7,80,50,23,-12,2,-10
-23,-10,13,17,-18,1,75,47,23,-9,3,-19
-14,-18,-4,16,-5,-11,68,43,14,-14,-20,-16
-11,-33,-22,23,5,-27,65,41,7,-25,-36,-11
-27,-31,-3,29,-12,-17,57,33,-6,-26,-34,-9
-1,-35,-34,19,16,-34,53,13,-19,-24,-36,-5
-32,-47,-15,40,-8,-31,47,1,-38,-39,-36,0
-29,-48,-19,38,-5,-33,38,-2,-46,-44,-35,-3
-13,-22,-9,17,-2,-16,57,-10,-46,-36,-35,-9
-39,24,63,7,-51,43,86,1,-34,-26,-25,-5
-18,43,61,-13,-40,52,96,28,-2,0,-9,10
-23,46,69,-12,-46,57,86,52,14,14,3,14
-13,78,91,-33,-52,84,89,56,30,30,18,40
24,92,68,-58,-22,80,50,21,18,41,38,66
56,86,30,-71,13,57,-6,-21,-36,5,30,63
64,71,7,-68,28,38,-10,-35,-46,-23,17,61
15,31,16,-23,-1,23,-13,-61,-68,-48,-12,17
-26,-39,-13,33,-6,-26,-7,-83,-105,-79,-63,-23
-26,-81,-54,54,15,-67,0,-81,-110,-100,-81,-35
-23,-70,-47,47,13,-58,4,-96,-125,-102,-90,-43
-20,-88,-68,54,24,-78,11,-93,-125,-96,-100,-37
-66,-86,-20,76,-23,-53,21,-98,-130,-104,-102,-33
-64,-108,-44,87,-10,-76,36,-75,-110,-86,-95,-33
-78,-121,-43,100,-18,-81,20,-87,-126,-106,-107,-23
-141,-120,21,131,-81,-49,15,-63,-100,-87,-90,-30
-98,-122,-24,110,-37,-73,47,-61,-102,-132,-132,-52
-87,-86,1,87,-44,-42,107,31,-36,-90,-143,-64
231,70,-161,-150,196,-46,-15,354,392,406,325,160
686,576,-110,-631,397,233,-397,163,903,1345,1269,702
438,662,224,-551,107,443,-487,-393,747,1484,1419,749
-152,92,244,30,-198,168,-207,-748,-251,147,286,181
-271,-176,95,223,-183,-40,-59,-603,-538,-425,-278,-105
-139,-138,1,138,-69,-68,-38,-217,-205,-160,-135,-79
-133,-120,14,126,-73,-53,4,-97,-178,-180,-160,-70
-100,-111,-11,105,-44,-60,12,-52,-114,-116,-127,-62
-112,-107,5,110,-58,-51,29,-49,-117,-131,-129,-57
-105,-78,27,91,-66,-25,58,-39,-107,-119,-126,-55
-36,-69,-33,53,-1,-50,53,-24,-92,-110,-122,-55
-27,-69,-42,48,7,-55,42,-17,-88,-111,-129,-52
-34,-81,-48,58,7,-64,35,0,-67,-91,-119,-49
-51,-87,-36,70,-8,-61,31,15,-62,-94,-106,-50
-23,-54,-31,39,5,-42,29,38,-41,-73,-81,-50
-5,-55,-49,30,22,-52,24,64,-23,-63,-73,-48
-4,-39,-36,22,16,-37,21,104,13,-41,-58,-37
21,-35,-56,7,39,-45,20,145,46,-20,-38,-28
52,-42,-94,-5,73,-68,20,206,90,15,-13,-17
58,-33,-91,-12,74,-61,20,255,132,49,8,1
81,24,-57,-52,69,-17,20,308,176,95,48,35
152,80,-72,-116,112,4,20,345,205,123,72,51
154,72,-82,-113,118,-5,20,351,215,111,62,43
138,85,-54,-111,96,15,31,337,199,109,59,39
119,46,-72,-82,95,-13,35,288,158,99,49,33
85,16,-69,-50,77,-26,37,239,126,74,23,28
80,22,-59,-51,70,-19,49,192,95,52,4,22
70,14,-56,-42,63,-21,45,135,63,32,-18,9
52,5,-46,-28,49,-20,40,96,30,15,-48,-2
7,-40,-47,17,27,-44,35,46,4,-1,-57,-16
-21,-58,-38,39,9,-48,28,5,-23,-14,-58,-35
3,-34,-37,16,21,-36,25,-6,-37,-27,-51,-42
-20,-24,-4,22,-8,-14,25,-14,-31,-33,-42,-40
-62,-25,37,43,-49,6,26,9,-25,-26,-36,-38
-59,-25,33,42,-45,4,25,23,-20,-19,-26,-35
-52,-24,28,38,-39,2,25,18,-17,-14,-35,-34
-62,-26,36,44,-49,5,25,22,-13,-8,-41,-30
-54,-21,33,37,-43,6,25,19,-10,-3,-39,-25
-19,-17,3,18,-11,-7,26,21,-4,4,-41,-20
-41,-12,29,26,-34,8,27,15,-8,2,-38,-18
-42,-12,30,27,-36,9,25,7,-13,-3,-41,-8
-25,-41,-17,33,-4,-29,25,-1,-20,-10,-51,-21
-66,-46,20,56,-42,-13,22,-16,-25,-14,-50,-17
-68,-44,24,56,-46,-10,18,-32,-31,-21,-50,-1
-46,-47,-1,46,-22,-24,22,-60,-60,-49,-69,-26
-32,-31,1,31,-16,-15,23,-60,-64,-54,-70,-32
-45,-4,40,24,-42,18,50,-32,-50,-42,-57,-24
-27,48,74,-11,-51,61,62,-4,-40,-37,-52,-23
-9,49,58,-20,-34,53,59,9,-23,-22,-40,-16
-39,70,109,-16,-74,89,83,17,1,-3,-23,-12
-4,112,116,-54,-61,114,47,29,28,23,-8,8
1,75,74,-39,-37,74,-10,-3,8,13,-3,36
19,74,55,-47,-18,65,-29,-53,-35,-24,-2,27
50,66,16,-59,17,41,-40,-80,-69,-45,-22,-3
5,6,1,-6,2,3,-32,-99,-95,-71,-64,-10
-39,-53,-14,46,-12,-33,-21,-90,-97,-87,-80,-19
-64,-84,-20,74,-22,-51,-19,-115,-119,-117,-107,-50
-58,-80,-22,70,-18,-51,-11,-120,-118,-119,-116,-62
-63,-72,-10,68,-26,-41,-8,-119,-121,-122,-115,-59
-69,-64,4,67,-36,-30,0,-124,-121,-119,-115,-60
-51,-63,-12,57,-19,-37,3,-111,-116,-118,-114,-61
-66,-49,17,57,-41,-15,6,-135,-129,-127,-118,-59
-75,-74,0,74,-37,-37,18,-74,-97,-111,-103,-55
-99,-47,52,73,-76,3,65,-81,-133,-175,-153,-80
8,-23,-31,7,20,-27,99,166,99,38,-18,-46
485,278,-207,-381,346,35,-187,355,635,781,714,384
682,749,67,-716,307,408,-511,-75,991,1598,1524,835
167,445,278,-307,-56,362,-376,-583,360,969,981,513
-271,-74,197,172,-234,62,-130,-758,-529,-305,-118,-21
-232,-137,95,184,-164,-20,-62,-429,-380,-318,-213,-116
-115,-98,16,106,-65,-41,-27,-159,-170,-180,-125,-93
-80,-68,12,74,-46,-27,11,-98,-146,-185,-146,-84
-95,-73,21,84,-58,-26,18,-46,-102,-121,-115,-66
-104,-81,22,92,-63,-30,22,-50,-121,-154,-136,-61
-86,-72,14,79,-50,-29,27,-24,-88,-122,-115,-59
