I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-87,-87,0,87,-43,-43,29,-19,-29,-58,-78,-68
-87,-87,0,87,-43,-43,29,-4,-24,-58,-78,-63
-87,-87,0,87,-43,-43,29,9,-19,-58,-78,-58
-87,-87,0,87,-43,-43,29,0,-19,-58,-78,-58
-87,-87,0,87,-43,-43,29,-9,-19,-58,-78,-58
-78,-87,-9,82,-34,-48,24,-24,-24,-63,-82,-68
-68,-87,-19,78,-24,-53,19,-39,-29,-68,-87,-78
-68,-87,-19,78,-24,-53,19,-24,-29,-68,-87,-78
-68,-87,-19,78,-24,-53,19,-9,-29,-68,-87,-78
-73,-87,-14,80,-29,-51,19,0,-29,-63,-87,-78
-78,-87,-9,82,-34,-48,19,9,-29,-58,-87,-78
-82,-87,-4,85,-39,-46,24,0,-24,-58,-87,-78
-87,-87,0,87,-43,-43,29,-9,-19,-58,-87,-78
-87,-87,0,87,-43,-43,29,-9,-19,-58,-87,-78
-87,-87,0,87,-43,-43,29,-9,-19,-58,-87,-78
-82,-87,-4,85,-39,-46,29,-9,-19,-58,-87,-78
-78,-87,-9,82,-34,-48,29,-9,-19,-58,-87,-78
-78,-92,-14,85,-31,-53,29,-24,-19,-58,-87,-82
-78,-97,-19,87,-29,-58,29,-39,-19,-58,-87,-87
-78,-97,-19,87,-29,-58,29,-24,-19,-58,-87,-87
-78,-97,-19,87,-29,-58,29,-9,-19,-58,-87,-87
-78,-92,-14,85,-31,-53,29,-9,-19,-58,-87,-87
-78,-87,-9,82,-34,-48,29,-9,-19,-58,-87,-87
-78,-87,-9,82,-34,-48,29,-24,-19,-58,-87,-87
-78,-87,-9,82,-34,-48,29,-39,-19,-58,-87,-87
-73,-92,-19,82,-26,-56,29,-19,-19,-58,-87,-87
-68,-97,-29,82,-19,-63,29,0,-19,-58,-87,-87
-68,-97,-29,82,-19,-63,24,0,-19,-58,-92,-87
-68,-97,-29,82,-19,-63,19,0,-19,-58,-97,-87
-63,-97,-34,80,-14,-65,19,-4,-19,-58,-97,-87
-58,-97,-39,78,-9,-68,19,-9,-19,-58,-97,-87
-58,-97,-39,78,-9,-68,19,-9,-19,-58,-97,-92
-58,-97,-39,78,-9,-68,19,-9,-19,-58,-97,-97
-53,-97,-43,75,-4,-70,19,-19,-19,-58,-97,-97
-48,-97,-48,73,0,-73,19,-29,-19,-58,-97,-97
-43,-97,-53,70,4,-75,19,-29,-19,-53,-97,-97
-39,-97,-58,68,9,-78,19,-29,-19,-48,-97,-97
-29,-78,-48,53,9,-63,19,-24,-9,-48,-92,-87
-19,-58,-39,39,9,-48,19,-19,0,-48,-87,-78
-39,-78,-39,58,0,-58,19,-19,-9,-48,-87,-87
-58,-97,-39,78,-9,-68,19,-19,-19,-48,-87,-97
-58,-102,-43,80,-7,-73,24,-19,-19,-48,-87,-97
-58,-107,-48,82,-4,-78,29,-19,-19,-48,-87,-97
-58,-107,-48,82,-4,-78,29,-19,-19,-48,-87,-97
-58,-107,-48,82,-4,-78,29,-19,-19,-48,-87,-97
-58,-107,-48,82,-4,-78,29,-19,-19,-48,-87,-97
-58,-107,-48,82,-4,-78,29,-19,-19,-48,-87,-97
-58,-102,-43,80,-7,-73,29,-19,-19,-48,-87,-97
-58,-97,-39,78,-9,-68,29,-19,-19,-48,-87,-97
-58,-92,-34,75,-12,-63,29,-9,-19,-48,-87,-97
-58,-87,-29,73,-14,-58,29,0,-19,-48,-87,-97
-58,-87,-29,73,-14,-58,29,0,-19,-48,-87,-97
-58,-87,-29,73,-14,-58,29,0,-19,-48,-87,-97
-48,-97,-48,73,0,-73,24,-9,-19,-48,-87,-97
-39,-107,-68,73,14,-87,19,-19,-19,-48,-87,-97
-39,-107,-68,73,14,-87,19,-19,-19,-48,-87,-97
-39,-107,-68,73,14,-87,19,-19,-19,-48,-87,-97
-53,-107,-53,80,0,-80,24,-14,-19,-48,-87,-97
-68,-107,-39,87,-14,-73,29,-9,-19,-48,-87,-97
-53,-97,-43,75,-4,-70,29,-9,-19,-48,-87,-97
-39,-87,-48,63,4,-68,29,-9,-19,-48,-87,-97
-39,-87,-48,63,4,-68,29,0,-14,-43,-87,-97
-39,-87,-48,63,4,-68,29,9,-9,-39,-87,-97
-39,-87,-48,63,4,-68,34,-4,-4,-34,-82,-92
-39,-87,-48,63,4,-68,39,-19,0,-29,-78,-87
-39,-82,-43,61,2,-63,39,-9,4,-24,-78,-87
-39,-78,-39,58,0,-58,39,0,9,-19,-78,-87
-43,-78,-34,61,-4,-56,34,9,9,-19,-73,-82
-43,-68,-24,56,-9,-46,24,4,24,-9,-63,-73
-43,-58,-14,51,-14,-36,19,0,39,0,-53,-68
-34,-29,4,31,-19,-12,4,-29,63,14,-34,-53
-19,-14,4,17,-12,-4,0,-9,73,19,-34,-53
0,-14,-14,7,7,-14,0,14,78,29,-29,-43
-4,-4,0,4,-2,-2,-4,14,82,39,-19,-43
-14,0,14,7,-14,7,-34,9,97,48,-14,-39
-14,0,14,7,-14,7,-43,9,97,48,-14,-29
-9,-9,0,9,-4,-4,-53,-9,92,43,-14,-24
-9,-24,-14,17,2,-19,-58,-24,73,34,-19,-34
4,-29,-34,12,19,-31,-63,-29,43,14,-29,-34
24,-29,-53,2,39,-41,-78,-48,24,9,-29,-34
48,-9,-58,-19,53,-34,-87,-78,19,4,-29,-24
58,-24,-82,-17,70,-53,-82,-78,4,-9,-43,-39
48,-39,-87,-4,68,-63,-63,-58,-19,-14,-58,-53
29,-78,-107,24,68,-92,-48,-43,-24,-34,-68,-68
-14,-92,-78,53,31,-85,-39,-29,-24,-34,-68,-68
-19,-82,-63,51,21,-73,-29,-29,-19,-29,-68,-63
-29,-78,-48,53,9,-63,-19,-29,-14,-29,-68,-58
-43,-82,-39,63,-2,-61,-4,-24,-9,-29,-63,-68
-53,-87,-34,70,-9,-61,14,-14,-9,-29,-68,-78
-34,-92,-58,63,12,-75,24,-9,-19,-39,-73,-87
-29,-97,-68,63,19,-82,34,-4,-19,-39,-82,-92
-29,-102,-73,65,21,-87,43,-9,-19,-43,-87,-107
-39,-107,-68,73,14,-87,48,-19,-24,-48,-92,-112
-63,-131,-68,97,2,-100,48,-29,-29,-58,-97,-117
-82,-151,-68,117,-7,-109,48,-39,-29,-63,-97,-117
