I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
29,9,-19,-19,24,-4,58,0,-48,-29,-341,-9
29,9,-19,-19,24,-4,58,0,-48,-29,-341,-9
29,9,-19,-19,24,-4,58,0,-48,-29,-341,-9
29,9,-19,-19,24,-4,58,0,-48,-29,-341,-9
24,0,-24,-12,24,-12,58,0,-48,-19,-341,-9
19,0,-19,-9,19,-9,58,0,-48,-19,-341,-9
14,0,-14,-7,14,-7,58,0,-48,-19,-341,-9
9,0,-9,-4,9,-4,58,0,-48,-19,-341,-9
19,0,-19,-9,19,-9,58,-9,-58,-24,-341,-9
19,0,-19,-9,19,-9,58,-9,-58,-29,-341,-9
19,0,-19,-9,19,-9,58,-9,-58,-34,-341,-9
19,0,-19,-9,19,-9,58,-9,-58,-39,-341,-9
9,0,-9,-4,9,-4,58,0,-48,-29,-351,-19
9,0,-9,-4,9,-4,58,0,-48,-29,-351,-19
9,0,-9,-4,9,-4,58,0,-48,-29,-351,-19
9,0,-9,-4,9,-4,58,0,-48,-29,-351,-19
9,0,-9,-4,9,-4,58,-9,-58,-29,-351,-19
9,0,-9,-4,9,-4,58,-9,-58,-29,-351,-19
9,0,-9,-4,9,-4,58,-9,-58,-29,-351,-19
9,0,-9,-4,9,-4,58,-9,-58,-29,-351,-19
9,9,0,-9,4,4,58,-9,-58,-29,-351,-19
9,9,0,-9,4,4,58,-9,-58,-29,-351,-19
9,9,0,-9,4,4,58,-9,-58,-29,-351,-19
9,9,0,-9,4,4,58,-9,-58,-29,-351,-19
9,0,-9,-4,9,-4,48,-9,-58,-29,-351,-19
9,0,-9,-4,9,-4,48,-9,-58,-29,-351,-19
9,0,-9,-4,9,-4,48,-9,-58,-29,-351,-19
9,0,-9,-4,9,-4,48,-9,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-19,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-19,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-19,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-19,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-19,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-19,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-19,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-19,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-9,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-9,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-9,-58,-29,-351,-19
19,0,-19,-9,19,-9,48,-9,-58,-29,-351,-19
9,0,-9,-4,9,-4,48,-9,-48,-29,-351,-19
9,0,-9,-4,9,-4,48,-9,-48,-29,-351,-19
9,0,-9,-4,9,-4,48,-9,-48,-29,-351,-19
9,0,-9,-4,9,-4,48,-9,-48,-29,-351,-19
19,0,-19,-9,19,-9,39,-19,-48,-29,-351,-19
19,0,-19,-9,19,-9,39,-19,-48,-29,-351,-19
19,0,-19,-9,19,-9,39,-19,-48,-29,-351,-19
19,0,-19,-9,19,-9,39,-19,-48,-29,-351,-19
19,9,-9,-14,14,0,29,-29,-53,-39,-361,-19
19,9,-9,-14,14,0,29,-29,-58,-39,-361,-19
19,9,-9,-14,14,0,29,-29,-63,-39,-361,-19
19,9,-9,-14,14,0,29,-29,-68,-39,-361,-19
