I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-68,-78,-9,73,-29,-43,156,48,-19,-29,-29,-29
-53,-73,-19,63,-17,-46,156,48,-19,-29,-29,-29
-39,-68,-29,53,-4,-48,156,48,-19,-29,-29,-29
-48,-63,-14,56,-17,-39,156,53,-19,-24,-29,-29
-58,-58,0,58,-29,-29,156,58,-19,-19,-29,-29
-58,-58,0,58,-29,-29,156,58,-19,-19,-29,-29
-58,-58,0,58,-29,-29,156,58,-19,-19,-29,-29
-48,-58,-9,53,-19,-34,156,58,-19,-19,-29,-29
-39,-58,-19,48,-9,-39,156,58,-19,-19,-29,-29
-39,-58,-19,48,-9,-39,156,58,-19,-19,-24,-29
-39,-58,-19,48,-9,-39,156,58,-19,-19,-19,-29
-34,-53,-19,43,-7,-36,151,58,-19,-19,-19,-29
-29,-48,-19,39,-4,-34,146,58,-19,-19,-19,-29
-29,-48,-19,39,-4,-34,146,58,-19,-19,-19,-29
-29,-48,-19,39,-4,-34,146,58,-19,-19,-19,-29
-24,-48,-24,36,0,-36,146,63,-14,-14,-14,-29
-19,-48,-29,34,4,-39,146,68,-9,-9,-9,-29
-14,-39,-24,26,4,-31,141,68,-9,-9,-9,-24
-9,-29,-19,19,4,-24,136,68,-9,-9,-9,-19
-9,-29,-19,19,4,-24,136,68,-4,-4,-9,-19
-9,-29,-19,19,4,-24,136,68,0,0,-9,-19
-9,-24,-14,17,2,-19,136,73,0,0,-9,-19
-9,-19,-9,14,0,-14,136,78,0,0,-9,-19
4,-19,-24,7,14,-21,131,78,-4,-4,-9,-19
19,-19,-39,0,29,-29,126,78,-9,-9,-9,-19
24,-14,-39,-4,31,-26,122,78,-9,-9,-9,-19
29,-9,-39,-9,34,-24,117,78,-9,-9,-9,-19
29,-4,-34,-12,31,-19,117,87,-9,-9,-9,-14
29,0,-29,-14,29,-14,117,97,-9,-9,-9,-9
48,4,-43,-26,46,-19,112,97,-9,-9,-9,-9
68,9,-58,-39,63,-24,107,97,-9,-9,-9,-9
82,19,-63,-51,73,-21,107,97,-9,-4,-4,-9
97,29,-68,-63,82,-19,107,97,-9,0,0,-9
97,39,-58,-68,78,-9,112,107,0,4,9,0
97,48,-48,-73,73,0,117,117,9,9,19,9
97,58,-39,-78,68,9,117,122,14,14,24,14
97,68,-29,-82,63,19,117,126,19,19,29,19
122,78,-43,-100,82,17,112,126,19,24,29,24
146,87,-58,-117,102,14,107,126,19,29,29,29
146,107,-39,-126,92,34,97,122,34,39,39,39
146,126,-19,-136,82,53,87,117,48,48,48,48
165,136,-29,-151,97,53,53,92,48,48,48,48
185,146,-39,-165,112,53,19,68,48,48,48,48
190,146,-43,-168,117,51,19,63,43,43,48,48
195,146,-48,-170,122,48,19,58,39,39,48,48
195,141,-53,-168,124,43,19,58,34,39,43,48
195,136,-58,-165,126,39,19,58,29,39,39,48
195,126,-68,-161,131,29,24,58,24,29,34,39
195,117,-78,-156,136,19,29,58,19,19,29,29
180,102,-78,-141,129,12,39,53,9,14,24,24
165,87,-78,-126,122,4,48,48,0,9,19,19
146,78,-68,-112,107,4,53,48,0,9,14,14
126,68,-58,-97,92,4,58,48,0,9,9,9
92,39,-53,-65,73,-7,78,48,-4,4,4,4
58,9,-48,-34,53,-19,97,48,-9,0,0,0
