I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-39,-146,-107,92,34,-126,-136,-170,-458,-370,-395,43
-39,-136,-97,87,29,-117,-131,-170,-458,-375,-395,43
-39,-126,-87,82,24,-107,-131,-170,-458,-375,-395,43
-39,-126,-87,82,24,-107,-126,-170,-458,-375,-405,48
-39,-131,-92,85,26,-112,-126,-170,-458,-375,-414,48
-39,-126,-87,82,24,-107,-131,-170,-453,-375,-409,48
-39,-122,-82,80,21,-102,-136,-175,-448,-375,-409,48
-39,-122,-82,80,21,-102,-136,-175,-448,-375,-400,58
-39,-136,-97,87,29,-117,-131,-161,-463,-385,-400,58
-34,-195,-161,114,63,-178,-112,-131,-512,-429,-439,63
-34,-239,-204,136,85,-222,-97,-107,-595,-497,-488,63
-53,-278,-224,165,85,-251,-97,-141,-741,-600,-561,43
-73,-287,-214,180,70,-251,-112,-229,-897,-697,-600,43
-82,-278,-195,180,56,-236,-170,-331,-1044,-775,-629,29
-73,-239,-165,156,46,-202,-244,-439,-1166,-839,-629,19
-29,-136,-107,82,39,-122,-312,-507,-1190,-824,-575,-19
58,0,-58,-29,58,-29,-439,-595,-1195,-756,-458,-9
146,141,-4,-143,75,68,-585,-678,-1249,-712,-356,-43
253,341,87,-297,82,214,-771,-810,-1234,-605,-200,-43
356,590,234,-473,61,412,-985,-941,-1185,-468,4,-29
444,834,390,-639,26,612,-1200,-1127,-1185,-390,165,-43
531,1161,629,-846,-48,895,-1483,-1385,-1107,-248,370,19
546,1498,951,-1022,-202,1224,-1712,-1639,-922,-68,551,39
492,1654,1161,-1073,-334,1407,-1766,-1703,-697,73,600,97
429,1659,1229,-1044,-400,1444,-1703,-1537,-409,204,600,117
336,1483,1146,-910,-405,1315,-1512,-1307,-151,312,531,156
268,1132,863,-700,-297,997,-1224,-946,87,380,380,131
244,785,541,-514,-148,663,-946,-580,292,400,219,102
200,502,302,-351,-51,402,-727,-341,434,400,97,92
165,322,156,-244,4,239,-546,-165,527,409,24,73
126,200,73,-163,26,136,-395,-63,536,400,-9,78
102,73,-29,-87,65,21,-273,19,497,331,-78,73
73,-34,-107,-19,90,-70,-175,87,405,229,-141,73
43,-82,-126,19,85,-104,-102,141,317,156,-170,73
19,-107,-126,43,73,-117,-39,190,244,102,-204,73
9,-146,-156,68,82,-151,14,224,126,14,-248,53
9,-190,-200,90,104,-195,48,258,39,-63,-278,53
9,-204,-214,97,112,-209,68,287,48,-43,-248,43
14,-204,-219,95,117,-212,78,317,146,24,-209,48
34,-204,-239,85,136,-222,87,346,248,97,-170,58
48,-204,-253,78,151,-229,87,366,331,141,-146,53
48,-195,-244,73,146,-219,92,390,385,175,-117,58
53,-185,-239,65,146,-212,102,409,439,219,-87,58
58,-185,-244,63,151,-214,102,429,478,258,-73,58
63,-185,-248,61,156,-217,112,448,502,273,-68,53
73,-180,-253,53,163,-217,117,468,536,287,-53,53
78,-175,-253,48,165,-214,126,483,580,317,-29,53
87,-175,-263,43,175,-219,131,502,614,351,-9,58
97,-161,-258,31,178,-209,136,522,644,375,4,63
102,-161,-263,29,183,-212,136,531,673,385,19,63
112,-156,-268,21,190,-212,141,546,707,409,39,63
122,-156,-278,17,200,-217,146,556,751,439,53,63
131,-156,-287,12,209,-222,151,570,780,463,68,63
131,-161,-292,14,212,-226,156,590,810,483,78,58
136,-161,-297,12,217,-229,161,600,844,507,97,58
136,-151,-287,7,212,-219,165,614,878,531,112,63
141,-146,-287,2,214,-217,175,629,912,556,117,63
146,-136,-283,-4,214,-209,190,639,932,575,122,68
146,-122,-268,-12,207,-195,195,649,956,600,141,73
146,-112,-258,-17,202,-185,200,653,980,614,151,68
146,-107,-253,-19,200,-180,204,653,990,634,170,63
141,-102,-244,-19,192,-173,209,653,1000,644,180,68
131,-87,-219,-21,175,-153,209,649,1000,644,185,68
126,-78,-204,-24,165,-141,209,644,1000,639,190,68
117,-73,-190,-21,153,-131,209,629,990,634,195,68
112,-63,-175,-24,143,-119,200,610,971,624,195,73
112,-48,-161,-31,136,-104,190,590,946,610,195,78
107,-39,-146,-34,126,-92,180,566,912,590,190,78
102,-29,-131,-36,117,-80,175,536,873,566,190,78
97,-14,-112,-41,104,-63,161,507,839,546,185,78
92,-4,-97,-43,95,-51,146,473,800,522,180,78
92,0,-92,-46,92,-46,136,444,766,497,165,78
87,9,-78,-48,82,-34,122,409,727,463,161,73
82,19,-63,-51,73,-21,107,375,668,429,146,78
73,29,-43,-51,58,-7,92,346,619,390,126,82
78,39,-39,-58,58,0,78,307,561,356,122,87
73,43,-29,-58,51,7,58,263,502,312,117,87
68,43,-24,-56,46,9,39,229,439,278,92,82
58,48,-9,-53,34,19,19,185,375,234,73,82
53,58,4,-56,24,31,0,146,322,200,58,78
53,58,4,-56,24,31,-19,102,263,161,39,78
53,63,9,-58,21,36,-34,68,214,126,24,82
39,63,24,-51,7,43,-48,39,156,87,9,82
34,73,39,-53,-2,56,-68,4,102,48,-4,87
29,78,48,-53,-9,63,-78,-19,58,14,-24,87
29,78,48,-53,-9,63,-87,-43,14,-14,-39,87
29,82,53,-56,-12,68,-97,-73,-43,-53,-53,82
24,82,58,-53,-17,70,-112,-97,-87,-82,-78,92
19,82,63,-51,-21,73,-112,-117,-122,-117,-87,92
9,78,68,-43,-29,73,-112,-141,-156,-141,-112,92
0,73,73,-36,-36,73,-117,-151,-185,-165,-122,92
-4,63,68,-29,-36,65,-131,-170,-214,-180,-136,97
-4,63,68,-29,-36,65,-141,-180,-244,-200,-141,92
-9,58,68,-24,-39,63,-136,-190,-258,-214,-146,92
-9,58,68,-24,-39,63,-136,-200,-273,-219,-146,92
-9,58,68,-24,-39,63,-136,-204,-287,-224,-151,92
-14,58,73,-21,-43,65,-136,-209,-307,-239,-156,92
-14,48,63,-17,-39,56,-136,-209,-312,-248,-156,92
-14,48,63,-17,-39,56,-136,-214,-312,-253,-161,87
-14,48,63,-17,-39,56,-131,-214,-317,-258,-170,87
-14,48,63,-17,-39,56,-126,-214,-317,-258,-170,92
-24,39,63,-7,-43,51,-117,-204,-312,-248,-165,97
-29,29,58,0,-43,43,-107,-195,-307,-244,-161,97
-29,24,53,2,-41,39,-107,-195,-302,-244,-161,92
-29,24,53,2,-41,39,-107,-190,-302,-244,-165,92
-29,24,53,2,-41,39,-102,-190,-302,-248,-165,92
-29,19,48,4,-39,34,-97,-185,-307,-248,-170,92
-34,19,53,7,-43,36,-97,-185,-312,-244,-170,97
-43,14,58,14,-51,36,-97,-180,-312,-239,-165,97
-43,14,58,14,-51,36,-97,-180,-312,-239,-170,58
-43,19,63,12,-53,41,-102,-180,-317,-239,-175,19
-43,19,63,12,-53,41,-102,-180,-322,-248,-180,-14
-48,14,63,17,-56,39,-97,-180,-317,-258,-190,-53
-48,14,63,17,-56,39,-97,-180,-317,-258,-190,-53
-48,4,53,21,-51,29,-97,-180,-322,-263,-195,-68
-48,4,53,21,-51,29,-92,-180,-322,-263,-195,-73
-48,0,48,24,-48,24,-92,-180,-322,-258,-195,-73
-48,-4,43,26,-46,19,-82,-175,-317,-253,-190,-68
-48,-14,34,31,-41,9,-78,-165,-317,-248,-190,-68
-53,-14,39,34,-46,12,-78,-165,-322,-253,-190,-68
-53,-14,39,34,-46,12,-78,-170,-322,-253,-185,-73
-53,-14,39,34,-46,12,-78,-170,-322,-258,-185,-73
-53,-14,39,34,-46,12,-78,-170,-322,-263,-180,-73
-53,-4,48,29,-51,21,-78,-170,-317,-263,-175,-73
-48,0,48,24,-48,24,-78,-170,-317,-258,-165,-73
-43,4,48,19,-46,26,-73,-170,-317,-258,-165,-73
-43,19,63,12,-53,41,-73,-170,-312,-258,-165,-68
-43,34,78,4,-61,56,-73,-170,-312,-253,-165,-63
-39,39,78,0,-58,58,-78,-170,-312,-253,-156,-58
-29,43,73,-7,-51,58,-78,-175,-297,-244,-156,-58
-24,53,78,-14,-51,65,-78,-180,-292,-234,-151,-53
-24,48,73,-12,-48,61,-78,-180,-287,-234,-151,-53
-19,43,63,-12,-41,53,-73,-170,-283,-229,-146,-48
-19,48,68,-14,-43,58,-73,-161,-278,-214,-136,-39
-19,48,68,-14,-43,58,-73,-156,-268,-209,-131,-39
