I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-58,-19,39,39,-48,9,63,29,-34,-63,-78,-82
-63,-29,34,46,-48,2,68,34,-29,-63,-78,-87
-63,-34,29,48,-46,-2,63,34,-39,-68,-87,-92
-58,-34,24,46,-41,-4,68,34,-34,-68,-82,-87
-53,-39,14,46,-34,-12,68,34,-39,-73,-87,-87
-53,-39,14,46,-34,-12,68,34,-29,-63,-78,-82
-63,-34,29,48,-46,-2,73,29,-29,-68,-82,-82
-68,-29,39,48,-53,4,68,14,-39,-73,-87,-87
-58,-24,34,41,-46,4,68,19,-43,-73,-92,-92
-48,-34,14,41,-31,-9,68,34,-34,-68,-87,-87
-48,-39,9,43,-29,-14,68,39,-34,-63,-82,-82
-58,-43,14,51,-36,-14,68,34,-29,-53,-82,-82
-73,-53,19,63,-46,-17,68,29,-34,-58,-87,-82
-68,-63,4,65,-36,-29,82,34,-24,-53,-78,-78
-58,-29,29,43,-43,0,82,34,-34,-58,-82,-87
-58,-14,43,36,-51,14,87,39,-29,-53,-78,-78
-63,-24,39,43,-51,7,92,39,-24,-58,-78,-82
-63,-34,29,48,-46,-2,92,43,-24,-58,-87,-92
-53,-34,19,43,-36,-7,92,48,-29,-58,-87,-92
-53,-39,14,46,-34,-12,92,43,-24,-58,-92,-92
-58,-48,9,53,-34,-19,92,48,-24,-58,-87,-92
-58,-48,9,53,-34,-19,92,34,-34,-63,-87,-92
-63,-43,19,53,-41,-12,92,24,-43,-73,-97,-97
-68,-29,39,48,-53,4,92,24,-39,-68,-87,-92
-78,-34,43,56,-61,4,102,24,-39,-63,-82,-87
-87,-39,48,63,-68,4,102,24,-43,-78,-97,-92
-78,-39,39,58,-58,0,97,34,-43,-78,-97,-97
-78,-29,48,53,-63,9,97,39,-39,-78,-97,-97
-68,-29,39,48,-53,4,102,39,-43,-78,-102,-102
-63,-24,39,43,-51,7,107,39,-48,-78,-102,-102
-73,-29,43,51,-58,7,107,39,-43,-73,-97,-97
-78,-34,43,56,-61,4,107,29,-48,-78,-102,-97
-87,-39,48,63,-68,4,107,19,-58,-82,-107,-102
-82,-39,43,61,-63,2,102,19,-63,-87,-112,-102
-92,-48,43,70,-68,-2,102,24,-53,-87,-107,-102
-102,-53,48,78,-75,-2,112,29,-53,-82,-107,-102
-92,-48,43,70,-68,-2,112,19,-63,-87,-112,-102
-82,-43,39,63,-61,-2,117,19,-68,-87,-112,-102
-78,-34,43,56,-61,4,117,19,-63,-87,-112,-102
-82,-39,43,61,-63,2,107,14,-63,-92,-117,-112
-92,-39,53,65,-73,7,117,9,-73,-97,-122,-112
-102,-48,53,75,-78,2,126,9,-73,-97,-122,-112
-78,-34,43,56,-61,4,136,14,-73,-97,-122,-112
-63,-9,53,36,-58,21,146,24,-68,-97,-126,-112
-82,-34,48,58,-65,7,141,14,-73,-102,-131,-122
-92,-39,53,65,-73,7,141,14,-82,-107,-136,-126
-102,-43,58,73,-80,7,146,9,-82,-107,-136,-126
-97,-43,53,70,-75,4,146,0,-87,-112,-136,-126
-102,-34,68,68,-85,17,151,-4,-97,-117,-141,-131
-97,-34,63,65,-80,14,161,-14,-102,-122,-146,-131
-97,-34,63,65,-80,14,161,-9,-102,-122,-146,-131
-102,-39,63,70,-82,12,156,-9,-107,-126,-151,-136
-107,-39,68,73,-87,14,156,-9,-112,-136,-156,-146
-117,-43,73,80,-95,14,161,-24,-122,-141,-170,-156
-117,-48,68,82,-92,9,161,-24,-122,-136,-170,-151
-117,-48,68,82,-92,9,165,-34,-126,-141,-170,-156
-126,-53,73,90,-100,9,170,-48,-146,-161,-185,-170
-122,-53,68,87,-95,7,170,-58,-161,-170,-195,-170
-117,-29,87,73,-102,29,180,-58,-161,-170,-190,-170
-122,-43,78,82,-100,17,185,-58,-165,-175,-195,-180
-131,-63,68,97,-100,2,185,-58,-170,-175,-200,-180
-131,-73,58,102,-95,-7,190,-58,-170,-180,-195,-180
-126,-78,48,102,-87,-14,190,-68,-175,-185,-195,-175
-141,-78,63,109,-102,-7,190,-82,-185,-185,-204,-175
-146,-73,73,109,-109,0,190,-102,-204,-204,-219,-190
-141,-73,68,107,-104,-2,190,-122,-219,-224,-229,-200
-146,-73,73,109,-109,0,195,-131,-224,-229,-229,-200
-151,-73,78,112,-114,2,200,-131,-234,-234,-234,-204
-146,-73,73,109,-109,0,200,-146,-244,-239,-244,-204
-156,-78,78,117,-117,0,200,-156,-244,-244,-248,-204
-151,-87,63,119,-107,-12,200,-170,-253,-253,-248,-204
-151,-82,68,117,-109,-7,195,-195,-273,-263,-248,-209
-161,-82,78,122,-119,-2,204,-204,-287,-273,-263,-214
-170,-97,73,134,-122,-12,214,-224,-307,-292,-278,-224
-165,-87,78,126,-122,-4,200,-248,-326,-307,-287,-234
-170,-87,82,129,-126,-2,200,-263,-336,-317,-297,-239
-165,-78,87,122,-126,4,195,-278,-351,-331,-302,-244
-165,-73,92,119,-129,9,195,-302,-370,-346,-312,-258
-165,-78,87,122,-126,4,195,-307,-380,-351,-312,-253
-156,-78,78,117,-117,0,185,-326,-390,-356,-312,-253
-161,-78,82,119,-122,2,190,-341,-400,-361,-317,-258
-170,-78,92,124,-131,7,195,-356,-414,-370,-322,-258
-175,-78,97,126,-136,9,180,-385,-434,-385,-331,-268
-175,-78,97,126,-136,9,180,-405,-439,-390,-331,-268
-175,-82,92,129,-134,4,170,-414,-458,-409,-341,-273
-175,-78,97,126,-136,9,161,-434,-473,-424,-351,-283
-175,-82,92,129,-134,4,156,-453,-483,-429,-356,-283
-165,-82,82,124,-124,0,156,-468,-492,-429,-351,-278
-146,-68,78,107,-112,4,146,-468,-492,-424,-346,-273
-151,-63,87,107,-119,12,136,-483,-502,-434,-351,-278
-161,-68,92,114,-126,12,126,-502,-517,-439,-356,-287
-161,-68,92,114,-126,12,122,-517,-531,-453,-366,-292
-170,-68,102,119,-136,17,122,-522,-531,-448,-356,-283
-146,-53,92,100,-119,19,117,-527,-527,-448,-356,-278
-146,-53,92,100,-119,19,112,-527,-531,-448,-351,-273
-141,-58,82,100,-112,12,102,-531,-531,-444,-346,-268
-146,-68,78,107,-112,4,97,-527,-522,-434,-336,-258
-141,-58,82,100,-112,12,87,-531,-522,-429,-326,-248
-131,-53,78,92,-104,12,87,-536,-517,-424,-322,-244
-117,-48,68,82,-92,9,78,-536,-507,-409,-312,-234
-117,-53,63,85,-90,4,73,-531,-502,-405,-302,-234
-117,-63,53,90,-85,-4,68,-527,-502,-405,-297,-224
-122,-63,58,92,-90,-2,68,-517,-492,-395,-287,-219
-117,-73,43,95,-80,-14,63,-507,-483,-390,-283,-214
-107,-68,39,87,-73,-14,58,-497,-473,-380,-283,-214
-97,-63,34,80,-65,-14,53,-492,-458,-366,-268,-204
-92,-63,29,78,-61,-17,43,-478,-453,-361,-263,-204
-92,-63,29,78,-61,-17,43,-473,-444,-351,-258,-200
-87,-58,29,73,-58,-14,43,-448,-419,-331,-239,-180
