I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-78,107,185,-14,-131,146,107,322,165,136,0,0
-78,107,185,-14,-131,146,107,322,165,136,0,0
-78,107,185,-14,-131,146,107,322,165,136,0,0
-78,107,185,-14,-131,146,107,322,165,136,0,0
-68,102,170,-17,-119,136,117,322,170,146,9,9
-68,97,165,-14,-117,131,117,322,175,146,9,9
-68,92,161,-12,-114,126,117,322,180,146,9,9
-68,87,156,-9,-112,122,117,322,185,146,9,9
-53,97,151,-21,-102,124,102,331,195,161,14,19
-48,97,146,-24,-97,122,97,331,195,165,19,19
-43,97,141,-26,-92,119,92,331,195,170,24,19
-39,97,136,-29,-87,117,87,331,195,175,29,19
-34,97,131,-31,-82,114,78,341,204,185,34,29
-29,97,126,-34,-78,112,68,341,204,185,39,29
-24,97,122,-36,-73,109,58,341,204,185,43,29
-19,97,117,-39,-68,107,48,341,204,185,48,29
-9,87,97,-39,-53,92,48,322,200,175,48,29
-9,87,97,-39,-53,92,48,312,195,175,48,29
-9,87,97,-39,-53,92,48,302,190,175,48,29
-9,87,97,-39,-53,92,48,292,185,175,48,29
0,78,78,-39,-39,78,39,292,180,165,39,19
0,78,78,-39,-39,78,39,292,175,165,39,19
0,78,78,-39,-39,78,39,292,170,165,39,19
0,78,78,-39,-39,78,39,292,165,165,39,19
9,63,53,-36,-21,58,39,278,151,156,34,19
9,58,48,-34,-19,53,39,263,136,146,29,19
9,53,43,-31,-17,48,39,248,122,136,24,19
9,48,39,-29,-14,43,39,234,107,126,19,19
0,58,58,-29,-29,58,24,209,92,112,19,9
0,58,58,-29,-29,58,19,195,78,107,19,9
0,58,58,-29,-29,58,14,180,63,102,19,9
0,58,58,-29,-29,58,9,165,48,97,19,9
0,53,53,-26,-26,53,0,146,39,78,9,0
0,48,48,-24,-24,48,0,126,29,68,0,0
0,43,43,-21,-21,43,0,107,19,58,-9,0
0,39,39,-19,-19,39,0,87,9,48,-19,0
-4,34,39,-14,-21,36,14,78,-4,34,-29,-9
-9,29,39,-9,-24,34,19,68,-19,29,-29,-9
-14,24,39,-4,-26,31,24,58,-34,24,-29,-9
-19,19,39,0,-29,29,29,48,-48,19,-29,-9
-34,34,68,0,-51,51,19,34,-53,14,-39,-19
-39,39,78,0,-58,58,19,29,-58,9,-39,-19
-43,43,87,0,-65,65,19,24,-63,4,-39,-19
-48,48,97,0,-73,73,19,19,-68,0,-39,-19
-53,39,92,7,-73,65,29,14,-68,-9,-48,-19
-58,29,87,14,-73,58,29,9,-68,-9,-48,-19
-63,19,82,21,-73,51,29,4,-68,-9,-48,-19
-68,9,78,29,-73,43,29,0,-68,-9,-48,-19
-58,9,68,24,-63,39,39,-9,-73,-19,-58,-29
-58,9,68,24,-63,39,39,-9,-78,-19,-58,-29
