I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-87,-39,48,63,-68,4,19,39,9,19,0,-19
-87,-39,48,63,-68,4,19,39,9,19,0,-19
-87,-39,48,63,-68,4,19,39,9,19,0,-19
-87,-39,48,63,-68,4,19,39,9,19,0,-19
-78,-34,43,56,-61,4,29,39,19,19,0,-19
-78,-29,48,53,-63,9,29,39,19,19,0,-19
-78,-24,53,51,-65,14,29,39,19,19,0,-19
-78,-19,58,48,-68,19,29,39,19,19,0,-19
-87,-29,58,58,-73,14,29,39,19,9,-9,-29
-87,-29,58,58,-73,14,29,39,19,9,-9,-29
-87,-29,58,58,-73,14,29,39,19,9,-9,-29
-87,-29,58,58,-73,14,29,39,19,9,-9,-29
-78,-39,39,58,-58,0,29,48,19,19,0,-29
-78,-39,39,58,-58,0,29,48,19,19,0,-29
-78,-39,39,58,-58,0,29,48,19,19,0,-29
-78,-39,39,58,-58,0,29,48,19,19,0,-29
-82,-34,48,58,-65,7,19,39,19,19,-9,-19
-87,-29,58,58,-73,14,19,39,19,19,-9,-19
-92,-24,68,58,-80,21,19,39,19,19,-9,-19
-97,-19,78,58,-87,29,19,39,19,19,-9,-19
-107,-19,87,63,-97,34,19,29,9,9,-19,-34
-107,-19,87,63,-97,34,19,29,9,9,-19,-39
-107,-19,87,63,-97,34,19,29,9,9,-19,-43
-107,-19,87,63,-97,34,19,29,9,9,-19,-48
-97,-24,73,61,-85,24,24,34,19,19,-19,-39
-97,-29,68,63,-82,19,29,39,19,19,-19,-39
-97,-34,63,65,-80,14,34,43,19,19,-19,-39
-97,-39,58,68,-78,9,39,48,19,19,-19,-39
-102,-53,48,78,-75,-2,48,58,29,19,-19,-39
-107,-58,48,82,-78,-4,48,58,29,19,-19,-39
-112,-63,48,87,-80,-7,48,58,29,19,-19,-39
-117,-68,48,92,-82,-9,48,58,29,19,-19,-39
-117,-63,53,90,-85,-4,39,48,19,9,-24,-48
-117,-58,58,87,-87,0,39,48,19,9,-29,-48
-117,-53,63,85,-90,4,39,48,19,9,-34,-48
-117,-48,68,82,-92,9,39,48,19,9,-39,-48
-117,-48,68,82,-92,9,43,58,19,9,-39,-58
-117,-48,68,82,-92,9,48,58,19,9,-39,-58
-117,-48,68,82,-92,9,53,58,19,9,-39,-58
-117,-48,68,82,-92,9,58,58,19,9,-39,-58
-117,-58,58,87,-87,0,68,58,19,0,-48,-68
-117,-58,58,87,-87,0,68,58,19,0,-48,-68
-117,-58,58,87,-87,0,68,58,19,0,-48,-68
-117,-58,58,87,-87,0,68,58,19,0,-48,-68
-126,-58,68,92,-97,4,68,48,19,-9,-58,-73
-126,-58,68,92,-97,4,68,48,19,-9,-58,-78
-126,-58,68,92,-97,4,68,48,19,-9,-58,-82
-126,-58,68,92,-97,4,68,48,19,-9,-58,-87
-131,-63,68,97,-100,2,73,58,19,-19,-68,-87
-136,-68,68,102,-102,0,78,58,19,-19,-68,-87
-141,-73,68,107,-104,-2,82,58,19,-19,-68,-87
-146,-78,68,112,-107,-4,87,58,19,-19,-68,-87
-146,-68,78,107,-112,4,87,58,19,-29,-73,-92
-146,-68,78,107,-112,4,87,58,19,-29,-78,-97
-146,-68,78,107,-112,4,87,58,19,-29,-82,-102
-146,-68,78,107,-112,4,87,58,19,-29,-87,-107
-156,-48,107,102,-131,29,78,53,14,-43,-97,-126
-156,-39,117,97,-136,39,78,48,9,-48,-107,-136
-156,-29,126,92,-141,48,78,43,4,-53,-117,-146
-156,-19,136,87,-146,58,78,39,0,-58,-126,-156
-170,-39,131,104,-151,46,92,48,-9,-63,-141,-161
-175,-48,126,112,-151,39,97,48,-9,-68,-146,-165
-180,-58,122,119,-151,31,102,48,-9,-73,-151,-170
-185,-68,117,126,-151,24,107,48,-9,-78,-156,-175
-195,-97,97,146,-146,0,117,53,-4,-68,-156,-185
-204,-117,87,161,-146,-14,126,58,0,-68,-156,-185
-214,-136,78,175,-146,-29,136,63,4,-68,-156,-185
-224,-156,68,190,-146,-43,146,68,9,-68,-156,-185
-224,-161,63,192,-143,-48,156,68,9,-73,-161,-195
-224,-165,58,195,-141,-53,156,68,9,-78,-165,-195
-224,-170,53,197,-139,-58,156,68,9,-82,-170,-195
-224,-175,48,200,-136,-63,156,68,9,-87,-175,-195
-229,-165,63,197,-146,-51,170,58,4,-102,-195,-204
-234,-156,78,195,-156,-39,175,58,0,-107,-204,-214
-239,-146,92,192,-165,-26,180,58,-4,-112,-214,-224
-244,-136,107,190,-175,-14,185,58,-9,-117,-224,-234
-263,-156,107,209,-185,-24,190,53,-19,-136,-239,-258
-283,-175,107,229,-195,-34,195,48,-19,-146,-253,-273
-302,-195,107,248,-204,-43,200,43,-19,-156,-268,-287
-322,-214,107,268,-214,-53,204,39,-19,-165,-283,-302
-336,-224,112,280,-224,-56,209,29,-24,-180,-292,-312
-341,-224,117,283,-229,-53,214,29,-29,-185,-302,-322
-346,-224,122,285,-234,-51,219,29,-34,-190,-312,-331
-351,-224,126,287,-239,-48,224,29,-39,-195,-322,-341
-361,-224,136,292,-248,-43,239,29,-48,-200,-331,-356
-361,-224,136,292,-248,-43,244,29,-48,-204,-341,-361
-361,-224,136,292,-248,-43,248,29,-48,-209,-351,-366
-361,-224,136,292,-248,-43,253,29,-48,-214,-361,-370
-370,-234,136,302,-253,-48,258,19,-53,-224,-380,-390
-380,-234,146,307,-263,-43,263,19,-58,-234,-390,-400
-390,-234,156,312,-273,-39,268,19,-63,-244,-400,-409
-400,-234,165,317,-283,-34,273,19,-68,-253,-409,-419
-414,-248,165,331,-290,-41,283,14,-73,-258,-414,-434
-419,-253,165,336,-292,-43,283,9,-78,-263,-419,-439
-424,-258,165,341,-295,-46,283,4,-82,-268,-424,-444
-429,-263,165,346,-297,-48,283,0,-87,-273,-429,-448
-439,-258,180,348,-309,-39,283,0,-87,-278,-444,-453
-439,-253,185,346,-312,-34,283,0,-87,-283,-448,-458
-439,-248,190,344,-314,-29,283,0,-87,-287,-453,-463
-439,-244,195,341,-317,-24,283,0,-87,-292,-458,-468
-434,-229,204,331,-319,-12,283,0,-87,-283,-448,-458
-429,-224,204,326,-317,-9,283,0,-87,-283,-448,-458
-424,-219,204,322,-314,-7,283,0,-87,-283,-448,-458
-419,-214,204,317,-312,-4,283,0,-87,-283,-448,-458
-429,-214,214,322,-322,0,278,0,-78,-273,-444,-453
-429,-214,214,322,-322,0,273,0,-78,-273,-439,-448
-429,-214,214,322,-322,0,268,0,-78,-273,-434,-444
-429,-214,214,322,-322,0,263,0,-78,-273,-429,-439
-419,-195,224,307,-322,14,248,0,-68,-253,-405,-414
-409,-185,224,297,-317,19,244,0,-68,-244,-390,-400
-400,-175,224,287,-312,24,239,0,-68,-234,-375,-385
-390,-165,224,278,-307,29,234,0,-68,-224,-361,-370
-366,-141,224,253,-295,41,214,0,-63,-204,-336,-346
-351,-126,224,239,-287,48,204,0,-58,-195,-322,-331
-336,-112,224,224,-280,56,195,0,-53,-185,-307,-317
-322,-97,224,209,-273,63,185,0,-48,-175,-292,-302
-302,-78,224,190,-263,73,170,0,-39,-156,-263,-273
-292,-68,224,180,-258,78,156,0,-39,-146,-244,-253
-283,-58,224,170,-253,82,141,0,-39,-136,-224,-234
-273,-48,224,161,-248,87,126,0,-39,-126,-204,-214
-244,-34,209,139,-226,87,112,-9,-39,-117,-190,-195
-224,-19,204,122,-214,92,97,-9,-39,-107,-175,-185
-204,-4,200,104,-202,97,82,-9,-39,-97,-161,-175
-185,9,195,87,-190,102,68,-9,-39,-87,-146,-165
-170,29,200,70,-185,114,58,-9,-39,-82,-131,-151
-156,39,195,58,-175,117,48,-9,-39,-78,-117,-136
-141,48,190,46,-165,119,39,-9,-39,-73,-102,-122
-126,58,185,34,-156,122,29,-9,-39,-68,-87,-107
-112,73,185,19,-148,129,19,-9,-39,-53,-73,-97
-97,78,175,9,-136,126,9,-9,-39,-48,-68,-87
-82,82,165,0,-124,124,0,-9,-39,-43,-63,-78
-68,87,156,-9,-112,122,-9,-9,-39,-39,-58,-68
-53,92,146,-19,-100,119,-19,-9,-39,-29,-53,-63
-39,97,136,-29,-87,117,-19,-9,-39,-29,-48,-58
-24,102,126,-39,-75,114,-19,-9,-39,-29,-43,-53
-9,107,117,-48,-63,112,-19,-9,-39,-29,-39,-48
-19,92,112,-36,-65,102,-34,-14,-48,-29,-34,-43
-19,87,107,-34,-63,97,-39,-19,-48,-29,-29,-39
-19,82,102,-31,-61,92,-43,-24,-48,-29,-24,-34
-19,78,97,-29,-58,87,-48,-29,-48,-29,-19,-29
-14,68,82,-26,-48,75,-53,-29,-53,-39,-29,-29
-9,68,78,-29,-43,73,-58,-29,-58,-39,-29,-29
-4,68,73,-31,-39,70,-63,-29,-63,-39,-29,-29
0,68,68,-34,-34,68,-68,-29,-68,-39,-29,-29
-4,82,87,-39,-46,85,-63,-24,-58,-29,-19,-19
-9,87,97,-39,-53,92,-58,-19,-48,-19,-9,-9
-14,92,107,-39,-61,100,-53,-14,-39,-9,0,0
-19,97,117,-39,-68,107,-48,-9,-29,0,9,9
-29,107,136,-39,-82,122,-48,-9,-29,9,19,9
-29,107,136,-39,-82,122,-48,-9,-29,9,19,9
-29,107,136,-39,-82,122,-48,-9,-29,9,19,9
-29,107,136,-39,-82,122,-48,-9,-29,9,19,9
-14,107,122,-46,-68,114,-53,-19,-39,4,9,9
-9,107,117,-48,-63,112,-58,-19,-39,0,9,9
