I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-39,-48,-9,43,-14,-29,68,117,-29,-29,-9,-48
-39,-48,-9,43,-14,-29,68,117,-29,-29,-9,-48
-39,-48,-9,43,-14,-29,68,117,-29,-29,-9,-48
-39,-48,-9,43,-14,-29,68,117,-29,-29,-9,-48
-39,-39,0,39,-19,-19,68,122,-19,-19,0,-39
-39,-39,0,39,-19,-19,68,126,-19,-19,0,-39
-39,-39,0,39,-19,-19,68,131,-19,-19,0,-39
-39,-39,0,39,-19,-19,68,136,-19,-19,0,-39
-24,-34,-9,29,-7,-21,63,141,-14,-9,0,-29
-19,-29,-9,24,-4,-19,58,146,-9,-9,0,-29
-14,-24,-9,19,-2,-17,53,151,-4,-9,0,-29
-9,-19,-9,14,0,-14,48,156,0,-9,0,-29
-9,-19,-9,14,0,-14,48,165,0,0,9,-19
-9,-19,-9,14,0,-14,48,165,0,0,9,-19
-9,-19,-9,14,0,-14,48,165,0,0,9,-19
-9,-19,-9,14,0,-14,48,165,0,0,9,-19
-4,0,4,2,-4,2,34,165,9,19,24,-14
0,9,9,-4,-4,9,29,165,19,29,29,-9
4,19,14,-12,-4,17,24,165,29,39,34,-4
9,29,19,-19,-4,24,19,165,39,48,39,0
9,34,24,-21,-7,29,19,170,48,48,43,4
9,39,29,-24,-9,34,19,175,48,48,48,9
9,43,34,-26,-12,39,19,180,48,48,53,14
9,48,39,-29,-14,43,19,185,48,48,58,19
24,39,14,-31,4,26,9,195,39,48,48,19
29,39,9,-34,9,24,9,195,39,48,48,19
34,39,4,-36,14,21,9,195,39,48,48,19
39,39,0,-39,19,19,9,195,39,48,48,19
29,48,19,-39,4,34,4,190,48,63,63,34
29,48,19,-39,4,34,0,185,48,68,68,39
29,48,19,-39,4,34,-4,180,48,73,73,43
29,48,19,-39,4,34,-9,175,48,78,78,48
29,58,29,-43,0,43,-14,170,58,78,82,48
29,68,39,-48,-4,53,-19,165,58,78,87,48
29,78,48,-53,-9,63,-24,161,58,78,92,48
29,87,58,-58,-14,73,-29,156,58,78,97,48
34,97,63,-65,-14,80,-29,146,53,68,87,58
39,97,58,-68,-9,78,-29,146,48,68,87,58
43,97,53,-70,-4,75,-29,146,43,68,87,58
48,97,48,-73,0,73,-29,146,39,68,87,58
48,92,43,-70,2,68,-39,136,39,68,97,63
48,87,39,-68,4,63,-39,136,39,68,97,68
48,82,34,-65,7,58,-39,136,39,68,97,73
48,78,29,-63,9,53,-39,136,39,68,97,78
48,87,39,-68,4,63,-29,131,48,78,107,78
48,87,39,-68,4,63,-29,126,48,78,107,78
48,87,39,-68,4,63,-29,122,48,78,107,78
48,87,39,-68,4,63,-29,117,48,78,107,78
39,87,48,-63,-4,68,-29,107,34,63,102,73
39,87,48,-63,-4,68,-29,107,29,58,97,68
39,87,48,-63,-4,68,-29,107,24,53,92,63
39,87,48,-63,-4,68,-29,107,19,48,87,58
34,87,53,-61,-9,70,-19,97,19,48,78,53
29,87,58,-58,-14,73,-19,97,19,48,78,48
24,87,63,-56,-19,75,-19,97,19,48,78,43
19,87,68,-53,-24,78,-19,97,19,48,78,39
9,82,73,-46,-31,78,-4,107,9,43,73,34
9,78,68,-43,-29,73,0,107,9,39,68,29
9,73,63,-41,-26,68,4,107,9,34,63,24
9,68,58,-39,-24,63,9,107,9,29,58,19
-4,53,58,-24,-31,56,14,97,-9,9,39,4
-9,39,48,-14,-29,43,19,97,-19,0,29,0
-14,24,39,-4,-26,31,24,97,-29,-9,19,-4
-19,9,29,4,-24,19,29,97,-39,-19,9,-9
-19,4,24,7,-21,14,19,82,-39,-9,9,-19
-19,0,19,9,-19,9,19,78,-39,-9,9,-19
-19,-4,14,12,-17,4,19,73,-39,-9,9,-19
-19,-9,9,14,-14,0,19,68,-39,-9,9,-19
-34,-19,14,26,-24,-2,19,58,-39,-19,0,-29
-39,-19,19,29,-29,0,19,58,-39,-19,0,-29
-43,-19,24,31,-34,2,19,58,-39,-19,0,-29
-48,-19,29,34,-39,4,19,58,-39,-19,0,-29
-39,-29,9,34,-24,-9,9,48,-48,-29,-9,-39
-39,-29,9,34,-24,-9,9,48,-48,-29,-9,-39
-39,-29,9,34,-24,-9,9,48,-48,-29,-9,-39
-39,-29,9,34,-24,-9,9,48,-48,-29,-9,-39
-48,-29,19,39,-34,-4,19,39,-53,-39,-19,-39
-48,-29,19,39,-34,-4,19,39,-58,-39,-19,-39
-48,-29,19,39,-34,-4,19,39,-63,-39,-19,-39
-48,-29,19,39,-34,-4,19,39,-68,-39,-19,-39
-58,-34,24,46,-41,-4,29,29,-78,-48,-29,-48
-58,-39,19,48,-39,-9,29,29,-78,-48,-29,-48
-58,-43,14,51,-36,-14,29,29,-78,-48,-29,-48
-58,-48,9,53,-34,-19,29,29,-78,-48,-29,-48
-58,-48,9,53,-34,-19,19,29,-87,-58,-39,-58
-58,-48,9,53,-34,-19,19,29,-87,-58,-39,-58
-58,-48,9,53,-34,-19,19,29,-87,-58,-39,-58
-58,-48,9,53,-34,-19,19,29,-87,-58,-39,-58
-48,-43,4,46,-26,-19,9,24,-82,-53,-29,-58
-48,-39,9,43,-29,-14,9,19,-78,-48,-29,-58
-48,-34,14,41,-31,-9,9,14,-73,-43,-29,-58
-48,-29,19,39,-34,-4,9,9,-68,-39,-29,-58
-58,-29,29,43,-43,0,19,19,-78,-48,-29,-58
-58,-29,29,43,-43,0,19,19,-78,-48,-29,-58
-58,-29,29,43,-43,0,19,19,-78,-48,-29,-58
-58,-29,29,43,-43,0,19,19,-78,-48,-29,-58
