I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-58,-48,9,53,-34,-19,48,-190,48,-14,-14,-24
-58,-48,9,53,-34,-19,43,-180,48,-14,-19,-19
-58,-48,9,53,-34,-19,39,-170,43,-14,-24,-14
-53,-48,4,51,-29,-21,39,-165,34,-14,-29,-14
-48,-43,4,46,-26,-19,43,-161,24,-14,-34,-14
-48,-39,9,43,-29,-14,39,-161,19,-19,-34,-19
-48,-39,9,43,-29,-14,34,-161,14,-24,-34,-19
-48,-39,9,43,-29,-14,29,-156,14,-24,-34,-19
-48,-39,9,43,-29,-14,24,-146,14,-24,-34,-19
-53,-43,9,48,-31,-17,24,-141,14,-24,-34,-19
-68,-58,9,63,-39,-24,29,-136,14,-24,-34,-24
-78,-78,0,78,-39,-39,53,-102,34,-24,-39,-39
-87,-107,-19,97,-34,-63,97,-29,63,-24,-39,-58
-92,-112,-19,102,-36,-65,156,73,122,-4,-34,-58
-73,-112,-39,92,-17,-75,185,170,165,0,-34,-58
92,-82,-175,-4,134,-129,146,346,136,-24,-39,-73
434,4,-429,-219,431,-212,14,619,39,-92,-73,-97
805,165,-639,-485,722,-236,-151,814,-73,-161,-92,-87
1224,336,-888,-780,1056,-275,-385,814,-263,-253,-146,-82
1483,463,-1019,-973,1251,-278,-570,702,-409,-302,-165,-82
1395,570,-824,-983,1110,-126,-639,390,-468,-244,-73,9
932,634,-297,-783,614,168,-575,-131,-390,-73,73,185
385,531,146,-458,119,339,-414,-658,-283,48,122,239
-136,429,566,-146,-351,497,-219,-1127,-131,180,175,268
-419,341,761,39,-590,551,-92,-1322,-19,253,200,263
-448,219,668,114,-558,444,-48,-1215,-24,190,112,180
-429,126,556,151,-492,341,-48,-1015,-87,117,39,107
-366,122,488,122,-427,305,-107,-824,-131,87,34,102
-258,97,356,80,-307,226,-122,-556,-141,48,24,78
-180,53,234,63,-207,143,-73,-331,-82,39,19,48
-156,24,180,65,-168,102,4,-185,0,39,14,29
-156,0,156,78,-156,78,63,-82,53,39,14,19
-156,-9,146,82,-151,68,73,-19,68,48,19,24
-151,-9,141,80,-146,65,73,4,68,48,24,24
-146,-4,141,75,-143,68,73,0,82,48,24,19
-146,-14,131,80,-139,58,97,-9,97,48,29,19
