I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-19,97,117,-39,-68,107,-19,146,97,-48,-146,361
-19,97,117,-39,-68,107,-19,146,97,-48,-146,361
-19,97,117,-39,-68,107,-19,146,97,-48,-146,361
-19,97,117,-39,-68,107,-19,146,97,-48,-146,361
-34,122,156,-43,-95,139,9,224,175,-4,-126,375
-39,146,185,-53,-112,165,29,302,244,39,-117,380
-43,170,214,-63,-129,192,48,380,312,82,-107,385
-48,195,244,-73,-146,219,68,458,380,126,-97,390
-14,209,224,-97,-119,217,53,356,278,82,-43,434
19,224,204,-122,-92,214,39,263,175,48,9,478
53,239,185,-146,-65,212,24,170,73,14,63,522
87,253,165,-170,-39,209,9,78,-29,-19,117,566
200,253,53,-226,73,153,-107,-248,-307,-117,283,707
312,253,-58,-283,185,97,-224,-575,-575,-204,448,839
424,253,-170,-339,297,41,-341,-902,-844,-292,614,971
536,253,-283,-395,409,-14,-458,-1229,-1112,-380,780,1102
629,165,-463,-397,546,-148,-536,-1420,-1254,-414,907,1151
712,87,-624,-400,668,-268,-614,-1610,-1385,-439,1034,1190
795,9,-785,-402,790,-387,-692,-1800,-1517,-463,1161,1229
878,-68,-946,-405,912,-507,-771,-1991,-1649,-488,1288,1268
839,-122,-961,-358,900,-541,-805,-1966,-1717,-658,1102,1141
810,-165,-976,-322,893,-570,-839,-1942,-1776,-819,917,1015
780,-209,-990,-285,885,-600,-873,-1917,-1834,-980,732,888
751,-253,-1005,-248,878,-629,-907,-1893,-1893,-1141,546,761
692,-253,-946,-219,819,-600,-932,-1830,-1888,-1268,297,619
634,-253,-888,-190,761,-570,-946,-1766,-1883,-1385,48,478
575,-253,-829,-161,702,-541,-961,-1703,-1878,-1503,-200,336
517,-253,-771,-131,644,-512,-976,-1639,-1873,-1620,-448,195
468,-234,-702,-117,585,-468,-878,-1488,-1698,-1493,-444,165
429,-214,-644,-107,536,-429,-790,-1337,-1532,-1366,-439,136
390,-195,-585,-97,488,-390,-702,-1185,-1366,-1239,-434,107
351,-175,-527,-87,439,-351,-614,-1034,-1200,-1112,-429,78
307,-156,-463,-75,385,-309,-527,-878,-1019,-966,-375,63
273,-146,-419,-63,346,-283,-439,-732,-849,-819,-331,48
239,-136,-375,-51,307,-256,-351,-585,-678,-673,-287,34
204,-126,-331,-39,268,-229,-263,-439,-507,-527,-244,19
156,-112,-268,-21,212,-190,-214,-351,-419,-458,-224,-24
107,-107,-214,0,161,-161,-165,-273,-341,-390,-214,-58
58,-102,-161,21,109,-131,-117,-195,-263,-322,-204,-92
9,-97,-107,43,58,-102,-68,-117,-185,-253,-195,-126
-19,-92,-73,56,26,-82,-34,-78,-131,-209,-175,-141
-48,-87,-39,68,-4,-63,-9,-39,-87,-175,-165,-146
-78,-82,-4,80,-36,-43,14,0,-43,-141,-156,-151
-107,-78,29,92,-68,-24,39,39,0,-107,-146,-156
-97,-68,29,82,-63,-19,39,53,4,-92,-136,-146
-87,-58,29,73,-58,-14,39,58,9,-87,-136,-146
-78,-48,29,63,-53,-9,39,63,14,-82,-136,-146
-68,-39,29,53,-48,-4,39,68,19,-78,-136,-146
