I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-29,92,122,-31,-75,107,122,102,131,-385,48,-219
-29,92,122,-31,-75,107,122,102,131,-385,48,-219
-29,92,122,-31,-75,107,122,102,136,-385,48,-219
-34,87,122,-26,-78,104,122,102,136,-385,48,-219
-34,97,131,-31,-82,114,122,102,126,-385,58,-219
-24,97,122,-36,-73,109,122,102,126,-385,58,-219
-24,97,122,-36,-73,109,122,102,126,-385,58,-219
-24,97,122,-36,-73,109,122,102,126,-385,53,-219
-24,97,122,-36,-73,109,112,97,126,-385,53,-219
-19,97,117,-39,-68,107,112,97,131,-380,63,-224
-14,97,112,-41,-63,104,112,97,131,-380,63,-229
-14,102,117,-43,-65,109,112,97,131,-375,58,-234
-29,97,126,-34,-78,112,112,102,131,-375,58,-244
-19,97,117,-39,-68,107,112,92,126,-375,48,-239
-24,107,131,-41,-78,119,117,92,146,-361,58,-244
-43,126,170,-41,-107,148,126,92,170,-346,58,-234
-68,136,204,-34,-136,170,136,97,180,-331,73,-229
-78,156,234,-39,-156,195,151,117,229,-307,87,-229
-73,180,253,-53,-163,217,165,156,297,-258,107,-209
-82,214,297,-65,-190,256,190,195,366,-209,131,-200
-92,248,341,-78,-217,295,200,248,429,-161,170,-170
-63,283,346,-109,-204,314,190,278,468,-112,248,-87
-9,326,336,-158,-173,331,141,248,424,-92,341,24
34,370,336,-202,-151,353,63,180,292,-131,439,175
92,400,307,-246,-107,353,-34,102,122,-190,556,356
185,448,263,-317,-39,356,-141,24,-29,-258,688,551
292,492,200,-392,46,346,-253,-58,-141,-297,814,722
395,561,165,-478,114,363,-385,-136,-224,-326,941,897
497,629,131,-563,183,380,-517,-253,-346,-380,1054,1054
610,702,92,-656,258,397,-678,-448,-556,-488,1161,1200
746,746,0,-746,373,373,-839,-653,-790,-610,1249,1361
883,658,-224,-771,553,217,-956,-722,-956,-766,1234,1415
976,458,-517,-717,746,-29,-956,-683,-1024,-946,1058,1268
1024,273,-751,-649,888,-239,-902,-658,-1063,-1132,800,1029
1058,131,-927,-595,993,-397,-854,-649,-1098,-1268,570,810
1083,-43,-1127,-519,1105,-585,-800,-624,-1098,-1351,356,580
1078,-224,-1302,-427,1190,-763,-717,-561,-1049,-1390,126,307
1098,-361,-1459,-368,1278,-910,-658,-497,-971,-1390,-78,48
1122,-463,-1586,-329,1354,-1024,-639,-497,-912,-1342,-214,-122
1102,-531,-1634,-285,1368,-1083,-619,-517,-868,-1288,-322,-248
1049,-585,-1634,-231,1342,-1110,-600,-512,-824,-1268,-468,-405
1015,-624,-1639,-195,1327,-1132,-575,-458,-746,-1239,-585,-541
995,-614,-1610,-190,1302,-1112,-561,-370,-605,-1151,-663,-639
976,-590,-1566,-192,1271,-1078,-551,-278,-453,-1063,-692,-712
941,-561,-1503,-190,1222,-1032,-522,-190,-331,-980,-707,-751
902,-566,-1468,-168,1185,-1017,-468,-97,-244,-922,-722,-810
824,-566,-1390,-129,1107,-978,-395,-4,-195,-883,-771,-888
736,-566,-1302,-85,1019,-934,-297,48,-131,-834,-790,-946
614,-546,-1161,-34,888,-854,-195,82,-73,-756,-766,-976
522,-546,-1068,12,795,-807,-122,112,-39,-717,-741,-976
463,-531,-995,34,729,-763,-82,136,-14,-688,-717,-971
424,-517,-941,46,683,-729,-68,146,14,-668,-697,-961
346,-492,-839,73,592,-666,-34,141,34,-634,-663,-936
268,-429,-697,80,483,-563,-9,112,34,-610,-605,-902
195,-366,-561,85,378,-463,14,58,19,-580,-561,-863
131,-302,-434,85,283,-368,34,29,19,-551,-517,-819
92,-244,-336,75,214,-290,68,29,53,-507,-434,-751
53,-200,-253,73,153,-226,102,48,73,-448,-356,-668
14,-165,-180,75,97,-173,126,53,97,-409,-297,-605
-9,-131,-122,70,56,-126,126,58,126,-400,-248,-561
-19,-107,-87,63,34,-97,131,82,146,-375,-214,-522
-43,-78,-34,61,-4,-56,131,82,165,-361,-180,-492
-87,-58,29,73,-58,-14,146,73,175,-331,-151,-473
-107,-29,78,68,-92,24,161,82,190,-312,-122,-468
-107,0,107,53,-107,53,180,82,190,-312,-107,-434
-102,19,122,41,-112,70,185,97,195,-297,-73,-395
-97,29,126,34,-112,78,185,97,204,-263,-29,-366
-82,34,117,24,-100,75,175,97,204,-273,-19,-336
-68,34,102,17,-85,68,151,87,195,-292,-39,-346
-53,34,87,9,-70,61,136,87,195,-297,-43,-366
-53,34,87,9,-70,61,131,87,190,-302,-34,-366
-43,43,87,0,-65,65,126,87,185,-307,-34,-366
-43,48,92,-2,-68,70,126,87,185,-307,-48,-380
-43,48,92,-2,-68,70,131,97,190,-297,-39,-370
-58,48,107,4,-82,78,136,102,180,-292,-24,-356
-58,48,107,4,-82,78,136,102,175,-292,-19,-356
-58,43,102,7,-80,73,141,97,175,-297,-19,-356
-58,43,102,7,-80,73,141,97,180,-297,-19,-356
-58,43,102,7,-80,73,131,102,190,-292,-19,-356
-58,48,107,4,-82,78,131,102,190,-292,-24,-356
-53,48,102,2,-78,75,131,107,190,-297,-29,-356
-53,53,107,0,-80,80,131,107,190,-297,-29,-351
-68,53,122,7,-95,87,131,112,200,-287,-19,-351
-68,53,122,7,-95,87,131,112,200,-292,-19,-351
-68,58,126,4,-97,92,126,107,200,-292,-19,-346
-68,58,126,4,-97,92,126,107,200,-292,-19,-341
-78,58,136,9,-107,97,131,107,209,-292,-14,-341
-78,53,131,12,-104,92,131,107,209,-292,-9,-341
-73,53,126,9,-100,90,131,107,209,-292,-9,-346
-73,58,131,7,-102,95,131,112,214,-283,-9,-346
-78,58,136,9,-107,97,131,107,204,-278,-4,-346
-78,63,141,7,-109,102,131,112,204,-278,0,-346
-78,68,146,4,-112,107,131,112,204,-278,0,-346
-73,68,141,2,-107,104,131,112,214,-278,4,-346
-73,73,146,0,-109,109,131,122,224,-248,0,-351
-73,73,146,0,-109,109,131,122,224,-248,9,-341
-73,78,151,-2,-112,114,131,122,229,-248,9,-331
-73,78,151,-2,-112,114,131,122,234,-253,9,-331
-68,82,151,-7,-109,117,141,126,234,-248,24,-331
-78,82,161,-2,-119,122,141,131,244,-244,24,-326
-78,82,161,-2,-119,122,141,131,244,-244,24,-322
-78,87,165,-4,-122,126,146,136,248,-239,24,-317
-78,97,175,-9,-126,136,141,151,258,-219,34,-322
-78,102,180,-12,-129,141,136,151,268,-209,39,-322
-78,107,185,-14,-131,146,131,156,283,-200,58,-317
-78,117,195,-19,-136,156,126,156,297,-190,68,-317
-78,112,190,-17,-134,151,136,161,307,-165,63,-312
-73,117,190,-21,-131,153,136,165,307,-161,73,-302
-73,122,195,-24,-134,158,131,170,322,-156,82,-302
-73,126,200,-26,-136,163,131,170,326,-156,87,-297
-63,136,200,-36,-131,168,126,180,341,-131,112,-273
-63,146,209,-41,-136,178,126,195,356,-117,117,-263
-63,156,219,-46,-141,187,126,200,366,-107,131,-248
-63,165,229,-51,-146,197,126,214,375,-97,151,-234
-63,170,234,-53,-148,202,136,219,405,-78,165,-239
-63,170,234,-53,-148,202,131,229,409,-73,170,-234
-63,185,248,-61,-156,217,131,239,419,-63,175,-229
-58,195,253,-68,-156,224,131,244,434,-48,195,-219
-68,204,273,-68,-170,239,117,248,448,-24,209,-200
-68,214,283,-73,-175,248,112,253,458,-19,234,-195
-63,219,283,-78,-173,251,112,258,468,-9,248,-180
-53,229,283,-87,-168,256,102,258,478,0,268,-170
-43,239,283,-97,-163,261,112,273,492,14,278,-165
-39,248,287,-104,-163,268,112,278,512,29,292,-161
-39,258,297,-109,-168,278,112,287,517,34,302,-151
-34,268,302,-117,-168,285,107,297,527,53,312,-141
-43,283,326,-119,-185,305,102,297,527,53,322,-122
-34,283,317,-124,-175,300,102,302,536,63,341,-107
-34,287,322,-126,-178,305,97,302,536,68,356,-102
-29,297,326,-134,-178,312,92,307,536,73,370,-92
-14,307,322,-146,-168,314,78,312,546,92,380,-92
-9,312,322,-151,-165,317,78,312,551,97,380,-82
