I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
39,112,73,-75,-17,92,-19,19,-82,112,126,43
29,97,68,-63,-19,82,-19,9,-92,92,117,29
29,87,58,-58,-14,73,-19,0,-102,82,112,29
29,87,58,-58,-14,73,-24,0,-102,82,107,29
39,87,48,-63,-4,68,-29,-4,-107,78,102,19
39,78,39,-58,0,58,-24,0,-102,78,102,29
43,68,24,-56,9,46,-19,4,-102,82,102,29
43,63,19,-53,12,41,-24,0,-107,82,102,29
39,63,24,-51,7,43,-14,4,-102,87,112,29
19,48,29,-34,-4,39,-14,-4,-117,78,92,14
19,19,0,-19,9,9,-19,-14,-131,58,73,14
14,-14,-29,0,21,-21,-24,-19,-151,39,58,4
4,-34,-39,14,21,-36,-24,-39,-165,24,34,-19
-4,-39,-34,21,14,-36,-24,-39,-165,19,34,-19
-9,-39,-29,24,9,-34,-24,-34,-156,19,34,-19
-14,-19,-4,17,-4,-12,-24,-34,-156,24,39,-19
-14,4,19,4,-17,12,-24,-34,-151,24,53,-9
-19,4,24,7,-21,14,-19,-29,-146,29,53,-4
-24,4,29,9,-26,17,-19,-24,-146,29,53,0
-29,4,34,12,-31,19,-9,-24,-141,29,53,0
-43,9,53,17,-48,31,0,-14,-131,29,63,0
-58,4,63,26,-61,34,4,-9,-131,29,63,0
-58,0,58,29,-58,29,9,-9,-136,29,63,-4
-63,0,63,31,-63,31,9,-14,-136,29,63,-9
-58,-9,48,34,-53,19,9,-14,-136,29,53,-29
-58,-9,48,34,-53,19,4,-14,-136,24,53,-34
-58,-14,43,36,-51,14,4,-14,-136,24,48,-34
-63,-24,39,43,-51,7,14,-14,-136,24,48,-29
-63,-29,34,46,-48,2,14,-19,-136,19,48,-29
-68,-29,39,48,-53,4,14,-19,-136,19,43,-29
-68,-39,29,53,-48,-4,14,-19,-141,9,39,-34
-68,-39,29,53,-48,-4,14,-19,-146,9,39,-34
-68,-34,34,51,-51,0,14,-14,-156,4,43,-39
-73,-39,34,56,-53,-2,14,-14,-156,9,43,-39
-73,-48,24,61,-48,-12,19,-9,-151,9,43,-34
-73,-53,19,63,-46,-17,24,-4,-146,9,48,-29
-82,-43,39,63,-61,-2,34,-4,-136,19,58,-19
-87,-43,43,65,-65,0,39,0,-131,19,58,-19
-87,-43,43,65,-65,0,39,0,-131,19,58,-19
-87,-43,43,65,-65,0,39,0,-131,19,58,-19
-87,-48,39,68,-63,-4,39,0,-122,19,48,-19
-87,-48,39,68,-63,-4,39,0,-117,19,53,-19
-87,-48,39,68,-63,-4,43,9,-117,24,53,-9
-78,-48,29,63,-53,-9,43,9,-117,29,53,-9
-78,-39,39,58,-58,0,43,0,-126,19,53,-9
-82,-39,43,61,-63,2,43,4,-122,19,58,-9
-87,-39,48,63,-68,4,43,9,-112,24,58,-9
-92,-53,39,73,-65,-7,53,14,-107,24,58,-9
-92,-43,48,68,-70,2,63,24,-107,24,58,-14
-102,-48,53,75,-78,2,82,34,-97,19,58,-19
-97,-39,58,68,-78,9,78,39,-87,29,58,-19
-97,-34,63,65,-80,14,78,43,-87,39,73,-14
-97,-34,63,65,-80,14,73,53,-78,53,82,-4
-92,-24,68,58,-80,21,68,63,-48,87,117,39
-68,-9,58,39,-63,24,19,53,-24,131,175,97
-9,14,24,-2,-17,19,-34,43,0,180,253,185
68,68,0,-68,34,34,-68,63,53,273,346,297
151,122,-29,-136,90,46,-112,82,126,370,458,439
244,165,-78,-204,161,43,-136,82,161,439,556,541
312,214,-97,-263,204,58,-180,39,161,473,610,614
400,273,-126,-336,263,73,-244,-39,161,502,673,697
488,297,-190,-392,339,53,-331,-107,170,531,722,814
590,278,-312,-434,451,-17,-409,-151,175,531,746,927
712,336,-375,-524,544,-19,-517,-263,82,507,756,971
810,448,-361,-629,585,43,-639,-419,-63,453,732,922
829,483,-346,-656,588,68,-736,-566,-195,326,610,810
795,463,-331,-629,563,65,-805,-688,-341,161,439,644
717,390,-326,-553,522,31,-834,-761,-463,-14,248,473
605,283,-322,-444,463,-19,-839,-829,-600,-204,29,283
463,156,-307,-309,385,-75,-849,-917,-766,-419,-214,48
258,-14,-273,-122,265,-143,-810,-985,-912,-649,-478,-195
78,-122,-200,21,139,-161,-766,-1068,-1054,-849,-692,-419
-9,-107,-97,58,43,-102,-780,-1185,-1224,-971,-834,-634
-73,-141,-68,107,-2,-104,-741,-1224,-1302,-1024,-893,-751
-131,-239,-107,185,-12,-173,-673,-1127,-1224,-1005,-883,-741
-151,-287,-136,219,-7,-212,-634,-1039,-1146,-936,-829,-688
-151,-297,-146,224,-2,-222,-605,-946,-1058,-858,-771,-629
-141,-297,-156,219,7,-226,-556,-824,-941,-785,-702,-556
-151,-307,-156,229,2,-231,-483,-678,-800,-707,-644,-463
-131,-273,-141,202,4,-207,-385,-566,-692,-624,-566,-375
-78,-136,-58,107,-9,-97,-366,-541,-658,-522,-444,-331
-39,-34,4,36,-21,-14,-356,-492,-590,-395,-317,-268
-39,-39,0,39,-19,-19,-278,-385,-453,-297,-229,-180
-29,-14,14,21,-21,0,-239,-317,-375,-219,-156,-122
-19,24,43,-2,-31,34,-209,-273,-336,-156,-82,-102
-63,-48,14,56,-39,-17,-107,-161,-239,-112,-63,-53
-107,-126,-19,117,-43,-73,19,-19,-131,-97,-73,-9
-102,-122,-19,112,-41,-70,78,48,-97,-63,-48,24
-73,-34,39,53,-56,2,58,29,-122,-29,9,24
-58,14,73,21,-65,43,39,-4,-131,4,48,9
-58,9,68,24,-63,39,24,-14,-117,14,48,9
-58,0,58,29,-58,29,14,-14,-112,19,53,14
-58,-4,53,31,-56,24,14,-14,-107,19,53,14
-58,-14,43,36,-51,14,14,-4,-107,14,48,14
-78,-39,39,58,-58,0,39,19,-92,0,29,14
-82,-53,29,68,-56,-12,63,39,-82,0,24,19
-92,-68,24,80,-58,-21,82,58,-68,0,19,24
-97,-82,14,90,-56,-34,92,68,-58,0,14,29
-78,-58,19,68,-48,-19,82,58,-63,19,29,29
-73,-39,34,56,-53,-2,73,48,-68,24,48,24
-68,-14,53,41,-61,19,58,39,-78,29,58,19
-63,4,68,29,-65,36,48,34,-87,34,68,19
-78,-14,63,46,-70,24,68,48,-78,29,58,24
-78,-39,39,58,-58,0,78,63,-68,24,48,29
-82,-63,19,73,-51,-21,97,78,-53,19,39,34
-87,-82,4,85,-46,-39,112,92,-34,24,29,39
-82,-58,24,70,-53,-17,92,82,-48,39,53,34
-78,-29,48,53,-63,9,78,73,-53,43,63,29
-73,-9,63,41,-68,26,68,63,-53,43,68,24
-68,0,68,34,-68,34,58,58,-53,48,73,29
-78,-14,63,46,-70,24,73,73,-48,43,58,39
-78,-29,48,53,-63,9,78,78,-43,43,58,39
-78,-43,34,61,-56,-4,87,92,-34,39,53,43
-78,-58,19,68,-48,-19,97,102,-24,34,48,43
-63,-43,19,53,-41,-12,82,87,-29,43,68,43
-58,-19,39,39,-48,9,78,82,-34,53,78,39
-58,-4,53,31,-56,24,68,78,-39,58,82,34
-58,9,68,24,-63,39,63,73,-39,58,92,29
-68,-14,53,41,-61,19,82,92,-24,48,87,48
