I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
87,458,370,-273,-141,414,-224,-112,43,385,326,405
87,444,356,-265,-134,400,-204,-107,43,380,326,405
102,419,317,-261,-107,368,-195,-102,48,380,326,405
82,409,326,-246,-122,368,-195,-107,34,366,312,385
78,414,336,-246,-129,375,-200,-112,24,356,292,370
73,385,312,-229,-119,348,-200,-117,14,346,287,361
68,385,317,-226,-124,351,-195,-112,4,331,273,341
82,405,322,-244,-119,363,-185,-107,9,326,258,326
73,400,326,-236,-126,363,-165,-97,9,326,248,322
63,361,297,-212,-117,329,-156,-97,4,307,224,297
53,302,248,-178,-97,275,-156,-97,0,278,204,278
29,283,253,-156,-112,268,-170,-117,-19,248,170,244
4,273,268,-139,-131,270,-161,-117,-29,239,161,234
-24,263,287,-119,-156,275,-136,-97,-24,234,151,224
4,278,273,-141,-134,275,-107,-82,-9,234,151,219
53,292,239,-173,-92,265,-102,-68,0,248,156,219
43,292,248,-168,-102,270,-102,-63,0,239,141,209
-4,224,229,-109,-117,226,-107,-78,-14,214,117,185
0,229,229,-114,-114,229,-97,-68,-19,200,97,170
0,219,219,-109,-109,219,-92,-68,-29,170,68,146
-14,200,214,-92,-114,207,-87,-73,-39,151,43,122
-24,185,209,-80,-117,197,-78,-63,-29,141,39,117
-34,156,190,-61,-112,173,-53,-48,-19,151,43,112
-24,156,180,-65,-102,168,-58,-48,-19,151,34,102
-24,126,151,-51,-87,139,-53,-53,-34,141,19,92
-29,117,146,-43,-87,131,-53,-53,-39,122,0,73
-39,126,165,-43,-102,146,-48,-53,-39,107,-9,63
-39,122,161,-41,-100,141,-39,-48,-43,92,-24,53
-34,97,131,-31,-82,114,-34,-39,-43,92,-34,43
-43,78,122,-17,-82,100,-24,-34,-39,87,-34,39
-48,82,131,-17,-90,107,-29,-39,-43,78,-39,34
-34,82,117,-24,-75,100,-43,-58,-63,53,-63,9
-19,82,102,-31,-61,92,-43,-63,-73,34,-87,-4
-39,82,122,-21,-80,102,-34,-53,-63,43,-82,-4
-78,58,136,9,-107,97,-14,-43,-58,43,-82,-4
-68,39,107,14,-87,73,-4,-34,-53,43,-82,-4
-39,48,87,-4,-63,68,4,-24,-43,53,-78,0
-68,34,102,17,-85,68,-14,-29,-53,39,-82,0
-78,29,107,24,-92,68,-24,-39,-58,29,-92,-9
-68,24,92,21,-80,58,-9,-29,-58,29,-97,-14
-63,34,97,14,-80,65,-4,-29,-63,29,-97,-19
-68,19,87,24,-78,53,-4,-29,-63,24,-107,-29
-43,24,68,9,-56,46,-9,-39,-68,9,-122,-39
-19,24,43,-2,-31,34,-29,-58,-87,-19,-146,-63
-29,19,48,4,-39,34,-14,-48,-82,-14,-146,-58
-68,34,102,17,-85,68,14,-24,-58,0,-122,-39
-117,48,165,34,-141,107,29,-4,-39,19,-97,-9
-82,34,117,24,-100,75,-4,-29,-63,-9,-131,-43
-68,0,68,34,-68,34,-29,-48,-78,-29,-146,-63
-73,19,92,26,-82,56,-9,-34,-73,-19,-141,-58
-87,29,117,29,-102,73,4,-19,-58,-9,-131,-48
-102,-4,97,53,-100,46,0,-34,-68,-24,-146,-63
-68,14,82,26,-75,48,0,-34,-73,-29,-156,-68
-24,29,53,-2,-39,41,-4,-34,-68,-29,-151,-63
-24,14,39,4,-31,26,-4,-29,-63,-29,-141,-53
-48,0,48,24,-48,24,0,-24,-63,-29,-146,-58
-63,-24,39,43,-51,7,0,-24,-63,-39,-151,-68
-92,-39,53,65,-73,7,4,-24,-63,-34,-151,-73
-82,-24,58,53,-70,17,9,-24,-63,-39,-151,-73
-68,39,107,14,-87,73,9,-19,-53,-24,-136,-58
-73,14,87,29,-80,51,14,-14,-53,-19,-136,-48
-82,14,97,34,-90,56,24,-4,-48,-9,-126,-39
-63,29,92,17,-78,61,24,-4,-39,0,-117,-29
-58,9,68,24,-63,39,9,-14,-48,-9,-131,-43
-68,9,78,29,-73,43,4,-24,-63,-29,-146,-73
-78,-4,73,41,-75,34,9,-24,-68,-24,-156,-82
-92,-9,82,51,-87,36,9,-19,-68,-29,-161,-87
-73,9,82,31,-78,46,0,-24,-63,-29,-161,-82
-53,4,58,24,-56,31,9,-14,-53,-19,-151,-73
-82,-19,63,51,-73,21,4,-19,-63,-24,-151,-73
-78,-19,58,48,-68,19,0,-29,-73,-34,-165,-82
-48,9,58,19,-53,34,24,-14,-53,-19,-146,-68
-24,14,39,4,-31,26,14,-9,-48,-14,-141,-63
-9,4,14,2,-12,9,4,-14,-58,-24,-161,-87
-24,4,29,9,-26,17,14,-14,-53,-19,-156,-82
-92,4,97,43,-95,51,9,-9,-48,0,-141,-68
-146,-9,136,78,-141,63,9,-14,-53,-4,-141,-68
-136,-34,102,85,-119,34,19,-4,-48,-4,-131,-58
-92,-19,73,56,-82,26,29,0,-39,0,-126,-48
-68,24,92,21,-80,58,19,-4,-39,0,-131,-53
-87,4,92,41,-90,48,9,-14,-48,-4,-136,-58
-87,-14,73,51,-80,29,0,-29,-68,-19,-156,-82
-78,-14,63,46,-70,24,14,-19,-58,-19,-151,-87
-87,-24,63,56,-75,19,14,-9,-53,-14,-146,-82
-92,-34,58,63,-75,12,4,-24,-63,-29,-165,-92
-73,-19,53,46,-63,17,4,-24,-68,-29,-161,-92
-34,24,58,4,-46,41,19,-9,-53,-19,-146,-73
-73,4,78,34,-75,41,29,-4,-48,-9,-141,-73
-73,9,82,31,-78,46,19,-9,-53,-14,-146,-78
-43,29,73,7,-58,51,9,-19,-68,-24,-156,-87
-53,19,73,17,-63,46,0,-29,-82,-34,-170,-102
-78,-9,68,43,-73,29,14,-19,-68,-19,-161,-87
-82,-29,53,56,-68,12,19,-14,-58,-19,-156,-82
-112,-39,73,75,-92,17,24,-14,-58,-19,-151,-78
-102,-29,73,65,-87,21,19,-19,-68,-24,-161,-92
-82,-14,68,48,-75,26,14,-14,-63,-19,-156,-87
-73,-14,58,43,-65,21,4,-29,-73,-29,-165,-92
-53,24,78,14,-65,51,14,-19,-68,-19,-161,-87
-63,19,82,21,-73,51,29,-4,-53,-4,-146,-82
-63,-4,58,34,-61,26,29,-4,-53,0,-146,-78
-82,-4,78,43,-80,36,19,-14,-63,-9,-156,-82
-82,-4,78,43,-80,36,14,-24,-73,-24,-165,-92
-73,-4,68,39,-70,31,9,-34,-78,-34,-180,-102
-73,-19,53,46,-63,17,0,-34,-82,-34,-180,-102
-68,-29,39,48,-53,4,0,-34,-82,-34,-175,-102
-24,0,24,12,-24,12,0,-34,-87,-34,-180,-107
-14,4,19,4,-17,12,0,-29,-82,-24,-175,-102
-53,-19,34,36,-43,7,9,-29,-78,-24,-180,-107
-87,-14,73,51,-80,29,24,-14,-68,-14,-170,-97
-92,-4,87,48,-90,41,34,-4,-63,0,-151,-78
