I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-29,87,117,-29,-73,102,-409,-175,-9,-126,58,87
4,112,107,-58,-51,109,-419,-165,0,-126,43,82
39,136,97,-87,-29,117,-429,-156,9,-126,29,78
29,161,131,-95,-51,146,-414,-126,34,-122,43,78
19,185,165,-102,-73,175,-400,-97,58,-117,58,78
0,175,175,-87,-87,175,-380,-78,58,-117,48,78
-19,165,185,-73,-102,175,-361,-58,58,-117,39,78
0,151,151,-75,-75,151,-351,-53,48,-136,14,58
19,136,117,-78,-48,126,-341,-48,39,-156,-9,39
9,107,97,-58,-43,102,-287,-14,53,-136,9,53
0,78,78,-39,-39,78,-234,19,68,-117,29,68
0,73,73,-36,-36,73,-200,24,73,-131,14,43
-9,58,68,-24,-39,63,-146,29,73,-141,0,29
-24,43,68,-9,-46,56,-97,39,78,-151,-14,14
-53,29,82,12,-68,56,-34,39,73,-156,-19,9
-73,9,82,31,-78,46,-9,39,68,-156,-24,9
-82,-9,73,46,-78,31,19,39,58,-156,-24,9
-48,19,68,14,-58,43,14,39,53,-161,-24,4
-24,24,48,0,-36,36,19,24,43,-175,-29,-4
-43,9,53,17,-48,31,48,19,19,-200,-48,-14
-43,9,53,17,-48,31,63,4,0,-214,-68,-24
-39,0,39,19,-39,19,39,-9,4,-224,-68,-19
-39,0,39,19,-39,19,-34,-34,0,-229,-73,-14
-29,0,29,14,-29,14,-97,-58,-19,-219,-63,-14
-24,0,24,12,-24,12,-126,-82,-29,-219,-53,-14
-24,9,34,7,-29,21,-126,-92,-39,-234,-63,-19
-19,24,43,-2,-31,34,-122,-97,-48,-239,-78,-24
-24,34,58,-4,-41,46,-122,-97,-48,-239,-78,-24
-24,43,68,-9,-46,56,-122,-102,-48,-239,-78,-24
-19,34,53,-7,-36,43,-122,-102,-43,-239,-78,-24
-9,29,39,-9,-24,34,-122,-102,-39,-234,-78,-19
24,29,4,-26,9,17,-126,-97,-34,-229,-68,-19
43,39,-4,-41,24,17,-126,-97,-29,-219,-63,-14
43,82,39,-63,2,61,-136,-107,-29,-214,-58,-14
34,117,82,-75,-24,100,-141,-112,-34,-209,-58,-14
29,126,97,-78,-34,112,-141,-112,-34,-204,-48,-14
19,126,107,-73,-43,117,-136,-112,-29,-200,-43,-14
34,107,73,-70,-19,90,-136,-112,-34,-209,-53,-14
48,92,43,-70,2,68,-131,-117,-34,-209,-68,-14
34,87,53,-61,-9,70,-126,-112,-34,-204,-68,-9
34,82,48,-58,-7,65,-122,-107,-34,-204,-73,-4
34,68,34,-51,0,51,-122,-107,-34,-209,-68,-9
24,53,29,-39,-2,41,-122,-107,-34,-209,-58,-4
19,73,53,-46,-17,63,-117,-102,-29,-204,-58,4
14,87,73,-51,-29,80,-112,-92,-19,-200,-58,9
14,82,68,-48,-26,75,-112,-92,-19,-200,-58,9
14,82,68,-48,-26,75,-107,-92,-19,-195,-53,9
24,82,58,-53,-17,70,-117,-102,-19,-190,-53,4
39,78,39,-58,0,58,-126,-112,-19,-190,-53,0
29,73,43,-51,-7,58,-117,-102,-19,-180,-48,0
14,63,48,-39,-17,56,-112,-92,-19,-175,-43,0
39,87,48,-63,-4,68,-112,-92,-24,-180,-43,4
53,112,58,-82,-2,85,-112,-92,-24,-180,-43,4
48,112,63,-80,-7,87,-102,-97,-24,-175,-43,4
48,117,68,-82,-9,92,-102,-97,-24,-156,-34,9
58,122,63,-90,-2,92,-102,-97,-14,-122,-14,24
48,117,68,-82,-9,92,-87,-82,14,-68,14,48
9,122,112,-65,-51,117,-58,-29,92,14,63,73
-9,117,126,-53,-68,122,-34,4,170,97,102,92
0,156,156,-78,-78,156,-29,4,204,209,165,126
48,214,165,-131,-58,190,-4,146,405,370,258,170
151,409,258,-280,-53,334,-43,366,780,732,546,385
258,541,283,-400,-12,412,-63,624,1112,849,702,531
336,405,68,-370,134,236,43,951,1351,502,483,429
356,258,-97,-307,226,80,146,1146,1395,146,253,307
322,126,-195,-224,258,-34,200,1073,1000,-307,-24,151
234,39,-195,-136,214,-78,244,824,409,-634,-214,58
43,14,-29,-29,36,-7,268,395,-258,-844,-312,29
-78,-4,73,41,-75,34,258,58,-566,-883,-346,19
-117,-34,82,75,-100,24,239,-117,-629,-819,-326,0
-161,-126,34,143,-97,-46,331,-102,-590,-736,-356,-102
-180,-170,9,175,-95,-80,351,-87,-512,-605,-346,-161
-165,-209,-43,187,-61,-126,351,-14,-400,-522,-346,-200
-146,-248,-102,197,-21,-175,395,126,-268,-478,-351,-258
-117,-258,-141,187,12,-200,409,204,-204,-429,-336,-283
-87,-229,-141,158,26,-185,478,312,-141,-361,-302,-263
-63,-200,-136,131,36,-168,546,448,-34,-302,-268,-229
-97,-224,-126,161,14,-175,624,507,29,-287,-244,-204
-136,-248,-112,192,-12,-180,688,492,24,-273,-219,-185
-102,-248,-146,175,21,-197,736,429,0,-263,-219,-190
-97,-258,-161,178,31,-209,785,312,-24,-258,-224,-185
-117,-248,-131,183,7,-190,868,214,-48,-268,-219,-180
-156,-253,-97,204,-29,-175,922,58,-122,-278,-214,-175
-195,-263,-68,229,-63,-165,941,-92,-195,-278,-214,-175
-244,-258,-14,251,-114,-136,956,-195,-224,-278,-209,-165
-209,-209,0,209,-104,-104,927,-200,-204,-263,-180,-136
-170,-165,4,168,-87,-80,863,-204,-190,-239,-151,-107
-151,-131,19,141,-85,-56,756,-204,-185,-209,-126,-87
-107,-68,39,87,-73,-14,561,-200,-165,-175,-92,-48
