I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-19,390,409,-185,-214,400,-273,-341,0,146,195,234
-24,385,409,-180,-217,397,-258,-326,4,146,195,224
-29,380,409,-175,-219,395,-244,-312,9,146,195,214
-34,370,405,-168,-219,387,-244,-307,14,146,195,214
-39,361,400,-161,-219,380,-244,-302,19,146,195,214
-48,356,405,-153,-226,380,-239,-297,24,156,195,214
-58,351,409,-146,-234,380,-234,-292,29,165,195,214
-48,351,400,-151,-224,375,-234,-287,39,170,200,214
-39,351,390,-156,-214,370,-234,-283,48,175,204,214
-39,356,395,-158,-217,375,-229,-278,53,180,204,219
-39,361,400,-161,-219,380,-224,-273,58,185,204,224
-39,361,400,-161,-219,380,-224,-273,68,195,219,229
-39,361,400,-161,-219,380,-224,-273,78,204,234,234
-39,375,414,-168,-226,395,-229,-283,78,209,234,234
-39,390,429,-175,-234,409,-234,-292,78,214,234,234
-39,390,429,-175,-234,409,-234,-292,82,214,234,234
-39,390,429,-175,-234,409,-234,-292,87,214,234,234
-39,390,429,-175,-234,409,-234,-292,97,214,239,239
-39,390,429,-175,-234,409,-234,-292,107,214,244,244
-39,409,448,-185,-244,429,-239,-297,107,229,253,248
-39,429,468,-195,-253,448,-244,-302,107,244,263,253
-43,429,473,-192,-258,451,-244,-302,122,253,273,258
-48,429,478,-190,-263,453,-244,-302,136,263,283,263
-58,429,488,-185,-273,458,-244,-302,146,273,287,263
-68,429,497,-180,-283,463,-244,-302,156,283,292,263
-53,448,502,-197,-278,475,-253,-302,170,287,297,273
-39,468,507,-214,-273,488,-263,-302,185,292,302,283
-39,488,527,-224,-283,507,-263,-297,200,322,322,292
-39,507,546,-234,-292,527,-263,-292,214,351,341,302
-43,517,561,-236,-302,539,-263,-287,229,356,346,302
-48,527,575,-239,-312,551,-263,-283,244,361,351,302
-48,536,585,-244,-317,561,-258,-283,268,380,366,312
-48,546,595,-248,-322,570,-253,-283,292,400,380,322
-48,546,595,-248,-322,570,-253,-268,297,400,385,322
-48,546,595,-248,-322,570,-253,-253,302,400,390,322
-48,546,595,-248,-322,570,-244,-239,322,414,395,322
-48,546,595,-248,-322,570,-234,-224,341,429,400,322
-43,546,590,-251,-317,568,-229,-200,361,434,400,322
-39,546,585,-253,-312,566,-224,-175,380,439,400,322
-39,536,575,-248,-307,556,-209,-156,385,439,395,317
-39,527,566,-244,-302,546,-195,-136,390,439,390,312
-34,522,556,-244,-295,539,-185,-102,405,439,380,292
-29,517,546,-244,-287,531,-175,-68,419,439,370,273
-24,478,502,-226,-263,490,-141,-24,419,429,356,258
-19,439,458,-209,-239,448,-107,19,419,419,341,244
-9,395,405,-192,-207,400,-78,63,414,380,307,219
0,351,351,-175,-175,351,-48,107,409,341,273,195
4,302,297,-153,-146,300,-14,151,400,307,239,161
9,253,244,-131,-117,248,19,195,390,273,204,126
9,200,190,-104,-90,195,43,229,351,229,161,87
9,146,136,-78,-63,141,68,263,312,185,117,48
9,78,68,-43,-29,73,97,278,278,136,68,24
9,9,0,-9,4,4,126,292,244,87,19,0
0,-24,-24,12,12,-24,136,292,200,39,-19,-34
-9,-58,-48,34,19,-53,146,292,156,-9,-58,-68
-14,-92,-78,53,31,-85,156,287,122,-39,-87,-87
-19,-126,-107,73,43,-117,165,283,87,-68,-117,-107
-34,-156,-122,95,43,-139,170,278,58,-97,-141,-122
-48,-185,-136,117,43,-161,175,273,29,-126,-165,-136
-48,-195,-146,122,48,-170,175,258,4,-146,-185,-146
-48,-204,-156,126,53,-180,175,244,-19,-165,-204,-156
-48,-204,-156,126,53,-180,180,244,-29,-170,-204,-156
-48,-204,-156,126,53,-180,185,244,-39,-175,-204,-156
-53,-209,-156,131,51,-183,185,234,-58,-195,-209,-161
