I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
19,-102,-122,41,70,-112,-4,9,24,58,53,58
39,-102,-141,31,90,-122,-9,9,34,68,58,73
48,-112,-161,31,104,-136,-19,0,34,73,68,87
68,-112,-180,21,124,-146,-19,-4,43,92,102,112
87,-117,-204,14,146,-161,-19,0,63,126,141,141
112,-112,-224,0,168,-168,-19,14,87,156,165,165
131,-107,-239,-12,185,-173,-14,34,117,190,204,204
141,-97,-239,-21,190,-168,-19,53,136,214,234,239
156,-78,-234,-39,195,-156,-29,58,151,244,268,278
200,-39,-239,-80,219,-139,-34,78,180,287,317,331
229,-4,-234,-112,231,-119,-43,107,214,322,356,375
248,39,-209,-143,229,-85,-39,175,273,390,419,439
263,87,-175,-175,219,-43,-29,248,331,448,473,488
283,146,-136,-214,209,4,-29,312,385,507,531,546
322,234,-87,-278,204,73,-58,370,434,575,610,624
385,331,-53,-358,219,139,-136,395,473,634,688,712
463,444,-19,-453,241,212,-239,409,507,702,771,810
541,575,34,-558,253,305,-336,419,536,766,849,897
580,683,102,-631,239,392,-429,419,541,795,888,956
595,766,170,-680,212,468,-512,395,522,805,907,985
595,839,244,-717,175,541,-580,356,483,785,893,980
566,922,356,-744,104,639,-649,297,405,707,824,922
488,1015,527,-751,-19,771,-697,195,253,561,688,795
395,1112,717,-753,-161,915,-751,78,92,380,522,644
273,1171,897,-722,-312,1034,-800,-82,-107,165,307,444
112,1190,1078,-651,-483,1134,-824,-244,-326,-63,78,229
-78,1205,1283,-563,-680,1244,-844,-405,-536,-292,-151,14
-302,1215,1517,-456,-910,1366,-839,-566,-751,-536,-400,-229
-492,1215,1708,-361,-1100,1461,-819,-683,-922,-741,-624,-463
-658,1220,1878,-280,-1268,1549,-790,-732,-1044,-917,-824,-678
-761,1205,1966,-222,-1363,1586,-775,-756,-1117,-1029,-951,-819
-844,1156,2000,-156,-1422,1578,-766,-819,-1190,-1122,-1049,-922
-907,1068,1976,-80,-1442,1522,-736,-985,-1322,-1254,-1180,-1049
-966,961,1927,2,-1446,1444,-727,-1161,-1454,-1376,-1302,-1161
-1019,795,1815,112,-1417,1305,-702,-1332,-1556,-1483,-1405,-1263
-1054,624,1678,214,-1366,1151,-639,-1420,-1590,-1532,-1464,-1317
-1039,497,1537,270,-1288,1017,-551,-1410,-1551,-1517,-1454,-1322
-1010,346,1356,331,-1183,851,-448,-1405,-1503,-1483,-1429,-1312
-1034,175,1210,429,-1122,692,-346,-1429,-1483,-1473,-1429,-1317
-1083,14,1098,534,-1090,556,-244,-1434,-1473,-1483,-1454,-1356
-1127,-122,1005,624,-1066,441,-107,-1429,-1459,-1483,-1459,-1376
-1166,-224,941,695,-1054,358,34,-1395,-1420,-1454,-1439,-1371
-1166,-307,858,736,-1012,275,122,-1351,-1366,-1405,-1395,-1332
-1122,-346,775,734,-949,214,180,-1317,-1312,-1337,-1322,-1259
-1073,-361,712,717,-893,175,253,-1244,-1234,-1254,-1239,-1180
-1015,-361,653,688,-834,146,346,-1146,-1127,-1156,-1141,-1102
-956,-370,585,663,-771,107,439,-1049,-1024,-1054,-1054,-1019
-883,-409,473,646,-678,31,556,-936,-907,-951,-951,-927
-785,-444,341,614,-563,-51,688,-805,-780,-819,-819,-805
-678,-507,170,592,-424,-168,858,-634,-614,-653,-663,-658
-570,-546,24,558,-297,-261,980,-478,-463,-512,-527,-531
-468,-536,-68,502,-200,-302,1010,-385,-370,-414,-429,-434
-405,-512,-107,458,-148,-309,1005,-307,-297,-341,-361,-370
-370,-512,-141,441,-114,-326,1010,-263,-248,-287,-312,-326
-356,-527,-170,441,-92,-348,990,-248,-234,-268,-287,-297
-375,-541,-165,458,-104,-353,922,-263,-239,-268,-287,-297
-375,-531,-156,453,-109,-344,844,-287,-253,-273,-283,-292
-370,-527,-156,448,-107,-341,790,-283,-248,-263,-268,-278
-366,-522,-156,444,-104,-339,761,-263,-234,-253,-258,-273
-370,-492,-122,431,-124,-307,707,-248,-229,-244,-258,-258
-356,-468,-112,412,-122,-290,610,-239,-229,-239,-258,-258
-341,-444,-102,392,-119,-273,502,-234,-219,-224,-239,-244
-312,-405,-92,358,-109,-248,429,-204,-185,-195,-209,-209
-244,-341,-97,292,-73,-219,385,-156,-146,-151,-170,-175
-204,-312,-107,258,-48,-209,336,-122,-112,-117,-131,-136
